"",nfeature,imputation,independent,TPR,FPR,TNR,FNR,F1,Accuracy
1,700,KNN,TRUE,0.166727399211581,0.000327024485958386,0.999672975514042,0.833272600788419,0.285738617009197,0.539579139981702
2,2500,ALRA,TRUE,0.18577533375294,0.000776683154151167,0.999223316845849,0.81422466624706,0.31317361925504,0.549899359560842
3,2700,ALRA,FALSE,0,0,1,1,0,0.447630375114364
4,1300,KNN,TRUE,0.0899725047205751,0.00527326983607898,0.994726730163921,0.910027495279425,0.164446597239041,0.494967978042086
5,800,ALRA,FALSE,0.100573094378375,0.000694927032661571,0.999305072967338,0.899426905621625,0.182671480144404,0.502872827081427
6,800,ALRA,FALSE,0.103852651803757,0.000694927032661571,0.999305072967338,0.896147348196243,0.188068028435166,0.504684354986276
7,4200,None,FALSE,0.0743366349753205,0.00584556268650615,0.994154437313494,0.925663365024679,0.137778596426598,0.486075022872827
8,4900,None,TRUE,0.0415410607215026,0.0105056616114132,0.989494338388587,0.958458939278497,0.0791217111489684,0.465873741994511
9,2700,ALRA,FALSE,0.015337728161129,0.0024118055839431,0.997588194416057,0.984662271838871,0.0301540265068872,0.455022872827081
10,1900,None,FALSE,0,0,1,1,0,0.447630375114364
11,3600,None,TRUE,0.0670487295855832,0.00412868413522462,0.995871315864775,0.932951270414417,0.125278534290666,0.482817932296432
12,2600,ALRA,TRUE,0.189319905919767,0.000776683154151167,0.999223316845849,0.810680094080233,0.318198268422371,0.551857273559012
13,1700,ALRA,TRUE,0,0,1,1,0,0.447630375114364
14,3900,None,TRUE,0.0824527114320734,0.00265707394841189,0.997342926051588,0.917547288567927,0.152041782474573,0.491985361390668
15,2500,KNN,TRUE,0.1624209096631,0.00637697747618853,0.993623022523811,0.8375790903369,0.278215967769392,0.534492223238792
16,1000,None,FALSE,0.0113293801967734,0.00829824633119405,0.991701753668806,0.988670619803227,0.0222569308863725,0.450173833485819
17,1800,None,TRUE,0.0554212078046841,0.00596819686874055,0.994031803131259,0.944578792195316,0.104542898206586,0.475571820677036
18,2800,None,TRUE,0.0710239507072581,0.00335200098107346,0.996647999018927,0.928976049292742,0.13229259864869,0.485361390667887
19,500,KNN,TRUE,0.133136780733428,0.000449658668192781,0.999550341331807,0.866863219266572,0.234912470409446,0.520969807868253
20,3500,KNN,TRUE,0.191406897008646,0.00363814740628705,0.996361852593713,0.808593102991354,0.320519221168248,0.551729185727356
21,800,KNN,FALSE,0.115612680955378,0.00388341577075584,0.996116584229244,0.884387319044622,0.206680090015397,0.509752973467521
22,2200,None,TRUE,0.0711895849206612,0.00502800147161019,0.99497199852839,0.928810415079339,0.132413198188484,0.484702653247941
23,800,None,FALSE,0.0528041872329148,0.00494624535012059,0.995053754649879,0.947195812767085,0.0999310388063444,0.474583714547118
24,1700,KNN,FALSE,0.00944115016397787,0.0152883947185546,0.984711605281445,0.990558849836022,0.0184788951565843,0.446001829826167
25,3000,ALRA,TRUE,0.308510285884652,0.000735805093406369,0.999264194906594,0.691489714115348,0.471329520724733,0.617712717291857
26,4800,KNN,TRUE,0.0679431543379601,0.00024526836446879,0.999754731635531,0.93205684566204,0.127217466815532,0.485050320219579
27,1500,KNN,FALSE,0.00884486699572664,0.0167600049053673,0.983239995094633,0.991155133004273,0.0173017107309487,0.445013723696249
28,1300,None,TRUE,0.0595620631397622,0.00625434329395414,0.993745656706046,0.940437936860238,0.111892463750078,0.477731015553523
29,3400,ALRA,TRUE,0.24891509590221,0.000735805093406369,0.999264194906594,0.75108490409779,0.398419894482887,0.584794144556267
30,5000,ALRA,FALSE,0.083545897240534,0.000163512242979193,0.999836487757021,0.916454102759466,0.154189465961544,0.493705397987191
31,4100,None,FALSE,0.074734157087488,0.00592731880799575,0.994072681192004,0.925265842912512,0.138455873327605,0.486258005489479
32,1200,ALRA,FALSE,0.0123563123198728,0.022687323713363,0.977312676286637,0.987643687680127,0.0239755744817612,0.444300091491308
33,2200,None,TRUE,0.0711895849206612,0.00502800147161019,0.99497199852839,0.928810415079339,0.132413198188484,0.484702653247941
34,2800,ALRA,FALSE,0.0189154271706364,0.00282058619139108,0.997179413808609,0.981084572829364,0.0370454471729328,0.456816102470265
35,1300,ALRA,TRUE,0.00351144532414616,0.000490536728937579,0.999509463271062,0.996488554675854,0.00699554528955618,0.449350411710887
36,1400,None,FALSE,0.0207042766753901,0.00817561214895965,0.99182438785104,0.97929572332461,0.0403069779440217,0.455407136322049
37,1400,KNN,TRUE,0.0641666942723689,0.00453746474267261,0.995462535257327,0.935833305727631,0.120179928648984,0.481043000914913
38,1100,KNN,FALSE,0.0126213270613178,0.0265707394841189,0.973429260515881,0.987378672938682,0.0244089948106861,0.442708142726441
39,2000,None,FALSE,0.0293172557723523,0.00793034378449086,0.992069656215509,0.970682744227648,0.056611015160238,0.460274473924977
40,900,None,TRUE,0.0110974922980091,0.00617258717246454,0.993827412827535,0.988902507701991,0.0218433149675611,0.45099725526075
41,3900,KNN,FALSE,0.040712889654487,0.00212565915872951,0.99787434084127,0.959287110345513,0.0781110969874158,0.469167429094236
42,4900,None,FALSE,0.0396859575313877,0.00253443976617749,0.997465560233822,0.960314042468612,0.076191687601361,0.468417200365965
43,4600,ALRA,TRUE,0.250173915924073,0.00094019539713036,0.99905980460287,0.749826084075927,0.399978814681426,0.585397987191217
44,1700,KNN,TRUE,0.150064597343227,0.00613170911171974,0.99386829088828,0.849935402656773,0.259844552155333,0.527776761207685
45,3900,ALRA,TRUE,0.148507635737238,0.000613170911171974,0.999386829088828,0.851492364262762,0.258497909759262,0.529387008234218
46,2200,None,FALSE,0.0432305296982145,0.00772595348076687,0.992274046519233,0.956769470301785,0.0823837631387898,0.468051235132662
47,2600,KNN,FALSE,0.0402159870142777,0.0159833217512161,0.984016678248784,0.959784012985722,0.0763714141922496,0.462689844464776
48,700,None,TRUE,0.0371351906449796,0.000490536728937579,0.999509463271062,0.96286480935502,0.0715836526181354,0.467923147301007
49,2100,ALRA,TRUE,0.188359227482029,0.000776683154151167,0.999223316845849,0.811640772517971,0.31683940711022,0.551326623970723
50,1400,KNN,TRUE,0.0641666942723689,0.00453746474267261,0.995462535257327,0.935833305727631,0.120179928648984,0.481043000914913
