gene,logFC,logCPM,F,PValue,FDR
TNC,3.85609979046666,5.40718616804587,27.3422698668083,4.64025046081496e-06,0.00221862809629722
IKZF2,-1.11307696904754,2.61962856392494,27.2985840387019,4.70621627466305e-06,0.00221862809629722
CDCA7L,-0.956348094700559,1.33437469107389,27.1210252466547,4.98658253981198e-06,0.00221862809629722
PTER,-0.79468956367604,3.28504988289298,27.073783627114,5.04516072400941e-06,0.00221862809629722
IL4R,1.5676012596472,3.69404682853863,27.0532743594261,5.086010477739e-06,0.00221862809629722
SLC25A36,-0.990081179748991,6.31310860049523,27.0446652895005,5.09879854430781e-06,0.00221862809629722
CEP85L,-1.04680491115679,4.04671161222185,26.9287304594839,5.29110276634046e-06,0.00221862809629722
MAP7,1.58669572343619,0.155229390523484,26.949040562501,5.32588367673258e-06,0.00221862809629722
DARS2,-0.591717676241671,2.9251408813972,26.8698432596543,5.38309031219604e-06,0.00221862809629722
MEDAG,2.09426467492766,3.48125449661421,26.8699276003165,5.39390780509475e-06,0.00221862809629722
LGI2,3.04443585482118,0.813530386335021,26.8038642365556,5.43806308725058e-06,0.00221862809629722
HLTF,-0.68465106836533,4.53551072354973,26.7956391492279,5.51065437697068e-06,0.00221862809629722
CAPG,2.49097200445062,2.77290205352524,26.7436945718869,5.6271952911318e-06,0.00221862809629722
PHOSPHO1,1.93393150452569,2.52742611749737,26.726715949653,5.65435640980496e-06,0.00221862809629722
CCN2,2.35691431184846,5.83506328490038,26.4117124955363,6.24407921240969e-06,0.00230360631419853
MSR1,2.83439653391878,2.28690454994773,26.1073803769867,6.92738285028306e-06,0.00230360631419853
IFT81,-0.778052513671987,3.24968171090617,26.0697785101648,6.96347028095557e-06,0.00230360631419853
DUSP4,2.58798161432414,2.79821936243752,26.002977430914,7.14294636173489e-06,0.00230360631419853
NFKB2,1.06368424355734,3.94935482182858,25.8586741512681,7.46620185955046e-06,0.00230360631419853
BDKRB2,2.87765703188696,1.81038940859535,25.8633587551882,7.50999510622429e-06,0.00230360631419853
DEK,-0.696820777529573,6.32727984976612,25.7384249150525,7.74933385278076e-06,0.00230360631419853
TTC25,-1.26271543884127,-0.50096206690411,25.814554168601,7.79520387652695e-06,0.00230360631419853
NR3C2,-0.869503738052421,4.21678371563643,25.6663894124817,7.94717432813521e-06,0.00230360631419853
ZYX,0.909991265440534,5.85663605279479,25.4158062958404,8.6233746748532e-06,0.00230360631419853
AC245100.4,2.05160016478838,-2.14233074122331,24.2000988078976,8.77905851783121e-06,0.00230360631419853
THSD4,-1.22153713629022,2.90062494701576,25.2887796409985,8.99244860171555e-06,0.00230360631419853
SLC37A2,2.2441242725824,1.68428262537304,25.2902560077622,9.04096644061294e-06,0.00230360631419853
TDO2,5.33956379526894,0.402232419763109,24.0781024748183,9.08308886430049e-06,0.00230360631419853
COMP,8.47175240287518,4.62387083169732,24.4920808042967,9.43862739641303e-06,0.00230360631419853
LINC02035,-1.01454311424882,4.36262069538773,25.1305338186443,9.46812257556768e-06,0.00230360631419853
PRG4,5.3588994766549,4.92344306227736,25.0719177182415,9.69457541264301e-06,0.00230360631419853
AC093673.1,1.78847140334061,0.109469353064101,25.0662901791348,9.76631279527876e-06,0.00230360631419853
SLC35F2,1.82685816103441,1.04537717050655,25.0603319838897,9.77122905831751e-06,0.00230360631419853
SRC,1.98947490163953,2.16520825221108,24.9741492286196,9.99631702940694e-06,0.00230360631419853
CILP,1.72312315900689,6.0598936248374,24.9304967977712,1.01113480116166e-05,0.00230360631419853
DCLK1,2.94630688114082,4.38755700266001,24.8925382259586,1.02423287638768e-05,0.00230360631419853
MYL4,5.25318118337887,2.99752921660767,24.8290620174008,1.03275223942416e-05,0.00230360631419853
TNFAIP3,0.876910035166468,3.44845415420106,24.8269319960459,1.04637707414735e-05,0.00230360631419853
CCNA1,6.61472275566753,1.21777755788177,23.6195891672403,1.04651456438529e-05,0.00230360631419853
SOCS3,3.25423660464115,3.33112720637912,24.774502311793,1.0673110477535e-05,0.00230360631419853
VASP,1.08029513806512,4.44508829122648,24.7463902067371,1.07443667339068e-05,0.00230360631419853
ACTN1,1.63059325522312,5.66166395749273,24.6762294657146,1.09961530347927e-05,0.00230360631419853
GLIS2,1.16513676063851,2.67253644961739,24.6760897045058,1.10035185792212e-05,0.00230360631419853
GLIPR2,1.89489638475433,3.76223184080268,24.6661144081757,1.10358279103937e-05,0.00230360631419853
ABCC3,3.60105706166187,0.629222124519843,24.4422267406495,1.1083995148015e-05,0.00230360631419853
CMTM3,1.89012928194512,3.52690921744523,24.6254702282067,1.11860863967216e-05,0.00230360631419853
FNDC1,2.34362632723528,3.89912326081291,24.5807800413254,1.1352819319355e-05,0.00230360631419853
SLC25A30,-1.34368616852686,6.10358896605075,24.5379321099473,1.15110112832778e-05,0.00230360631419853
MVP,1.37129472190207,5.54686796247999,24.5299963488271,1.15414439095151e-05,0.00230360631419853
AZIN2,0.994649011784774,1.82309829812621,24.5290627106473,1.15489214638556e-05,0.00230360631419853
COL12A1,1.84362838596835,5.71598595366485,24.492574879164,1.16854980463674e-05,0.00230360631419853
FKBP5,-1.43786579560243,7.38791781434044,24.4572342995241,1.18231258757088e-05,0.00230360631419853
FHAD1,5.06465048048417,-2.54963878612226,24.9058192090239,1.18307859060598e-05,0.00230360631419853
E2F2,2.22288880907797,-1.93451243470663,23.4587495996317,1.18923401759476e-05,0.00230360631419853
EMB,2.17701289448275,3.07524109028191,24.4093251965352,1.2024445860032e-05,0.00230360631419853
FNDC4,2.71108568732455,1.74914621773357,24.4243353839323,1.20354073121554e-05,0.00230360631419853
SPON2,1.36358007020325,4.26879628429632,24.2613725901513,1.26189799149728e-05,0.00234602573612433
CYBC1,1.20102495858108,4.53851302902446,24.221617044772,1.27866668308133e-05,0.00234602573612433
AJUBA,1.41162997675566,1.60295844668349,24.1954417629101,1.29434560602703e-05,0.00234602573612433
CCL13,4.88834409874034,1.37766069518304,23.7478996491991,1.29753213262229e-05,0.00234602573612433
NFKBID,1.75352529519907,0.514037405537259,24.1632707387167,1.31772744106667e-05,0.00234602573612433
LOXL2,1.94959014443673,3.55408174229511,24.074021383179,1.34358959099792e-05,0.00234602573612433
ANGPT1,-0.807218813326895,4.51873811980457,24.0715856622471,1.34424803886859e-05,0.00234602573612433
AC025171.5,2.68869534496517,-1.81443140054917,23.0163130911468,1.35978477563902e-05,0.00234602573612433
KRT80,4.24040688164102,0.96328547276995,23.7192863253604,1.36023155136868e-05,0.00234602573612433
TMEM176A,2.65825489157785,2.91741995763233,23.9406204412252,1.40737414212997e-05,0.00237987693568357
IRF5,2.13114304050521,1.44368058027545,23.9479075437734,1.41018512276886e-05,0.00237987693568357
ZSCAN4,5.70993984807377,-0.212402185961653,22.8739373046796,1.43524269626981e-05,0.00238124742857894
TUBA1A,1.38821426391675,6.80420869196079,23.8421674657044,1.4514115349486e-05,0.00238124742857894
SLC17A9,1.6363032161671,0.413070394890598,23.8655258112069,1.45651324080012e-05,0.00238124742857894
F13A1,3.17274927653762,5.38355806023591,23.7701727620823,1.48704413242543e-05,0.00240609872767187
FST,2.5458494256868,2.61507650789911,23.6731953421043,1.54029672498643e-05,0.00241197433159229
EPS8L2,2.90444481493938,1.58360911027087,23.6627963133908,1.55134165304586e-05,0.00241197433159229
PLXNB2,1.69612716543817,4.79976724656338,23.6426071383097,1.55200065373304e-05,0.00241197433159229
MAST3,1.23306905370209,2.35792003077068,23.642614755645,1.55347149946539e-05,0.00241197433159229
RRM2,2.89376082580911,-0.849625682099827,23.0673145893946,1.56751437924443e-05,0.00241197433159229
CD28,2.72970717858242,0.58946210020163,23.5151877440892,1.61045424954393e-05,0.00242366104931803
PRXL2C,0.776217376408026,3.09005805905783,23.4821673241728,1.63598805020127e-05,0.00242366104931803
CNN2,1.83551522824377,3.42734278862023,23.4741025487183,1.64309838047988e-05,0.00242366104931803
SEPTIN5,1.26798812919189,3.11309302232753,23.4149139095541,1.67621318860208e-05,0.00242366104931803
PLEKHO2,1.51596889063658,3.58186757306948,23.3883156449484,1.69108988038749e-05,0.00242366104931803
TLCD1,3.01991194750385,-2.06802537733051,22.2415949324986,1.70059803893033e-05,0.00242366104931803
TMEM176B,2.53361454820036,3.52906718364476,23.3687164997486,1.70321292665585e-05,0.00242366104931803
IL4I1,4.46325093397226,0.114216946835505,22.5204412055811,1.70932014185654e-05,0.00242366104931803
VCAN,2.31082354690885,4.99268212574711,23.3030975354847,1.74023804310351e-05,0.00242366104931803
PTGIR,2.07906434727967,1.36747825617474,23.3221045794171,1.74037420898008e-05,0.00242366104931803
TIMP1,2.79470028684659,5.21051922993503,23.2504263268372,1.77153384243028e-05,0.00242366104931803
LINC00205,1.46764866423418,-0.273030566844299,23.2746100416019,1.77585868538753e-05,0.00242366104931803
HGF,2.58261304348469,1.93524099176276,23.1918480340886,1.81674983482572e-05,0.00243462181018648
CRABP2,2.89203592100527,2.23078453846538,23.1268908666777,1.85679968194158e-05,0.00243462181018648
ACOT7,1.32822802812153,1.38977323315418,23.1178770620934,1.86037563918739e-05,0.00243462181018648
CLIC1,1.75393257034444,5.23339106019944,23.0864993828705,1.87258539851065e-05,0.00243462181018648
DPT,1.56671696784981,5.89777625756147,23.0706718289812,1.88266278729257e-05,0.00243462181018648
TPM4,1.35599050842235,6.63743338022469,23.0512903820177,1.89506914648534e-05,0.00243462181018648
FOXO3,-0.841663790907761,6.06231473452081,23.0317723772165,1.90766856713653e-05,0.00243462181018648
PLAUR,1.92774144903884,1.11433621278004,23.0449860105442,1.91320340551757e-05,0.00243462181018648
CMTM7,2.38105479417346,1.52624984731439,23.019307902398,1.92816554418367e-05,0.00243462181018648
TUBB6,1.90840418949446,5.04486174141868,22.9838808500292,1.93901068030143e-05,0.00243462181018648
PLK3,1.21277028091226,2.27386235789052,22.9479245722356,1.96483551073905e-05,0.00244746772548011
NRCAM,3.69197718322775,0.471472978297778,22.6229771848677,1.99786503807755e-05,0.00246901510020686
SRPX2,2.38256075022371,2.06024507757447,22.80729841684,2.0676350954527e-05,0.00249702408821655
CD14,2.61873465081782,4.41224171174558,22.7782482846209,2.07998988302687e-05,0.00249702408821655
HAPLN3,1.82764211769541,2.42983752288729,22.7121500098441,2.1302013690436e-05,0.00249702408821655
ARL4C,2.38637447205958,2.16833507556129,22.7173661258645,2.1310416006397e-05,0.00249702408821655
THBS1,3.62049772084705,4.89557815916059,22.6542532972469,2.1703357524446e-05,0.00249702408821655
BAX,0.887093251554663,2.73014161959657,22.6494831853048,2.1713739467152e-05,0.00249702408821655
CD180,2.61902530561993,-0.0279841483777716,22.5585591783867,2.17316402115124e-05,0.00249702408821655
KLHL4,2.57580006736984,0.114434207049403,22.592301017354,2.17381487062115e-05,0.00249702408821655
FMO2,-1.02504976355477,4.89622264926373,22.6221792035836,2.19337250829127e-05,0.00249702408821655
PTGFR,2.55720125586406,2.81289684534849,22.6168582345809,2.2017872297647e-05,0.00249702408821655
NHLH2,5.17689733111583,-0.315263444236028,21.5827373857861,2.22318641558992e-05,0.00249702408821655
ADAM12,5.42941779269198,1.97466068385734,22.1810240967367,2.26477267848922e-05,0.00249702408821655
MICAL1,1.17591091392237,4.06522681938065,22.5167936461284,2.27406987157009e-05,0.00249702408821655
PTPRO,2.06780245313157,0.0326043590186028,22.5067322619682,2.28413206635415e-05,0.00249702408821655
GLIPR1,1.69489880178187,2.49907541149193,22.4934470487935,2.29489426871964e-05,0.00249702408821655
MYMK,6.12807835457782,0.535590930459881,21.4775280823118,2.30478076833656e-05,0.00249702408821655
PAMR1,2.513111186978,2.75983418104858,22.4341749612242,2.34397418603246e-05,0.00249702408821655
CNTN3,3.46470648745925,-0.596893873835208,21.7378373697646,2.36571759985952e-05,0.00249702408821655
KCTD17,1.40330432714881,0.977800550419937,22.3997657146624,2.38275587587126e-05,0.00249702408821655
GPRC5A,3.05124112689925,-0.20423250184301,22.0874624724025,2.39775707771922e-05,0.00249702408821655
HOXA13,-1.12293490576207,1.28802158251608,22.368259880636,2.40098292085609e-05,0.00249702408821655
S100A4,2.37199595926413,6.50626196118027,22.3379811266252,2.41774385150658e-05,0.00249702408821655
ASNS,0.870414705693673,2.33050561537352,22.3352744642985,2.41827117813899e-05,0.00249702408821655
DACT1,1.85836596833025,2.4568100997734,22.2872286850172,2.46388800219082e-05,0.00251761482376925
CEROX1,1.76294165993304,1.64225093037241,22.2866754705603,2.47029425205775e-05,0.00251761482376925
LACC1,1.6003334659019,1.30230353951805,22.2339033697085,2.51859437826346e-05,0.00253897713043644
EPHB2,3.12232199526042,0.0413811987232263,21.989953154818,2.53889585867898e-05,0.00253897713043644
MYADM,1.12869383257678,5.71725246133475,22.1888694226605,2.54495081358289e-05,0.00253897713043644
DYNLL1,1.10715097641614,5.12595812871248,22.1763609207996,2.55596296023547e-05,0.00253897713043644
KERA,5.16063716689421,-1.13683139890734,21.5823474222831,2.60097998164615e-05,0.00255251185076963
EGR2,3.25115293638976,0.881941338792911,22.0705907708923,2.60886117510958e-05,0.00255251185076963
MSC,1.61787540439914,1.83375480623128,22.0879223998486,2.64213525485685e-05,0.00255251185076963
CCND2,1.96678990119394,3.08297681295647,22.0501876061379,2.67134353653861e-05,0.00255251185076963
UAP1L1,1.40366361439648,2.48570231848327,22.0399768731053,2.68131801541234e-05,0.00255251185076963
AGPAT4,1.08413059931009,1.93871063244644,22.0368130715508,2.6859722500114e-05,0.00255251185076963
C2,3.65499230445218,1.80371330477964,22.0223685136775,2.69653308651583e-05,0.00255251185076963
GPR153,2.01237473328278,1.84186683056445,22.0284311427162,2.69969396131098e-05,0.00255251185076963
LINC01503,3.18436715556222,-1.37337784422497,21.1372555390177,2.74350451568427e-05,0.00255955059928723
PPP1R18,1.49665455820367,4.16656436199642,21.9697619946053,2.74502587807412e-05,0.00255955059928723
SETBP1,-0.869628349599379,4.5199461735489,21.9579674690173,2.75606276699294e-05,0.00255955059928723
GCH1,1.15264067332306,1.63170708272717,21.9244241141064,2.79492803411529e-05,0.00257692012328544
CHI3L2,3.87961949273261,0.210585022865009,21.4716537560483,2.80760332004976e-05,0.00257692012328544
NCS1,2.37155832553905,2.56003687198224,21.8882336128391,2.82948407211133e-05,0.00258190421580158
SERPINB8,1.57775069876567,1.45751486223986,21.8464821796203,2.87616496654342e-05,0.00258340480701683
LTK,4.46815979048492,1.50807176433824,21.6524294252649,2.89835734719298e-05,0.00258340480701683
IFFO1,0.915686627510767,4.64898669535422,21.8107117326864,2.90016673357782e-05,0.00258340480701683
RASSF7,1.34406960639445,0.58225845561588,21.8309901863064,2.90372203861881e-05,0.00258340480701683
NR1D2,-0.921453918688547,6.17371909775785,21.7077316477629,3.00559371143397e-05,0.00258340480701683
PIK3R1,-0.933478525591949,5.72138570591893,21.7058253560054,3.00758499296179e-05,0.00258340480701683
NAP1L5,0.771824878930747,1.68465832817127,21.6755622934111,3.04053151737886e-05,0.00258340480701683
PLOD3,0.896327824911923,3.66882335608208,21.63267025218,3.08532152298048e-05,0.00258340480701683
NRIP1,-0.938518344081282,5.12589124423523,21.6172603230602,3.10158847927825e-05,0.00258340480701683
RNF112,1.0167516276978,0.933361588251456,21.6145722850358,3.11774610782374e-05,0.00258340480701683
GRB10,-0.89302739640527,6.00684713582333,21.5826704562859,3.13911597818096e-05,0.00258340480701683
TRAF4,2.11324800463761,0.919105719675797,21.575927642045,3.16950466134639e-05,0.00258340480701683
XG,2.21717929074744,2.08016338735535,21.5501360927595,3.18524141179133e-05,0.00258340480701683
CCDC80,2.78827480051814,6.58605081960336,21.5367335559278,3.18974017633664e-05,0.00258340480701683
PTGFRN,1.84522043076214,3.78085161505062,21.5142343155467,3.21543733981466e-05,0.00258340480701683
FAM98C,0.898640722740373,1.81763858279854,21.5034030976144,3.22764034813298e-05,0.00258340480701683
ADAMTS2,3.15641618930848,3.59657290453108,21.4857327812677,3.25129942118637e-05,0.00258340480701683
CTNND2,3.41527261302722,-2.39919530850875,20.574332898395,3.25162500366696e-05,0.00258340480701683
KCNK6,1.30929420634836,1.72864944618415,21.4602032205519,3.28350809353055e-05,0.00258340480701683
PNPLA3,5.36210832311751,0.0282482842031893,20.5355175889628,3.28487290164775e-05,0.00258340480701683
SMIM29,0.626573590434619,2.96091299730679,21.439768299776,3.29575898094071e-05,0.00258340480701683
MYCL,2.95548445091806,0.564558566073972,21.3922075323231,3.30571482884123e-05,0.00258340480701683
C1QA,2.96834651836469,4.51680586901681,21.4324612339235,3.30862051406776e-05,0.00258340480701683
LINC02384,3.0002706773261,-2.32811132150992,20.3860065628488,3.32005281429944e-05,0.00258340480701683
EGR1,2.84889710957772,5.12356799630751,21.4156592121288,3.32749575479874e-05,0.00258340480701683
IL20RB,1.46214486296105,-0.331075922203358,21.4126921970442,3.36098533053337e-05,0.00258340480701683
UNC93B1,1.5826002158398,2.60510495942559,21.3751398290211,3.37738662530047e-05,0.00258340480701683
GAP43,3.53732547266755,-2.12779891462684,20.4768417005291,3.38101368102203e-05,0.00258340480701683
SEMA7A,1.07569952391638,1.01118621332722,21.3783675122833,3.38360935637742e-05,0.00258340480701683
CTXN1,2.68635858623935,-1.67809637215493,20.5734644801526,3.39240527980284e-05,0.00258340480701683
IRF7,0.885048843518987,2.79308970344214,21.3427808085006,3.41418140320836e-05,0.00258340480701683
MFSD2A,4.51469179803758,-0.734942007710408,20.4506363313607,3.41558665142565e-05,0.00258340480701683
CILP2,5.22094800432309,-0.685475019989937,20.5138237008336,3.44210995473835e-05,0.00258340480701683
STYK1,3.70744143532852,-2.34524185820069,20.5928064020388,3.46082837718839e-05,0.00258340480701683
MYMX,3.82585279624434,-0.365601106415728,20.6292301732447,3.48858306329419e-05,0.00258340480701683
APOBEC3C,1.69382647274264,2.42337975419035,21.2815736803659,3.49097012350524e-05,0.00258340480701683
FCHSD1,1.30301095889367,2.25784753212896,21.2678415305054,3.5072093814278e-05,0.00258340480701683
CD163L1,2.46157194801368,1.36730159217453,21.2631794888387,3.53097844294574e-05,0.00258340480701683
TMTC4,-0.713794893245678,3.18543573636174,21.2413937424887,3.5329581018914e-05,0.00258340480701683
SERTAD4-AS1,1.81546531138846,-0.221752754172882,21.2328776041779,3.55670041341525e-05,0.00258340480701683
FBP1,2.143569843407,0.0661783047962551,21.2171926994065,3.56395532010029e-05,0.00258340480701683
MFSD10,0.971268181021708,3.78089753971557,21.196593622191,3.59234633564911e-05,0.00258340480701683
RGS6,1.3209385976035,1.30351104441133,21.1927988419419,3.61124846884503e-05,0.00258340480701683
AC008105.3,1.74579692767989,1.23259968644893,21.1790541691931,3.63415792028857e-05,0.00258340480701683
NPNT,2.10150156030376,3.40173861192233,21.1560723129229,3.64497153398851e-05,0.00258340480701683
TDRD9,-2.45105700321495,-0.380561324757223,21.1660668615122,3.69725613290465e-05,0.00258340480701683
PTPRH,4.39803571645685,-1.80005837410314,20.5852364086406,3.70998140901585e-05,0.00258340480701683
MIR4435-2HG,1.61315877344623,2.38764706022155,21.0925888044545,3.72971088441804e-05,0.00258340480701683
CLIP3,1.47849554035761,2.06237529661912,21.0771815817425,3.75166905345868e-05,0.00258340480701683
ARNTL2,2.31312589995845,0.552537900186211,21.0710537148258,3.7685656397973e-05,0.00258340480701683
P4HA3,4.09801345115701,-0.495765474625428,20.2643932785278,3.80869957128293e-05,0.00258340480701683
LSP1,1.12694475632216,5.34087994519367,21.0174735021694,3.82498640123388e-05,0.00258340480701683
TUBA1C,1.0439998928373,5.83577535431818,21.0072697576021,3.83869126697001e-05,0.00258340480701683
TGFBI,1.83103600680458,5.80755774098456,21.0002042450465,3.84826681981883e-05,0.00258340480701683
STX2,0.938526205512074,3.25992507398686,20.9741520447735,3.88433506924505e-05,0.00258340480701683
C9orf16,0.984544023932848,3.51901160724103,20.9737113580417,3.88465278518752e-05,0.00258340480701683
VCAM1,2.28009017139253,2.71216299532839,20.976768929439,3.88594063222804e-05,0.00258340480701683
H2AW,2.17049545862148,-1.23811823793835,20.6124226677964,3.93660168187248e-05,0.00258340480701683
FAM107B,1.74562840902813,3.6823200953231,20.9203717874733,3.9585866281187e-05,0.00258340480701683
ORAI2,1.46157576747426,2.46180027402942,20.9082716543148,3.97812329217882e-05,0.00258340480701683
TRPV2,0.978047135204011,2.73086817358088,20.8881575615857,4.00453321102127e-05,0.00258340480701683
CMKLR1,1.65589890970428,3.33764943505792,20.8818683567064,4.0129301333144e-05,0.00258340480701683
GRIN2D,2.76882594048521,-1.78439790812459,20.0600498756945,4.03957030532003e-05,0.00258340480701683
PIP4K2A,1.19808186546968,3.0476477710238,20.8489424646608,4.05983050889525e-05,0.00258340480701683
ADAP2,1.7597228616959,2.01860208664259,20.8481494456812,4.06865455001765e-05,0.00258340480701683
TDP1,1.11532207432019,1.14809821362398,20.8361714959921,4.08998301387608e-05,0.00258340480701683
NRSN2,1.68951103451077,2.01739241543784,20.8278920643534,4.09723004504572e-05,0.00258340480701683
HAGHL,1.40655015424054,-0.803634500650342,20.8165642159797,4.10511127563138e-05,0.00258340480701683
ADGRE5,0.882241298270235,5.04152644433114,20.7985789752658,4.13135252453947e-05,0.00258340480701683
COL19A1,4.69596160807616,0.941727394307804,20.3676324187386,4.1411214700006e-05,0.00258340480701683
TAF7L,2.51557729029744,-2.39638687500998,19.7581809995447,4.15064058878005e-05,0.00258340480701683
TRIM14,2.20029402952733,1.56225779391612,20.7995187156019,4.15082026421221e-05,0.00258340480701683
MTUS1,-0.709847396213264,7.05271287406054,20.7717837795005,4.16525520803177e-05,0.00258340480701683
NDC80,1.76678951470379,-0.550326653434655,20.7477702393475,4.18397526490804e-05,0.00258340480701683
TRIM38,1.15608587790764,4.48895431791498,20.7263850185462,4.23802083575471e-05,0.00258340480701683
SFRP2,5.38138630734129,4.72746094017156,20.7257716377931,4.25596616417778e-05,0.00258340480701683
RUNX2,1.35113277103889,0.740090243279944,20.7265108194261,4.26921857636893e-05,0.00258340480701683
TRIB3,1.25713674880215,0.733031573466852,20.7201478272735,4.27394404000468e-05,0.00258340480701683
KIAA1109,-0.790342633380576,6.22577701367472,20.7001566110656,4.27735554170416e-05,0.00258340480701683
CYTOR,2.12451630596804,1.73362083125388,20.6790665307508,4.32728173768591e-05,0.00258340480701683
AVPI1,1.46108185396118,1.71748064690938,20.6678322160451,4.33737737135926e-05,0.00258340480701683
TTC7A,1.25495992848346,3.30038609797984,20.660462597095,4.33860643819608e-05,0.00258340480701683
S100A6,1.85704850406576,7.53866569395659,20.6457024941792,4.36047381319313e-05,0.00258340480701683
IKBKE,2.44645267519687,0.0160845470355968,20.5946613882428,4.37577061959989e-05,0.00258340480701683
SPON1,4.9365939172205,2.68200192118995,20.6074736233899,4.37822416107555e-05,0.00258340480701683
GPR183,2.14073253797477,0.801429466722044,20.6480905138712,4.38637500177638e-05,0.00258340480701683
SSC5D,1.9330845029936,3.04631443186816,20.5891470238754,4.45127454845894e-05,0.00258340480701683
MSN,0.961610138523591,7.00368143043654,20.5842900862611,4.4562518393571e-05,0.00258340480701683
TPBG,1.30553810670285,2.33718136748664,20.5818412940441,4.46402645809208e-05,0.00258340480701683
CSF1R,2.04941225944889,4.35549357931734,20.5788325013654,4.46526324327228e-05,0.00258340480701683
SHTN1,1.68762345939055,1.66086544382573,20.5796709629848,4.47779265816194e-05,0.00258340480701683
DLGAP1-AS1,1.95758709813327,0.454807014827638,20.5678583558105,4.51484392042769e-05,0.00258340480701683
JAZF1,1.01673449851505,2.90949879337559,20.5461903964679,4.51819177899109e-05,0.00258340480701683
SNX7,2.16877303235103,2.99656750537876,20.5348600253708,4.53881975131184e-05,0.00258340480701683
MORN3,2.20322886323203,-2.18626879290552,19.6703638914053,4.54430426140904e-05,0.00258340480701683
CD276,1.58813767463238,3.95769501469507,20.5191001463517,4.56079390457009e-05,0.00258340480701683
TCAF2,1.54314351861461,0.878510480640982,20.5346298419733,4.56622840812985e-05,0.00258340480701683
RNF215,0.639898042344267,2.02349427881885,20.5115267955547,4.57103941218071e-05,0.00258340480701683
PTMS,1.28002337329232,5.02376460268345,20.5119665874884,4.57193237254771e-05,0.00258340480701683
PHLDA1,2.47416251613669,3.27488679095403,20.5137408991969,4.57278012204137e-05,0.00258340480701683
ODF2,0.984524544460501,2.96809788739204,20.5055579604293,4.58355619749974e-05,0.00258340480701683
EMP3,2.15592967394664,3.87192213497631,20.5050570155899,4.58416144665157e-05,0.00258340480701683
ANKRD13B,0.769337987267605,1.93087352015083,20.4989604133915,4.59235387803566e-05,0.00258340480701683
P2RX7,1.97962125667997,1.21555901490401,20.4879303184951,4.63810160699509e-05,0.0025881708291419
RHPN1,2.38951833907199,0.524678109175867,20.4685739988158,4.65230243767068e-05,0.0025881708291419
F2R,1.24593564108811,3.56487958168441,20.4616200738736,4.65485316892014e-05,0.0025881708291419
GASAL1,1.48579616614431,-2.07470799566949,19.893519508728,4.68637682903945e-05,0.0025881708291419
TMEM140,0.676153403100432,4.36603335909686,20.4308943625602,4.70064906402551e-05,0.0025881708291419
LAMA1,5.38081493286829,-2.29903042884091,20.9807004774794,4.71961788208484e-05,0.0025881708291419
TP53I3,1.70361939639774,2.45517421425516,20.4236184862204,4.72262304279e-05,0.0025881708291419
CD163,2.71090012599388,4.26321976977147,20.4151752449502,4.73274946138085e-05,0.0025881708291419
