gene,logFC,logCPM,F,PValue,FDR
ARL4A,1.72000889848744,1.9333131661472,16.1603190284059,0.00028609829720552,0.00277111724730415
MEN1,0.64782483937695,3.21777361810862,16.1526858621677,0.000286315005125207,0.00277111724730415
FXYD5,1.96484617782539,4.14886996819737,16.1537407157501,0.000286325356317363,0.00277111724730415
PDIA2,2.80387530671451,-0.751757820054658,15.9218263622444,0.000286521527822491,0.00277111724730415
CERKL,2.31974074657358,1.05375612662389,16.1613543958716,0.000286643137889089,0.00277111724730415
CLDN23,1.72049879517652,-0.341445633500267,16.1518415815988,0.000286781869475535,0.00277111724730415
PSMB8,1.87422853767211,4.26256097770137,16.1453344886236,0.00028719534598435,0.00277173242863215
NOD2,1.75871167215352,0.44646428325202,16.1530793620239,0.000287789787003312,0.00277368095964376
LINC01852,1.81411103318784,-1.63671036093573,15.9322134913417,0.000287823430101986,0.00277368095964376
C7,4.25805017855501,4.64315708153021,16.1410640241025,0.000287922330953113,0.00277368095964376
LAPTM5,2.44738016246408,4.744057677126,16.1367199128464,0.000288098515161792,0.00277369208369922
KIAA1755,2.127234341057,2.10950573554703,16.139199347904,0.000288376327369828,0.00277468103207629
EFNA4,1.86965088217671,-0.14985138130773,16.1229531329623,0.000289772257358215,0.00278084936221506
MEAK7,0.601798756321536,2.24471217139539,16.1124444270924,0.000289858078832087,0.00278084936221506
RARA,0.779958630606281,4.33350360547377,16.1164845926242,0.000290203098118483,0.00278084936221506
EIF5,-0.855629566520018,7.97294037335552,16.1161055377733,0.000290239804807867,0.00278084936221506
IQCN,1.9019575533686,2.66199217581567,16.1183265877445,0.000290245778071794,0.00278084936221506
DAPK1,1.07239400873233,2.92447468237964,16.1150283406244,0.000290429119461554,0.00278092462604667
GALNS,0.89583344946033,2.71621563629585,16.1092748671384,0.000291049644060443,0.00278518339941174
MANSC1,1.07881183708451,2.67683426475937,16.1059637712299,0.000291418843393345,0.00278703344070871
ELMO1,1.09539180147642,3.23089171462926,16.0944511549467,0.000292573075160147,0.00279560499011803
AKAP7,-1.03979650203932,3.67883362209348,16.0932816341565,0.000292667929488597,0.00279560499011803
TNFRSF14,1.7763448073805,4.94008722088411,16.076238151929,0.000294485243037604,0.00280758823713042
LAMA5,1.02412916941185,6.33209457308793,16.0755904266793,0.000294548026696594,0.00280758823713042
PRELID1,1.24098585399943,3.10310023675639,16.0753874585838,0.000294631112409156,0.00280758823713042
BNC2,0.763101723806385,2.9053063844141,16.072471126362,0.000294946448554221,0.0028081162509495
RHBDL1,1.8557369417564,-0.952015624399378,16.0082291174839,0.000295259205344452,0.0028081162509495
ARRB2,1.62458031969928,4.03701329135528,16.0679060533125,0.000295395329736406,0.0028081162509495
NTRK1,1.86231148197345,0.0662574349618305,16.0676148808572,0.000296302125610673,0.00281211626417591
FRMD4B,1.31057862084199,2.79906410258697,16.059900441877,0.000296348467291839,0.00281211626417591
ZNF860,1.70710694841824,-1.95794346133382,15.7709937124876,0.000296583221997058,0.00281265967623422
CHPF,1.28059210062893,3.9187064721848,16.051267152992,0.000297189181411741,0.00281672066855972
SARM1,0.755012619304502,1.52661250942572,16.0437567568442,0.000297628002847893,0.00281778322734783
CD81,1.53219515078569,7.35827293554566,16.0467419041274,0.000297656914405267,0.00281778322734783
ITPRIP,0.746752542558953,3.44428585690738,16.0423179091187,0.000298160949903494,0.00282020129380749
USP16,-0.674701245064414,5.51495546327997,16.0392206261214,0.000298473250990818,0.00282020129380749
LAG3,2.52882879321707,-0.39267990760148,15.9468676542353,0.000299407580301081,0.00282591538119787
CNRIP1,1.26493300156222,3.5070158023669,16.0205803173168,0.000300535606334508,0.00283487366284699
RAD51B,0.897799121143248,0.269408249531837,16.0242674516389,0.000300969271596717,0.00283596187824378
LINC02802,1.96186270978343,1.64923488359249,16.0233637527122,0.000301008889960626,0.00283596187824378
AR,-0.802449414417768,4.99982760612173,16.0053821959366,0.000302175211995114,0.00284091617514096
SOX12,1.66367910986009,1.5129990837921,16.0115627849116,0.000302233014314354,0.00284091617514096
C1RL-AS1,1.4419525601887,0.440784568166228,16.0156040331994,0.000302655324925966,0.00284110768884608
EDIL3,3.04682377902142,3.07110500918888,16.005180057064,0.000302694289967088,0.00284110768884608
CPNE5,3.37035644295114,0.526940847299947,15.9281235262251,0.000302810051521488,0.00284110768884608
NOX4,2.05615869822108,1.13705569171429,16.0029386412078,0.000303637379181331,0.00284718434786187
HOXA11-AS,-0.951786176510057,1.75813904412853,15.991474772355,0.000303906768153638,0.00284802516554151
BDKRB1,4.49102705973003,-1.25413359127627,15.306048673966,0.000304164343050461,0.00284875434061505
TMEM255B,1.92865465695474,2.72305284588057,15.9801009016093,0.000305208201377106,0.00285684250869639
FBP1,2.44066326350478,0.267283957907003,15.9581117918166,0.000306499062583074,0.00286723178556905
TMED9,0.742565770231301,5.22834606631672,15.9520641381917,0.000308108578858768,0.00288058799361351
SOX4,1.04602899288429,3.40929668017552,15.9487946233775,0.000308504336174763,0.00288135331854263
EZR,0.794442664622568,4.91079069591391,15.9481167815228,0.000308554084783671,0.00288135331854263
SMIM29,0.803217335541317,3.08419262379512,15.9404663322692,0.000309465091839647,0.00288815860446577
LGALSL,-1.18671667384281,6.00644827652746,15.9383841648563,0.000309648946392742,0.00288817354531241
PRKD2,1.47586113923006,4.14737825366085,15.9356133032262,0.000309981457380432,0.00288842355223826
TCEAL6,1.09452736702339,-1.23676660668974,15.9276808271915,0.000310040289162446,0.00288842355223826
CABLES1,1.70761286244049,2.13680961098114,15.9365703841912,0.00031024414671891,0.0028886245552612
CDC7,1.81154085545086,-0.383541937119852,15.9245201893616,0.000310715809232048,0.00289113963603912
SPATA18,1.19635253412242,0.793430013383201,15.9380787343679,0.000310879153140068,0.00289113963603912
PTPRD-AS1,2.24734425865772,-1.44124928898322,15.6603175842357,0.000311280280280648,0.00289317220035626
TMEM91,1.89540486246554,1.8127733775321,15.9282098715449,0.000311473250851552,0.00289326881960407
CEBPA,2.60033426815393,3.50786463770944,15.9221837681854,0.00031165920164754,0.00289330015729851
HPX,1.94129328057478,-0.665289367694605,15.8800700869769,0.000312112812059242,0.00289581483179321
CFD,2.65599262057364,8.12671250730016,15.9031032770758,0.000313663249847803,0.00290849708621307
RAB33A,3.12023562167831,-1.95067901797555,15.278704467548,0.000313993132811157,0.00290964949391234
SFRP1,2.18446952348795,4.09663027544849,15.8982905513243,0.000314259731909313,0.00290964949391234
TNFAIP8,1.73481113360396,2.34878472220436,15.8990830825141,0.000314441312374642,0.00290964949391234
LRRC49,0.9803555465147,1.23016203714779,15.8836312925258,0.0003165648962965,0.00292009704995082
PTMA,1.28832899030511,7.52376923844025,15.8670658857563,0.00031782070155127,0.00292896001793753
TCF7L1,1.08043447253248,3.73436428523651,15.8665590858829,0.000317903150807885,0.00292896001793753
TNFSF15,1.43111252171454,-1.11122305156577,15.8400239423482,0.00031831427130471,0.00293104372885865
ITGB4,2.20722771875038,4.25879642670582,15.8591639800334,0.000318777128151797,0.00293360113230054
CHST14,1.07267937164756,2.76719474296248,15.8467256928892,0.000320296735712111,0.00294416610836997
DDX39A,0.922308430013038,3.78851559786685,15.8408910486335,0.000320890564278874,0.00294701312801639
ASIC1,1.82249717843192,0.294526322490246,15.8500064539093,0.000321221470081879,0.00294701312801639
MYO15A,1.48619002097117,-0.103179548532158,15.8513231246791,0.000321427799686622,0.00294701312801639
IFI16,1.43099439444275,5.11968738227627,15.8361987032204,0.000321431381744786,0.00294701312801639
JHY,2.05777449474267,-0.441474065245524,15.8078048742497,0.000321536296986201,0.00294701312801639
RAB36,1.84091364553723,-0.63182533206467,15.8095475559702,0.000321842720473137,0.00294811652678486
LYL1,1.8694939747896,2.28150768629506,15.8285262239782,0.000322731666331475,0.00295284567918873
FRY,-0.591441894715273,5.84176451185402,15.8192074541755,0.000323432568959195,0.00295755102152127
MEG3,0.997479114338657,7.28296086939436,15.8152431380513,0.000323902058291533,0.00295980946619089
NBPF11,0.8005872331618,5.23820121636652,15.8139825696348,0.000324053096727531,0.00295980946619089
BANK1,3.38594545852398,0.368519420131445,15.7160489513576,0.000324318589888234,0.00296052804951547
FLVCR1,0.682950428106135,1.70975178074564,15.8019273886518,0.000324806282565644,0.00296245101809074
CAPS2,-0.810421080454614,2.04694994693006,15.8078559364918,0.000324903128001622,0.00296245101809074
SEMA3F,0.696340192053344,3.48871045008327,15.803061747388,0.000325371400736582,0.00296432740719078
SLC25A36,-1.04955852226115,6.44297992478276,15.8019398648437,0.000325483037074018,0.00296432740719078
EBF2,0.871241894110052,4.14949949961414,15.799996769922,0.00032572028810288,0.00296478426511565
KCNMB1,2.68938322089086,1.5591733887021,15.8027196831112,0.000326579463638063,0.00297089825503582
NBPF9,0.771360246136001,6.08592932996598,15.7901790758823,0.000326887552426539,0.00297199486133297
MPP2,0.997723004818626,1.37705803727484,15.7888434898186,0.000327629489007599,0.00297703240384371
CYTL1,3.64914924017532,-0.858878163293025,15.2861207141159,0.000328204902229808,0.0029787795553368
SSH3,1.05669455118952,3.3127626332281,15.7752779645505,0.000328711013899996,0.0029787795553368
AK8,2.55325244885527,-2.11271097978091,15.2200654636901,0.000328868825063063,0.0029787795553368
SINHCAF,0.874312835986065,1.87921613134381,15.7757850145656,0.000328889254415551,0.0029787795553368
SHFL,1.47880472802696,3.05589039945543,15.7738027982034,0.00032894959436104,0.0029787795553368
CENPT,0.925223274439201,4.81542093057754,15.7635566809911,0.000330093769478431,0.0029872515049175
DLG4,0.990784176212169,2.86161915441887,15.762861024529,0.000330262171806365,0.0029872515049175
HACD4,1.71048148054425,2.01686309469005,15.7627881748396,0.000330663138056094,0.00298746792974625
DUSP5,1.44489594530884,0.606165684075709,15.7668265580828,0.000331256456624016,0.00298950216066025
ZNF513,0.745481019820667,2.81250887447404,15.754492013378,0.000331265589330434,0.00298950216066025
KDM7A,-0.711511668498735,4.95483761662212,15.7374060012648,0.000333269520857542,0.00300587484179253
PCK2,1.99205561742817,2.05218520481422,15.7395666366501,0.00033360023671196,0.00300714616107761
PLEKHA2,0.891363779615017,3.68424310736481,15.7305341205317,0.000334130591182603,0.00301021459833468
C1orf159,1.40804310371951,2.35929286193275,15.7296550109708,0.000334448602012096,0.00301136761141232
SCOC,-0.694786614599116,5.05685027920353,15.7225518857628,0.000335089529083759,0.00301542519442949
AL513320.1,1.8155627134532,-1.80099198656522,15.4664231992436,0.00033571352652441,0.00301692612272047
POFUT2,0.73238315387693,3.90365570005587,15.7166277769725,0.000335827455069029,0.00301692612272047
MID1,1.17847246409553,1.75976426583187,15.7138644242471,0.000336577998809208,0.00302183464223534
KCNK15,3.44154423809516,-1.15116923043314,15.2026717283076,0.000336755220432108,0.00302183464223534
MYSM1,-0.837620050028976,5.02465131750914,15.7058831884468,0.00033714449002731,0.00302200150041909
DEF6,2.38147407235704,2.15234925292136,15.7107811904251,0.000337290853728777,0.00302200150041909
TSPAN9,0.814584870635416,5.15380385720669,15.6889043860501,0.000339254268626962,0.00303401738888968
ASPN,2.14191518008664,5.30367514261647,15.6888650592666,0.000339261615013094,0.00303401738888968
PLCB3,0.874074833334685,3.62935442992331,15.6867844754843,0.000339536264429359,0.00303476096018728
TNF,2.06482165991122,-0.859381096572247,15.6037487328042,0.000340230366314473,0.00303800761105298
CYP26B1,2.82718037955709,3.76000012959494,15.682062233771,0.000340282924819779,0.00303800761105298
TDRD3,-0.638599661807294,4.43576488568016,15.6753041290762,0.000340949455496713,0.00303908591554301
B3GAT3,1.35926209477133,3.32499271047594,15.6733000779354,0.000341252020927533,0.00303908591554301
GADD45A,1.49846841456404,3.9089537518339,15.6724428606308,0.000341332597796724,0.00303908591554301
CNOT7,-0.825854159619359,6.17294350213719,15.6717569173556,0.000341393275773032,0.00303908591554301
ELMO3,1.15777428592951,0.797131641226712,15.6806803095695,0.000341538640734099,0.00303908591554301
UNC13D,1.15823587468069,3.58248719810764,15.6693985375091,0.000341714707974869,0.00303908591554301
ACTA2-AS1,2.03256241039051,2.67273233111815,15.6714297392254,0.000341746141319975,0.00303908591554301
ACKR1,2.73175112659595,4.99785141298682,15.6597439446256,0.000342931201134066,0.00304285101174452
PNKP,0.630669786147391,3.61841620436756,15.6574210713014,0.000343207982161496,0.00304285101174452
SKIL,-0.904590261470383,4.96358210381128,15.6564532806865,0.00034331732775108,0.00304285101174452
TNFRSF11A,1.66170388735855,0.0454632407474609,15.6668996846778,0.000343572104155045,0.00304285101174452
SULF2,1.37003800784522,5.12796946541023,15.6543902927936,0.000343580605289037,0.00304285101174452
MDGA1,1.45323217374767,2.25545772804642,15.6556158381811,0.0003437056421419,0.00304285101174452
ZNF503,1.44694275664768,2.73023355199634,15.6488418431806,0.000344429162146785,0.00304755384284763
ANXA4,1.04840603577527,4.48908182343514,15.6416767861521,0.000345189292677216,0.00305118775878236
ABCD3,-0.665694397423017,4.9236060608125,15.6413683073313,0.000345224941723782,0.00305118775878236
AC004846.1,1.8950052278501,-1.00725114413293,15.5664606428013,0.00034555973564392,0.00305186791161138
CASP8,1.57369853650606,2.60043417477042,15.6383975253684,0.000345815358862369,0.00305186791161138
JUNB,1.8567560196929,4.39847069720726,15.6351749131005,0.000346035935496916,0.00305186791161138
PUS1,0.639254909837409,2.68209061421989,15.6306042455683,0.000346130123983975,0.00305186791161138
PSRC1,1.45790927323427,0.0587457537916605,15.6487415950396,0.000346264813849767,0.00305186791161138
ASF1A,-0.740988347895855,4.09098282664563,15.627794465429,0.000346953085196032,0.00305323480882065
VILL,1.70838420120581,2.06255767838978,15.6303891079216,0.000347087846624183,0.00305323480882065
STX1B,1.9207397593678,0.629302203907316,15.6375341736626,0.000347226154737631,0.00305323480882065
GABBR2,-1.87863862625227,-1.941812519516,15.5427144600252,0.000347383249845625,0.00305323480882065
BOK,2.3640454871791,3.70841035778502,15.6232877119053,0.00034763063345781,0.0030537154370321
VASH2,1.99632816070939,1.32270779770054,15.6266902030462,0.000348274076108549,0.00305767273356908
TCHH,4.06574869093885,-2.8537264099393,15.6039385388383,0.00034905543567573,0.00306178987131489
SPRY4,0.670919285400674,3.93132322123281,15.6105697098065,0.00034916247271861,0.00306178987131489
SLC22A15,1.21155797066818,0.265388068873007,15.6247525168085,0.000349332992822822,0.00306178987131489
RAB42,1.95467498224428,-0.319678960595996,15.5974618181289,0.000349547630415117,0.00306178987131489
AP1S1,0.696169118353524,2.24810120460333,15.6021242062423,0.000349861884322538,0.00306178987131489
FAM189A1,1.47625000120045,-2.24815346943927,15.2636184508636,0.000349902281627518,0.00306178987131489
CEP350,-0.967188976222501,5.76120988772548,15.6022748734473,0.000350220970630839,0.00306288726356893
APOL1,1.29588076478685,4.21775270157075,15.6006356497764,0.00035044174613971,0.00306312760677109
ARMC7,0.774665592899321,2.18053864719767,15.592860995454,0.00035160481449038,0.00306990715990581
ANXA2R,1.40617987835248,1.1473576209485,15.5927604558253,0.000352464954569478,0.00307402979365026
PPP1R14A,1.36027495227961,3.54947470129072,15.5810705663659,0.000353000559355633,0.00307700762602239
DMBT1,8.79442223734482,-0.277098404956821,16.4048321484863,0.000353513522713462,0.00307978493372196
CADM3,3.06092543537666,2.6851353250226,15.574761324728,0.000354623018387281,0.00308775328152925
LENG9,1.73916505193256,0.0239107548807999,15.5724269428699,0.000355456445964149,0.00309083297655132
TCEAL9,1.15108274761023,3.05719601997079,15.5623338785587,0.000355478141106225,0.00309083297655132
TUBB2B,0.719926072500089,4.42448490432717,15.5611611376345,0.000355561842383609,0.00309083297655132
PWWP3A,0.602300134294054,4.54441862793661,15.5584130777188,0.000355921484120656,0.00309226302569081
PPFIA2,1.91923311450916,-0.617897778279181,15.5262724626026,0.000356330542130568,0.00309412060336609
PRSS35,2.7174515584936,0.000832320217956111,15.4994940382549,0.000356900760032511,0.00309506774736019
ROCK2,-0.867542905499039,6.62742662912994,15.5484871032266,0.000357220856308563,0.00309506774736019
LINC01176,1.79157900978476,-0.222814632080944,15.5495334060973,0.000357507200703481,0.0030958560707913
PRAMEF6,7.72697589622139,0.410592448153619,15.6718273642396,0.000358255038191124,0.00310063767898129
TM4SF18,0.781049036948501,3.71926263121414,15.5377139431192,0.000358655329535643,0.0031007152248507
OXER1,1.73791947098932,0.32869363642196,15.54621475597,0.000359205394125101,0.00310342440575853
CLIC2,0.989293303117984,3.17858711470089,15.5326373626378,0.000359360370074266,0.00310342440575853
SLC25A30,-1.50880652531526,6.22209752886074,15.5262724780951,0.000360155093326645,0.00310859355334823
MPP3,1.78975547758049,1.20263451436363,15.5335562499758,0.000360388181470406,0.00310891209132363
TRIM21,1.04480288903835,2.77530426213544,15.511337281208,0.000362253127697113,0.00312226337620197
CCDC40,1.5473679872832,0.954024846880616,15.5158605216427,0.00036287677544005,0.00312375353159027
AMDHD2,1.05512601611708,2.65535771974879,15.5066289640268,0.000362897094191815,0.00312375353159027
CAV1,0.984547390114317,7.84141681092815,15.5030834444107,0.000363245251389477,0.00312505293092782
PDZRN3,-0.78731769161682,5.30556552785733,15.4919995968365,0.00036473238970673,0.00313473117636841
NAPRT,1.10914620729386,3.96071528773609,15.4918592801951,0.000364765841435184,0.00313473117636841
MAMDC2,1.38256082513212,4.12346442552087,15.4878195823072,0.000365316328275423,0.00313768313697881
FBXO3,-0.928163301574217,6.36205551532106,15.4783505300945,0.000366572268074326,0.00314513845813419
PCED1A,1.29729529995282,3.47336163402267,15.4765988519314,0.000366850394704824,0.0031458215394412
CSTB,0.631391558529683,5.20291538169618,15.4709898589671,0.00036756885121686,0.00314910616456931
ZNF138,-0.607102259461513,2.26393478668496,15.4646425299911,0.000367736106875073,0.00314910616456931
RAET1E,1.85985209168994,-1.74359642137137,15.2297695176946,0.000367987966637256,0.00314910616456931
WTIP,1.53493275311226,4.11681875549161,15.4657316947871,0.000368308182649412,0.00314910616456931
PRPH,3.17118943221341,-0.0369288191129161,15.3372739473667,0.000368421362544708,0.00314910616456931
BCAT1,1.68866318153303,2.26631855589774,15.4674481731239,0.000368425748035054,0.00314910616456931
PHGDH,3.06544780882641,3.24848007164069,15.4619404826922,0.000369280761399288,0.00315402723503853
EDN1,1.26224083098659,2.31406727300366,15.4578594794435,0.000369588427018821,0.00315402723503853
POLR2M,-0.715981845939694,4.96353346182418,15.4560605870764,0.000369598572314416,0.00315402723503853
AC007406.3,-1.41194640078973,-0.606485829483734,15.4885334245791,0.000371338212295792,0.00316409511710252
PLXND1,0.897090739602118,6.29746441398273,15.4418968668014,0.000371535005316095,0.00316409511710252
TLCD2,1.30305276953946,2.0586499504616,15.4440670193862,0.00037157798118105,0.00316409511710252
SHROOM3,2.06489803453491,0.22239324891927,15.4462362025608,0.00037168236903647,0.00316409511710252
TSKS,2.39621537587454,-1.15455071965966,15.2340883194161,0.000371776683791562,0.00316409511710252
ARHGDIB,1.23386640539781,5.62697740485895,15.4358643633167,0.000372364768208587,0.00316732267766162
PTPN6,2.43381768202918,3.21804413975842,15.4350740632109,0.000372703595139907,0.00316732267766162
LINC02256,-1.22456973919427,-0.874261997445223,15.4861279136603,0.000372755524316207,0.00316732267766162
AP001062.1,1.25145594668348,0.399185064648449,15.4433995852326,0.000373255409613914,0.00316817272423765
REEP4,1.33734881191356,2.05866621064286,15.4261236386334,0.000374060977903971,0.00317061349175786
OLFML3,1.87936606274587,4.59302226087987,15.4231022522437,0.000374143196162503,0.00317061349175786
TNFRSF12A,1.67321600330189,4.4506968257469,15.419909138842,0.000374577536296781,0.00317259765777397
NALT1,2.58345252012323,-1.548484681378,15.0405467119831,0.000375099163958553,0.00317531861712136
EPHA2,1.02300767090039,3.49445023860263,15.4075851427707,0.000376300556105666,0.00318332256780716
LAMP2,-0.840667551701413,6.98594318520128,15.4050835654116,0.000376619049505263,0.00318332256780716
MTUS1,-0.841436477943297,7.13038758791277,15.4048804384871,0.000376647303252251,0.00318332256780716
ADGRB1,2.18040859746094,-0.708027893826935,15.3281083639329,0.000377523309842873,0.00318732652694726
MTMR11,1.35694599407271,2.86043871852063,15.3916522319939,0.00037861775565279,0.00319486452280605
HCG27,1.33838348844864,0.874777834455904,15.3969814060723,0.000379102241588757,0.00319725025144068
SULF1,1.602044257745,4.1412451630171,15.3846536595775,0.000379499068619242,0.00319889454277081
NMRAL1,1.93113762901013,2.21570741039701,15.3855328248306,0.000379865190439052,0.00320027840132252
HK3,2.6972451335922,1.93105607213653,15.3871881813022,0.000380307357235311,0.00320092253987703
DCAKD,0.630266261059394,3.07725558377236,15.3751917308081,0.000380617728227168,0.00320092253987703
RAB8A,0.983995948987425,2.31637392665527,15.3726796184912,0.000381332423469165,0.00320092253987703
FAM156A,0.826356828772652,4.87399998536545,15.3695101334028,0.000381605619011516,0.00320092253987703
CDC42EP5,1.99735378931303,1.51647140556633,15.3762240537464,0.000381742643914531,0.00320092253987703
ANP32E,-0.682383090243481,5.05692090947969,15.3682375906778,0.000381781879281733,0.00320092253987703
CAVIN3,1.7086712072733,4.52155327315244,15.3672031670765,0.000381942571265917,0.00320092253987703
ARHGEF40,0.788424576102436,5.07275575747927,15.3667469827746,0.000381995469950722,0.00320092253987703
RASAL3,2.05145453055297,2.03539025220168,15.3708696445,0.000382116237820491,0.00320092253987703
AC147067.1,2.47635577707029,-1.37073582132531,15.0734326075852,0.000382196302283843,0.00320092253987703
KLF5,1.04414929121388,3.26485749093418,15.3624290696488,0.00038264639301244,0.0032015825713137
LY96,1.99203338382076,0.862060524716507,15.37094855729,0.00038296024203178,0.0032025176546056
GAB1,-0.736540321341389,4.60832046867455,15.356608111321,0.000383427087611509,0.00320473051549556
ETNK2,2.03914072976384,0.757216211738492,15.3637964278496,0.000383964915169288,0.00320740708310101
RNF175,3.0034936410372,-1.37902568485703,14.9153266311597,0.000384152119879202,0.00320740708310101
ZNF24,-0.646633977078451,5.69110627762197,15.3436546075359,0.000385267877874072,0.00321502899456052
COL5A3,1.00722708691987,5.76087399703592,15.3214064661408,0.00038845210710711,0.00323819071085027
CLEC3B,2.21189421866256,5.50714355194253,15.3186134462969,0.000388859590794291,0.00323988324674928
RAB3IL1,1.77108752826838,3.32353555637383,15.2936000511694,0.000392567351935604,0.00326481126530513
BEX4,1.3380303135413,2.44072483306961,15.2937310678043,0.000392675602427689,0.00326481126530513
MICB,1.64323811543566,0.659883532052649,15.2978441437872,0.000393602986394298,0.00326720759762402
GADD45G,-1.09019814265295,2.99730309017994,15.2841605798214,0.000393890819581358,0.00326720759762402
NBPF15,0.863610961822439,5.78505555748821,15.283647405517,0.000393920281662348,0.00326720759762402
CYTH2,0.818064109051341,4.34615395398609,15.2806178856775,0.000394366534496716,0.00326720759762402
CYP2D6,1.12109805089095,-0.00436151004861954,15.2980806143008,0.000394407025572963,0.00326720759762402
ZDHHC21,-0.615948416642711,4.02387324262737,15.2784961810697,0.000394676577017241,0.00326773234900325
ECM2,1.41681773039245,4.73774664981339,15.2768774191418,0.000394915331172033,0.00326800169873796
ANPEP,3.10359697896912,3.5863171178097,15.2760291204945,0.000395387294534216,0.00327019961194348
CEBPZOS,-0.778736831120531,5.35700001379904,15.2576128957579,0.000397738123181199,0.00328792698907275
GPNMB,2.08759729187129,6.07195667557076,15.2525340093686,0.000398490796109081,0.00329243151508895
CSTA,3.88673668001331,0.575589693020516,15.1053752186616,0.000399110717345854,0.00329583509003635
STAC,1.30729333602535,1.7926661223203,15.2463145345724,0.000399920526960344,0.00330045958268723
IGFBP4,2.10596054292865,7.6126989526262,15.2403204653643,0.000400295533408522,0.00330045958268723
SYCE2,1.28213941889566,-1.7328615424338,15.1336904662811,0.000400771707822866,0.0033011092424262
NRIP1,-1.16058604270263,5.22238655059489,15.2369855672632,0.000400790949859784,0.0033011092424262
AREG,4.77437338466158,-0.111345840278062,14.6871189063696,0.000401577975076433,0.00330415689046534
TRAC,2.88195113832991,2.40521204142661,15.2358577616791,0.00040196728741647,0.00330564380056502
HELLS,1.38515401049904,-0.181542470272867,15.2427331749529,0.000402246075920671,0.00330622072879402
DHX29,-0.636597672144243,4.93263291597856,15.2163549104268,0.000403869168317152,0.00331563437791202
PRKCZ,1.96392807311411,-1.48742308021487,15.0333222266575,0.000404203675024194,0.00331563437791202
PXDN,1.00159684304133,5.04188553544123,15.2135463251334,0.000404293493626914,0.00331563437791202
AC105020.1,1.85580666250778,0.426452254417693,15.2240130373248,0.0004044375119899,0.00331563437791202
BIN3,0.910392840268472,2.360077442535,15.2095625785911,0.00040505826203729,0.0033190063487616
CSAD,0.770644844325244,4.36103121200242,15.2036422829585,0.00040578229159768,0.00332258905275588
CIAO2A,-0.916847548403418,5.05852469250732,15.2027361431871,0.000405914836002738,0.00332258905275588
FYN,1.42056304148356,4.56424765618048,15.1825472408942,0.000408976153820611,0.00334591900340486
MIR155HG,2.00473958522369,-1.54123953841819,14.9700797491459,0.000410204478768799,0.00335250664004598
SOS1,-0.599080382176436,5.29545192574755,15.1725484647604,0.000410488612412355,0.00335309950561783
LMNA,1.08803206033965,7.87590720090788,15.1681976713835,0.000411152147517888,0.00335678932597422
RTN4,-0.882563981165145,9.10233058869695,15.1601998941875,0.000411752231224563,0.00335995757374647
AMPD2,1.53788387207741,3.30101501901091,15.1590838452361,0.000412625225604129,0.00336534840460558
AC010973.2,1.25224426937148,-0.719576396524326,15.1680110227552,0.000413150404380112,0.00336571406523324
LAMC2,1.23365736513499,0.536743062526615,15.1663396593837,0.000413307223508795,0.00336571406523324
SELPLG,2.53007751618318,3.00184182144137,15.1531031384197,0.000413861752946375,0.00336732025459509
C5orf38,3.46332560084158,-1.12117612888727,14.6775680238165,0.000413929441279184,0.00336732025459509
OSBPL10,1.13672118188584,2.47830682331365,15.1476193153331,0.000414483240268655,0.00336990683530796
ENO1,0.798761686214794,7.08106930773327,15.1427080719195,0.000415063499926465,0.00336990683530796
CYBB,1.9737765842204,4.10668425518758,15.1420805123613,0.00041520229562683,0.00336990683530796
B3GNT8,1.57586218415552,0.444496761499623,15.1540412886321,0.000415310661283299,0.00336990683530796
ADRA1B,2.24791610932895,-1.13218010598177,14.9745246577584,0.000416587549904817,0.00337517464684999
CHI3L1,3.98007489727283,2.15792559776471,15.135195367904,0.000416631151683861,0.00337517464684999
ZNF497,1.29123251815568,-1.10235751786134,15.1243794614932,0.000416775712517307,0.00337517464684999
CDK10,0.809707409335071,4.57630293032199,15.1308895484763,0.000416894411749061,0.00337517464684999
NBL1,2.85332996865674,4.13875261741487,15.1288671545212,0.000417327928832147,0.00337517464684999
FTL,1.75185389206236,9.28327025850542,15.1264028650723,0.000417586187146817,0.00337517464684999
MYH8,3.95588089525648,6.68498068068001,15.1260041339595,0.000417663752285784,0.00337517464684999
AL356417.2,3.34465054666514,-1.6074087566767,14.5725369531981,0.00041899064316604,0.00338248544938959
LRRC36,3.38804938301622,-1.57633187801739,14.5631953789674,0.000420195975449081,0.00338929806932448
ABRAXAS2,-0.68522294199464,4.27267478520376,15.1091950007038,0.000420266972059229,0.00338929806932448
MOV10,1.02764614616152,4.23070657583319,15.1018855532225,0.000421419169733548,0.00339686143579223
ADAM15,1.06791852564004,6.18138548618774,15.0956309985339,0.000422391696466305,0.00340227788152638
GPR183,1.98506551090925,0.607073275280096,15.105221663478,0.000422568815670799,0.00340227788152638
SLC49A3,1.47163572785467,2.00053698092891,15.0880143335788,0.00042407045433973,0.00341044135708677
GJC2,1.93650130305052,0.942107862127587,15.0934137670577,0.000424395176132713,0.00341044135708677
AC004151.1,2.03139849832036,4.00111209176502,15.0795545820895,0.000424978597381022,0.00341166962142708
CPNE8,0.93155263244061,2.48574555871214,15.0778777145762,0.000425342196135793,0.00341176752824083
NUPR1,1.60691846796646,5.46565683421143,15.0764437308261,0.000425421381700251,0.00341176752824083
PDGFRB,1.17772952979613,7.1262240369191,15.0646054703938,0.000427296120607266,0.00342506910635475
