"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
IFITM3,0,-3.3194169683384,0.177,0.882,0,Other,IFITM3
PLAUR,0,-2.12339157764161,0.155,0.856,0,Other,PLAUR
CST3,0,-2.41994118646549,0.211,0.901,0,Other,CST3
LGALS3BP,0,-3.40099593262478,0.074,0.736,0,Other,LGALS3BP
RAB13,0,-2.39717810915553,0.11,0.76,0,Other,RAB13
EMP1,0,-2.68057524622756,0.125,0.774,0,Other,EMP1
IER3,0,-2.3196899123572,0.212,0.859,0,Other,IER3
TPM4,0,-1.85608005643252,0.239,0.88,0,Other,TPM4
CTSB,0,-1.98930841678195,0.19,0.827,0,Other,CTSB
PTMS,0,-2.23461689383338,0.123,0.746,0,Other,PTMS
NPC2,0,-2.09128181776785,0.348,0.968,0,Other,NPC2
TNFRSF12A,0,-2.34699210212952,0.154,0.774,0,Other,TNFRSF12A
NECTIN2,0,-2.48533353013261,0.085,0.691,0,Other,NECTIN2
S100A13,0,-2.99306389774968,0.103,0.708,0,Other,S100A13
YBX3,0,-1.39000248756459,0.275,0.88,0,Other,YBX3
PHPT1,0,-2.01599240734693,0.149,0.748,0,Other,PHPT1
TSC22D1,0,-2.49308111303834,0.137,0.731,0,Other,TSC22D1
MDK,0,-3.32895089280065,0.086,0.675,0,Other,MDK
RHOC,0,-1.56182345880182,0.204,0.792,0,Other,RHOC
ATOX1,0,-1.7652836638946,0.153,0.739,0,Other,ATOX1
TMEM14C,0,-1.87691053403919,0.134,0.718,0,Other,TMEM14C
S100A16,0,-3.01706237255805,0.084,0.665,0,Other,S100A16
GPX1,0,-1.84786744224019,0.364,0.94,0,Other,GPX1
GRN,0,-2.2344919573986,0.126,0.699,0,Other,GRN
SERPING1,0,-3.86874282777956,0.053,0.624,0,Other,SERPING1
PSAP,0,-1.71326236902774,0.363,0.932,0,Other,PSAP
VKORC1,0,-1.82223465542262,0.144,0.709,0,Other,VKORC1
BRI3,0,-1.1784797238275,0.326,0.89,0,Other,BRI3
KLF4,0,-2.64149573267057,0.09,0.653,0,Other,KLF4
MAFF,0,-1.24481282661638,0.194,0.756,0,Other,MAFF
GSTP1,0,-1.87946150490509,0.379,0.941,0,Other,GSTP1
PHLDA2,0,-2.31637998795917,0.105,0.666,0,Other,PHLDA2
IFI27,0,-3.19766305329627,0.144,0.705,0,Other,IFI27
NENF,0,-1.26094676315866,0.208,0.768,0,Other,NENF
RND3,0,-2.88499863425843,0.068,0.628,0,Other,RND3
HSPB1,0,-1.68692995118671,0.268,0.825,0,Other,HSPB1
TSPO,0,-1.5331386442603,0.262,0.818,0,Other,TSPO
TM4SF1,0,-2.91705755035128,0.14,0.692,0,Other,TM4SF1
ANXA5,0,-1.42057477070094,0.277,0.829,0,Other,ANXA5
CD151,0,-2.37347731394405,0.09,0.641,0,Other,CD151
MGST3,0,-1.16473315459367,0.264,0.815,0,Other,MGST3
CD9,0,-2.47434944069661,0.153,0.704,0,Other,CD9
FCGRT,0,-2.37416895955401,0.093,0.643,0,Other,FCGRT
TIMP1,0,-2.60565203961559,0.282,0.832,0,Other,TIMP1
PEA15,0,-1.5503200826755,0.134,0.682,0,Other,PEA15
CEBPD,0,-1.71510728325382,0.203,0.749,0,Other,CEBPD
TUBA1C,0,-1.25307032346895,0.249,0.795,0,Other,TUBA1C
CD59,0,-1.50059866621828,0.247,0.789,0,Other,CD59
YWHAE,0,-0.993306027363513,0.305,0.847,0,Other,YWHAE
FKBP1A,0,-1.19663261304094,0.267,0.806,0,Other,FKBP1A
HSBP1,0,-1.13855428503596,0.187,0.722,0,Other,HSBP1
MARCKS,0,-1.73345214758084,0.125,0.659,0,Other,MARCKS
SOX4,0,-1.76975207080233,0.119,0.652,0,Other,SOX4
LGALS3,0,-1.23969775621557,0.404,0.937,0,Other,LGALS3
BEX3,0,-2.7421836351872,0.072,0.605,0,Other,BEX3
CEBPB,0,-1.32160358407106,0.336,0.868,0,Other,CEBPB
PRDX4,0,-1.83047656463571,0.116,0.648,0,Other,PRDX4
PRDX5,0,-1.63211214224037,0.3,0.829,0,Other,PRDX5
APLP2,0,-1.1538710905509,0.181,0.708,0,Other,APLP2
CDKN1A,0,-1.48356044522216,0.201,0.726,0,Other,CDKN1A
HCFC1R1,0,-2.38411465773907,0.102,0.625,0,Other,HCFC1R1
BSG,0,-0.978131616121773,0.282,0.804,0,Other,BSG
ZFAND5,0,-1.07142720489341,0.342,0.863,0,Other,ZFAND5
CHMP4B,0,-0.958763032527913,0.359,0.879,0,Other,CHMP4B
TMEM219,0,-1.21661892031769,0.186,0.703,0,Other,TMEM219
GRINA,0,-1.53503038760767,0.122,0.637,0,Other,GRINA
KDELR1,0,-1.14830382351779,0.17,0.685,0,Other,KDELR1
RTN4,0,-0.909498707070664,0.341,0.856,0,Other,RTN4
DSTN,0,-1.10956684701726,0.307,0.822,0,Other,DSTN
RHEB,0,-0.949277280463422,0.343,0.857,0,Other,RHEB
CD81,0,-1.78768541075622,0.118,0.632,0,Other,CD81
PLK2,0,-2.61654316319313,0.08,0.593,0,Other,PLK2
PTTG1IP,0,-1.21648681455131,0.165,0.676,0,Other,PTTG1IP
ICAM1,0,-2.09697247268712,0.118,0.628,0,Other,ICAM1
TMEM147,0,-1.26673716531122,0.212,0.722,0,Other,TMEM147
MINOS1,0,-0.89977964685116,0.24,0.749,0,Other,MINOS1
ANAPC11,0,-1.17827462924299,0.28,0.789,0,Other,ANAPC11
SHFM1,0,-0.812922738742085,0.3,0.808,0,Other,SHFM1
FIS1,0,-1.30341725920504,0.206,0.714,0,Other,FIS1
DAD1,0,-0.842555063940407,0.319,0.827,0,Other,DAD1
CSTB,0,-1.19314025622985,0.375,0.883,0,Other,CSTB
RAB1A,0,-0.765760787375855,0.284,0.791,0,Other,RAB1A
SSR3,0,-0.9524382912297,0.287,0.794,0,Other,SSR3
CNN3,0,-3.04490781076221,0.051,0.558,0,Other,CNN3
CTSD,0,-1.62435193176664,0.248,0.754,0,Other,CTSD
PSMB5,0,-1.4352252475428,0.186,0.692,0,Other,PSMB5
KDELR2,0,-0.848911397717955,0.268,0.772,0,Other,KDELR2
ITGB1,0,-0.91677445089657,0.233,0.736,0,Other,ITGB1
CLTA,0,-0.766667464588889,0.315,0.817,0,Other,CLTA
GSN,0,-3.18978158014847,0.063,0.565,0,Other,GSN
AP2S1,0,-0.973570870308667,0.256,0.758,0,Other,AP2S1
PGLS,0,-1.22122536548023,0.148,0.649,0,Other,PGLS
SOD2,0,-1.56538229523054,0.39,0.89,0,Other,SOD2
NDUFB2,0,-1.04044982133746,0.334,0.834,0,Other,NDUFB2
GADD45A,0,-1.59131055666491,0.265,0.764,0,Other,GADD45A
PKM,0,-1.2573146099808,0.401,0.9,0,Other,PKM
CREG1,0,-1.20585180201747,0.124,0.622,0,Other,CREG1
ATP5H,0,-0.965150628053659,0.257,0.755,0,Other,ATP5H
RIPK2,0,-1.30685018869167,0.143,0.638,0,Other,RIPK2
HDLBP,0,-1.46165738911406,0.125,0.619,0,Other,HDLBP
GNB2,0,-0.82054286789674,0.235,0.729,0,Other,GNB2
APP,0,-2.02052740835696,0.079,0.573,0,Other,APP
CXCL2,0,-1.69130897516301,0.123,0.616,0,Other,CXCL2
DDAH2,0,-1.47027276875904,0.143,0.636,0,Other,DDAH2
LAMTOR4,0,-0.79143495562481,0.276,0.769,0,Other,LAMTOR4
ERGIC3,0,-0.963736903752939,0.252,0.744,0,Other,ERGIC3
FOXO3,0,-1.33789816431996,0.131,0.622,0,Other,FOXO3
CD63,0,-1.88873089434879,0.501,0.992,0,Other,CD63
ABL2,0,-1.88114317245963,0.108,0.598,0,Other,ABL2
NDUFS4,0,-1.19287742644767,0.14,0.63,0,Other,NDUFS4
CYSTM1,0,-1.18543261866206,0.171,0.66,0,Other,CYSTM1
BST2,0,-1.65339720402485,0.271,0.76,0,Other,BST2
ARF4,0,-0.917884355727644,0.274,0.762,0,Other,ARF4
CYC1,0,-1.34212111335735,0.226,0.714,0,Other,CYC1
SPHK1,0,-2.20168409807009,0.099,0.586,0,Other,SPHK1
AP2M1,0,-0.807133947323061,0.302,0.788,0,Other,AP2M1
RHOB,0,-1.99502141207246,0.123,0.608,0,Other,RHOB
CALU,0,-1.74501291403078,0.11,0.594,0,Other,CALU
MAP3K8,0,-0.892664793425938,0.237,0.721,0,Other,MAP3K8
MT1E,0,-2.70198042177488,0.108,0.592,0,Other,MT1E
FOSB,0,-1.89671703991534,0.166,0.65,0,Other,FOSB
ZNHIT1,0,-0.879651173347125,0.213,0.696,0,Other,ZNHIT1
FKBP2,0,-0.850277211673351,0.266,0.749,0,Other,FKBP2
PLD3,0,-1.78435685915429,0.1,0.583,0,Other,PLD3
NDUFA11,0,-0.589253016992403,0.277,0.759,0,Other,NDUFA11
UQCRQ,0,-0.905311581244901,0.331,0.813,0,Other,UQCRQ
TBCA,0,-0.698723644638175,0.306,0.787,0,Other,TBCA
LRRC59,0,-1.1270480392102,0.194,0.675,0,Other,LRRC59
SNX3,0,-0.725239184662147,0.391,0.872,0,Other,SNX3
RCN1,0,-2.86744245203228,0.057,0.537,0,Other,RCN1
TCEAL9,0,-2.77300503465214,0.058,0.538,0,Other,TCEAL9
ANXA2,0,-1.56878474959362,0.49,0.97,0,Other,ANXA2
NUPR1,0,-2.46778882834917,0.059,0.537,0,Other,NUPR1
BANF1,0,-1.01876269728274,0.233,0.711,0,Other,BANF1
SEC11A,0,-0.698022633947485,0.351,0.829,0,Other,SEC11A
PSME2,0,-0.922565862002866,0.3,0.777,0,Other,PSME2
CSNK2B,0,-0.601084530101705,0.259,0.736,0,Other,CSNK2B
NDUFC2,0,-0.994609186907667,0.35,0.827,0,Other,NDUFC2
MFGE8,0,-2.94904539763239,0.063,0.539,0,Other,MFGE8
IFI6,0,-1.64734467775284,0.236,0.712,0,Other,IFI6
ATRAID,0,-0.753863846849102,0.226,0.701,0,Other,ATRAID
ATP5J,0,-0.966012376150733,0.384,0.859,0,Other,ATP5J
PDXK,0,-1.23872362450826,0.141,0.616,0,Other,PDXK
CTSL,0,-1.63078540018037,0.123,0.597,0,Other,CTSL
NDUFB7,0,-1.11884985073626,0.283,0.756,0,Other,NDUFB7
BLVRB,0,-1.82693668494926,0.083,0.556,0,Other,BLVRB
NEDD8,0,-0.747645511274874,0.342,0.815,0,Other,NEDD8
IGFBP7,0,-4.25290857284739,0.057,0.528,0,Other,IGFBP7
RAB7A,0,-0.718253236981078,0.373,0.844,0,Other,RAB7A
RAB34,0,-2.02793102088566,0.072,0.542,0,Other,RAB34
H2AFY,0,-0.732562388247019,0.224,0.694,0,Other,H2AFY
CTSZ,0,-1.8917142492709,0.115,0.585,0,Other,CTSZ
HMGA1,0,-1.453457604702,0.289,0.758,0,Other,HMGA1
CALD1,0,-3.93689226934008,0.05,0.519,0,Other,CALD1
ETS2,0,-1.22008200454355,0.128,0.597,0,Other,ETS2
CANX,0,-0.728077256343359,0.213,0.681,0,Other,CANX
CAMTA1,0,-0.673215598749759,0.249,0.717,0,Other,CAMTA1
TMEM258,0,-0.656007178916608,0.377,0.845,0,Other,TMEM258
ERCC1,0,-1.40431394835462,0.104,0.572,0,Other,ERCC1
NRP2,0,-1.95792799767848,0.078,0.545,0,Other,NRP2
TMED10,0,-0.589177554600348,0.322,0.789,0,Other,TMED10
TCEB1,0,-0.689514125411777,0.368,0.835,0,Other,TCEB1
NME1,0,-1.37455442730771,0.137,0.604,0,Other,NME1
MAFB,0,-2.4362828470858,0.075,0.541,0,Other,MAFB
RUNX1,0,-1.69249374047712,0.113,0.579,0,Other,RUNX1
TUBB6,0,-2.37228089341416,0.069,0.534,0,Other,TUBB6
GNG5,0,-0.722175502245755,0.448,0.912,0,Other,GNG5
RRBP1,0,-0.842342329681746,0.19,0.654,0,Other,RRBP1
CXCR4,0,3.30821671505259,0.716,0.253,0,Other,CXCR4
TPM1,0,-2.9878305117941,0.056,0.518,0,Other,TPM1
CUTA,0,-0.764520157042923,0.357,0.819,0,Other,CUTA
MLF2,0,-0.846623670200777,0.238,0.7,0,Other,MLF2
CHMP2A,0,-0.603861872224988,0.242,0.704,0,Other,CHMP2A
