gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
TMC6,0.598199349607899,7.83574843217481,5.68274987378396,2.04453554667238e-07,9.97197873180564e-06,6.89980176853191
ZNF621,0.613429248486008,8.57095759909394,5.6650191171015,2.20142555530415e-07,1.05870615341694e-05,6.82957379461297
GSDMD,0.692724269054884,8.01896632420731,5.65742322426741,2.27220835333582e-07,1.07064971745295e-05,6.79951551164976
KIFAP3,-0.659067916084097,10.4650047873258,-5.65000046263214,2.34353963588386e-07,1.09437428329532e-05,6.77015837256425
NDE1,0.631099739598045,8.66776527470288,5.60296020347621,2.84963375986477e-07,1.23544439303344e-05,6.58448547008399
GAD2,-0.796396543290085,7.77534570015253,-5.60088388743528,2.87429230364821e-07,1.23957637558387e-05,6.57630497118299
BEX1,-0.843488068595303,11.2858391340443,-5.59579063287951,2.93567250930788e-07,1.25941887650622e-05,6.55624340024302
BEX2,-0.882374410784137,10.9227418165402,-5.57683621504405,3.17563095055452e-07,1.32653411152258e-05,6.48165238601629
ZNF25,-0.682514817014648,9.7936816167619,-5.56987088293937,3.26857150180818e-07,1.34036234369712e-05,6.45426873601114
SNCB,-0.610321624290707,7.66727504939712,-5.56583245627736,3.32367679196264e-07,1.34822810066049e-05,6.43839863610661
CHN1,-0.723332617427328,11.6366646771218,-5.56317899505362,3.36038004475057e-07,1.3564016791471e-05,6.42797380024467
HPCA,-0.804677081145816,8.56285573507844,-5.53702850871845,3.74409175303235e-07,1.44712678416732e-05,6.32534817149313
ATP6V1D,-0.607965606728292,10.901382914252,-5.52688080228953,3.90431809046152e-07,1.48799918294148e-05,6.28558013233833
GAD1,-0.887623424919985,8.78741055851669,-5.52270619864155,3.97217186482209e-07,1.50685075279409e-05,6.26922932459382
FGF12,-0.685541239742326,8.39397394056985,-5.50607909637116,4.2541163583722e-07,1.58446497456826e-05,6.20415844218545
ATP2A2,-0.615629132932229,10.2908058061353,-5.50102691053811,4.34361617667311e-07,1.61047922858188e-05,6.18440335576012
RTN4,-0.655320135052046,11.2519395652614,-5.49043810388139,4.53724145596202e-07,1.63542724323538e-05,6.14302456198345
TOMM20,-0.708470446279217,11.1656505475809,-5.48564156286274,4.62771696848262e-07,1.64486439763186e-05,6.12429215516021
STXBP1,-1.00072749457098,8.45255353696535,-5.48514959666066,4.6370963613981e-07,1.64486439763186e-05,6.12237123547301
SCN2B,-0.941847802102801,9.20283983179988,-5.47568314196685,4.82125544608075e-07,1.70281754849938e-05,6.08542343319588
RGS4,-1.51422172778339,10.4144330297291,-5.45476746465607,5.25399028688189e-07,1.80130528915105e-05,6.00388854758596
CIRBP,-0.727121428683903,10.5679739175261,-5.45199738114934,5.31408919630224e-07,1.81431861977086e-05,5.99310034882279
PTH2R,-0.598033536097896,7.7273030894329,-5.43800688955684,5.62808937564884e-07,1.89002312885519e-05,5.93865093858301
PDCD4,0.621059448780273,10.1463789555252,5.42712733454927,5.88479368741972e-07,1.96016258027306e-05,5.89635193474152
RCAN2,-0.844867623406192,11.0207860255701,-5.42607025927648,5.91033975295162e-07,1.9607013739144e-05,5.89224410728192
IL17RB,0.620065849158421,8.35138275493486,5.4242748841774,5.95397781646666e-07,1.96721347694064e-05,5.88526804218705
TCEAL6,-0.709969988595831,8.63163386809743,-5.41978510744879,6.06449473129055e-07,1.99568151920461e-05,5.86782719171805
DNM3,-0.773915006405586,10.316819943703,-5.4186685253383,6.09229084626031e-07,1.99680924777028e-05,5.86349075339781
PLOD1,0.641363586175063,10.1016371926722,5.40745596125199,6.37844116416199e-07,2.07400582933108e-05,5.81996703288608
INPPL1,0.708134746812817,8.98905169195058,5.39841702454578,6.61868714077379e-07,2.11025379110897e-05,5.78491014872179
HLA-DMB,0.696413061845859,9.08253452973004,5.38774730642578,6.91372289422866e-07,2.18729905001195e-05,5.7435624169426
GABARAPL1,-0.758196506307796,10.5775535730285,-5.38252450611417,7.06280936363899e-07,2.22587153560223e-05,5.72333628448376
CSF2RA,0.587724121256587,10.8047510484082,5.37937808665882,7.15414279792753e-07,2.23744450710756e-05,5.71115555816363
SGIP1,-0.589238100733074,9.15832348533476,-5.3680705263336,7.49204251853236e-07,2.28214856493882e-05,5.66740731632295
TMEM130,-0.731714256731956,9.10080577298771,-5.34576978840432,8.204968819613e-07,2.45370490904777e-05,5.58125020656628
SCOC,-0.626908430631734,10.0744519683741,-5.34412275422512,8.26018542725948e-07,2.46123488694415e-05,5.57489353080108
THY1,-0.613994275831553,11.4945504730212,-5.33651169452711,8.52011515346525e-07,2.50228758306431e-05,5.54553056937719
KIAA1107,-1.05985141316926,9.06236212275396,-5.32828399196822,8.81012917096249e-07,2.5419083953122e-05,5.51381029656838
PAK1,-1.02362041476003,9.18648377080435,-5.31164163250724,9.4266508007348e-07,2.61865509754323e-05,5.44971808649733
MAL2,-1.10477412757027,8.07667600142947,-5.31161502228889,9.42766968239265e-07,2.61865509754323e-05,5.44961568089277
NRGN,-0.899218060491058,11.1496369527523,-5.30118749174209,9.83535508556814e-07,2.67461604531592e-05,5.40950516178759
NMNAT2,-0.681953075342107,8.25478578450284,-5.28175258896576,1.06418366422838e-06,2.80790171797027e-05,5.33484493277992
CHGB,-1.39665894674417,9.06769979682705,-5.28139471655559,1.06572789149225e-06,2.80790171797027e-05,5.33347134815321
CREG2,-0.992529934519856,8.56898849962534,-5.27252219682038,1.10472300273832e-06,2.87448939807979e-05,5.29943082301286
STMN2,-1.16632639549642,11.2469156348476,-5.24633018677405,1.22817601767735e-06,3.09651516579945e-05,5.19909912919393
ZBTB20,0.637434503041106,9.79109789697722,5.24443681151629,1.23760651891527e-06,3.11015225338741e-05,5.19185547381014
SLITRK1,-0.696564750315594,8.31476336988202,-5.24175621994728,1.25107940159759e-06,3.1159102178391e-05,5.18160221323928
CALD1,0.776372931069355,8.59452806306927,5.23621044324068,1.27941068748464e-06,3.16117535661896e-05,5.16039751681008
GOT1,-0.864263790322057,11.0946459645462,-5.23593623521052,1.28082770124176e-06,3.16117535661896e-05,5.15934933818124
YWHAZ,-0.711336003903476,10.5824181897862,-5.23255832184237,1.29841023451739e-06,3.18357768892189e-05,5.14643917741111
DDIT4,0.817084728641832,10.0437003539517,5.22583557981624,1.33410946696192e-06,3.22468819241474e-05,5.12075710056923
STX1A,-0.986473561682228,9.16390789498407,-5.21429878540022,1.39762571876416e-06,3.34822651957172e-05,5.07672119087956
RAPGEF3,0.685137355465644,8.21781299876217,5.21343866561939,1.40247802945497e-06,3.34822651957172e-05,5.07343997926343
ATP6V1B2,-0.750673731496896,11.9081951159564,-5.20713402597983,1.43855244482419e-06,3.38239087717032e-05,5.04939675723779
TMEM132D,-0.655904945390405,8.98315815578335,-5.19801698339887,1.49233121197556e-06,3.42525544843913e-05,5.01465290806526
PIGX,0.619633572079722,8.93222725607699,5.19709927737277,1.49785231223743e-06,3.42832453812109e-05,5.01115727166416
CGNL1,0.651498934333537,10.7126037908977,5.18789252031816,1.55436059105558e-06,3.51835101743355e-05,4.97610423557553
PPP3CB,-0.779092969449364,10.6086151624672,-5.18517526543671,1.57143355295709e-06,3.54719739199185e-05,4.96576451351301
ADAMTS1,0.667808352421934,8.20414158111167,5.18090842915549,1.59861394256114e-06,3.58652378617254e-05,4.94953358955273
DYNC1I1,-1.15429252003293,9.54283663565998,-5.16829507027287,1.68168228263857e-06,3.66756095329113e-05,4.90159054880613
MYOT,0.67911775932938,8.16987881657123,5.16678676190938,1.69189411806694e-06,3.66756095329113e-05,4.89586130176111
ENO2,-0.772070478410562,10.8777623133372,-5.15686771650224,1.76057817609448e-06,3.78639831362682e-05,4.85820446763807
RTN3,-0.58560514760366,10.8562412770524,-5.15457614749462,1.77682999437628e-06,3.79199991707004e-05,4.84950972418231
ZFP36L1,0.708940165165669,10.0302358482601,5.15159412747565,1.79819848438953e-06,3.80028461909688e-05,4.83819807035713
GABRA1,-1.17128886111264,8.71318362846368,-5.14753576092776,1.82768432013386e-06,3.83019061871531e-05,4.82280865802779
RIMBP2,-0.833034318510856,8.40935365581255,-5.13820653566239,1.89727072536694e-06,3.94574525981135e-05,4.78745451756122
SYAP1,0.633391670465208,9.86921899848821,5.13644768698671,1.9106773272497e-06,3.9535580857283e-05,4.78079268168136
NUBPL,0.672469695324649,10.6006158061935,5.13181708256935,1.94641834672563e-06,4.00727435504266e-05,4.76325909790052
HPRT1,-1.08148888775258,9.60759505021313,-5.12506213513962,1.99973177466425e-06,4.07607018945245e-05,4.73769570703242
DCLRE1C,0.617738785062069,8.59689968559095,5.10919220655577,2.13066876671361e-06,4.25821948157348e-05,4.67770288038165
ANLN,0.683060629079432,9.18159258236243,5.09331111491506,2.27008069186081e-06,4.46068134031355e-05,4.61775997403344
SYP,-1.04983109133548,9.67725508754415,-5.09259237532102,2.27659678163556e-06,4.46278326045975e-05,4.61504929305623
CSF1R,0.664732597352197,10.1040822457671,5.09168120644352,2.28488373109428e-06,4.46833825598725e-05,4.61161315033957
ACTR10,-0.587702372408771,9.02044811148936,-5.0806678595449,2.38741158251374e-06,4.59212453218723e-05,4.57010450513541
TNS3,0.619302194385858,11.2451567018135,5.0737410293681,2.45418642811182e-06,4.68755328483643e-05,4.54402064937852
SYTL4,0.752104599532056,8.60532180214065,5.07183500153986,2.47287871002721e-06,4.70133831785683e-05,4.53684637817956
SCG2,-1.02493541743404,9.98685886916437,-5.0662961025679,2.52799176420906e-06,4.77289504975324e-05,4.51600566482333
CYP4X1,-0.601551495057278,8.62733063942281,-5.06364579875328,2.55478574608055e-06,4.81239411572047e-05,4.50603763930641
OLFM3,-0.695756389667775,7.57365176887301,-5.04367898889858,2.76576634714727e-06,5.09273920191566e-05,4.43102493322779
MKL2,-0.805054433923744,9.62385087858548,-5.02313318295672,3.00062078580436e-06,5.40375532283096e-05,4.35399313957863
DCN,0.594281831885261,8.95753618086164,5.00946238629091,3.16756918321343e-06,5.58173373919373e-05,4.30282598800636
SCG5,-0.82520511874858,11.8312155840921,-5.00734132170348,3.19427202513672e-06,5.61670922188204e-05,4.29489361114776
NECAP1,-0.74005241457771,9.92567263254303,-4.99682893333832,3.32989570054552e-06,5.76853390491965e-05,4.25560458166352
TM2D3,-0.590712335964716,9.42545653055556,-4.98936132587389,3.42963786939957e-06,5.86690035529438e-05,4.22772076755754
NSF,-0.797092406285061,9.85243966164638,-4.97864957050117,3.57782266530725e-06,6.08229853102232e-05,4.18776073646742
SCN3B,-0.724406682444536,8.12022962960356,-4.97552962784602,3.62214679281326e-06,6.11932852596871e-05,4.17613013628807
DCLK1,-0.982830285275526,8.99949749717528,-4.97501723717503,3.62947725606638e-06,6.11932852596871e-05,4.17422039199394
PARM1,-1.08844797826025,9.63812847441948,-4.97437156091072,3.63873518570924e-06,6.12234006400442e-05,4.17181401966678
KIAA0513,-0.600652242398703,10.064787048456,-4.97213357220606,3.67100305423198e-06,6.15136994404435e-05,4.16347449867968
CPLX1,-0.758105886020332,10.4174087888567,-4.97102170088869,3.68713800203079e-06,6.1657977119674e-05,4.1593319995099
FBXL2,-0.722346921793463,9.12355188361703,-4.95580312737873,3.91506599944398e-06,6.49393740879432e-05,4.10268021066396
KCNIP4,-0.589147937745625,8.40016073637926,-4.95489838862956,3.92904102644323e-06,6.49829873205958e-05,4.09931510892059
ATP6AP2,-0.672975560358032,11.126241845056,-4.92735853063849,4.37852613936173e-06,6.95303162518023e-05,3.99703552542583
DACH2,-0.836557696507703,7.9692083560151,-4.92014605783517,4.50430128108951e-06,7.11141516324614e-05,3.9702983777814
CAP2,-1.15353621467381,10.9688400887305,-4.91783202613956,4.54539652377214e-06,7.13122198128672e-05,3.96172443492983
LRCH4,0.600574304118258,8.33659668415589,4.90069443060643,4.86134214622484e-06,7.48541327644842e-05,3.89829207211475
RNF175,-0.638414819983239,8.51935953354982,-4.89573956169679,4.95661414573375e-06,7.53515701486871e-05,3.87997400749916
MAGEE1,-0.679385636662888,9.55319343360608,-4.89108422753988,5.04778459409375e-06,7.63128172767605e-05,3.8627722066659
GFAP,0.925579694199938,12.1490260404151,4.87984795333331,5.27462674680788e-06,7.90133300975205e-05,3.82128892246709
PGAM1,-0.583999770437444,7.90487820723086,-4.87682763631567,5.33727809601407e-06,7.94988873162644e-05,3.81014679038236
UBXN2A,0.63025614901736,9.11468677463377,4.87233734964759,5.43176482771091e-06,8.03391353759263e-05,3.79358860209483
PTH1R,0.792069373837391,8.66586773026857,4.8563890831413,5.78072213116656e-06,8.4283340111706e-05,3.73484390127597
ELOVL4,-0.701200058948066,9.71987043791414,-4.85377646413433,5.83993345874696e-06,8.45851814771285e-05,3.72523020432261
LDB2,-0.901172052833326,11.0161184443267,-4.84927224065981,5.94340643366895e-06,8.49917492451717e-05,3.70866241279045
USP49,0.639844988517161,10.9607704136069,4.8480487857053,5.97181940457679e-06,8.52492825803174e-05,3.70416362047136
TBC1D9,-0.675623686320496,8.90996364039382,-4.84473285799665,6.04949433794682e-06,8.62079245306718e-05,3.69197359826247
ACACB,0.787669452753624,9.33240062449724,4.8386069467627,6.19559063748337e-06,8.79838296075195e-05,3.66946522872293
PNMA2,-0.929222347609551,11.4003347652831,-4.83083654625696,6.38586020576731e-06,8.99067672269026e-05,3.64093646006171
YWHAG,-0.971180676587699,9.88079164283015,-4.82536743801818,6.52318113091884e-06,9.13691387807674e-05,3.62087155138036
EIF2AK4,0.661149104897751,9.89087289594313,4.82048819536586,6.64811684929069e-06,9.21737215957494e-05,3.60298102774075
REEP1,-0.73445866611311,9.62955868810808,-4.81297088306073,6.84517725235555e-06,9.40644072751699e-05,3.57543665755822
CBLN2,-0.660050900151177,8.13580379653928,-4.80239888329667,7.13197158331428e-06,9.59595651127705e-05,3.53673875383801
INA,-1.05566480482741,10.2811033703955,-4.78948414901429,7.49822947611177e-06,9.9233103948705e-05,3.48952792143724
CDH13,-0.726755693992918,7.99063107600872,-4.78028995362095,7.77007011746407e-06,0.000102195753679776,3.45595983529919
AEBP1,0.738035362993923,8.46453106415213,4.77912207690451,7.80527973558748e-06,0.000102285058165876,3.45169841636189
BEX4,-0.799445759614316,10.4029958925119,-4.77882341557826,7.81430881277009e-06,0.000102285058165876,3.45060873384536
MT2A,0.707210988787315,11.2283553631314,4.77775463879415,7.84670327852645e-06,0.000102381985134149,3.44670954559864
ZNF365,-0.747537693902296,8.95198355817804,-4.77368897273182,7.97113204703399e-06,0.000103576223296595,3.43188122844945
TAGLN3,-0.913947882199786,8.40513188779587,-4.76736035168794,8.16864960112785e-06,0.000105407739892349,3.408813139768
EML3,0.678422186803081,9.44611419356276,4.76285831770763,8.31205104470354e-06,0.000107089538145127,3.39241320290034
ELMOD1,-0.933257702699393,8.92107955471538,-4.75934041933275,8.42580801435567e-06,0.000107876673233797,3.37960415169331
RTN1,-1.07173653711403,10.4993957032376,-4.75627269276946,8.52624380179169e-06,0.00010882249487832,3.36843845021749
PALLD,0.609638484052994,9.80888905874275,4.75332016044881,8.62400818743256e-06,0.000109388735430066,3.35769574660819
DDX24,-0.649629851170158,9.50151529039595,-4.75006839980152,8.73294327572852e-06,0.000110599284700648,3.34586853840887
HERC1,-0.589166944253083,9.30445119613082,-4.7483261837964,8.79185790145973e-06,0.000111173585871236,3.3395336271794
COX19,0.682638775328036,9.91812495178732,4.73578645356044,9.22746107184293e-06,0.000115258865888233,3.2939752876
SLITRK4,-0.801692353926278,9.17845573931972,-4.72938648240788,9.457805595349e-06,0.000117776989435091,3.27074897996056
SLC25A18,0.655497299403196,10.2394379351701,4.71943671778811,9.82706301160795e-06,0.000121452419784488,3.2346744361991
BASP1,-0.691286246934222,12.5499418943546,-4.702731831255,1.04787851941036e-05,0.000126083944024206,3.17420264074263
ADCY1,-0.615034631173833,10.2951965939747,-4.69985365486532,1.05952407992513e-05,0.000127111863995703,3.1637956391222
VDAC1,-0.651435757803301,10.929205366068,-4.65164560428911,1.27435077444294e-05,0.000144642937756446,2.99001276372357
SYT1,-1.48682797099377,9.53775253420712,-4.65144650448148,1.27532028309578e-05,0.000144642937756446,2.98929712274592
SNX10,-0.855764223065524,8.55044282807882,-4.64265926981426,1.31883065925127e-05,0.000148271069116724,2.95772962992872
GLRB,-0.974998683460412,8.77714349284992,-4.64202750597852,1.32201384790031e-05,0.000148391526982125,2.95546136215244
NELL1,-0.964089537534757,8.50367964484702,-4.63983165237349,1.33313598864609e-05,0.000149435243378469,2.94757878425977
SERPINI1,-1.06651641161343,9.93073653778213,-4.63053461436451,1.38124176420487e-05,0.000153359011055483,2.91422804903352
NAP1L2,-0.747153453519947,7.8279339284704,-4.61808348915091,1.44831659429266e-05,0.000159724174611495,2.86962220540942
SLC39A10,-0.709774801370797,8.93110721944683,-4.61704290539714,1.45406337169664e-05,0.00015992745325748,2.86589742660835
MOAP1,-0.68963863044141,10.4225829087143,-4.61477079152574,1.46668853284132e-05,0.000161030705920117,2.85776603259221
ATL1,-0.658612260816364,9.07141048392875,-4.61192908149939,1.48262860131204e-05,0.000162415224052819,2.84759938269677
CEBPD,0.622917077989083,10.6696777477837,4.60206206046027,1.53929275314774e-05,0.000166838158985352,2.81232630217892
ATP1A1,-0.608592325741191,10.4745734772321,-4.58627867026808,1.63433172061388e-05,0.000173918365178054,2.75599280745286
CUEDC1,0.64783582209536,9.48758370933856,4.56163662616692,1.79420304130597e-05,0.000186333329790382,2.66826334354594
SLC8A2,-0.603779189265616,9.78592937846732,-4.55254697872476,1.85692382847663e-05,0.000190672103390194,2.63597153295824
SYT13,-0.928262009398182,10.1000296865201,-4.54367949276209,1.920158813308e-05,0.000195966111879711,2.60450484458064
CADPS,-0.762994985176668,8.4559336285393,-4.52865862201664,2.03207037508914e-05,0.000204896413087939,2.55128373136478
PRKCE,-0.59944333071489,7.92993225950453,-4.52852893395182,2.03306361672682e-05,0.000204896413087939,2.55082467342717
ITFG1,-0.745260939642995,8.38629743710564,-4.52001257658069,2.09932862062419e-05,0.000209779252651154,2.52069599600333
FAM107B,0.673449371778898,9.61863677480095,4.51357356469377,2.15081550849586e-05,0.000212847612036414,2.49793836861669
NPTN,-0.602420692419529,10.8934656781967,-4.50846873619467,2.19250217564567e-05,0.000216450154545068,2.47990964831858
GABRG2,-0.957680595127205,9.51672830084556,-4.49813060593211,2.279337393406e-05,0.000223407782315416,2.44343502476152
NAP1L3,-1.03427986412102,10.4049163537404,-4.48808673304444,2.36688851108276e-05,0.000229518159287717,2.40804558880759
STAMBPL1,-0.633694285834407,9.01222783903834,-4.4782673741498,2.45562853474558e-05,0.000234789033998894,2.37349215932528
HSPB1,0.703339124405302,11.8776534292552,4.47589229831805,2.47757209655926e-05,0.000235513059851585,2.36514117335862
TSPAN13,-1.07652402541158,9.4802744716842,-4.47448297047116,2.49068270557156e-05,0.000236484983655312,2.36018708028863
EPB41L3,-0.856349548710779,10.228648987697,-4.47142858078932,2.51932800059925e-05,0.000238376138994345,2.349453394462
GABBR2,-1.05728484672425,10.9230824222979,-4.46013542776831,2.62803721937117e-05,0.000244706101994629,2.30980476162115
SULT4A1,-0.621288506412761,7.92711189716178,-4.4501237932219,2.72819901271575e-05,0.000251743949439109,2.27470496253255
ANO3,-0.872753894836653,9.06303666230125,-4.44940553249059,2.73552530768568e-05,0.000252127153329731,2.27218860846606
PRKCB,-0.877781686734686,9.85377035624353,-4.44046571076139,2.8283214619633e-05,0.000257217159371002,2.2408890204821
SYN2,-0.847426985979838,9.58974822293126,-4.44012608003286,2.83190629430399e-05,0.00025725765161338,2.23970066227051
TSPYL1,-0.867316181142044,10.3597622576928,-4.43738002151945,2.86105322102275e-05,0.000258879806017727,2.23009426705322
CCK,-0.701383020400026,9.77967816353884,-4.43239093239448,2.9147528024014e-05,0.000261593477139946,2.21265024208134
UCHL1,-1.06224406124814,10.6655594829528,-4.4240326330354,3.00691051962447e-05,0.000267811139106554,2.18345219953846
CDK5R1,-0.603210561760732,10.5204013116473,-4.41829529890122,3.07179565050994e-05,0.00027211128173274,2.1634290115269
BTBD10,-0.59348482592937,8.93337474214411,-4.40966824958698,3.17191904429193e-05,0.000278820063827825,2.13335001973745
EPHA4,-0.900302428357371,9.0651626721254,-4.40708725878975,3.20248220478437e-05,0.000280653895037467,2.12435800116361
SV2B,-0.983882464283046,10.0231268197664,-4.40288884447725,3.25280806046714e-05,0.000284152550612663,2.10973771735809
