gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
DIRAS1,-0.925285714285715,7.79278571428571,-2.65009659753914,0.0184061075210267,0.0795210623841426,-3.2391173043266
BMPER,-0.847285714285715,5.74878571428571,-2.64962709128978,0.0184232782321883,0.0795466908761622,-3.23995710851808
FAM102B,-1.31628571428572,6.51728571428571,-2.64831802826184,0.0184712347371193,0.079590539622724,-3.24229838021489
KCNH7,-1.60328571428571,5.98621428571429,-2.64776951231939,0.0184913649738198,0.079590539622724,-3.24327929896388
MKNK2,0.956857142857142,7.74842857142857,2.64774228366451,0.0184923648017949,0.079590539622724,-3.24332799069766
SLC12A8,-0.679857142857143,5.17164285714286,-2.64751151046226,0.018500840818279,0.079590539622724,-3.24374066537913
TRIM26,0.782285714285714,6.90614285714286,2.64731885681299,0.0185079196204607,0.079590539622724,-3.2440851650796
TCP11L2,0.682857142857143,8.56414285714286,2.64703143311145,0.0185184854790835,0.079590539622724,-3.24459911628931
G3BP2,-0.69157142857143,7.91635714285714,-2.64699885111193,0.0185196835790094,0.079590539622724,-3.24465737607065
NGEF,-1.41014285714286,6.8655,-2.6445361990803,0.0186104565287978,0.0798794959358929,-3.24906018827897
CD69,0.632857142857143,3.794,2.64410933667912,0.0186262341820785,0.0798794959358929,-3.24982321681369
ANKRD29,-0.853,5.95164285714286,-2.64377561452018,0.0186385781777312,0.0798952410244896,-3.25041972766552
GAB1,0.622,10.5842857142857,2.64169084146957,0.018715870285162,0.080082005332772,-3.25414561539627
FAM3C,-0.821857142857144,7.46892857142857,-2.64069083731118,0.018753054626469,0.0801688865422273,-3.25593248619167
PHLPP1,0.585714285714286,8.653,2.63846437358979,0.0188360998936788,0.080343113107344,-3.25991010765775
EPHB6,-1.625,6.97464285714286,-2.63458365999805,0.0189816955651218,0.0807241025273095,-3.26684054693371
SOX6,0.585714285714285,6.75771428571429,2.6344903381086,0.0189852101154046,0.0807241025273095,-3.26700716769795
DYNLT3,-0.886142857142858,7.54392857142857,-2.63416520582157,0.0189974596640782,0.0807241025273095,-3.26758765773278
B4GAT1,-0.808142857142858,7.31535714285714,-2.63259254941231,0.0190568180242935,0.0807766657032579,-3.27039515215948
NSMF,-0.692428571428572,8.8525,-2.63191867582855,0.0190823073837363,0.0807766657032579,-3.27159798333014
CABP1,-1.82228571428572,6.25028571428571,-2.62989654198513,0.0191589922339621,0.0808490747358534,-3.27520680490198
ATRNL1,-1.12971428571429,9.16942857142857,-2.62650583961805,0.0192882437790344,0.0811062539429162,-3.28125607168531
NEGR1,-1.11071428571429,8.24835714285714,-2.62568612128877,0.0193196168119945,0.0811975101666559,-3.28271813627841
METTL7A,0.663142857142857,7.80842857142857,2.62325809951197,0.0194128330447795,0.0813969954784519,-3.28704794256889
LAYN,0.606857142857144,6.79785714285714,2.62080373879045,0.0195075006637303,0.0816574885791514,-3.29142341131178
ATP6V1H,-0.803571428571429,7.2585,-2.62063834399417,0.0195138961021869,0.0816574885791514,-3.29171821863342
PPP2R2B,-0.592142857142858,8.64821428571429,-2.61967181986746,0.0195513097723377,0.0816824019658364,-3.29344087607383
SLC5A11,0.964428571428571,9.24492857142857,2.61960795804842,0.0195537842629414,0.0816824019658364,-3.29355469120479
