gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
NUAK1,-0.743033742386199,13.2568476665381,-2.87398371981954,0.00643511474460614,0.278031831819373,-2.30640073485982
GSDMD,-1.28148492640784,7.51406969334692,-2.87057722019449,0.0064927990585532,0.278031831819373,-2.31356372550234
CDKAL1,0.822575800934098,8.66161589938906,2.87027569014421,0.00649792822122959,0.278031831819373,-2.31419751434089
RAP1GAP,-0.635855023168656,10.1760143111028,-2.86743394005544,0.00654645369853992,0.278031831819373,-2.32016860694343
UBASH3B,-0.598774448106787,9.87606783846178,-2.84622148740548,0.00691949479896305,0.287934478681691,-2.36462506096576
EBF1,0.892496522885252,9.42686577485973,2.83405708210511,0.00714225853181506,0.287934478681691,-2.39002664605635
ITGA6,0.593779539712337,11.0298743219493,2.8323677014377,0.00717371857949795,0.287934478681691,-2.39354904555502
LEMD3,-0.596959206320859,10.4316153677654,-2.83144911832297,0.00719087874783664,0.287934478681691,-2.39546376480911
CCDC126,-0.604600970701713,9.47603855689146,-2.83038715387297,0.00721076506213167,0.287934478681691,-2.39767686990389
HPS3,0.603875564128514,11.1030454695217,2.82903586553992,0.00723614325961536,0.287934478681691,-2.4004921703065
EFCAB7,-1.02472617687902,7.90177280988714,-2.8266462831749,0.00728122498550943,0.287934478681691,-2.40546862114291
RGS1,0.876680918932362,10.5150197128549,2.82538137253073,0.00730519438617612,0.287934478681691,-2.40810181283
ANKMY1,0.749762196747431,9.23608013787515,2.81798833734926,0.00744676353924164,0.288621188443544,-2.4234773239209
TCEAL8,-0.67961867603429,10.3031631123039,-2.80667366563368,0.00766837699574247,0.291428163880999,-2.44695990763702
HGS,0.688712878372924,9.81671307468575,2.79884429349029,0.00782529836250597,0.295095324735891,-2.46317430940194
CACNA2D3,-1.73153200499231,7.20999136014221,-2.79663525337757,0.00787011009159734,0.295345249590289,-2.46774400704758
BEX1,-0.582006122046503,13.7816815126046,-2.79308886811826,0.00794254954802908,0.295345249590289,-2.47507542351193
PLEKHB2,-0.587672127633736,10.4103824916092,-2.79257107045284,0.00795317789462214,0.295345249590289,-2.47614537157613
PITPNB,-0.687325847383458,10.3883431343347,-2.78872446554507,0.00803254806701941,0.295345249590289,-2.48408985597973
F5,0.90252434431746,8.98886579951034,2.78772468253178,0.00805329751534567,0.295345249590289,-2.4861535979523
HTR2A,-0.700325166235707,10.0721505902549,-2.78164550495862,0.00818053955576078,0.295345249590289,-2.49869208855674
PPFIBP2,1.63540645334278,6.358803655075,2.78156084330201,0.00818232469558563,0.295345249590289,-2.49886658337647
NKIRAS1,-0.887827582515589,10.1472671237711,-2.78096990769352,0.00819479498709616,0.295345249590289,-2.50008445775787
KIAA1211L,-0.665913294812926,10.7788641149772,-2.77695780777689,0.00827992837398081,0.29622668355629,-2.50834875606617
JOSD2,1.26199463275928,9.28278717463145,2.76582511343943,0.00852047170146192,0.298954723369572,-2.53124062810271
RABGGTB,-0.605012015179284,10.5372136571454,-2.7561561037688,0.00873463114694943,0.298954723369572,-2.55107516897385
SLC4A1AP,-0.641666542107553,9.96855078109976,-2.75216306680033,0.00882452016712598,0.298954723369572,-2.55925333215612
MDH1,-0.588318167205006,11.3417053952752,-2.75202102742292,0.00882773341075035,0.298954723369572,-2.5595441040155
RAI14,1.26753077110158,7.6987559259356,2.74984627781388,0.00887706660068493,0.298954723369572,-2.56399487974867
VPS29,-0.615848238134717,10.0312552220975,-2.74755732950063,0.00892926613481276,0.298954723369572,-2.56867693402903
SYNM,0.746866073797738,11.2461893865919,2.74722467958333,0.00893687584660789,0.298954723369572,-2.56935716279374
URGCP,-0.914680924336156,9.06029865486736,-2.74496962112659,0.00898862124913133,0.298954723369572,-2.57396709000213
RALYL,-1.28252459800505,8.89387738807827,-2.7433687765364,0.00902552308555278,0.298954723369572,-2.57723815797676
UBE2QL1,-0.673401823335452,10.2281172540573,-2.73829815921752,0.00914333631022525,0.298954723369572,-2.5875910492061
HECA,-0.59845683481514,10.9330680994582,-2.73826054793308,0.00914421548487751,0.298954723369572,-2.58766779569417
MALT1,0.898057306364599,8.5142594207012,2.73535915921874,0.00921227264740802,0.298954723369572,-2.59358608432259
RMDN3,-1.01755233130219,8.47659468894802,-2.73439627179376,0.00923496228273835,0.298954723369572,-2.59554930062807
SH3GL2,-0.700820644950369,12.4630928345752,-2.73415135830781,0.00924074170959685,0.298954723369572,-2.59604857988323
MAP2K1,-0.848733715725022,11.1705061064992,-2.7318619012971,0.00929493006971975,0.298954723369572,-2.60071445923109
NAIP,0.789634690489914,10.1158404941174,2.73174748513891,0.0092976458461025,0.298954723369572,-2.60094757151439
KIFAP3,-0.627461396822373,10.2273567209992,-2.73093523829428,0.0093169464179282,0.298954723369572,-2.60260226782608
