"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
EPCAM,0,-1.00432710282014,0.349,0.709,0,Other,EPCAM
KRT8,0,-1.11869086216123,0.411,0.77,0,Other,KRT8
FXYD3,0,-0.844166810989975,0.484,0.84,0,Other,FXYD3
KRT18,0,-1.00010116191867,0.369,0.725,0,Other,KRT18
CYC1,0,-0.759303746283089,0.444,0.798,0,Other,CYC1
KRT7,0,-0.879707000818725,0.381,0.726,0,Other,KRT7
CRYAB,0,-0.918747011763285,0.402,0.739,0,Other,CRYAB
CDKN2A,0,-0.967944719573465,0.394,0.729,0,Other,CDKN2A
CRABP2,0,-0.8675753478791,0.409,0.741,0,Other,CRABP2
SPINT2,0,-0.766578438037648,0.545,0.877,0,Other,SPINT2
UQCRH,0,-0.658855402165718,0.791,0.983,0,Other,UQCRH
TSEN34,1.1125369292536e-308,-1.14545161385354,0.308,0.608,1.1125369292927e-308,Other,TSEN34
CALML5,1.11253692925887e-308,-1.06260860890583,0.374,0.69,1.11253699874394e-308,Other,CALML5
KRT19,1.11253692927339e-308,-0.771219583731641,0.392,0.723,1.11253719025451e-308,Other,KRT19
PHGDH,1.11253692929917e-308,-0.822545040514367,0.333,0.665,1.11253753016751e-308,Other,PHGDH
MDK,1.11253701085905e-308,-0.95324448293105,0.338,0.648,1.11361314187854e-308,Other,MDK
TTYH1,1.11253946713793e-308,-1.14204814334123,0.243,0.519,1.1460065477569e-308,Other,TTYH1
MGST1,1.11254590602424e-308,-0.70014984459167,0.451,0.813,1.23092258048918e-308,Other,MGST1
MARCKSL1,9.2721037640105e-304,-0.677537747343465,0.545,0.878,1.2228050443977e-299,Other,MARCKSL1
LAPTM4A,3.6543588053471e-300,-0.790947869415158,0.557,0.87,4.81936839249176e-296,Other,LAPTM4A
S100A1,2.14314685476242e-299,-1.10273742415729,0.219,0.485,2.82638207206068e-295,Other,S100A1
ACTL6A,1.01880006819032e-297,-0.854778328927139,0.264,0.561,1.34359352992939e-293,Other,ACTL6A
PERP,1.46425269406135e-296,-0.669147034261151,0.528,0.864,1.93105645292811e-292,Other,PERP
COMT,1.46762780565002e-296,-0.874397071704277,0.309,0.615,1.93550755009125e-292,Other,COMT
CDK4,1.65766804843962e-296,-0.839442635773161,0.312,0.621,2.18613262228217e-292,Other,CDK4
MDFI,9.51950342750002e-295,-1.03069710299638,0.197,0.457,1.2554321120187e-290,Other,MDFI
CLDN7,4.84838005144503e-289,-0.956970932309679,0.211,0.48,6.3940436118457e-285,Other,CLDN7
TCTEX1D2,6.39206460754577e-287,-1.15601039585565,0.179,0.424,8.42985480443135e-283,Other,TCTEX1D2
NDUFB5,4.83657933352725e-284,-0.774084814712288,0.413,0.733,6.37848082505574e-280,Other,NDUFB5
S100A13,1.0437321387584e-281,-0.760015714531916,0.375,0.693,1.37647394459458e-277,Other,S100A13
PLPP2,5.87468362469135e-281,-0.757743631004819,0.304,0.614,7.74753276424296e-277,Other,PLPP2
PRDX2,1.63113948790947e-279,-0.721850358944488,0.556,0.866,2.15114675665501e-275,Other,PRDX2
RAB25,1.54062543392738e-277,-0.809885085410511,0.274,0.567,2.03177682226343e-273,Other,RAB25
S100A16,1.05213903945053e-276,-0.665764058067001,0.431,0.774,1.38756096522736e-272,Other,S100A16
KRT5,2.31813990356923e-276,-1.07542720924386,0.31,0.592,3.0571629048271e-272,Other,KRT5
CBR3,3.0405829846235e-276,-1.03936151885687,0.208,0.465,4.00992084012147e-272,Other,CBR3
ATP5F1C,5.16432243628006e-275,-0.811077852327184,0.492,0.799,6.81070842896614e-271,Other,ATP5F1C
POLR2H,3.60498095519203e-274,-0.769896952401197,0.37,0.682,4.75424888370725e-270,Other,POLR2H
CD9,5.50080789547172e-274,-0.608164144914951,0.559,0.883,7.25446545254811e-270,Other,CD9
NDUFB9,1.20917510104635e-273,-0.712467535634503,0.552,0.88,1.59466012325992e-269,Other,NDUFB9
RBP1,1.08410631508206e-271,-0.777157592931303,0.31,0.613,1.42971940833022e-267,Other,RBP1
APP,1.66694911230217e-271,-0.602116456047164,0.462,0.806,2.1983724893041e-267,Other,APP
OAT,4.7449663500661e-269,-0.717096859481727,0.298,0.6,6.25766162246717e-265,Other,OAT
MRPS15,5.92213685854798e-269,-0.67955716242515,0.344,0.661,7.81011408905307e-265,Other,MRPS15
CCND1,6.8899285080522e-268,-0.780265350568403,0.379,0.689,9.08643771641924e-264,Other,CCND1
MYC,7.58218887125089e-266,-0.743610615196366,0.355,0.668,9.99939068340567e-262,Other,MYC
PSMB5,9.05634797308647e-266,-0.622490201007744,0.487,0.822,1.19435117069064e-261,Other,PSMB5
CLDN3,2.3428237404238e-265,-0.710159473409243,0.258,0.544,3.08971594887091e-261,Other,CLDN3
FBL,1.11268766687896e-263,-0.724307583370607,0.418,0.734,1.46741249507997e-259,Other,FBL
MRPL47,2.66867996262338e-261,-0.705563314395607,0.373,0.688,3.51945513470771e-257,Other,MRPL47
HOOK2,4.40715400361395e-261,-0.638255578796995,0.331,0.643,5.81215469996608e-257,Other,HOOK2
GABRP,1.00844253385008e-258,-0.725856416995898,0.319,0.617,1.32993401364149e-254,Other,GABRP
EIF3H,4.4948712362362e-258,-0.624134255554092,0.607,0.909,5.9278361863483e-254,Other,EIF3H
PPA1,9.06142945331294e-258,-0.614262192514889,0.596,0.91,1.19502131630291e-253,Other,PPA1
LAPTM4B,2.54187288792042e-257,-0.712750930379133,0.353,0.668,3.35222196458945e-253,Other,LAPTM4B
NME1,4.06118323953017e-257,-0.650309702091102,0.401,0.722,5.35588845629239e-253,Other,NME1
NDRG2,2.25214962637853e-256,-0.697811897707316,0.298,0.596,2.970134927268e-252,Other,NDRG2
NQO1,1.06821290276116e-254,-0.859583578381937,0.207,0.46,1.40875917616142e-250,Other,NQO1
REXO2,1.45954548260681e-254,-0.666759297707709,0.355,0.665,1.92484858246186e-250,Other,REXO2
GSTP1,2.03618341447346e-253,-0.578430030189533,0.725,0.961,2.6853186870076e-249,Other,GSTP1
PTS,3.25076932366189e-253,-0.703792830906497,0.275,0.56,4.2871145840453e-249,Other,PTS
TM4SF1,5.23401595116606e-253,-0.613508637397159,0.457,0.788,6.90262023639779e-249,Other,TM4SF1
GCSH,5.91605717753113e-253,-0.671772697276196,0.281,0.577,7.80209620572805e-249,Other,GCSH
ISOC2,8.44105960995178e-253,-0.799523644106596,0.259,0.531,1.11320694136044e-248,Other,ISOC2
ATP5MC3,4.77387654664223e-252,-0.590219412137308,0.699,0.951,6.29578838971177e-248,Other,ATP5MC3
