"",nfeature,imputation,independent,TPR,FPR,TNR,FNR,F1,Accuracy
1,3500,KNN,FALSE,0.00016850146034599,0.000426499857833381,0.999573500142167,0.999831498539654,0.00033683265031157,0.441296435742972
2,1900,None,FALSE,0.00016850146034599,0.0263008245663918,0.973699175433608,0.999831498539654,0.000330087473180393,0.429875753012048
3,1800,None,TRUE,0.000393170074140643,0.0265140744953085,0.973485925504692,0.999606829925859,0.00076990761108667,0.429907128514056
4,700,ALRA,FALSE,0,0,1,1,0,0.441390562248996
5,4600,None,TRUE,0.00909907885868344,0.00789024736991754,0.992109752630082,0.990900921141317,0.0179233279858384,0.442990712851406
6,4700,KNN,TRUE,0.0342057964502359,0.000924083025305658,0.999075916974694,0.965794203549764,0.0661022468251384,0.460090361445783
7,4100,None,TRUE,0.00584138395866098,0.00717941427352858,0.992820585726471,0.994158616041339,0.0115497806652229,0.44148468875502
8,1800,ALRA,TRUE,5.61671534486632e-05,0.0244526585157805,0.975547341484219,0.999943832846551,0.000110198909030801,0.430628765060241
9,2900,None,TRUE,0.0159514715794204,0.0117998294000569,0.988200170599943,0.98404852842058,0.0311164676235346,0.445092871485944
10,3000,ALRA,TRUE,0.00398786789485509,0.00184816605061132,0.998151833949389,0.996012132105145,0.00793251773643931,0.442802459839357
11,3100,KNN,TRUE,0.0239272073691305,0.00348308217230594,0.996516917827694,0.976072792630869,0.0466108649269654,0.453219126506024
12,900,ALRA,FALSE,0,0.0137190787603071,0.986280921239693,1,0,0.435335090361446
13,3100,KNN,TRUE,0.0239272073691305,0.00348308217230594,0.996516917827694,0.976072792630869,0.0466108649269654,0.453219126506024
14,3200,KNN,TRUE,0.0238710402156819,0.00334091555302815,0.996659084446972,0.976128959784318,0.0465090829503174,0.453250502008032
15,1300,ALRA,TRUE,0,7.10833096388968e-05,0.999928916690361,1,0,0.441359186746988
16,3300,KNN,FALSE,0.00112334306897326,0.00398066533977822,0.996019334660222,0.998876656931027,0.00223713646532438,0.440261044176707
17,3900,KNN,TRUE,0.0122444394518086,0.000355416548194484,0.999644583451806,0.987755560548191,0.0241859433072613,0.448073544176707
18,1200,ALRA,TRUE,0,0.0142877452374183,0.985712254762582,1,0,0.435084086345382
19,3000,ALRA,TRUE,0.00370703212761177,0.00163491612169463,0.998365083878305,0.996292967872388,0.00737718660928855,0.442739708835341
20,1100,None,FALSE,0.00179734891035722,0.0226755757748081,0.977324424225192,0.998202651089643,0.00352519966951253,0.432385793172691
21,4600,KNN,TRUE,0.0302740957088295,0.000924083025305658,0.999075916974694,0.969725904291171,0.0587273915885814,0.457894076305221
22,1300,KNN,TRUE,0,7.10833096388968e-05,0.999928916690361,1,0,0.441359186746988
23,2300,None,FALSE,5.61671534486632e-05,0.00973841342052886,0.990261586579471,0.999943832846551,0.000111470293166871,0.437123493975904
24,4000,KNN,TRUE,0.00915524601213211,0.000284333238555587,0.999715666761444,0.990844753987868,0.0181403372099494,0.446379267068273
25,1800,None,FALSE,0.000280835767243316,0.0281489906170031,0.971851009382997,0.999719164232757,0.000549299642955232,0.429122740963855
26,2100,None,TRUE,0,0.0112311629229457,0.988768837077054,1,0,0.436433232931727
27,4700,KNN,FALSE,5.61671534486632e-05,0.000284333238555587,0.999715666761444,0.999943832846551,0.000112302768263238,0.441296435742972
28,4300,ALRA,FALSE,0,0,1,1,0,0.441390562248996
29,1600,ALRA,FALSE,5.61671534486632e-05,0.0349729883423372,0.965027011657663,0.999943832846551,0.000109307536754659,0.425985190763052
30,1900,None,FALSE,0.00016850146034599,0.0263008245663918,0.973699175433608,0.999831498539654,0.000330087473180393,0.429875753012048
31,3600,KNN,FALSE,5.61671534486632e-05,0.000426499857833381,0.999573500142167,0.999943832846551,0.000112290157767672,0.441233684738956
32,4600,None,FALSE,0.00342619636036846,0.00732158089280637,0.992678419107194,0.996573803639632,0.00678984861976848,0.440072791164659
33,4900,KNN,FALSE,5.61671534486632e-05,0.000284333238555587,0.999715666761444,0.999943832846551,0.000112302768263238,0.441296435742972
34,1100,None,TRUE,0.00314536059312514,0.0262297412567529,0.973770258743247,0.996854639406875,0.00614405617422788,0.431570030120482
35,1300,ALRA,TRUE,0,0.000142166619277794,0.999857833380722,1,0,0.44132781124498
36,4500,ALRA,TRUE,0.000505504381037969,7.10833096388968e-05,0.999928916690361,0.999494495618962,0.00101044122600202,0.44164156626506
37,1400,KNN,FALSE,0.000337002920691979,0.109894796701734,0.890105203298266,0.999662997079308,0.000619962802231866,0.393072289156627
38,2700,ALRA,TRUE,0.00730172994832622,0.00277224907591697,0.997227750924083,0.992698270051674,0.0144661436599343,0.444245732931727
39,3100,None,FALSE,0.00718939564142889,0.0122974125675291,0.987702587432471,0.992810604358571,0.0141397404032035,0.439978664658635
40,1100,KNN,FALSE,0,0.00945408018197327,0.990545919818027,1,0,0.437217620481928
41,3100,KNN,TRUE,0.0239272073691305,0.00348308217230594,0.996516917827694,0.976072792630869,0.0466108649269654,0.453219126506024
42,3600,ALRA,FALSE,0,0,1,1,0,0.441390562248996
43,4200,KNN,TRUE,0.015839137272523,0.000497583167472278,0.999502416832528,0.984160862727477,0.0311722765710496,0.450018825301205
44,2900,None,TRUE,0.0159514715794204,0.0117998294000569,0.988200170599943,0.98404852842058,0.0311164676235346,0.445092871485944
45,3800,ALRA,TRUE,0.00629072118625028,0.000852999715666761,0.999147000284333,0.99370927881375,0.0124944221329764,0.444528112449799
46,3300,ALRA,TRUE,0.0419006964727028,0.00263008245663918,0.997369917543361,0.958099303527297,0.0802711572604509,0.463635793172691
47,900,ALRA,FALSE,0.000112334306897326,0.0253056582314473,0.974694341768553,0.999887665693103,0.000220240061667217,0.430283634538153
48,1200,KNN,FALSE,0,0.00973841342052886,0.990261586579471,1,0,0.437092118473896
49,1600,KNN,FALSE,0.00016850146034599,0.0560847313050896,0.94391526869491,0.999831498539654,0.000322650032265003,0.416729417670683
50,1700,ALRA,TRUE,0.000224668613794653,0.042010235996588,0.957989764003412,0.999775331386205,0.000434806239469536,0.422973142570281
51,2000,None,TRUE,0.000112334306897326,0.0198322433892522,0.980167756610748,0.999887665693103,0.000221177771633951,0.432699548192771
