"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj
BST2,0,1.87177534234779,0.711,0.324,0
IFI6,0,1.3873127321458,0.72,0.342,0
MT1X,0,-2.58100821161595,0.42,0.689,0
IGKC,1.1125567044009e-308,5.434402495502,0.747,0.443,1.37333157182619e-308
IFI27,1.49429029157826e-295,1.46867514714988,0.66,0.373,1.9706700365334e-291
ISG15,6.54410765984091e-295,1.19429069069723,0.735,0.392,8.63036918179819e-291
HSPA5,9.1347170489053e-258,1.17568062206579,0.711,0.449,1.20468648440963e-253
STAT1,3.99985923946388e-241,1.16071139453928,0.596,0.294,5.27501436500496e-237
XBP1,3.99327618178361e-230,1.98169445153242,0.675,0.466,5.26633262853623e-226
RPS17,4.81988780611945e-205,-1.23084531704391,0.44,0.642,6.35646803871033e-201
ADAR,3.59266722632065e-200,1.18882025657086,0.517,0.245,4.73800953807168e-196
CYBA,8.20998425707099e-196,0.879506104163221,0.807,0.561,1.08273272382252e-191
TAPBP,8.1767660808353e-188,1.08160090155643,0.608,0.339,1.07835191074056e-183
MTRNR2L12,4.06751807443168e-183,0.757839868473245,0.652,0.36,5.3642428365605e-179
RRBP1,1.48013023806668e-162,1.01187305098607,0.574,0.336,1.95199575796233e-158
RNF213,8.63506343375597e-157,0.962149052420262,0.57,0.316,1.13879216564374e-152
HERPUD1,3.87671635677489e-154,1.1728001364379,0.66,0.455,5.11261353131473e-150
RABAC1,2.49844348597042e-151,0.874690059145037,0.652,0.433,3.29494726929779e-147
GOLGA4,1.02648776387754e-133,0.879933060562508,0.509,0.29,1.3537320630017e-129
DDX17,2.69899508255891e-120,0.74836985370557,0.67,0.467,3.55943471487869e-116
HLA-DPA1,4.01030179860851e-117,1.43249169112161,0.505,0.294,5.2887860120049e-113
PSMB9,2.19983252542081e-112,0.778120452370981,0.551,0.328,2.90113913452497e-108
CD74,3.87172574971831e-110,0.841917726403476,0.743,0.541,5.10603191872851e-106
