"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj
TCTEX1D2,3.5712754472949e-57,3.49759048484371,0.527,0.027,4.36802699958639e-53
MRPS6,3.81040083175722e-57,1.63730282255775,0.808,0.205,4.66050125732225e-53
FN1,5.5569127613553e-57,-5.0629514512358,0.159,0.592,6.79665999841367e-53
DAAM1,5.62024896366314e-57,1.84736825368538,0.641,0.08,6.87412650745639e-53
DYNLL2,5.90254187894066e-57,2.16206238110639,0.645,0.087,7.21939897213232e-53
FKBP3,6.16731441441152e-57,1.90517092171163,0.727,0.133,7.54324226026673e-53
KDELR1,6.83977676143733e-57,1.64401151996898,0.831,0.217,8.365730956914e-53
NDUFS2,8.80489419586976e-57,2.14976016288989,0.657,0.094,1.07692660909683e-52
TMEM106B,9.58600545220587e-57,2.10561306489379,0.602,0.063,1.1724643268593e-52
PRKDC,1.42972782897192e-56,1.833847372907,0.722,0.128,1.74870010761556e-52
PRMT1,1.49711548249916e-56,1.73415310668025,0.763,0.147,1.83112194664472e-52
UGDH,2.16732619433856e-56,2.7460851584564,0.598,0.07,2.6508566682955e-52
LAGE3,2.47833689180651e-56,1.82783804471112,0.749,0.164,3.03125385236854e-52
SHROOM3,2.96401535547432e-56,2.6962855334252,0.555,0.041,3.62528718128064e-52
ATXN7L3B,3.04127898960427e-56,2.85964494029733,0.578,0.056,3.71978833218499e-52
CCT3,4.46065953007415e-56,1.5705246952666,0.861,0.242,5.45583267123369e-52
ALCAM,8.30060205997897e-56,2.15764883874597,0.749,0.188,1.01524663795603e-51
CAMK2N1,9.98973345868777e-56,2.37060741482346,0.584,0.056,1.2218442993321e-51
PDCD6,1.25429634663788e-55,1.62696751725732,0.839,0.237,1.53412986157279e-51
THOC2,1.69312560507532e-55,1.98314747167561,0.676,0.114,2.07086192756763e-51
IQGAP2,1.73600340081179e-55,2.10013796668202,0.671,0.104,2.12330575953289e-51
TMEM132A,2.05208550998644e-55,3.77001863940235,0.516,0.029,2.50990578726441e-51
SNRPE,4.22811364788759e-55,1.41827736339786,0.925,0.411,5.17140580273131e-51
SAR1B,5.10150808298564e-55,2.20828800372006,0.639,0.094,6.23965453629973e-51
SNRPD3,5.53508420092836e-55,1.48464867457354,0.886,0.287,6.76996148615548e-51
GCC2,6.29477351615435e-55,1.67133565931272,0.667,0.097,7.69913748760838e-51
BNIP3,7.04917057944501e-55,1.87006468644652,0.657,0.109,8.62184053571919e-51
NDUFB11,1.99105657552036e-54,1.31275497501738,0.931,0.425,2.43526129751895e-50
COMMD3,2.9312567978937e-54,1.94414815465133,0.676,0.118,3.58522018950378e-50
HLA-DMA,3.73964196497817e-54,-4.92946002432804,0.114,0.539,4.5739560873648e-50
CANT1,4.38377551007922e-54,2.5403027540512,0.557,0.051,5.36179582637789e-50
PNPLA4,6.9248324559502e-54,2.08198483133813,0.584,0.063,8.46976257687268e-50
PAWR,1.16244576930962e-53,2.11652488735202,0.584,0.065,1.4217874204426e-49
NDUFA8,1.59594700138784e-53,1.47650538223766,0.778,0.176,1.95200277739747e-49
THUMPD1,1.65950837650782e-53,2.12750113633172,0.594,0.07,2.02974469530671e-49
PHGDH,1.77865053243998e-53,3.86050504073225,0.506,0.031,2.17546746622734e-49
CBX5,2.07072784395997e-53,2.74620945125346,0.557,0.053,2.53270722594744e-49
TUBB4B,2.08643637232443e-53,1.58539165869422,0.839,0.246,2.55192032699002e-49
TMEM87A,3.05044647079649e-53,1.89299268699551,0.694,0.133,3.73100107843119e-49
NUDT4,3.66575944672628e-53,1.72279966192608,0.627,0.089,4.48359037929091e-49
SLC2A4RG,4.37371078940631e-53,2.41901491325663,0.547,0.046,5.34948566652286e-49
CYB5A,5.0011745262626e-53,1.53391547060244,0.876,0.297,6.11693656307178e-49
NDUFAF6,5.31329011562966e-53,2.8764908504526,0.533,0.041,6.49868514042664e-49
MRPL36,6.52355847640006e-53,1.8024192676686,0.702,0.13,7.97896437248491e-49
GUSB,1.18747440278483e-52,2.17388252167658,0.663,0.118,1.45239994204613e-48
DCAF13,1.25392170237241e-52,2.87374653090397,0.533,0.043,1.5336716341717e-48
DYNC1LI2,1.2744532793293e-52,1.86745050708592,0.633,0.092,1.55878380594766e-48
TMEM141,1.51200217530603e-52,1.75047958832504,0.729,0.157,1.8493298606168e-48
HSPA5,1.72047517651919e-52,1.66500524910841,0.839,0.266,2.10431318840062e-48
STUB1,2.35533427178871e-52,1.6155014380289,0.767,0.181,2.88080934782478e-48
MRPL13,2.60099222695775e-52,1.58911632091623,0.743,0.152,3.18127359279202e-48
SMARCC1,3.11189179449216e-52,1.9839789239707,0.641,0.101,3.80615485384337e-48
PCMTD1,3.13110078080822e-52,1.81120955951106,0.663,0.114,3.82964936500653e-48
DPM2,3.3590171401485e-52,1.9019414657064,0.612,0.082,4.10841386411563e-48
APMAP,3.48090875177739e-52,2.29595069423412,0.59,0.077,4.25749949429892e-48
ISOC2,3.57932973277942e-52,1.81429749043685,0.733,0.171,4.37787819616251e-48
BAMBI,3.59880621872677e-52,2.28758100786887,0.537,0.051,4.40169988612471e-48
MFSD10,6.17820335430291e-52,1.68716221544535,0.696,0.135,7.55656052264789e-48
UAP1,6.80233528922209e-52,2.22313202643656,0.58,0.068,8.31993629224754e-48
PRSS8,6.9697578873285e-52,3.13035009974072,0.514,0.036,8.52471087199148e-48
SGK1,7.92896275935338e-52,-4.46339743079217,0.149,0.563,9.69791435096512e-48
SLC9A3R1,8.07504322155119e-52,1.85309372827156,0.655,0.106,9.87658536427926e-48
FAM84B,1.0930026440762e-51,1.8819969797181,0.569,0.058,1.3368515339696e-47
CAPS,1.19900913653553e-51,2.925223714379,0.512,0.034,1.4665080748966e-47
EMP3,1.21835091569543e-51,-4.50820265267848,0.09,0.507,1.49016500498708e-47
PABPC1,1.25239971464042e-51,1.26178717370913,0.939,0.594,1.5318100909767e-47
AAMDC,1.3257343867793e-51,2.09066829798598,0.594,0.075,1.62150572846976e-47
RB1CC1,1.35994870044757e-51,2.23881823021673,0.567,0.063,1.66335325551742e-47
RHOBTB3,2.17035915653773e-51,2.70612003875012,0.524,0.041,2.6545662843613e-47
HEBP2,2.36355700809155e-51,1.47360536446833,0.816,0.22,2.89086657659678e-47
TIMM17B,3.08968939371541e-51,2.02116348265551,0.598,0.082,3.77899909745332e-47
SPCS1,3.6098640419506e-51,1.35304848974519,0.908,0.329,4.41522470970978e-47
KDM5B,4.66065900301624e-51,1.94553067669949,0.586,0.072,5.70045202658916e-47
SYNE2,1.02979538627807e-50,2.75851787155626,0.508,0.039,1.25954273695671e-46
RAB14,1.11428633554214e-50,1.48242377422344,0.733,0.159,1.36288361700159e-46
GPR160,1.12426952027195e-50,2.7063928407906,0.508,0.036,1.37509405024462e-46
ZNF580,1.23457358422701e-50,2.02441539360899,0.594,0.08,1.51000695086806e-46
ABHD11,1.40300417289721e-50,3.03694683978992,0.514,0.046,1.71601440387058e-46
PTPA,1.80974174416857e-50,2.05463912780817,0.576,0.075,2.21349512729257e-46
TMED4,1.82434437633073e-50,1.73936881192186,0.625,0.094,2.23135560669011e-46
DNAJC1,2.42405134012942e-50,2.06083062773518,0.671,0.138,2.96485719411229e-46
TMED3,3.03018166384235e-50,1.63193245263969,0.761,0.191,3.70621519304558e-46
TRAPPC6A,3.22386932220102e-50,1.64239233115074,0.653,0.114,3.94311456798407e-46
NME1,3.31579833303689e-50,1.57404365707758,0.802,0.242,4.05555294113742e-46
ATP6V1G1,3.54509434637382e-50,1.10504972091428,0.959,0.611,4.33600489504982e-46
CYB5R1,3.71722337869123e-50,2.41243469941305,0.52,0.043,4.54653591447724e-46
NDUFB4,3.9644539975572e-50,1.30080503569948,0.922,0.411,4.84892368441221e-46
TCP1,4.80289798372015e-50,1.45319576391454,0.72,0.152,5.87442452388811e-46
BRWD1,4.80398877330966e-50,1.89338426039908,0.584,0.075,5.87575866863504e-46
NDUFC1,5.14268302733082e-50,1.37943500960913,0.876,0.278,6.29001561072832e-46
MLF2,5.62050864951392e-50,1.60479729365357,0.704,0.14,6.87444412922048e-46
CETN2,5.94867420738522e-50,1.65418791008125,0.659,0.118,7.27582342305286e-46
SEC63,6.16700030647592e-50,1.84726558561412,0.639,0.111,7.5428580748507e-46
VAV3,6.50549697537077e-50,2.7915465380132,0.51,0.041,7.95687335057599e-46
RPN2,7.45064088778967e-50,1.53281497566332,0.816,0.239,9.11287886985555e-46
COPB2,9.89066925780438e-50,2.10195857938823,0.592,0.087,1.20972775692205e-45
H1FX,1.50508780726961e-49,1.8752597732076,0.612,0.089,1.84087289707146e-45
ODF2L,1.54490275387829e-49,2.08314484153093,0.58,0.075,1.88957055826853e-45
TRPS1,1.64067916093433e-49,1.25230131138159,0.661,0.111,2.00671468173877e-45
RGS1,1.94801084636898e-49,-3.46787613113615,0.269,0.652,2.38261206619389e-45
PKIB,2.05438739653076e-49,1.73194721234247,0.702,0.152,2.51272122469677e-45
SLC25A4,3.00726641682254e-49,2.354883017122,0.508,0.039,3.67818755441565e-45
CCNC,3.29718650933449e-49,2.04680347959511,0.561,0.07,4.03278881956701e-45
GOLGB1,4.80851018652735e-49,1.63011040924217,0.643,0.109,5.8812888091416e-45
ABCD3,5.88952858909841e-49,2.56505338484826,0.514,0.046,7.20348241732626e-45
SLC39A7,6.43590875984519e-49,1.85532902366927,0.524,0.046,7.87176000416665e-45
SEM1,6.49058650140681e-49,1.25927849654807,0.924,0.413,7.93863634987067e-45
TMEM59,7.14756347371383e-49,1.33668512708027,0.894,0.37,8.74218488469938e-45
CD164,8.52212478608781e-49,1.2914903446517,0.902,0.382,1.0423410825864e-44
RABGAP1,1.17100483513563e-48,2.41153202409384,0.5,0.039,1.43225601385439e-44
AP1S1,1.40836789513059e-48,2.11741576521111,0.61,0.104,1.72257477253422e-44
TNFSF10,2.4799571777926e-48,1.72178773487979,0.763,0.208,3.03323562415813e-44
UBE2H,3.13454458701099e-48,2.03615959851319,0.59,0.087,3.83386148437315e-44
PEX2,3.31713664451076e-48,2.77822549604313,0.51,0.046,4.05718982990111e-44
WWP1,4.07164937787291e-48,1.9350001692303,0.535,0.058,4.98003435407636e-44
ERP29,5.35769299059036e-48,1.42384997734461,0.876,0.309,6.55299429679107e-44
MRPL51,5.48961303919562e-48,1.35561263032657,0.861,0.287,6.71434570824016e-44
CERS6,6.12266355674064e-48,1.88444872079297,0.633,0.118,7.48862979624947e-44
SMARCD2,7.82426758015638e-48,2.0409950759135,0.533,0.053,9.56986167728927e-44
PCYOX1,8.74260192686681e-48,2.34457466819363,0.522,0.053,1.06930764167508e-43
TAF10,1.07916089796116e-47,1.75192128556627,0.614,0.106,1.31992169429629e-43
TM9SF3,1.20069907099524e-47,1.5043023995339,0.78,0.22,1.46857503373428e-43
GTF2I,1.51493326676762e-47,1.47080793140045,0.739,0.174,1.85291487858348e-43
U2AF2,2.20685160638824e-47,1.95660138111529,0.565,0.075,2.69920019977346e-43
PGRMC2,2.39425412257577e-47,1.91420023492779,0.573,0.077,2.92841221732242e-43
DDR1,2.45264616332075e-47,1.95870633444888,0.529,0.056,2.99983152235761e-43
AKR7A2,3.06370515827797e-47,1.74776614731572,0.643,0.123,3.74721777908979e-43
NCOA2,3.80688534381862e-47,1.91973062938866,0.516,0.051,4.65620146402455e-43
RPA3,5.15778735658652e-47,1.4269270585257,0.735,0.174,6.30848971584098e-43
CSDE1,5.48667955790376e-47,1.24097181413755,0.861,0.271,6.71075776727208e-43
CTNNA1,9.68646287569387e-47,1.37354628846355,0.765,0.2,1.18475127432612e-42
