"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj
KRT19,1.40866106949255e-208,0.930017436220021,0.903,0.594,1.72293335409633e-204
MGST1,6.75651612667986e-199,0.86652076683928,0.829,0.501,8.26389487454214e-195
KRT18,8.93399693743389e-185,0.696236134903888,0.905,0.563,1.09271716541754e-180
EPCAM,8.92428660855226e-183,0.805430205382203,0.742,0.397,1.09152949509203e-178
CD24,4.18733274552802e-180,0.822798703116528,0.912,0.589,5.12152668105532e-176
CYB5A,1.39509196269135e-177,0.784165918499286,0.861,0.541,1.70633697956779e-173
GGCT,3.02102712656463e-173,0.703036109114467,0.812,0.465,3.6950182785012e-169
TFAP2A,7.2163522934997e-171,0.886338630578454,0.673,0.344,8.82632049017949e-167
EFHD1,1.90540040148216e-169,0.729520196949121,0.727,0.379,2.33049523105283e-165
C3orf14,4.17678413208409e-163,0.717227383504328,0.659,0.33,5.10862467195205e-159
S100A16,3.41723919543205e-159,0.729338756632794,0.817,0.476,4.17962525993294e-155
HEBP2,5.58498615773384e-159,0.778783731659804,0.809,0.486,6.83099656952426e-155
ALDH3B2,4.50755020615597e-158,0.862486291682738,0.516,0.233,5.51318465714936e-154
TSPAN13,2.36389130338567e-157,0.703321963423763,0.703,0.371,2.89127545317102e-153
CLDN7,1.58254958874534e-156,0.770465296655431,0.603,0.293,1.93561640199442e-152
GSTM3,3.99156446324789e-154,0.732494771684794,0.768,0.436,4.88208249499849e-150
PLGRKT,1.03493562980086e-153,0.791078614872885,0.625,0.317,1.26582976880943e-149
LAPTM4B,2.00833634218665e-153,0.732134452034468,0.703,0.373,2.45639618012849e-149
DCXR,2.69285833095553e-152,0.701238884094946,0.767,0.438,3.29363502459171e-148
SPINT1-AS1,7.30926968312303e-152,0.707977788937941,0.611,0.301,8.93996774942778e-148
RAB25,2.5946246127151e-151,0.723200773015754,0.605,0.298,3.17348536381184e-147
PERP,8.52915371049187e-151,0.701734459040352,0.792,0.464,1.04320079033026e-146
CISD3,3.10271991452775e-149,0.752645126169692,0.805,0.475,3.79493672745889e-145
MPHOSPH6,4.20545628847021e-147,0.788776052132467,0.61,0.311,5.14369358642792e-143
FASN,9.873832726976e-146,0.723660612532571,0.675,0.362,1.20766848083643e-141
PYCR1,2.5225536709699e-143,0.874892613807501,0.518,0.248,3.08533539496328e-139
FAM84B,5.70624679616635e-142,0.82235791186065,0.563,0.28,6.97931045639106e-138
PRLR,1.52152708842498e-140,0.704480412619433,0.561,0.273,1.86097978185259e-136
SLC9A3R1,2.46689673800791e-138,0.703905936826622,0.766,0.438,3.01726140025747e-134
CCND1,1.55976342248834e-137,0.764164640575697,0.642,0.349,1.90774664204549e-133
SPTSSA,2.85218988083142e-137,0.743334403694998,0.717,0.411,3.48851344324491e-133
HMGCS1,2.77788103837287e-136,0.744858839792245,0.553,0.277,3.39762629803385e-132
AGR2,6.37288874642636e-136,0.744685826829834,0.576,0.291,7.79468022575408e-132
MRPL45,2.9350807125402e-135,0.790866641487639,0.531,0.261,3.58989721950792e-131
MSMO1,8.16631502458767e-134,0.743489708763468,0.532,0.262,9.98821990657318e-130
NQO1,1.14643212448819e-131,0.724115615025755,0.56,0.283,1.4022011314615e-127
BAMBI,9.75345797481062e-130,0.84531955603455,0.507,0.246,1.19294544489909e-125
ARFGEF3,1.04365566209536e-127,0.709432110222684,0.542,0.27,1.27649524030884e-123
MRPL12,1.99622384365892e-127,0.742155051272437,0.621,0.339,2.44158138317922e-123
TMEM14B,4.88473082669252e-123,0.792430740259266,0.725,0.419,5.97451427412762e-119
H1F0,4.1671754533627e-122,0.761611491967105,0.532,0.272,5.09687229700792e-118
SQLE,4.12298240662645e-120,0.694930238851136,0.582,0.312,5.04281978154481e-116
AIG1,1.82193466843991e-118,0.703765091441043,0.546,0.282,2.22840829296885e-114
SCD,1.87861501948961e-115,0.752083023634953,0.552,0.297,2.29773403033775e-111
TMEM14C,1.33252052931246e-107,0.846060471662786,0.689,0.404,1.62980585940207e-103
