"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj
CALML5,0,6.10794231358877,0.865,0.082,0
ORMDL3,0,3.7375893179081,0.799,0.083,0
NUDT8,0,4.65244151083891,0.758,0.081,0
CXCL17,0,4.50259728752531,0.69,0.037,0
MPHOSPH6,0,2.86513843553575,0.797,0.149,0
SQLE,0,3.77085028640354,0.79,0.148,0
DUSP6,0,2.85218106356341,0.799,0.157,0
SMARCE1,0,2.97449551400386,0.71,0.094,0
SPDEF,0,2.2294441357291,0.84,0.232,0
GALNT7,0,2.57349784946883,0.743,0.137,0
FAM84B,0,3.21578418870606,0.759,0.158,0
GRB7,0,2.21614848110392,0.865,0.268,0
MUCL1,0,5.02999695166308,0.83,0.239,0
NME1,0,2.34892120031319,0.846,0.256,0
ETFA,0,2.09043068006857,0.769,0.18,0
NDUFA6,0,2.19439202212079,0.881,0.3,0
AQP5,0,5.68480064316411,0.601,0.021,0
MSMO1,0,2.62740150460521,0.708,0.131,0
C3orf14,0,2.03966180632007,0.792,0.218,0
SCD,0,3.07062433248085,0.744,0.172,0
CNTNAP2,0,4.33554002120592,0.61,0.044,0
CPNE3,0,1.73761004982109,0.856,0.292,0
NDUFB9,0,2.97901074715117,0.925,0.37,0
CRIP1,0,2.53721220343943,0.864,0.315,0
ERBB2,0,3.06875470840915,0.953,0.411,0
POLR2K,0,2.20233420463709,0.91,0.384,0
EPCAM,0,1.98898953639938,0.85,0.324,0
TIMM8B,0,2.01414613939896,0.884,0.368,0
GGCT,0,1.75818306563292,0.878,0.376,0
KDELR2,0,2.029351749907,0.888,0.388,0
CYB5A,0,1.84476954421972,0.913,0.43,0
NOP10,0,1.82287211599253,0.893,0.426,0
KRT10,0,3.8601546803963,0.918,0.46,0
KRT19,0,1.98529146375376,0.953,0.497,0
DYNLT1,0,1.69369540204788,0.913,0.461,0
CYBA,0,-3.86231237808785,0.223,0.659,0
EIF3H,0,2.42789483206338,0.921,0.494,0
MGST1,0,2.11678084904669,0.889,0.48,0
PSMB3,0,2.33623687002713,0.927,0.538,0
MIF,0,2.2464503964246,0.978,0.61,0
TXN,0,1.3644170608755,0.969,0.657,0
POLR2L,0,1.38126656660219,0.966,0.656,0
SEC61G,0,1.84709804185368,0.965,0.661,0
UQCRQ,0,1.46575051459874,0.977,0.678,0
DBI,0,2.36335674092907,0.954,0.662,0
CHCHD2,0,1.65363718717224,0.977,0.715,0
COX6C,0,0.737682518317313,0.982,0.724,0
FOSB,1.11253692925392e-308,-3.0378095677509,0.26,0.701,1.11253693316941e-308
MIEN1,1.11253692931005e-308,1.35489791818613,0.966,0.452,1.11253761972937e-308
SPTSSA,1.11254498540489e-308,1.8399836707166,0.841,0.347,1.21107171563442e-308
CNN3,1.11258991814999e-308,1.79581508861531,0.813,0.232,1.76064412098134e-308
KRT18,1.11586299568807e-308,1.57100949156103,0.953,0.488,8.13622371200849e-307
COMT,1.148186968915e-308,1.87275010140352,0.828,0.264,8.72071270197209e-306
KRT7,1.16844700896306e-308,1.37653034671603,0.924,0.389,1.36767236985278e-305
CEACAM6,1.42586374690977e-308,5.56659911700549,0.534,0.012,7.6646006135051e-305
TOMM5,1.48935967334295e-308,2.53979428023022,0.708,0.17,9.21783796591365e-305
MRPL27,1.85530341511151e-308,2.06575611921023,0.785,0.227,1.81695537770562e-304
IDH2,3.32969232299579e-306,1.67314363700012,0.873,0.353,4.07254668025615e-302
FADS2,4.08346196811579e-305,4.14935851339969,0.566,0.041,4.99448233320242e-301
LAPTM4B,9.81180990782949e-305,1.90695772348035,0.817,0.269,1.20008246982663e-300
ANAPC11,1.3473306488587e-304,1.51247373775319,0.921,0.523,1.64792011661908e-300
QPRT,3.90857499190585e-304,2.74181328163376,0.652,0.102,4.78057807260004e-300
NDUFA4,6.67515730029985e-302,1.09756147613587,0.972,0.72,8.16438489399674e-298
UQCR11,9.15825996844392e-302,1.10986358573546,0.97,0.676,1.12014677674038e-297
CISD3,1.59019787530483e-300,1.92895554634356,0.859,0.348,1.94497102128534e-296
S100A16,1.6212829558655e-298,1.57186492802746,0.896,0.37,1.9829911833191e-294
LASP1,3.68408411952462e-295,2.15779756588924,0.789,0.274,4.50600328659057e-291
CBR3,9.71774208877613e-293,3.50833797417879,0.569,0.049,1.18857703487821e-288
MRPL13,5.67045363254752e-292,1.89605571842025,0.767,0.204,6.93553183796887e-288
C8orf59,7.2613574953898e-292,1.75302013897966,0.826,0.302,8.88136635261126e-288
ATP5PF,1.2286620552007e-291,1.25447834200277,0.97,0.649,1.50277655971597e-287
H2AFZ,1.98381599972829e-290,1.55703540939063,0.943,0.6,2.42640534926767e-286
STARD10,4.98405335847432e-287,1.67412963051105,0.818,0.251,6.09599566274994e-283
CLCA2,1.1941465162057e-283,5.17249967778486,0.511,0.017,1.46056060397119e-279
SNRPG,1.93443064764821e-282,1.28340676316895,0.926,0.501,2.36600212513853e-278
HMGB3,1.09437829227018e-280,2.74995084316344,0.616,0.094,1.33853408927566e-276
GUK1,1.6922616822798e-278,1.16493008429926,0.955,0.631,2.06980526359642e-274
MRPS23,6.25257649334444e-278,2.18548402388983,0.702,0.167,7.64752630900959e-274
PNMT,3.16201820791524e-277,5.1011738737897,0.578,0.08,3.86746447010113e-273
SLIRP,3.63053734406942e-275,1.45547878478379,0.893,0.461,4.44051022553131e-271
PGAP3,4.6102519043241e-275,1.77806267124245,0.744,0.183,5.6387991041788e-271
TFAP2B,6.9235943118347e-274,2.22303510543628,0.703,0.17,8.46824820280503e-270
VIM,7.97918104670286e-273,-3.37324600039238,0.163,0.562,9.75933633822227e-269
FDPS,4.51887709754312e-272,2.19687690155933,0.767,0.254,5.52703857800499e-268
CENPX,7.14957776936232e-272,1.59021305700616,0.851,0.357,8.74464856970705e-268
TRMT112,3.85268587224361e-270,1.21412947634106,0.924,0.5,4.71222009034116e-266
ZNF706,1.86031047609989e-269,1.33269215259398,0.9,0.45,2.27534574331778e-265
NQO1,2.28342416996923e-267,2.46271327027764,0.687,0.175,2.79285610228936e-263
COX6A1,3.90154234923887e-267,1.16432896721566,0.949,0.625,4.77197644735406e-263
G6PD,7.26510974038244e-267,2.67311915285615,0.599,0.093,8.88595572346176e-263
TIMM13,2.66143669122412e-266,1.31604317947003,0.89,0.399,3.25520321703622e-262
CTNNBIP1,5.83124527976416e-265,2.10969076261084,0.661,0.14,7.13219610167954e-261
TPD52,2.3123296674268e-264,1.59739636506517,0.852,0.311,2.82821041622972e-260
GTF2A2,8.24732933606868e-264,1.60914391817563,0.781,0.262,1.00873085109456e-259
