"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj
TSNAX,1.09838931864789e-56,-1.27022410444561,0.093,0.562,1.34343997563824e-52
SUCLG2,1.11614263061504e-56,-1.27886775919248,0.089,0.553,1.36515405150525e-52
MCTS1,1.18445667125964e-56,-1.17654043530123,0.144,0.683,1.44870895461766e-52
SOX4,1.44119933798324e-56,-1.65338947238784,0.408,0.925,1.7627309102873e-52
MRPL43,1.64273392680777e-56,-1.00760973070396,0.176,0.746,2.00922786587858e-52
LCMT1,2.1669903762147e-56,-1.50072065452647,0.103,0.579,2.6504459291482e-52
PSMD3,2.22113520066995e-56,-1.28094836306764,0.155,0.683,2.71667046393941e-52
MRPS12,2.96497767208866e-56,-1.10995427566542,0.165,0.715,3.62646419073164e-52
TTC14,3.01694240094257e-56,-1.15677198510499,0.093,0.556,3.69002225059286e-52
NUPR1,3.03848598771485e-56,-1.18342010407127,0.376,0.922,3.71637221157403e-52
CITED2,3.17422762698464e-56,-2.09241712887181,0.182,0.686,3.88239781056491e-52
NDUFV2,3.51824937383885e-56,-1.17582054423964,0.268,0.856,4.3031708091423e-52
IDH1,5.23699939009552e-56,-1.14735595773345,0.116,0.617,6.40537395402583e-52
POLD2,5.3034217966887e-56,-1.91932510381847,0.074,0.504,6.48661519952995e-52
RTL8A,6.08449597410261e-56,-0.856024731333692,0.158,0.703,7.4419470259249e-52
SMIM30,6.71956018843224e-56,-1.38895075107066,0.117,0.608,8.21869406647147e-52
CCT3,8.24669157781948e-56,-1.27690459576659,0.231,0.801,1.0086528468831e-51
SRSF9,8.31645100262701e-56,-1.22697344647232,0.33,0.896,1.01718512213131e-51
NFATC3,8.38448086372493e-56,-1.27390724049929,0.103,0.582,1.0255058544422e-51
TMEM106B,9.90283649982951e-56,-1.33739136999445,0.087,0.545,1.21121593229415e-51
COA6,1.01015393760835e-55,-1.28596864723864,0.08,0.53,1.23551928108877e-51
CTTN,1.08115633365672e-55,-1.37799503224944,0.144,0.669,1.32236231169554e-51
SSNA1,1.10389733208604e-55,-1.13334445057475,0.209,0.795,1.35017682687444e-51
ILF2,1.23132080198297e-55,-0.988594877526732,0.167,0.72,1.50602847290537e-51
IFT20,1.28769970296148e-55,-1.27155780278814,0.171,0.709,1.57498550669218e-51
BTF3L4,1.4537399404073e-55,-1.08558921787292,0.165,0.715,1.77806932111217e-51
S100A4,1.48333275064745e-55,6.26400298191257,0.555,0.072,1.8142642873169e-51
RNF11,1.5086495877479e-55,-1.22814903371526,0.113,0.602,1.84522931077446e-51
MINOS1,1.52036754016751e-55,-1.16077446018847,0.357,0.939,1.85956153837888e-51
DSTN,1.6439014011529e-55,-0.957170854317999,0.489,0.98,2.01065580375012e-51
CCT5,1.97222397220154e-55,-1.16783084013607,0.119,0.617,2.41222714039971e-51
