gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
LRRC49,-0.786731338969222,8.16138276391831,-4.19731183633536,3.41167373915735e-05,0.00408120453124238,2.08253316055862
ISG15,0.772381864779792,12.1694039967437,4.19283483541942,3.47649589731108e-05,0.00408120453124238,2.06544997112086
NMU,0.625518350709339,7.85998722061972,4.17480253901742,3.74967351463593e-05,0.00431398081584846,1.9968094746831
E2F1,0.608827778472877,7.51370519169014,4.15794952817477,4.02339064932948e-05,0.00449536532165467,1.93289941321823
GALNT9,-0.984462273156921,8.63394369149296,-4.14558940094792,4.23613025025495e-05,0.00468798414361548,1.88617574177731
CAV2,-0.585767383490815,7.60406123451549,-4.1356827442092,4.41433511766591e-05,0.00483911076106396,1.84881744414628
F3,-0.64542272418967,8.83054161770423,-4.12510841324178,4.61241988630428e-05,0.00496627475690691,1.80903052537777
HIST3H2A,0.749023396784601,10.0405369826085,4.1190599671859,4.72949889563296e-05,0.00504190616213349,1.78631411182175
EME1,0.584820167144802,8.27910488590423,4.11014187967725,4.90729924047927e-05,0.00518389247039719,1.75287510143049
L3MBTL3,-0.696859776649178,9.87904085744507,-4.10313371005237,5.05146764798726e-05,0.00528811297924432,1.72664351668242
PLEKHH2,-0.797350955982207,10.548511555307,-4.08807257521422,5.37505651016407e-05,0.00557662112929523,1.67040691930863
CRISPLD1,-0.983217591343994,7.98052496766761,-4.05211124355731,6.22931638103992e-05,0.00613429291082066,1.53688996457212
AURKA,0.847299637827691,9.58810819353803,4.04324263724633,6.45902243648359e-05,0.00625448672599494,1.50412729072343
FOSB,-0.582470798392037,13.5702236439127,-4.00688224137505,7.48770905645099e-05,0.00690533168539369,1.37048584715568
DUSP4,-0.655080072018034,5.93078418998028,-4.00474159728465,7.55288346939176e-05,0.00691059101687656,1.36265220815266
CLIP4,-0.797806581028566,8.62956042848732,-3.99138716906638,7.97179850149152e-05,0.00718079834010322,1.31386801988934
CDCA2,0.716417251031932,10.3059672524,3.97980333413771,8.35294741440678e-05,0.00746624991964668,1.27167206435581
MLPH,-0.783519301434741,11.9107438969127,-3.95628423519966,9.18065580216765e-05,0.00809666581957493,1.18634390431327
EGR3,-0.855258009109166,10.1974523778056,-3.9558243909516,9.1975893991729e-05,0.00809666581957493,1.18468016911822
IFI30,0.600488532848466,11.4706082603915,3.92053737303289,0.000105891387339539,0.00872665192117333,1.05753686811385
RAPGEF2,-0.706629564715111,9.55318377194648,-3.8926325259949,0.000118284906115305,0.0094791076486886,0.957729579025629
COL4A5,-0.725397006662066,10.2815114650169,-3.85958065543264,0.000134741379102709,0.0103387222162437,0.840357033249612
FADS2,0.852422645119506,10.4178567203521,3.85864053889441,0.000135239739833824,0.0103387222162437,0.837031934542977
FADS3,0.58686878489295,10.1885196789887,3.83850314182563,0.000146342795907344,0.0107329239449546,0.765986257484684
TMEM2,-0.615952242072569,8.50676268559718,-3.83826555738046,0.000146478796019025,0.0107329239449546,0.765150082867197
BRMS1,0.680164737551746,10.8040498092225,3.78885563802701,0.00017751217709625,0.0115234161891532,0.592285210092774
TK1,0.781868323281956,10.940361584831,3.76746359900559,0.000192790272024183,0.0118579489852806,0.518081834846661
UBL3,-0.628809500112196,8.44878864537465,-3.76735587965433,0.000192870254579865,0.0118579489852806,0.517709162533047
HOXD1,1.13103156118876,9.26380380896056,3.7483955970892,0.000207446791375864,0.0123617011066028,0.452265823125898
ZNF462,-0.593355234770367,10.7219899804085,-3.71887321648412,0.00023222812448407,0.0133588653787371,0.35097186559277
DOK3,0.872097291888959,9.96321784822817,3.69021141397703,0.000258935387906118,0.0139945544533446,0.253337331783445
FAM83D,0.774433486377705,9.78890132944225,3.6884556366566,0.000260662040133746,0.0140226523442321,0.247379053759324
VSIG2,-1.00288223624926,10.6016780689493,-3.67595546286217,0.000273271812003206,0.0143871562324201,0.205035058132101
KIF11,0.723880079011686,9.87488878318591,3.66434463872422,0.000285496783736008,0.0145414284798981,0.165822672089242
ADAMDEC1,0.682112785197942,7.54597751487042,3.64850250992628,0.000303008547731213,0.0150200023495327,0.112505181375325
MCM2,0.831984701483649,9.96702294808169,3.6280473660525,0.000327115807574897,0.0157721397677191,0.0439784495463353
DUSP8,-0.758712561753583,9.43884493626479,-3.62335121180868,0.000332899292544415,0.0159188879809305,0.0282962031168461
MCTP2,-0.657845996660575,8.73260984850704,-3.61576139876335,0.000342449974742786,0.0160472157579762,0.00299068979877948
