"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
COL6A1,1.0755091130389e-166,-0.793220485468542,0.078,0.156,1.4183814182757e-162,Neutral,COL6A1
NDUFA4L2,5.17077030487043e-148,0.563551612856816,0.335,0.222,6.81921187806312e-144,Neutral,NDUFA4L2
KRT14,2.96270227851096e-142,0.497880789333983,0.482,0.376,3.90721176490025e-138,Neutral,KRT14
MTRNR2L12,1.4155984513627e-135,-0.601701704094679,0.362,0.462,1.86689123765713e-131,Neutral,MTRNR2L12
MTRNR2L8,9.37086866228945e-133,-0.769473763770757,0.318,0.411,1.23583015918273e-128,Neutral,MTRNR2L8
CRABP2,1.4333260367089e-112,0.487512506807478,0.459,0.378,1.8902703772117e-108,Neutral,CRABP2
KRT6B,1.48690426316179e-112,0.186085368623527,0.399,0.291,1.96092934225776e-108,Neutral,KRT6B
KRT5,1.20756815596821e-106,0.637731683630325,0.358,0.272,1.59254088409087e-102,Neutral,KRT5
TAGLN,3.88764428479562e-97,-0.886221026494514,0.122,0.186,5.12702528278846e-93,Neutral,TAGLN
CLU,2.52422742147498e-94,-1.03568431315278,0.143,0.21,3.32895112344121e-90,Neutral,CLU
SLPI,4.57141185232892e-89,0.348896610536379,0.452,0.375,6.02877795085138e-85,Neutral,SLPI
S100A2,8.31131456428565e-85,0.445149001166444,0.228,0.154,1.09609616473799e-80,Neutral,S100A2
CDKN2A,5.76899792406655e-82,0.488508986816472,0.438,0.374,7.60815446225897e-78,Neutral,CDKN2A
CBR3,9.52084867399379e-82,0.635046677684812,0.248,0.18,1.2556095231263e-77,Neutral,CBR3
CALML5,6.28041945219621e-81,0.360783768599879,0.42,0.346,8.28261717355637e-77,Neutral,CALML5
PMP22,2.24793187969665e-77,-0.535307382922153,0.122,0.183,2.96457256294395e-73,Neutral,PMP22
VDAC2,2.4567325129661e-77,0.30899868691176,0.586,0.532,3.23993883809969e-73,Neutral,VDAC2
FABP7,1.03149100844876e-75,-0.710892532294769,0.108,0.164,1.36033034194223e-71,Neutral,FABP7
RPL39L,1.1579862449215e-75,0.324840557941723,0.443,0.365,1.52715225980247e-71,Neutral,RPL39L
TSEN34,4.10365794610356e-74,0.744163083993474,0.348,0.291,5.41190409932138e-70,Neutral,TSEN34
SERPING1,6.63088941640009e-73,-0.564061919437058,0.116,0.174,8.74481696234844e-69,Neutral,SERPING1
CTNNB1,3.66827548152769e-72,-0.387483702714016,0.39,0.456,4.83772170503872e-68,Neutral,CTNNB1
NUDT5,2.01122372922683e-70,0.475891610347745,0.408,0.35,2.65240185410434e-66,Neutral,NUDT5
RHOV,1.63681572720701e-68,0.363081313013902,0.339,0.264,2.15863258104061e-64,Neutral,RHOV
PCLAF,1.36988332065855e-66,0.436054827394325,0.315,0.245,1.8066021232845e-62,Neutral,PCLAF
NDUFB5,9.78575966012036e-66,0.38634764926696,0.454,0.397,1.29054598397667e-61,Neutral,NDUFB5
PHGDH,1.26450227821467e-65,0.36246374991211,0.378,0.312,1.6676256045095e-61,Neutral,PHGDH
PDLIM5,4.82986547790456e-65,-0.631731031957902,0.185,0.244,6.36962659226053e-61,Neutral,PDLIM5
DMKN,8.52898323982988e-65,0.230691170977461,0.325,0.25,1.12480230966876e-60,Neutral,DMKN
IGHA1,1.27942792966727e-62,-0.763980187167267,0.135,0.193,1.6873095536452e-58,Neutral,IGHA1
TTYH1,1.35939208685119e-61,0.454734450898968,0.283,0.219,1.79276628413934e-57,Neutral,TTYH1
CXCL17,1.20350170460304e-59,0.318579596246968,0.191,0.131,1.58717804803049e-55,Neutral,CXCL17
FGFBP2,7.79922560438055e-59,0.402668811237704,0.181,0.125,1.02856187270571e-54,Neutral,FGFBP2
IDH2,2.1912511104042e-58,0.287356592358324,0.552,0.494,2.88982196440106e-54,Neutral,IDH2
FBXO32,3.52808049669056e-58,-0.694711243208566,0.172,0.227,4.65283255903552e-54,Neutral,FBXO32
HINT2,8.31954427965844e-58,0.34056436468361,0.348,0.286,1.09718149960136e-53,Neutral,HINT2
MAGOH,2.73981865016008e-57,0.275458389458062,0.499,0.441,3.61327283583111e-53,Neutral,MAGOH
PSIP1,2.9703026383072e-57,0.302631006427807,0.37,0.303,3.91723511939954e-53,Neutral,PSIP1
CYC1,7.44654889212306e-55,0.297336561257303,0.486,0.435,9.82050867893189e-51,Neutral,CYC1
HOOK2,5.81908001868088e-53,0.25650165195683,0.371,0.313,7.67420272863634e-49,Neutral,HOOK2
LURAP1L,1.3193693628472e-52,0.362063427509832,0.188,0.134,1.73998431572288e-48,Neutral,LURAP1L
C19orf33,2.87543348931544e-51,0.363999406488091,0.184,0.13,3.7921216857092e-47,Neutral,C19orf33
RBP1,8.64065039031692e-50,0.349139864473482,0.35,0.293,1.139528973475e-45,Neutral,RBP1
CXADR,9.19692884584767e-50,0.262849680558762,0.327,0.266,1.21289097619039e-45,Neutral,CXADR
SLC9A3R1,2.63068721954582e-49,0.34357633338499,0.378,0.324,3.46935030513702e-45,Neutral,SLC9A3R1
C6orf48,6.31114233882927e-49,0.286178444288954,0.45,0.392,8.32313451644804e-45,Neutral,C6orf48
MDFI,9.04650383698576e-49,0.346483277811979,0.232,0.178,1.19305292602168e-44,Neutral,MDFI
HMGB2,1.31676219192012e-48,0.303811761150295,0.496,0.437,1.73654597870425e-44,Neutral,HMGB2
CSNK2B,9.57106890959278e-48,0.244323119193182,0.496,0.442,1.2622325677971e-43,Neutral,CSNK2B
PTTG1,1.25327364344742e-47,0.305757296704555,0.311,0.25,1.65281728097846e-43,Neutral,PTTG1
PDZK1IP1,7.34379727343439e-47,0.247196700326537,0.331,0.267,9.68499984420527e-43,Neutral,PDZK1IP1
PPP1CA,3.61750915536433e-46,0.236842203046045,0.538,0.487,4.77077107409448e-42,Neutral,PPP1CA
CKS1B,9.28058554476055e-46,0.295129995707409,0.45,0.397,1.22392362164302e-41,Neutral,CKS1B
LINC00623,1.02979282851605e-44,0.254436681896113,0.229,0.175,1.35809078224697e-40,Neutral,LINC00623
TEX30,7.53058219124211e-44,0.356070066276823,0.28,0.227,9.93133179381009e-40,Neutral,TEX30
DPM1,5.72893088335553e-43,0.272992214249613,0.336,0.281,7.55531404896927e-39,Neutral,DPM1
LGALS3BP,9.48884355713718e-42,-0.401334297368455,0.24,0.291,1.25138868831525e-37,Neutral,LGALS3BP
DNASE2,1.99513499762741e-41,0.309846275539752,0.275,0.223,2.63118403487103e-37,Neutral,DNASE2
TMEM14A,5.02270260943647e-41,0.266290447317764,0.372,0.316,6.62394020132482e-37,Neutral,TMEM14A
MAP3K13,8.82838826702512e-41,0.236749335528218,0.428,0.372,1.16428784465527e-36,Neutral,MAP3K13
HES1,1.55786782406158e-40,0.278630630974402,0.47,0.416,2.05451608637241e-36,Neutral,HES1
STOML2,2.09605823944756e-40,0.22556722795185,0.495,0.442,2.76428160618345e-36,Neutral,STOML2
LSR,2.94768396405471e-40,0.245264654724349,0.383,0.329,3.88740561179536e-36,Neutral,LSR
LSM2,4.01770732022421e-40,0.202983163960892,0.477,0.424,5.29855241391169e-36,Neutral,LSM2
RPL22L1,4.77724738243059e-40,0.253739958776595,0.463,0.413,6.30023384794946e-36,Neutral,RPL22L1
DNAJC9,3.06493745720198e-39,0.316177347852506,0.27,0.22,4.04203951855797e-35,Neutral,DNAJC9
DHPS,5.9797089317934e-39,0.247094822439389,0.301,0.249,7.88604013924913e-35,Neutral,DHPS
NMI,1.02966352562804e-38,0.27401269521414,0.276,0.222,1.35792025759826e-34,Neutral,NMI
DHCR24,2.82521434615614e-38,0.257108269041342,0.252,0.2,3.72589267971071e-34,Neutral,DHCR24
CKLF,3.28872140564311e-38,0.184085513444199,0.436,0.378,4.33716578976213e-34,Neutral,CKLF
HIST1H4C,5.28657761154506e-38,0.320409959405624,0.492,0.439,6.97193855410562e-34,Neutral,HIST1H4C
WFDC2,5.4786667530617e-38,0.18803950341032,0.365,0.306,7.22526571393776e-34,Neutral,WFDC2
SMC4,5.67453017312844e-38,0.244351179515618,0.306,0.252,7.48357039232179e-34,Neutral,SMC4
ID1,1.43494281324244e-37,0.256043073864552,0.36,0.303,1.89240258210412e-33,Neutral,ID1
IRF1,1.51508033940679e-37,-0.318702021528053,0.275,0.328,1.99808795160967e-33,Neutral,IRF1
EFNA4,2.85644773969982e-36,0.26563664903567,0.258,0.208,3.76708327911612e-32,Neutral,EFNA4
SMCO4,3.66735377538703e-36,0.200132848843662,0.341,0.287,4.83650615898041e-32,Neutral,SMCO4
SERPINB5,4.76055173262556e-34,0.196542007833453,0.321,0.267,6.27821562498658e-30,Neutral,SERPINB5
PSMA2,5.86431545545831e-33,0.189668427634793,0.473,0.42,7.73385922265842e-29,Neutral,PSMA2
RPS10,0,-0.868648920222388,0.516,0.724,0,Negative,RPS10
DBI,0,-0.779436550154431,0.54,0.734,0,Negative,DBI
RPL23A,0,-0.924233367955337,0.835,0.918,0,Negative,RPL23A
RPL27,1.11253931983757e-308,-0.621082411311257,0.828,0.906,1.14406395061423e-308,Negative,RPL27
TTYH1.1,1.11254044329332e-308,-1.45285881862959,0.104,0.295,1.15888008508491e-308,Negative,TTYH1
RPS17,7.6012191044641e-279,-1.02389883229568,0.487,0.652,1.00244877549672e-274,Negative,RPS17
UBB,4.88586433020474e-273,-0.492949499092042,0.732,0.869,6.44347787867401e-269,Negative,UBB
MIEN1,2.85062235876487e-269,-1.34083000612384,0.151,0.329,3.7594007667391e-265,Negative,MIEN1
COL6A2,2.10341101969614e-258,1.31095679587023,0.188,0.075,2.77397845277527e-254,Negative,COL6A2
PSMB3,5.78531127036513e-248,-0.614885041117738,0.404,0.6,7.62966850335754e-244,Negative,PSMB3
YBX1,1.68390011377065e-245,-0.436412833824828,0.731,0.841,2.22072747004073e-241,Negative,YBX1
JUND,1.25192120395491e-241,0.878734804657056,0.642,0.543,1.65103368377573e-237,Negative,JUND
RPL19,4.39527023789806e-240,-0.520190916545177,0.923,0.983,5.79648238973996e-236,Negative,RPL19
COX6A1,7.50527137596373e-239,-0.545792196323854,0.502,0.681,9.89795189062096e-235,Negative,COX6A1
SRSF9,2.57982802581396e-235,-0.641061720682969,0.38,0.565,3.40227720044345e-231,Negative,SRSF9
