"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
SMIM14.1,6.95987313930266e-172,-0.464844387154906,0.133,0.322,1.0579703159054e-167,Other,SMIM14
FUOM.1,9.41678301259778e-172,-0.465437119440724,0.113,0.287,1.43144518574499e-167,Other,FUOM
DUSP14.1,5.29978233256913e-171,-0.458421075868253,0.165,0.374,8.05619912373834e-167,Other,DUSP14
NFIC.1,1.01159219893839e-170,-0.502744854640998,0.198,0.426,1.53772130160625e-166,Other,NFIC
SSBP1.1,1.43765232421195e-170,-0.410737051006711,0.427,0.756,2.18537529803459e-166,Other,SSBP1
NUDT15.1,1.72288842161664e-170,-0.445178509169865,0.108,0.277,2.61896268969945e-166,Other,NUDT15
NUDT16.1,3.73705060310602e-170,-0.527661865514978,0.106,0.272,5.68069062178146e-166,Other,NUDT16
GOPC.1,6.56381888816607e-170,-0.495160077630775,0.112,0.285,9.97766109190125e-166,Other,GOPC
MT1F.1,6.76963659924342e-170,-0.543185822644573,0.145,0.339,1.02905245945099e-165,Other,MT1F
TRIP10.1,1.05049252171763e-169,-0.537975550416998,0.151,0.35,1.59685368226297e-165,Other,TRIP10
WDR18.1,1.46270718888132e-169,-0.535551389795978,0.101,0.265,2.22346119781849e-165,Other,WDR18
PSMC5.1,2.03232249451417e-169,-0.406731462062032,0.369,0.683,3.08933342391099e-165,Other,PSMC5
CHKA.1,7.71059278584569e-169,-0.472961079942077,0.127,0.309,1.1720872093764e-164,Other,CHKA
SHB.1,1.87322901396747e-168,-0.748355172057875,0.112,0.281,2.84749542413195e-164,Other,SHB
NUPR1.1,2.00497140305157e-168,-0.50832791791932,0.227,0.459,3.04775702977869e-164,Other,NUPR1
FSCN1.1,2.45583041409748e-168,-0.736123661576376,0.141,0.326,3.73310781246958e-164,Other,FSCN1
NDRG1.1,3.32627058244604e-168,-0.510164783163347,0.287,0.556,5.05626391237623e-164,Other,NDRG1
F3.1,3.89793745110774e-167,-0.597345740569043,0.104,0.267,5.92525471942887e-163,Other,F3
B4GALT7.1,5.17608128130139e-167,-0.495552035144219,0.099,0.259,7.86816115570624e-163,Other,B4GALT7
GLMP.1,8.99929670877185e-167,-0.635627812898055,0.113,0.283,1.36798309270041e-162,Other,GLMP
SPATS2L.1,1.17462023945441e-166,-0.455360104598231,0.254,0.509,1.78554022599464e-162,Other,SPATS2L
SSR3.1,1.76137431161134e-166,-0.441206170678818,0.459,0.792,2.6774650910804e-162,Other,SSR3
ITGB5.1,1.81492897471265e-166,-0.814526548552456,0.108,0.274,2.7588735344607e-162,Other,ITGB5
PTPRC.1,1.86361638767943e-166,1.70173043413962,0.395,0.17,2.8328832709115e-162,Other,PTPRC
DTYMK.1,3.11302535773968e-166,-0.62687739967161,0.103,0.265,4.73210984630008e-162,Other,DTYMK
VAMP8.1,3.13703706677032e-166,-0.624541400249233,0.391,0.67,4.76861004519757e-162,Other,VAMP8
AKAP12.1,3.83910592473768e-166,-0.67985427672204,0.118,0.289,5.83582491619375e-162,Other,AKAP12
MIR222HG.1,4.16467177940492e-166,-0.605203678561388,0.119,0.294,6.33071757187342e-162,Other,MIR222HG
EXT1.1,2.54097927562888e-165,-0.751513977255109,0.101,0.261,3.86254259688346e-161,Other,EXT1
ARL5B.1,3.40418447339365e-165,-0.541823061543778,0.101,0.263,5.17470081800568e-161,Other,ARL5B
PPRC1.1,3.44312683043679e-165,-0.495189053213844,0.105,0.27,5.23389709494696e-161,Other,PPRC1
SIL1.1,4.06432938909396e-165,-0.560189203347612,0.117,0.29,6.17818710436173e-161,Other,SIL1
TUSC1.1,4.46973292013372e-165,-0.770927880978833,0.116,0.287,6.79444101189527e-161,Other,TUSC1
PPDPF.1,8.696520844801e-165,-0.666534697904105,0.716,0.916,1.3219581336182e-160,Other,PPDPF
POLR2K.1,2.53830618017275e-164,-0.427315483657298,0.374,0.674,3.85847922448059e-160,Other,POLR2K
HMGCS1.1,3.28863335429612e-164,-0.429636118830089,0.123,0.3,4.99905156186553e-160,Other,HMGCS1
APOL1.1,5.02450898487028e-164,-0.865267911737171,0.1,0.257,7.63775610790131e-160,Other,APOL1
DYNLT1.1,1.01899952106871e-163,-0.414172542451689,0.362,0.664,1.54898117197654e-159,Other,DYNLT1
PGM1.1,1.37850278409699e-163,-0.547365287283595,0.101,0.261,2.09546208210583e-159,Other,PGM1
QTRT1.1,1.59731752184589e-163,-0.44650722544309,0.107,0.273,2.42808236495794e-159,Other,QTRT1
OCIAD2.1,2.36575631579847e-163,-0.775057417666553,0.365,0.638,3.59618617564526e-159,Other,OCIAD2
FJX1.1,2.79443427882972e-163,-0.762507544936273,0.121,0.293,4.24781954724906e-159,Other,FJX1
PFKP.1,3.35267153269339e-163,-0.442757505829392,0.15,0.346,5.09639599684722e-159,Other,PFKP
