"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj
ELOC,7.90524370425442e-84,0.729125288050433,0.612,0.187,1.04254353971707e-79
COX6C,3.98941088126845e-83,0.920279788446043,0.923,0.563,5.26123507021683e-79
P4HB,2.76711052959321e-81,0.757842475986342,0.648,0.21,3.64926536642753e-77
PRDX2,2.21743335480873e-79,0.702790414348869,0.695,0.239,2.92435110832175e-75
TSPO,2.37593197605308e-79,0.754404113661223,0.857,0.359,3.1333790900188e-75
RAD23A,2.60689714043199e-76,0.745047945218135,0.527,0.15,3.43797594880171e-72
DBI,5.05982043032958e-76,0.994051253781548,0.864,0.429,6.67289118351864e-72
GSTP1,7.4163557042107e-76,0.897007951760406,0.83,0.365,9.78068990271307e-72
PFDN2,3.14829381699484e-75,0.716000093066609,0.688,0.247,4.15196988585279e-71
EEF1B2,1.05676080214615e-74,0.721032385413039,0.912,0.649,1.39365614587034e-70
SLC25A5,9.44980119358288e-71,0.859998202692206,0.732,0.283,1.24623978140971e-66
MGST3,4.39626101800118e-70,0.723121205693273,0.651,0.234,5.79778903053996e-66
SEM1,7.32610324025632e-70,0.702945606754269,0.85,0.388,9.66166495325004e-66
RHEB,1.15169326734147e-68,0.932577101635279,0.57,0.194,1.51885308096993e-64
COX6A1,5.1881188504735e-67,0.697864687167616,0.849,0.389,6.84209114000445e-63
ANXA2,6.38242786864443e-28,0.942412455801614,0.675,0.357,8.41714587316827e-24
DDIT4,6.65251950751971e-22,1.056668002076,0.634,0.345,8.773342726517e-18
COX5A,0.0181445023506639,-0.80393448660337,0.708,0.435,1
