"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
SLC7A2,5.37264253631977e-284,-4.9927178948877,0.033,0.398,6.57127908617271e-280,Neutral,SLC7A2
KDM1B,1.25637279006358e-61,-3.20715968681981,0.113,0.373,1.53666955952676e-57,Neutral,KDM1B
BRI3,2.94964282911774e-54,-2.53918262767758,0.29,0.566,3.60770814429391e-50,Neutral,BRI3
CNN3,3.00840085220139e-27,2.31328670553151,0.382,0.081,3.67957508232752e-23,Neutral,CNN3
SCGB2A2,9.60172931430113e-24,3.47761085843641,0.345,0.078,1.17438751243217e-19,Neutral,SCGB2A2
MUCL1,3.61603249848886e-21,2.93808378055554,0.47,0.217,4.42276934890173e-17,Neutral,MUCL1
CRIP1,4.71661577817962e-20,1.10937113684588,0.516,0.25,5.7688927582915e-16,Neutral,CRIP1
CALML5,3.06751965793195e-18,2.14503345019858,0.342,0.111,3.75188329361657e-14,Neutral,CALML5
MGST1,3.97993787262629e-18,1.16869545609226,0.524,0.298,4.86786201200922e-14,Neutral,MGST1
IGHG1,1.28036179264122e-16,3.44001357508314,0.282,0.072,1.56601050857947e-12,Neutral,IGHG1
DUT,2.47513860266226e-16,1.26506169692513,0.412,0.172,3.02734202491621e-12,Neutral,DUT
KRT10,3.98310812305687e-16,1.92606066686975,0.594,0.373,4.87173954531085e-12,Neutral,KRT10
CALD1,1.28354532745265e-15,0.563220863757449,0.285,0.075,1.56990429000733e-11,Neutral,CALD1
MPHOSPH6,1.6511764405566e-14,1.33258961488803,0.333,0.123,2.01955390444478e-10,Neutral,MPHOSPH6
HOOK2,6.73663944887549e-14,0.932553728599758,0.327,0.117,8.23958370991962e-10,Neutral,HOOK2
TMEM123,8.49609191415286e-14,0.974015503507451,0.459,0.238,1.03915700202004e-09,Neutral,TMEM123
SNHG25,9.34660534571722e-14,1.25037149352211,0.267,0.075,1.14318329983467e-09,Neutral,SNHG25
HINT2,1.76410216834024e-13,1.02373488963655,0.339,0.13,2.15767336209695e-09,Neutral,HINT2
EMC4,2.04175881766602e-13,1.14013867432469,0.323,0.12,2.49727520988731e-09,Neutral,EMC4
DDIT4,2.0515037254024e-13,1.01937430601858,0.438,0.217,2.50919420653967e-09,Neutral,DDIT4
TSPAN13,3.90869201991861e-13,0.930346181775679,0.395,0.184,4.78072120956245e-09,Neutral,TSPAN13
P4HB,5.71871966207112e-13,0.921156829769146,0.554,0.343,6.99456601867919e-09,Neutral,P4HB
ATP5IF1,6.259434243199e-13,0.545064329043264,0.63,0.416,7.6559140228567e-09,Neutral,ATP5IF1
LDHB,8.41593205882804e-13,0.689037568118437,0.442,0.22,1.02935265011526e-08,Neutral,LDHB
GGCT,9.91649382915321e-13,0.759351444313434,0.49,0.268,1.21288636024373e-08,Neutral,GGCT
TCEAL9,1.00181022116571e-12,1.38698312269999,0.259,0.078,1.22531408150778e-08,Neutral,TCEAL9
TMEM167A,1.1142136713322e-12,0.670782593745752,0.451,0.223,1.36279474140642e-08,Neutral,TMEM167A
SSR4,1.14815472363637e-12,0.633360471408019,0.726,0.542,1.40430804247964e-08,Neutral,SSR4
RAN,1.2169447937128e-12,0.578730485885944,0.619,0.395,1.48844517719012e-08,Neutral,RAN
ABRACL,1.29642046507308e-12,0.925686443137276,0.465,0.259,1.58565187083089e-08,Neutral,ABRACL
MRPS23,1.48141876956791e-12,0.824336372564504,0.294,0.102,1.81192329705851e-08,Neutral,MRPS23
TC2N,1.59790103820577e-12,1.13028462695165,0.263,0.081,1.95439275982947e-08,Neutral,TC2N
PLPP2,1.7533460625669e-12,1.08557899221675,0.342,0.145,2.14451756912558e-08,Neutral,PLPP2
DUSP6,1.86358334628421e-12,1.28727464925977,0.276,0.096,2.27934879084022e-08,Neutral,DUSP6
SRSF9,2.45996436572286e-12,0.647862895881998,0.536,0.313,3.00878241571562e-08,Neutral,SRSF9
PRDX4,2.90162427551077e-12,0.907825668542576,0.416,0.205,3.54897665137722e-08,Neutral,PRDX4
YTHDF2,3.18234456376419e-12,0.790584472226319,0.362,0.157,3.89232563593998e-08,Neutral,YTHDF2
TATDN1,6.18094348403707e-12,0.663097377970192,0.306,0.114,7.55991197532574e-08,Neutral,TATDN1
TSEN34,7.18871875721869e-12,0.898307843995151,0.298,0.108,8.79252191195418e-08,Neutral,TSEN34
DCUN1D5,7.65713365739717e-12,1.03090717300936,0.274,0.09,9.36544017636248e-08,Neutral,DCUN1D5
YWHAQ,7.98366900388925e-12,0.483590159133291,0.523,0.286,9.76482555865694e-08,Neutral,YWHAQ
C1orf122,8.00148486333233e-12,0.689018361294469,0.41,0.196,9.78661613634178e-08,Neutral,C1orf122
TMEM87A,8.16212275881321e-12,0.758925964102919,0.357,0.154,9.98309234630444e-08,Neutral,TMEM87A
C3orf14,1.15376449627788e-11,0.747533873141254,0.354,0.157,1.41116935539748e-07,Neutral,C3orf14
PSMG3,1.24563735292505e-11,1.01997026157249,0.275,0.096,1.52353904636263e-07,Neutral,PSMG3
AIG1,1.71985025650775e-11,0.896176804476144,0.302,0.117,2.10354884873463e-07,Neutral,AIG1
SERHL2,1.75757330990588e-11,1.78814430538657,0.269,0.102,2.14968791534588e-07,Neutral,SERHL2
UBXN4,2.2120340516941e-11,0.52490606831092,0.523,0.292,2.70553884862706e-07,Neutral,UBXN4
LSM5,2.41279737403193e-11,0.67098518908123,0.544,0.328,2.95109246817845e-07,Neutral,LSM5
PRDX2,2.65950718031167e-11,0.567338225249402,0.606,0.395,3.2528432322392e-07,Neutral,PRDX2
PRLR,3.22931558126247e-11,0.418491308547853,0.294,0.108,3.94977588744212e-07,Neutral,PRLR
LMAN1,3.42738207051506e-11,0.693591386956032,0.403,0.193,4.19203101044697e-07,Neutral,LMAN1
DBI,3.45177782432391e-11,0.778209724519622,0.712,0.572,4.22186945693058e-07,Neutral,DBI
ALDH3B2,4.49918045183062e-11,0.806512101699333,0.253,0.084,5.50294761063403e-07,Neutral,ALDH3B2
AP3S1,4.54916571766468e-11,0.588762607948731,0.394,0.19,5.56408458927567e-07,Neutral,AP3S1
MGP,4.83042109514455e-11,0.662532838654557,0.617,0.416,5.9080880414713e-07,Neutral,MGP
ILF2,6.12928616742849e-11,0.706249319435005,0.392,0.187,7.49672991138178e-07,Neutral,ILF2
XBP1,6.34089443407913e-11,0.538116513388576,0.683,0.521,7.75554798232219e-07,Neutral,XBP1
CYC1,6.44454244888926e-11,0.561547494221826,0.401,0.187,7.88231986923645e-07,Neutral,CYC1
SEC11C,7.32555392714896e-11,0.553817261824519,0.37,0.175,8.95988500829589e-07,Neutral,SEC11C
AGR2,7.56672723146728e-11,0.880830260679766,0.312,0.133,9.25486407680763e-07,Neutral,AGR2
PTS,8.75330714511337e-11,0.931573008818723,0.269,0.096,1.07061699691882e-06,Neutral,PTS
GPNMB,9.10016690989061e-11,-1.64924560003351,0.146,0.265,1.11304141474872e-06,Neutral,GPNMB
PLGRKT,9.54296511033954e-11,0.777468596078284,0.339,0.151,1.16720006264563e-06,Neutral,PLGRKT
ERG28,1.02346558941026e-10,0.475238254862916,0.263,0.09,1.25180076240769e-06,Neutral,ERG28
ASPH,1.29940624305947e-10,0.966748417117935,0.311,0.136,1.58930377588604e-06,Neutral,ASPH
NME1,1.43155605522462e-10,0.758705391354208,0.442,0.244,1.75093621114523e-06,Neutral,NME1
IP6K2,1.4500765896333e-10,0.508561503940706,0.279,0.105,1.7735886767805e-06,Neutral,IP6K2
TIMM8B,1.74032380784387e-10,0.682754042425538,0.513,0.316,2.12859004937384e-06,Neutral,TIMM8B
SPINT1-AS1,1.87345053680006e-10,0.638414029151265,0.323,0.142,2.29141735156016e-06,Neutral,SPINT1-AS1
PPA2,1.89619193324153e-10,0.828946272988602,0.257,0.093,2.31923235354771e-06,Neutral,PPA2
CUTA,1.98880312404499e-10,0.559595298960126,0.575,0.364,2.43250510101943e-06,Neutral,CUTA
STRAP,2.02405334138011e-10,0.638299957331603,0.406,0.214,2.47561964184202e-06,Neutral,STRAP
DMAC1,2.02409247355198e-10,0.671003484310083,0.425,0.229,2.47566750440143e-06,Neutral,DMAC1
EIF3L,2.05381945644748e-10,0.572960858754129,0.441,0.235,2.51202657718091e-06,Neutral,EIF3L
CPD,2.26387047162005e-10,1.10162879175748,0.256,0.093,2.76893997383848e-06,Neutral,CPD
NUDT8,2.26687369691448e-10,0.614806531293616,0.263,0.099,2.7726132186961e-06,Neutral,NUDT8
UBE2N,2.78630374213677e-10,0.483919979931782,0.398,0.196,3.40792810700749e-06,Neutral,UBE2N
EFHD1,2.87461304508562e-10,0.492160606437268,0.403,0.208,3.51593921544423e-06,Neutral,EFHD1
SMARCD2,2.91479782610298e-10,0.625347132107762,0.252,0.087,3.56508922110655e-06,Neutral,SMARCD2
MSI2,3.56458112906142e-10,0.717189580294696,0.295,0.12,4.35983917895503e-06,Neutral,MSI2
PGRMC1,4.73702629085191e-10,0.527123991815931,0.376,0.187,5.79385685634097e-06,Neutral,PGRMC1
NDUFA6,5.71343496390086e-10,0.562728894123875,0.496,0.295,6.98810230434714e-06,Neutral,NDUFA6
MRPL32,6.2015186625382e-10,0.522897109531064,0.256,0.093,7.58507747615047e-06,Neutral,MRPL32
CCT6A,6.60018066614717e-10,0.793516628798758,0.345,0.166,8.07268097276461e-06,Neutral,CCT6A
OSTC,7.10925970676505e-10,0.522541745072065,0.508,0.295,8.69533554734433e-06,Neutral,OSTC
CRELD2,7.3904354539784e-10,0.83887898602126,0.263,0.099,9.03924160376098e-06,Neutral,CRELD2
CISD1,7.42784138289945e-10,0.796290326692959,0.312,0.139,9.08499279542432e-06,Neutral,CISD1
PON2,9.23893812205549e-10,0.446888848616742,0.277,0.108,1.13001452170861e-05,Neutral,PON2
ATP5F1A,1.19954015529762e-09,0.625425680769921,0.463,0.259,1.46715756394452e-05,Neutral,ATP5F1A
CKS1B,1.26453978232232e-09,1.10205489172355,0.326,0.163,1.54665860775843e-05,Neutral,CKS1B
SCOC,1.28229506893184e-09,0.699342714594831,0.359,0.178,1.56837509881053e-05,Neutral,SCOC
COA1,1.35316329807978e-09,0.688728464061713,0.257,0.096,1.65505402988138e-05,Neutral,COA1
CCDC47,1.39428220912273e-09,0.694722404813751,0.336,0.154,1.70534656997801e-05,Neutral,CCDC47
PERP,1.50256683936495e-09,0.545128985172641,0.487,0.313,1.83778950122727e-05,Neutral,PERP
NBEAL1,1.65947448907118e-09,0.745283881193581,0.38,0.193,2.02970324758297e-05,Neutral,NBEAL1
PDIA4,1.72594552501724e-09,0.623651707028242,0.363,0.172,2.11100397164859e-05,Neutral,PDIA4
UAP1,1.7322811045984e-09,0.723452886761403,0.277,0.111,2.1187530190343e-05,Neutral,UAP1
RBBP7,1.76657265403905e-09,0.65423022181642,0.289,0.123,2.16069501315517e-05,Neutral,RBBP7
COX6A1,1.78367945333817e-09,0.487914403684215,0.7,0.548,2.18161833937792e-05,Neutral,COX6A1
NDUFB6,1.88386085010937e-09,0.548602151653113,0.413,0.223,2.30415020576876e-05,Neutral,NDUFB6
TACSTD2,1.88823563070474e-09,0.559171353145538,0.417,0.226,2.30950099991497e-05,Neutral,TACSTD2
