"",nfeature,imputation,independent,TPR,FPR,TNR,FNR,F1,Accuracy
1,3200,KNN,FALSE,0.155296727676095,0.0133662551440329,0.986633744855967,0.844703272323905,0.224989955805544,0.940052209584188
2,2000,ALRA,TRUE,0.0160843039378813,0.00823045267489712,0.991769547325103,0.983915696062119,0.0278578290105668,0.937099881906893
3,2600,KNN,FALSE,0.00221852468108708,0.00859259259259259,0.991407407407407,0.997781475318913,0.00386847195357834,0.935981105102865
4,4100,ALRA,TRUE,0.384914032168608,0.00707818930041152,0.992921810699588,0.615085967831392,0.511799410029499,0.958853875318541
5,4800,None,TRUE,0.140321686078758,0.0233415637860082,0.976658436213992,0.859678313921242,0.183001808318264,0.929796755547268
6,1300,ALRA,FALSE,0.421519689406545,0.0179753086419753,0.982024691358025,0.578480310593455,0.488903184303635,0.95061843495556
7,900,KNN,TRUE,0.0133111480865225,0.012082304526749,0.987917695473251,0.986688851913478,0.0218778486782133,0.933308471626577
8,4200,None,TRUE,0.140876317249029,0.024,0.976,0.859123682750971,0.182340272792534,0.929206290011809
9,2000,KNN,FALSE,0.00277315585135885,0.00750617283950617,0.992493827160494,0.997226844148641,0.00491159135559921,0.937037727640002
10,800,ALRA,TRUE,0,0.000625514403292181,0.999374485596708,1,0,0.943377462862825
11,3800,KNN,TRUE,0.265668330560177,0.0106008230452675,0.989399176954733,0.734331669439823,0.3678955453149,0.948847038349183
12,4300,None,TRUE,0.137548530227399,0.0238353909465021,0.976164609053498,0.862451469772601,0.178738738738739,0.929175212878364
13,2600,None,FALSE,0.0709927897947865,0.0230123456790123,0.976987654320988,0.929007210205213,0.0973384030418251,0.926222885201069
14,3000,ALRA,FALSE,0.17859123682751,0.0129382716049383,0.987061728395062,0.82140876317249,0.255758538522637,0.941761451923675
15,1000,ALRA,FALSE,0.0748752079866889,0.0229135802469136,0.977086419753086,0.925124792013311,0.10250569476082,0.926533656535521
16,1900,KNN,FALSE,0.00221852468108708,0.00694650205761317,0.993053497942387,0.997781475318913,0.00396432111000991,0.937534961775126
17,1800,None,TRUE,0.0599001663893511,0.0234074074074074,0.976592592592593,0.940099833610649,0.0823798627002288,0.925228416930822
18,1800,KNN,TRUE,0.00443704936217415,0.00753909465020576,0.992460905349794,0.995562950637826,0.00784313725490196,0.937099881906893
19,800,ALRA,TRUE,0,0.000625514403292181,0.999374485596708,1,0,0.943377462862825
20,800,KNN,FALSE,0.391014975041597,0.0276872427983539,0.972312757201646,0.608985024958403,0.421021200358316,0.939741438249736
21,2500,None,FALSE,0.0698835274542429,0.0228477366255144,0.977152263374485,0.930116472545757,0.0960731986275257,0.926316116601405
22,4400,ALRA,FALSE,0.39822518025513,0.0117860082304527,0.988213991769547,0.60177481974487,0.498784300104203,0.95515569643856
23,2400,ALRA,FALSE,0.268441486411536,0.0149465020576132,0.985053497942387,0.731558513588464,0.353155782561109,0.944900242401641
24,700,None,TRUE,0.0859678313921243,0.0059917695473251,0.994008230452675,0.914032168607876,0.144859813084112,0.943128845795264
25,4000,ALRA,TRUE,0.382140876317249,0.0100411522633745,0.989958847736626,0.617859123682751,0.492670718627101,0.955901547641245
26,3500,KNN,TRUE,0.240709927897948,0.0102057613168724,0.989794238683128,0.759290072102052,0.340793089909698,0.947821492945491
27,3300,ALRA,TRUE,0.378258458125347,0.0114897119341564,0.988510288065844,0.621741541874653,0.481298517995766,0.95431661383554
28,900,None,TRUE,0.0305047143649473,0.0152098765432099,0.98479012345679,0.969495285635053,0.0474137931034483,0.931319535086084
29,600,ALRA,FALSE,0.379922351636162,0.00918518518518519,0.990814814814815,0.620077648363838,0.495121069750632,0.95658524457704
30,4400,None,TRUE,0.139212423738214,0.0238683127572017,0.976131687242798,0.860787576261786,0.180640518172004,0.929237367145254
31,2400,ALRA,TRUE,0.0122018857459789,0.0110617283950617,0.988938271604938,0.987798114254021,0.020360944007404,0.934209708496488
32,4800,ALRA,FALSE,0.398779811425402,0.0109958847736626,0.989004115226338,0.601220188574598,0.503501400560224,0.955932624774691
33,700,None,FALSE,0.368829728230727,0.0317366255144033,0.968263374485597,0.631170271769273,0.387529137529138,0.934675865498166
34,2700,KNN,FALSE,0.00221852468108708,0.00826337448559671,0.991736625514403,0.997781475318913,0.00388726919339164,0.936291876437317
35,4500,KNN,FALSE,0.204658901830283,0.0147160493827161,0.985283950617284,0.795341098169717,0.281786941580756,0.941543911989558
