"",nfeature,imputation,independent,TPR,FPR,TNR,FNR,F1,Accuracy
1,3500,KNN,FALSE,0.0200417398217776,0.0215427380125087,0.978457261987491,0.979958260178222,0.0386346945943357,0.449057639524245
2,1900,None,FALSE,3.31268426806241e-05,0.0101786371254548,0.989821362874545,0.999966873157319,6.57094983079804e-05,0.443092406221409
3,1800,None,TRUE,0.000198761056083745,0.0332747414462658,0.966725258553734,0.999801238943916,0.000387009384977586,0.43284537968893
4,700,ALRA,FALSE,0,0,1,1,0,0.447630375114364
5,4600,None,TRUE,0.0406466359691258,0.0101786371254548,0.989821362874545,0.959353364030874,0.0775037109560054,0.465526075022873
6,4700,KNN,TRUE,0,0,1,1,0,0.447630375114364
7,4100,None,TRUE,0.0392553085765396,0.00989249070024118,0.990107509299759,0.96074469142346,0.0749667868665781,0.464885635864593
8,1800,ALRA,TRUE,6.62536853612482e-05,0.00899317336385562,0.991006826636144,0.999933746314639,0.0001315400046039,0.443641354071363
9,2900,None,TRUE,0,0,1,1,0,0.447630375114364
10,3000,ALRA,TRUE,0,0,1,1,0,0.447630375114364
11,3100,KNN,TRUE,0,0,1,1,0,0.447630375114364
12,900,ALRA,FALSE,3.31268426806241e-05,0.0294730817969996,0.970526918203,0.999966873157319,6.47060726649196e-05,0.434455626715462
13,3100,KNN,TRUE,0,0,1,1,0,0.447630375114364
14,3200,KNN,TRUE,0.0618478152847252,0.0248538609328373,0.975146139067163,0.938152184715275,0.114322454228155,0.470667886550778
15,1300,ALRA,TRUE,3.31268426806241e-05,8.17561214895965e-05,0.99991824387851,0.999966873157319,6.62471016893011e-05,0.447612076852699
16,3300,KNN,FALSE,0.032431178984331,0.0224420553488942,0.977557944651106,0.967568821015669,0.0617373482579221,0.455498627630375
17,3900,KNN,TRUE,0.00798356908603041,0.00907492948534522,0.990925070514655,0.99201643091397,0.0157259380097879,0.447978042086002
18,1200,ALRA,TRUE,0.000298141584125617,0.0821240240362997,0.9178759759637,0.999701858415874,0.00055891942244993,0.411033851784081
19,3000,ALRA,TRUE,0,0,1,1,0,0.447630375114364
20,1100,None,FALSE,0.000463775797528738,0.0389976699505375,0.961002330049462,0.999536224202471,0.000898732145722998,0.430430009149131
21,4600,KNN,TRUE,0.0409447775532514,0.0228099578955974,0.977190042104403,0.959055222446749,0.0772958944373222,0.46003659652333
22,1300,KNN,TRUE,9.93805280418723e-05,0.00376078158852144,0.996239218411479,0.999900619471958,0.000198137507430157,0.446001829826167
23,2300,None,FALSE,3.31268426806241e-05,0.00506887953235499,0.994931120467645,0.999966873157319,6.59804697809449e-05,0.445379688929552
24,4000,KNN,TRUE,0.0411435386093351,0.0228099578955974,0.977190042104403,0.958856461390665,0.0776565479726139,0.460146386093321
25,1800,None,FALSE,0.000198761056083745,0.033438253689245,0.966561746310755,0.999801238943916,0.000386959465995937,0.432772186642269
26,2100,None,TRUE,0,0.00519151371458938,0.994808486285411,1,0,0.445306495882891
27,4700,KNN,FALSE,0,0,1,1,0,0.447630375114364
28,4300,ALRA,FALSE,0.00503528008745487,0.0102195151861996,0.9897804848138,0.994964719912545,0.00993821308313446,0.44583714547118
29,1600,ALRA,FALSE,3.31268426806241e-05,0.0153701508400441,0.984629849159956,0.999966873157319,6.54364611961785e-05,0.440768526989936
30,1900,None,FALSE,3.31268426806241e-05,0.0101786371254548,0.989821362874545,0.999966873157319,6.57094983079804e-05,0.443092406221409
31,3600,KNN,FALSE,0.0240500877861331,0.0216653721947431,0.978334627805257,0.975949912213867,0.0461787997328499,0.451216834400732
32,4600,None,FALSE,0.0343856627024878,0.0102603932469444,0.989739606753056,0.965614337297512,0.0659550133434998,0.462031107044831
33,4900,KNN,FALSE,0.0227912677642694,0.0215018599517639,0.978498140048236,0.977208732235731,0.0438202605012579,0.450594693504117
34,1100,None,TRUE,0.000364395269486865,0.0430037199035278,0.956996280096472,0.999635604730513,0.000704,0.428581884720952
35,1300,ALRA,TRUE,0,8.17561214895965e-05,0.99991824387851,1,0,0.447593778591034
36,4500,ALRA,TRUE,0,0,1,1,0,0.447630375114364
37,1400,KNN,FALSE,0,8.17561214895965e-05,0.99991824387851,1,0,0.447593778591034
38,2700,ALRA,TRUE,0,0,1,1,0,0.447630375114364
39,3100,None,FALSE,0,4.08780607447983e-05,0.999959121939255,1,0,0.447612076852699
40,1100,KNN,FALSE,0.000364395269486865,0.0537137718186649,0.946286228181335,0.999635604730513,0.000698146737750698,0.423787740164684
41,3100,KNN,TRUE,0,0,1,1,0,0.447630375114364
42,3600,ALRA,FALSE,0.000496902640209362,0.00257531782692229,0.997424682173078,0.999503097359791,0.000991244011234099,0.446752058554437
43,4200,KNN,TRUE,0.0458475502699838,0.0239545435964518,0.976045456403548,0.954152449730016,0.0860776813757502,0.462232387923147
44,2900,None,TRUE,0,0,1,1,0,0.447630375114364
45,3800,ALRA,TRUE,0,0,1,1,0,0.447630375114364
46,3300,ALRA,TRUE,0.055785603074171,0.00903405142460042,0.990965948575399,0.944214396925829,0.104948273713075,0.474400731930467
47,900,ALRA,FALSE,3.31268426806241e-05,0.0298409843437027,0.970159015656297,0.999966873157319,6.46872372080988e-05,0.434290942360476
48,1200,KNN,FALSE,6.62536853612482e-05,0.00780770960225647,0.992192290397744,0.999933746314639,0.000131665569453588,0.444172003659652
