tred,repeat_times,alpha_samples,TPR,FPR,TNR,FNR,Precision,Recall,F1,Accuracy
4,19,5e-04|0.001|0.005|0.01|0.05,0.804783516083082,0.849323468094674,0.150676531905326,0.195216483916918,0.539016218854696,0.804783516083082,0.645619070397832,0.511985361390668
5,7,5e-04|0.001|0.005|0.01|0.05,0.581641103786398,0.920083391243919,0.0799166087560806,0.418358896213602,0.438226925572805,0.581641103786398,0.499850540190455,0.357053979871912
3.5,13,5e-04|0.001|0.005|0.01|0.05,0.804783516083082,0.849323468094674,0.150676531905326,0.195216483916918,0.539016218854696,0.804783516083082,0.645619070397832,0.511985361390668
5,8,5e-04|0.001|0.005|0.01|0.05,0.804783516083082,0.849323468094674,0.150676531905326,0.195216483916918,0.539016218854696,0.804783516083082,0.645619070397832,0.511985361390668
4.5,10,5e-04|0.001|0.005|0.01|0.05,0.804783516083082,0.849323468094674,0.150676531905326,0.195216483916918,0.539016218854696,0.804783516083082,0.645619070397832,0.511985361390668
1.5,13,5e-04|0.001|0.005|0.01|0.05,0.804783516083082,0.849323468094674,0.150676531905326,0.195216483916918,0.539016218854696,0.804783516083082,0.645619070397832,0.511985361390668
2,20,5e-04|0.001|0.005|0.01|0.05,0.804783516083082,0.849323468094674,0.150676531905326,0.195216483916918,0.539016218854696,0.804783516083082,0.645619070397832,0.511985361390668
0.5,18,5e-04|0.001|0.005|0.01|0.05,0.586146354390963,0.965253648366921,0.0347463516330785,0.413853645609037,0.428353547824824,0.586146354390963,0.494978599602764,0.33932296431839
3.5,13,5e-04|0.001|0.005|0.01|0.05,0.804783516083082,0.849323468094674,0.150676531905326,0.195216483916918,0.539016218854696,0.804783516083082,0.645619070397832,0.511985361390668
2.5,11,5e-04|0.001|0.005|0.01|0.05,0.999403716831749,0.990352777664228,0.00964722233577239,0.000596283168251234,0.554617986616663,0.999403716831749,0.713358476289562,0.556358645928637
5,7,5e-04|0.001|0.005|0.01|0.05,0.999403716831749,0.990352777664228,0.00964722233577239,0.000596283168251234,0.554617986616663,0.999403716831749,0.713358476289562,0.556358645928637
3.5,12,5e-04|0.001|0.005|0.01|0.05,0.971245900553218,0.905449045497282,0.0945509545027184,0.0287540994467817,0.569643863296353,0.971245900553218,0.718110120505536,0.578810612991766
4.5,20,5e-04|0.001|0.005|0.01|0.05,0.999403716831749,0.990352777664228,0.00964722233577239,0.000596283168251234,0.554617986616663,0.999403716831749,0.713358476289562,0.556358645928637
4.5,18,5e-04|0.001|0.005|0.01|0.05,0.971179646867857,0.898172750684708,0.101827249315292,0.028820353132143,0.571604047651543,0.971179646867857,0.71964750355933,0.582031107044831
5,16,5e-04|0.001|0.005|0.01|0.05,0.999403716831749,0.990352777664228,0.00964722233577239,0.000596283168251234,0.554617986616663,0.999403716831749,0.713358476289562,0.556358645928637
3.5,19,5e-04|0.001|0.005|0.01|0.05,0.971245900553218,0.905449045497282,0.0945509545027184,0.0287540994467817,0.569643863296353,0.971245900553218,0.718110120505536,0.578810612991766
2.5,13,5e-04|0.001|0.005|0.01|0.05,0.999403716831749,0.990352777664228,0.00964722233577239,0.000596283168251234,0.554617986616663,0.999403716831749,0.713358476289562,0.556358645928637
3.5,18,5e-04|0.001|0.005|0.01|0.05,0.999403716831749,0.990352777664228,0.00964722233577239,0.000596283168251234,0.554617986616663,0.999403716831749,0.713358476289562,0.556358645928637
2.5,18,5e-04|0.001|0.005|0.01|0.05,0.999403716831749,0.990352777664228,0.00964722233577239,0.000596283168251234,0.554617986616663,0.999403716831749,0.713358476289562,0.556358645928637
3,20,5e-04|0.001|0.005|0.01|0.05,0.971179646867857,0.900993336876099,0.0990066631239014,0.028820353132143,0.570836091748121,0.971179646867857,0.719038567662027,0.580768526989936
4.5,7,5e-04|0.001|0.005|0.01|0.05,0.999403716831749,0.990352777664228,0.00964722233577239,0.000596283168251234,0.554617986616663,0.999403716831749,0.713358476289562,0.556358645928637
1,18,5e-04|0.001|0.005|0.01|0.05,0.999403716831749,0.990352777664228,0.00964722233577239,0.000596283168251234,0.554617986616663,0.999403716831749,0.713358476289562,0.556358645928637
2.5,17,5e-04|0.001|0.005|0.01|0.05,0.971179646867857,0.897028164983853,0.102971835016147,0.028820353132143,0.571916271629504,0.971179646867857,0.719894902268932,0.582543458371455
4,20,5e-04|0.001|0.005|0.01|0.05,0.999403716831749,0.990352777664228,0.00964722233577239,0.000596283168251234,0.554617986616663,0.999403716831749,0.713358476289562,0.556358645928637
1,11,5e-04|0.001|0.005|0.01|0.05,0.971179646867857,0.897028164983853,0.102971835016147,0.028820353132143,0.571916271629504,0.971179646867857,0.719894902268932,0.582543458371455
0.5,7,5e-04|0.001|0.005|0.01|0.05,0.999403716831749,0.990352777664228,0.00964722233577239,0.000596283168251234,0.554617986616663,0.999403716831749,0.713358476289562,0.556358645928637
4.5,11,5e-04|0.001|0.005|0.01|0.05,0.971245900553218,0.905449045497282,0.0945509545027184,0.0287540994467817,0.569643863296353,0.971245900553218,0.718110120505536,0.578810612991766
4.5,10,5e-04|0.001|0.005|0.01|0.05,0.971179646867857,0.897028164983853,0.102971835016147,0.028820353132143,0.571916271629504,0.971179646867857,0.719894902268932,0.582543458371455
3,14,5e-04|0.001|0.005|0.01|0.05,0.999403716831749,0.990352777664228,0.00964722233577239,0.000596283168251234,0.554617986616663,0.999403716831749,0.713358476289562,0.556358645928637
2.5,19,5e-04|0.001|0.005|0.01|0.05,0.999403716831749,0.990352777664228,0.00964722233577239,0.000596283168251234,0.554617986616663,0.999403716831749,0.713358476289562,0.556358645928637
4.5,9,5e-04|0.001|0.005|0.01|0.05,0.971179646867857,0.898172750684708,0.101827249315292,0.028820353132143,0.571604047651543,0.971179646867857,0.71964750355933,0.582031107044831
5,9,5e-04|0.001|0.005|0.01|0.05,0.999403716831749,0.990352777664228,0.00964722233577239,0.000596283168251234,0.554617986616663,0.999403716831749,0.713358476289562,0.556358645928637
2,12,5e-04|0.001|0.005|0.01|0.05,0.999403716831749,0.990352777664228,0.00964722233577239,0.000596283168251234,0.554617986616663,0.999403716831749,0.713358476289562,0.556358645928637
3,7,5e-04|0.001|0.005|0.01|0.05,0.973001623215291,0.945550423087929,0.0544495769120713,0.0269983767847087,0.559434698969583,0.973001623215291,0.710412383601403,0.561829826166514
2,10,5e-04|0.001|0.005|0.01|0.05,0.999403716831749,0.990352777664228,0.00964722233577239,0.000596283168251234,0.554617986616663,0.999403716831749,0.713358476289562,0.556358645928637
