"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
CAP1.1,1.20595083730582e-104,-1.98361453175152,0.309,0.52,1.59040796423891e-100,Negative,CAP1
IL32.2,1.33454455170459e-103,-3.6276107104251,0.196,0.423,1.75999735478801e-99,Negative,IL32
KRT14.1,1.94952147090373e-103,-3.90268548323592,0.257,0.454,2.57102891582783e-99,Negative,KRT14
CTSB.1,2.03424686668953e-103,-2.60263897312928,0.23,0.464,2.68276476779016e-99,Negative,CTSB
FBL.1,2.27355836573814e-103,0.86197406445907,0.657,0.434,2.99836877273546e-99,Negative,FBL
S100A13.2,9.62249774178374e-102,0.749430510222321,0.647,0.39,1.26901500218644e-97,Negative,S100A13
HIPK2,1.65316509004093e-101,0.944068052678851,0.304,0.12,2.18019412074598e-97,Negative,HIPK2
SMDT1,1.89774912113636e-101,0.568224836928625,0.643,0.361,2.50275154095463e-97,Negative,SMDT1
PRDX1,1.41100220940037e-100,-1.16195513377482,0.892,0.782,1.86082971375721e-96,Negative,PRDX1
CDC42.1,1.79228168612461e-100,-1.76764846311535,0.425,0.589,2.36366108766114e-96,Negative,CDC42
SNHG8.1,2.97985900448598e-100,0.695735760991647,0.725,0.465,3.92983805511611e-96,Negative,SNHG8
MT1X,3.50911357297673e-100,-2.92709076096796,0.487,0.597,4.62781898004171e-96,Negative,MT1X
KRT5.1,3.58533820304984e-100,-4.17414887201998,0.103,0.337,4.72834402218213e-96,Negative,KRT5
JUN.1,3.75745744226626e-100,-1.1376110512094,0.64,0.767,4.95533487486074e-96,Negative,JUN
TFAP2A.1,8.98729267692049e-100,1.08306526937978,0.457,0.234,1.18524415823227e-95,Negative,TFAP2A
ACTR2.1,1.40413460092666e-99,-2.18164349653922,0.245,0.47,1.85177271170208e-95,Negative,ACTR2
MEX3A.1,4.01338599987264e-99,1.25355633456754,0.319,0.135,5.29285345663204e-95,Negative,MEX3A
CORO1A.2,4.03084542412808e-99,-3.97343578648619,0.058,0.299,5.31587894534011e-95,Negative,CORO1A
CD52.2,1.97435090334813e-98,-5.16596337040989,0.048,0.281,2.60377397133552e-94,Negative,CD52
YWHAH.1,3.58499627921099e-97,-1.90955841250789,0.313,0.511,4.72789309302345e-93,Negative,YWHAH
SNRPD3,3.75767329520605e-95,-1.65117050261375,0.422,0.565,4.95561954171774e-91,Negative,SNRPD3
C20orf27.1,4.93517816904175e-95,0.932603612796692,0.39,0.184,6.50851296933226e-91,Negative,C20orf27
IMPDH2.1,4.96920184659332e-95,0.982487253266469,0.498,0.277,6.55338339528728e-91,Negative,IMPDH2
ARHGDIB.2,1.43450224686511e-94,-2.98952236380298,0.126,0.359,1.8918215631657e-90,Negative,ARHGDIB
CD81.1,3.40236991111332e-94,-2.3724507215596,0.162,0.394,4.48704543877625e-90,Negative,CD81
EIF4B.1,1.34849730442351e-93,0.609647393300193,0.619,0.362,1.77839824507373e-89,Negative,EIF4B
CACYBP.1,3.41745185956285e-93,-2.05354058210177,0.245,0.456,4.50693551239149e-89,Negative,CACYBP
PTPRC.2,4.07113078449212e-93,-4.24704376612292,0.054,0.279,5.3690072785882e-89,Negative,PTPRC
DNAJB1.1,1.60614937895652e-92,-2.35965575673953,0.332,0.52,2.11818980096786e-88,Negative,DNAJB1
ROPN1B.1,2.36575658252837e-92,0.901246243980906,0.323,0.135,3.11995978103841e-88,Negative,ROPN1B
NMI.1,5.36636391942199e-92,-3.19853811367548,0.036,0.265,7.07716073693371e-88,Negative,NMI
BTG3.1,7.62364990060732e-92,-2.31939035426916,0.186,0.41,1.00540694889209e-87,Negative,BTG3
PRDX4.1,2.10092718160613e-91,1.00551098440748,0.713,0.455,2.77070276710217e-87,Negative,PRDX4
