"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
CDKN2A,0,-4.31030879096065,0.062,0.489,0,Negative,CDKN2A
FXYD3,0,-2.82111181083316,0.161,0.579,0,Negative,FXYD3
MAL2,0,-3.91566000012309,0.079,0.495,0,Negative,MAL2
SLPI,0,-3.42114106875863,0.082,0.496,0,Negative,SLPI
CD24,0,-2.37924278404376,0.192,0.603,0,Negative,CD24
IDH2,0,-2.33681257476069,0.191,0.602,0,Negative,IDH2
CLDN4,0,-2.32934740365357,0.144,0.554,0,Negative,CLDN4
CRABP2,0,-4.00084987908459,0.096,0.501,0,Negative,CRABP2
PERP,0,-2.65855082750681,0.216,0.619,0,Negative,PERP
KRT14,0,-3.06041106155535,0.115,0.515,0,Negative,KRT14
S100P,0,-3.55851572154021,0.083,0.478,0,Negative,S100P
RPL39L,0,-3.34285510851342,0.09,0.484,0,Negative,RPL39L
TACSTD2,0,-3.29349981685112,0.127,0.52,0,Negative,TACSTD2
STMN1,0,-2.51984690947236,0.245,0.631,0,Negative,STMN1
KRT17,0,-2.50640594644502,0.132,0.518,0,Negative,KRT17
KRT6B,0,-3.60153478457239,0.045,0.428,0,Negative,KRT6B
SPINT2,0,-2.22778995480248,0.254,0.632,0,Negative,SPINT2
LAGE3,0,-2.45224326384811,0.147,0.525,0,Negative,LAGE3
RANBP1,0,-1.96334382568761,0.311,0.689,0,Negative,RANBP1
TSTD1,0,-1.52160307104368,0.24,0.616,0,Negative,TSTD1
CALML5,0,-3.54054898240331,0.083,0.459,0,Negative,CALML5
ELF3,0,-1.61175935571633,0.161,0.535,0,Negative,ELF3
MGST1,0,-2.01084025915053,0.172,0.537,0,Negative,MGST1
CD9,0,-2.02957525999823,0.278,0.643,0,Negative,CD9
GGCT,0,-2.42835791881309,0.165,0.525,0,Negative,GGCT
TM4SF1,0,-1.67609238132812,0.183,0.54,0,Negative,TM4SF1
SNRPG,0,-1.79526450095038,0.407,0.764,0,Negative,SNRPG
SNRPD1,0,-1.66300078914437,0.317,0.673,0,Negative,SNRPD1
CKS1B,0,-2.8209596317218,0.137,0.493,0,Negative,CKS1B
LSR,0,-2.78503810233967,0.071,0.425,0,Negative,LSR
MRPL14,0,-1.75284482994413,0.209,0.562,0,Negative,MRPL14
CYC1,0,-2.07447071881771,0.177,0.528,0,Negative,CYC1
EMP2,0,-2.53839566296444,0.147,0.497,0,Negative,EMP2
COX5A,0,-1.30628990495927,0.367,0.714,0,Negative,COX5A
PRDX2,0,-1.78868136371139,0.291,0.636,0,Negative,PRDX2
KRT8,0,-2.4157380761746,0.149,0.494,0,Negative,KRT8
S100A14,0,-3.09996170263819,0.083,0.426,0,Negative,S100A14
S100A16,0,-2.46717208798073,0.17,0.512,0,Negative,S100A16
PHGDH,0,-3.25960646084446,0.072,0.414,0,Negative,PHGDH
OCIAD2,0,-1.29830056633946,0.224,0.565,0,Negative,OCIAD2
ATP5MC3,0,-1.78638187931055,0.435,0.774,0,Negative,ATP5MC3
RHEB,0,-1.95577908457721,0.303,0.642,0,Negative,RHEB
NDUFS6,0,-1.42859229448411,0.336,0.674,0,Negative,NDUFS6
EPCAM,0,-2.87184480342143,0.093,0.431,0,Negative,EPCAM
SLC25A5,0,-2.12209105136462,0.366,0.703,0,Negative,SLC25A5
PFDN2,0,-1.59084429222241,0.319,0.653,0,Negative,PFDN2
LSM5,0,-1.53213594840594,0.287,0.62,0,Negative,LSM5
STOML2,0,-1.65882494183416,0.201,0.534,0,Negative,STOML2
HSPB11,0,-1.82192859640737,0.155,0.487,0,Negative,HSPB11
CCT5,0,-1.7411215488163,0.199,0.528,0,Negative,CCT5
PSMA2,0,-1.61894769942488,0.183,0.511,0,Negative,PSMA2
MDH2,0,-1.46645485301979,0.263,0.591,0,Negative,MDH2
MRPL51,0,-1.30119643579676,0.311,0.637,0,Negative,MRPL51
GIPC1,0,-2.33629533902611,0.112,0.438,0,Negative,GIPC1
PSMB5,0,-1.56262705165783,0.239,0.565,0,Negative,PSMB5
NDUFAB1,0,-1.34620492286589,0.246,0.572,0,Negative,NDUFAB1
PDCD5,0,-1.60163156839733,0.223,0.548,0,Negative,PDCD5
RHOV,0,-4.3511692986886,0.044,0.369,0,Negative,RHOV
NDUFA4L2,0,-3.04411639946183,0.028,0.353,0,Negative,NDUFA4L2
NDUFB9,0,-1.50419411770746,0.306,0.629,0,Negative,NDUFB9
KRT18,0,-1.84489849494986,0.125,0.448,0,Negative,KRT18
SERPINB5,0,-3.61090295909346,0.035,0.357,0,Negative,SERPINB5
PCLAF,0,-4.95697530954412,0.025,0.347,0,Negative,PCLAF
RBX1,0,-1.23380024602351,0.446,0.767,0,Negative,RBX1
MT1X,0,-1.76907753007505,0.327,0.648,0,Negative,MT1X
SEM1,0,-1.32271364352997,0.427,0.748,0,Negative,SEM1
PDZK1IP1,0,-3.53067818874699,0.043,0.364,0,Negative,PDZK1IP1
GGH,0,-3.33927337491051,0.063,0.383,0,Negative,GGH
PSMB2,0,-1.52284614599434,0.263,0.583,0,Negative,PSMB2
KDELR2,0,-1.45062807301387,0.286,0.605,0,Negative,KDELR2
TECR,0,-1.50342948752999,0.21,0.528,0,Negative,TECR
LSM4,0,-1.61020966381167,0.2,0.518,0,Negative,LSM4
PSMD8,0,-1.19237013281494,0.319,0.636,0,Negative,PSMD8
TPD52,0,-1.69226559835976,0.133,0.45,0,Negative,TPD52
RPS17,0,-0.555979319167784,0.361,0.676,0,Negative,RPS17
CSTB,0,-2.89643991928774,0.457,0.772,0,Negative,CSTB
ELOC,0,-1.38570614889145,0.261,0.576,0,Negative,ELOC
