"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
HSBP1L1.1,7.93639679196779e-92,0.701153656614268,0.474,0.233,1.04665200892471e-87,Positive,HSBP1L1
BMI1.1,2.29748875297264e-91,0.740125344770096,0.291,0.115,3.02992816742032e-87,Positive,BMI1
TMEM98.1,2.69966963985554e-90,0.655330216440245,0.398,0.178,3.56032432104149e-86,Positive,TMEM98
CMTM8.1,1.30845470684745e-89,0.707714493040836,0.355,0.155,1.72559006739041e-85,Positive,CMTM8
RPL31.1,7.88966346852302e-89,0.527270584671086,0.985,0.825,1.04048881822882e-84,Positive,RPL31
CTNNB1.1,1.93061021297557e-88,0.850498487631247,0.684,0.403,2.54608874887218e-84,Positive,CTNNB1
ZNF397.1,2.65768612095413e-88,0.641882369172003,0.327,0.137,3.50495645631431e-84,Positive,ZNF397
TCEA2.1,6.12611674772683e-88,0.661184050786326,0.338,0.145,8.07912276690215e-84,Positive,TCEA2
DPCD.1,6.79833072294237e-88,0.850915743857988,0.307,0.127,8.9656385574164e-84,Positive,DPCD
ZNF83.1,8.80106017640516e-88,0.624808308220322,0.299,0.121,1.16068381606431e-83,Positive,ZNF83
MIF.1,9.73014268788929e-88,0.539426881658933,0.911,0.656,1.28321121767884e-83,Positive,MIF
NPM3.1,2.07942123668267e-87,0.587591464845153,0.477,0.235,2.7423407269371e-83,Positive,NPM3
THUMPD3-AS1.1,3.43018195861692e-87,0.524076551569991,0.625,0.35,4.523723967024e-83,Positive,THUMPD3-AS1
ODC1.1,5.51087013242871e-87,0.492654147516455,0.562,0.293,7.26773553064698e-83,Positive,ODC1
RIOK1.1,3.3557605390634e-86,0.645390461227864,0.332,0.143,4.42557699891682e-82,Positive,RIOK1
ARMC10.1,7.86275101892347e-86,0.521591202380637,0.504,0.251,1.03693960437563e-81,Positive,ARMC10
NAP1L1.1,9.70684361325327e-86,0.489978727773406,0.903,0.659,1.28013853571584e-81,Positive,NAP1L1
CDYL.1,6.98081337363638e-85,0.747045604058029,0.269,0.105,9.20629667715165e-81,Positive,CDYL
ISG15.1,7.89829929073266e-85,-2.36867173551548,0.222,0.448,1.04162771046182e-80,Positive,ISG15
EGR2.1,8.99194983818182e-85,0.652538450755511,0.326,0.139,1.18585834465942e-80,Positive,EGR2
CCNG2.1,2.2740976843357e-84,0.753306075801872,0.289,0.118,2.99908002610192e-80,Positive,CCNG2
PPIL3.1,3.38293781362355e-84,0.721403840552564,0.278,0.112,4.46141838860674e-80,Positive,PPIL3
SPHK1.1,8.05273165664825e-84,0.676171736097289,0.347,0.151,1.06199425087877e-79,Positive,SPHK1
PLPP2.1,4.8423681911499e-82,0.588066868189424,0.591,0.318,6.38611517048849e-78,Positive,PLPP2
SNHG21.1,5.0008798307648e-82,0.787377597240721,0.255,0.099,6.59516032081261e-78,Positive,SNHG21
NDUFS4.1,7.73768651602501e-82,0.450617870400923,0.569,0.303,1.02044609773338e-77,Positive,NDUFS4
MTURN.1,2.05073453699463e-81,0.610932185855477,0.328,0.142,2.70450870738851e-77,Positive,MTURN
ALKBH2.1,1.81835165501346e-80,0.809330150635561,0.32,0.139,2.39804216263175e-76,Positive,ALKBH2
AP4M1.1,3.37531999262535e-80,0.821515266740075,0.268,0.108,4.45137200627431e-76,Positive,AP4M1
ECSIT.1,7.47186529356293e-80,0.598524055351105,0.336,0.148,9.85389594915079e-76,Positive,ECSIT
