"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj
SOAT1,2.84277739029923e-33,-0.9736065577607,0.153,0.514,3.29506327309583e-29
SDHC,2.92237557425588e-33,-0.729272327401549,0.286,0.727,3.38732552811999e-29
LSM10,3.23083555841381e-33,-0.719422072369708,0.233,0.639,3.74486149575745e-29
SH3BP5,4.32441894692905e-33,-0.815746462335762,0.18,0.56,5.01243400138547e-29
NCOA4,5.04691525079963e-33,-0.858148141076088,0.199,0.581,5.84987946720185e-29
ANXA11,7.12642428081479e-33,-0.756900832261048,0.356,0.804,8.26023838389243e-29
SPN,7.22065679753631e-33,-0.74003319624028,0.237,0.649,8.36946329402434e-29
NDUFB3,1.08747402157551e-32,-0.716066495990603,0.379,0.83,1.26049113840817e-28
ATP6V1E1,1.51281918378655e-32,-0.729584757854194,0.32,0.772,1.75350871592698e-28
UQCC2,1.7526014671747e-32,-0.758057393769295,0.242,0.656,2.03144036060219e-28
MRPL13,2.03571143372221e-32,-0.850558497948625,0.212,0.601,2.35959312282742e-28
NDUFB6,2.14532139362117e-32,-0.702435194425952,0.301,0.738,2.4866420273463e-28
MTCH2,4.11202364337702e-32,-0.758109115933999,0.186,0.572,4.7662466050383e-28
TMEM126A,6.25827156169308e-32,-0.791164346430077,0.201,0.578,7.25396256715844e-28
DSTN,6.78335565439642e-32,-0.752206565869271,0.345,0.814,7.86258753901088e-28
FAM120A,8.61702789617195e-32,-0.819446999876122,0.159,0.519,9.98799703445291e-28
NDUFS7,9.33271071011564e-32,-0.724085956728403,0.339,0.797,1.0817544984095e-27
CAMTA1,1.07508992596409e-31,-0.761396787660758,0.256,0.666,1.24613673318497e-27
NDUFV3,1.4043457446501e-31,-0.772784290325935,0.18,0.548,1.62777715262393e-27
PLIN3,1.55658926914219e-31,-0.897386412074636,0.165,0.525,1.80424262186271e-27
GNB1,1.8962433412814e-31,-0.704341056173508,0.256,0.664,2.19793565687927e-27
STX4,3.46544551553396e-31,-0.767805826034918,0.176,0.534,4.01679789705542e-27
CLTC,3.50142611399031e-31,-0.915836300445161,0.167,0.516,4.05850300872617e-27
COA4,3.82556639122007e-31,-0.763490662807013,0.218,0.612,4.43421400406318e-27
MRPL23,6.06001831727286e-31,-0.857255183566992,0.216,0.609,7.02416723155097e-27
TENT5A,9.6022919631931e-31,-0.862921119061694,0.174,0.533,1.11300166145371e-26
PRXL2C,1.12582800811428e-30,-0.821642799318753,0.161,0.512,1.30494724420526e-26
TRAPPC3,1.14085721961973e-30,-0.78577304413659,0.225,0.62,1.32236760326123e-26
NDUFAB1,1.69853655909985e-30,-0.757684134684973,0.316,0.768,1.96877372565263e-26
LY6E,2.0859165998277e-30,-0.705502584045806,0.496,0.839,2.41778593086029e-26
TAF9,2.15674496876129e-30,-0.71346260705835,0.208,0.587,2.49988309329122e-26
FLOT1,3.72642401578953e-30,-0.779131474207398,0.203,0.582,4.31929807670164e-26
GET3,7.06286118305897e-30,-0.758085585174784,0.237,0.624,8.18656239728366e-26
ACADVL,8.585452490823e-30,-0.766264592668363,0.284,0.7,9.95139798211293e-26
NCKAP1L,1.5275879967912e-29,-0.714119869509383,0.237,0.629,1.77062724708068e-25
ACAA1,2.85789572539281e-29,-0.751484576420973,0.189,0.549,3.31258693530281e-25
SNAPIN,4.47210973271933e-29,-0.744800999314464,0.169,0.502,5.18362239119498e-25
TWF2,4.68563330178834e-29,-0.701594479096289,0.271,0.692,5.43111756010287e-25
CCDC124,5.43761044313729e-29,-0.850992571228164,0.178,0.522,6.30273426464043e-25
MRPL27,5.72741354274922e-29,-0.717313048936305,0.244,0.623,6.63864503740062e-25
TMED3,5.98194760615613e-29,-0.797715669653516,0.193,0.553,6.93367547029557e-25
TXNDC12,6.08700382251992e-29,-0.697078400997567,0.256,0.656,7.05544613068284e-25
SOD2,6.80047802334013e-29,-0.721100418817612,0.369,0.767,7.88243407685355e-25
MRPS16,9.22801150285579e-29,-0.69511326385176,0.231,0.617,1.06961881329602e-24
SMIM7,1.76713309017066e-28,-0.821475452336505,0.193,0.548,2.04828396481681e-24
HDLBP,2.53830903788519e-28,-0.777417392424599,0.18,0.521,2.94215400581272e-24
PICALM,2.27897584008512e-27,-0.737408060704401,0.182,0.528,2.64156089624267e-23
UBE2R2,2.478660693002e-26,-0.746506313978616,0.178,0.505,2.87301560925862e-22
WDR61,3.59756076084947e-25,-0.725071456207243,0.182,0.502,4.16993267790062e-21
PFKL,6.27351263002473e-25,-0.704965640053522,0.182,0.508,7.27162848946167e-21
IER3,7.08566510012384e-22,-0.771566592966028,0.216,0.523,8.21299441755354e-18
