"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1,0,-3.40891748407159,0.069,0.275,0,Neutral,MMP11
2,0,-2.73309317787973,0.093,0.406,0,Neutral,C1QC
3,0,-2.6284854709553,0.103,0.411,0,Neutral,C1QB
4,0,-2.58590242729168,0.11,0.423,0,Neutral,C1QA
5,0,-2.49759502179075,0.119,0.38,0,Neutral,SPP1
6,0,-2.46107196747222,0.102,0.387,0,Neutral,CD14
7,0,-2.40173723276621,0.14,0.384,0,Neutral,HTRA1
8,0,-2.35606978320925,0.054,0.273,0,Neutral,CD163
9,0,-2.32269620370225,0.073,0.327,0,Neutral,LILRB4
10,0,-2.31371719988275,0.061,0.258,0,Neutral,SDS
11,0,-2.29528676016761,0.053,0.258,0,Neutral,FCGR3A
12,0,-2.28977068079948,0.092,0.39,0,Neutral,FCGR2A
13,0,-2.2731191455385,0.059,0.264,0,Neutral,MS4A6A
14,0,-2.25790264430438,0.071,0.29,0,Neutral,SLC11A1
15,0,-2.24169542428168,0.149,0.469,0,Neutral,IL1B
16,0,-2.23795332211491,0.187,0.555,0,Neutral,FN1
17,0,-2.23644646896525,0.124,0.365,0,Neutral,VCAN
18,0,-2.2311822909456,0.126,0.435,0,Neutral,LYZ
19,0,-2.18595604755218,0.113,0.389,0,Neutral,SERPINA1
20,0,-2.14406979225371,0.293,0.657,0,Neutral,APOE
21,0,3.7787559156503,0.798,0.09,0,Negative,C1QC
22,0,3.67386344318115,0.798,0.1,0,Negative,C1QB
23,0,3.64247531116012,0.302,0.025,0,Negative,FCGR1A
24,0,3.63072380674033,0.809,0.108,0,Negative,C1QA
25,0,3.57497234557931,0.288,0.023,0,Negative,CSF1R
26,0,3.54077383227933,0.679,0.117,0,Negative,SPP1
27,0,3.53126479562943,0.363,0.04,0,Negative,VMO1
28,0,3.50154006660961,0.456,0.05,0,Negative,NLRP3
29,0,3.49241986094368,0.726,0.101,0,Negative,CD14
30,0,3.45690824889874,0.315,0.028,0,Negative,CLEC4E
31,0,3.44967264456588,0.397,0.039,0,Negative,OLR1
32,0,3.42806383899518,0.424,0.04,0,Negative,MSR1
33,0,3.41801857362047,0.434,0.052,0,Negative,PILRA
34,0,3.3995919906372,0.541,0.053,0,Negative,CD163
35,0,3.375747960141,0.451,0.049,0,Negative,FCGR2B
36,0,3.36597889426962,0.65,0.071,0,Negative,LILRB4
37,0,3.35914662549078,0.509,0.059,0,Negative,SDS
38,0,3.34692394918102,0.405,0.04,0,Negative,VSIG4
39,0,3.34280277730408,0.487,0.058,0,Negative,RNASE6
40,0,3.33949204093609,0.512,0.052,0,Negative,FCGR3A
41,0,-7.24473807490999,0.051,0.586,0,Positive,LAPTM5
42,0,-6.50057879852207,0.126,0.7,0,Positive,SRGN
43,0,4.45407737660209,0.532,0.067,0,Positive,MMP11
44,0,4.25600746580286,0.381,0.032,0,Positive,COL11A1
45,0,4.00408003505239,0.48,0.065,0,Positive,POSTN
46,0,3.91654583412691,0.463,0.058,0,Positive,ISLR
47,0,3.84905376498486,0.673,0.191,0,Positive,COL1A1
48,0,3.8181409477982,0.617,0.156,0,Positive,COL1A2
49,0,3.77588564809482,0.313,0.033,0,Positive,PODNL1
50,0,3.77193368882609,0.448,0.073,0,Positive,COL12A1
51,0,3.71094475695827,0.63,0.145,0,Positive,COL3A1
52,0,3.69247919672209,0.586,0.107,0,Positive,THY1
53,0,3.66952339806127,0.523,0.088,0,Positive,COL5A2
54,0,3.65257263488064,0.581,0.108,0,Positive,CTSK
55,0,3.61667072197377,0.295,0.03,0,Positive,COL10A1
56,0,3.60690734603224,0.314,0.04,0,Positive,OLFML2B
57,0,3.5704606246731,0.627,0.139,0,Positive,CTHRC1
58,0,3.53662348585861,0.423,0.062,0,Positive,SDC1
59,0,3.50963799222482,0.729,0.156,0,Positive,COL6A1
60,0,3.4683138156138,0.733,0.223,0,Positive,SPARC
