"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
FCER1G,0,-2.40085875378752,0.17,0.591,0,Neutral,FCER1G
TYROBP,0,-2.21115628660801,0.203,0.618,0,Neutral,TYROBP
LYZ,0,-2.89854825436022,0.101,0.509,0,Neutral,LYZ
HLA-DQA1,0,-2.6243811388978,0.179,0.571,0,Neutral,HLA-DQA1
AIF1,0,-2.57905488759858,0.084,0.458,0,Neutral,AIF1
C15orf48,0,-2.31923586279465,0.153,0.526,0,Neutral,C15orf48
C1QA,0,-2.69523590991392,0.091,0.441,0,Neutral,C1QA
C1QC,0,-2.89040642849352,0.074,0.424,0,Neutral,C1QC
CTSS,0,-1.82639190459348,0.26,0.608,0,Neutral,CTSS
C1QB,0,-2.88325803446325,0.084,0.431,0,Neutral,C1QB
FCGR2A,0,-2.49360146811164,0.073,0.419,0,Neutral,FCGR2A
CXCL16,0,-1.99295271230624,0.196,0.538,0,Neutral,CXCL16
SPI1,0,-2.42486654261046,0.083,0.425,0,Neutral,SPI1
HLA-DMA,0,-1.97832581872191,0.214,0.55,0,Neutral,HLA-DMA
HLA-DRA,0,-2.3625523924718,0.372,0.707,0,Neutral,HLA-DRA
HLA-DQB1,0,-1.94175414896403,0.325,0.659,0,Neutral,HLA-DQB1
CTSH,0,-2.21070344092264,0.205,0.537,0,Neutral,CTSH
HLA-DPA1,0,-2.35697186408749,0.334,0.658,0,Neutral,HLA-DPA1
CD83,0,-1.26794118752745,0.221,0.543,0,Neutral,CD83
LST1,0,-2.35274795190673,0.079,0.401,0,Neutral,LST1
GRN,0,-2.01844946505366,0.31,0.628,0,Neutral,GRN
HLA-DRB1,0,-2.34221414239604,0.395,0.712,0,Neutral,HLA-DRB1
APOC1,0,-2.45668985526815,0.126,0.44,0,Neutral,APOC1
GPR183,0,-1.32888141922368,0.238,0.55,0,Neutral,GPR183
ITGB2,0,-1.91284842066691,0.13,0.441,0,Neutral,ITGB2
SERPINA1,0,-2.40670965484923,0.096,0.406,0,Neutral,SERPINA1
CCL3,0,-1.94770225317158,0.21,0.52,0,Neutral,CCL3
PLEK,0,-1.79326760728408,0.1,0.409,0,Neutral,PLEK
CD14,0,-2.64251573531568,0.087,0.393,0,Neutral,CD14
CTSZ,0,-1.88829993551026,0.261,0.567,0,Neutral,CTSZ
LILRB4,0,-2.54637150843298,0.056,0.361,0,Neutral,LILRB4
HLA-DPB1,0,-2.1772285575186,0.384,0.682,0,Neutral,HLA-DPB1
ASAH1,0,-1.56432501964191,0.292,0.589,0,Neutral,ASAH1
TYMP,0,-1.60936714226091,0.326,0.621,0,Neutral,TYMP
CTSB,0,-1.77362782036843,0.402,0.694,0,Neutral,CTSB
OGFRL1,0,-1.95052509971195,0.168,0.459,0,Neutral,OGFRL1
HLA-DRB5,0,-2.29067161449334,0.184,0.473,0,Neutral,HLA-DRB5
IL1B,0,-2.39143977839829,0.137,0.424,0,Neutral,IL1B
CAPG,0,-1.88486012373929,0.279,0.566,0,Neutral,CAPG
CST3,0,-1.68979739808661,0.444,0.729,0,Neutral,CST3
HLA-DRB6,0,-2.21520528477118,0.12,0.403,0,Neutral,HLA-DRB6
CREG1,0,-1.69767348978187,0.284,0.565,0,Neutral,CREG1
PLAUR,0,-1.3194085322785,0.393,0.672,0,Neutral,PLAUR
BCL2A1,0,-1.83284261287351,0.139,0.417,0,Neutral,BCL2A1
EREG,0,-2.28307342251234,0.104,0.379,0,Neutral,EREG
FCGRT,0,-1.79950650150126,0.274,0.547,0,Neutral,FCGRT
SPP1,0,-2.79533283696654,0.105,0.377,0,Neutral,SPP1
RNF130,0,-1.55134314398584,0.198,0.468,0,Neutral,RNF130
HLA-DMB,0,-2.15409591709339,0.096,0.366,0,Neutral,HLA-DMB
UPP1,0,-1.04606336668709,0.374,0.643,0,Neutral,UPP1
ETS2,0,-1.36174466466479,0.278,0.547,0,Neutral,ETS2
FNIP2,0,-1.6526600363461,0.147,0.414,0,Neutral,FNIP2
MS4A7,0,-2.2978040746397,0.052,0.318,0,Neutral,MS4A7
NINJ1,0,-1.24079284298712,0.411,0.676,0,Neutral,NINJ1
APOE,0,-2.44590125271885,0.287,0.551,0,Neutral,APOE
CD86,0,-2.51815588916486,0.046,0.307,0,Neutral,CD86
RAB31,0,-1.44004212483714,0.186,0.447,0,Neutral,RAB31
CTSL,0,-1.63558117828934,0.276,0.536,0,Neutral,CTSL
CSF2RA,0,-2.46326113905866,0.046,0.304,0,Neutral,CSF2RA
STX11,0,-1.34816633031565,0.146,0.4,0,Neutral,STX11
SNX10,0,-1.94856369837045,0.105,0.359,0,Neutral,SNX10
MS4A6A,0,-2.66381983686855,0.044,0.297,0,Neutral,MS4A6A
CTSD,0,-1.91690582892264,0.414,0.666,0,Neutral,CTSD
RNASET2,0,-1.32803151313387,0.37,0.621,0,Neutral,RNASET2
GNA15,0,-1.53974125230292,0.085,0.333,0,Neutral,GNA15
IFI30,0,-2.14576604766131,0.069,0.317,0,Neutral,IFI30
MARCKS,0,-1.22025061799293,0.302,0.549,0,Neutral,MARCKS
TGFBI,0,-1.33304179724926,0.143,0.388,0,Neutral,TGFBI
LY96,0,-1.81599188451611,0.096,0.341,0,Neutral,LY96
RNASE1,0,-2.03664470556516,0.115,0.36,0,Neutral,RNASE1
HIF1A,0,-1.11366131944675,0.364,0.608,0,Neutral,HIF1A
