"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
PERP,2.25474370640729e-248,1.05259903604643,0.572,0.308,2.97355600000993e-244,Neutral,PERP
KRT19,4.85258966082667e-236,2.12947057656544,0.435,0.187,6.39959524469821e-232,Neutral,KRT19
RPL23A,5.05127699263594e-235,1.12613079765577,0.912,0.811,6.66162409788828e-231,Neutral,RPL23A
FXYD3,2.13178964365006e-232,1.1415987025056,0.531,0.253,2.8114041820457e-228,Neutral,FXYD3
SERPING1,2.65821531062958e-207,-1.71405899448663,0.122,0.281,3.50565435165829e-203,Neutral,SERPING1
MARCKSL1,2.34150986415824e-205,1.08245874663481,0.585,0.369,3.08798320885189e-201,Neutral,MARCKSL1
CRABP2,2.29617281662352e-198,1.265208099112,0.452,0.21,3.02819271056309e-194,Neutral,CRABP2
ELF3,1.44413611315131e-197,0.942512882743621,0.493,0.238,1.90452670602395e-193,Neutral,ELF3
KRT8,4.25629810500084e-196,1.46855898299747,0.455,0.221,5.6132059408751e-192,Neutral,KRT8
CD24,9.27620577161643e-189,0.84707540228761,0.554,0.297,1.22334601716078e-184,Neutral,CD24
SPINT2,4.82380994481817e-186,0.825748018045578,0.588,0.335,6.36164055522621e-182,Neutral,SPINT2
COMMD6,1.28763550377922e-182,0.641094119278226,0.789,0.651,1.69813370238404e-178,Neutral,COMMD6
RPS17,2.43315347081763e-177,1.31123963054466,0.638,0.452,3.2088427973143e-173,Neutral,RPS17
SLPI,5.11423298676063e-176,0.929750980064853,0.445,0.211,6.74465046293992e-172,Neutral,SLPI
UQCRH,5.51069758106806e-175,0.684588934523356,0.813,0.698,7.26750796991256e-171,Neutral,UQCRH
CLDN4,1.32826930265591e-172,0.883205955887322,0.505,0.261,1.75172155634261e-168,Neutral,CLDN4
S100P,2.26603018618731e-172,1.17769294863043,0.43,0.199,2.98844060954382e-168,Neutral,S100P
KRT7,1.40293804930961e-170,1.08869422796065,0.423,0.201,1.85019469942951e-166,Neutral,KRT7
SLC25A6,9.72745487246169e-170,0.74502271344354,0.752,0.641,1.28285674858025e-165,Neutral,SLC25A6
TTYH1,2.09491398584563e-169,2.10570976658169,0.278,0.085,2.76277256453321e-165,Neutral,TTYH1
CALML5,5.45629790400656e-167,1.27528738020428,0.413,0.196,7.19576567580385e-163,Neutral,CALML5
EIF3H,1.55342868499736e-164,0.819410662263842,0.641,0.474,2.04866174977453e-160,Neutral,EIF3H
KRT18,2.3662076854014e-154,1.08774042876685,0.41,0.199,3.12055469550737e-150,Neutral,KRT18
MAL2,2.55530675070007e-153,1.08302427465537,0.443,0.218,3.36993854282325e-149,Neutral,MAL2
OCIAD2,1.07128829262696e-151,0.885503007956216,0.524,0.314,1.41281500031643e-147,Neutral,OCIAD2
DSP,1.94084761170777e-151,0.532678894670266,0.415,0.201,2.55958983032021e-147,Neutral,DSP
FN1,2.10490146923551e-151,-1.79207401735711,0.173,0.321,2.7759440576278e-147,Neutral,FN1
TIMP1,6.20730815858462e-150,-1.5579808887785,0.254,0.408,8.1861979995414e-146,Neutral,TIMP1
CDKN2A,6.51594812209134e-147,1.17011939600249,0.433,0.234,8.59323238341406e-143,Neutral,CDKN2A
CCND1,9.84479621766503e-147,1.19996590230551,0.416,0.215,1.29833172518567e-142,Neutral,CCND1
EPCAM,7.06380456660107e-145,1.04190742605531,0.391,0.184,9.31574546243349e-141,Neutral,EPCAM
S100A14,2.34233555179815e-142,1.14916282258729,0.384,0.182,3.0890721257114e-138,Neutral,S100A14
PMP22,1.70276979359177e-141,-1.62233003303115,0.131,0.261,2.24561280378883e-137,Neutral,PMP22
KRT14,6.21717360244498e-141,0.833060239435675,0.465,0.251,8.19920854690444e-137,Neutral,KRT14
SH3YL1,3.27134101195646e-140,1.2066566086343,0.337,0.146,4.31424452656818e-136,Neutral,SH3YL1
MTRNR2L12,4.39365784678567e-140,-1.12583913142185,0.381,0.539,5.79435596834094e-136,Neutral,MTRNR2L12
SLC2A3,1.9134449418326e-139,-1.29963536639139,0.152,0.297,2.52345118928883e-135,Neutral,SLC2A3
ZEB2,1.9449304974479e-138,-1.31573962866278,0.142,0.283,2.5649743400343e-134,Neutral,ZEB2
NDUFA4L2,2.63881637792885e-136,1.46741996601665,0.313,0.133,3.48007103921257e-132,Neutral,NDUFA4L2
HES1,5.77694509257425e-136,0.789107020049692,0.469,0.261,7.61863518808692e-132,Neutral,HES1
SOX9,6.89586136878555e-135,0.80796733254432,0.387,0.184,9.09426197315438e-131,Neutral,SOX9
TSTD1,8.50752979031227e-134,0.677349484851923,0.571,0.353,1.12197302874638e-129,Neutral,TSTD1
GABRP,3.91137433756033e-133,1.04792537477948,0.355,0.16,5.15832047637456e-129,Neutral,GABRP
CRYAB,4.66066172016389e-132,1.01965966108071,0.441,0.25,6.14648067655214e-128,Neutral,CRYAB
TACSTD2,1.11079581582821e-131,1.06344609520047,0.469,0.284,1.46491752191424e-127,Neutral,TACSTD2
KRT17,2.58021224688434e-131,0.885458774248637,0.469,0.27,3.40278391119107e-127,Neutral,KRT17
NDRG2,2.4072781157515e-129,0.99730711762822,0.334,0.147,3.17471837905308e-125,Neutral,NDRG2
CD9,7.33377702589869e-129,0.711766383967409,0.597,0.404,9.67178514175519e-125,Neutral,CD9
MGST1,3.63607415887219e-128,0.718134578728339,0.493,0.283,4.79525460072064e-124,Neutral,MGST1
RPL36A,6.15111152033179e-128,0.608648689749006,0.702,0.543,8.11208587301356e-124,Neutral,RPL36A
KRT6B,4.35730939309762e-126,0.724099337947003,0.379,0.187,5.74641962761714e-122,Neutral,KRT6B
DDIT4,1.58318076964292e-124,0.744016335252612,0.609,0.412,2.08789879900508e-120,Neutral,DDIT4
IFI16,1.6527502907534e-123,-0.5569763446165,0.28,0.464,2.17964708344559e-119,Neutral,IFI16
NECTIN4,2.21270426609712e-123,0.983088137719432,0.31,0.13,2.91811438612888e-119,Neutral,NECTIN4
PTPRF,5.49656937621178e-122,0.797569446741289,0.374,0.184,7.24887569334809e-118,Neutral,PTPRF
HOOK2,1.40088510077142e-121,0.93401915714399,0.367,0.186,1.84748727089735e-117,Neutral,HOOK2
SOX4,7.60665106921116e-120,0.764194731624262,0.58,0.409,1.00316514300757e-115,Neutral,SOX4
RAB25,8.37896237117221e-119,1.11561627353269,0.309,0.136,1.10501755751019e-114,Neutral,RAB25
CSTB,1.84802210970615e-116,0.853028094881457,0.729,0.611,2.43717155828047e-112,Neutral,CSTB
RPL39L,8.32119383732632e-116,0.860281011222037,0.433,0.246,1.09739904326659e-111,Neutral,RPL39L
