"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
NOXO1,0,-9.53252740151931,0.003,0.727,0,Neutral,NOXO1
MIR3945HG,0,-5.94182456942158,0.011,0.274,0,Neutral,MIR3945HG
ITGB8,2.08839828295234e-112,-1.91989061610909,0.096,0.334,2.75417965555755e-108,Neutral,ITGB8
BCL2A1,2.06032784462021e-95,-2.20503792351764,0.12,0.355,2.71716036148513e-91,Neutral,BCL2A1
INHBA,3.83046746418075e-93,-2.58303038770706,0.097,0.309,5.05162049176158e-89,Neutral,INHBA
IER3,1.56424952076527e-86,-1.65485432647296,0.413,0.717,2.06293226798524e-82,Neutral,IER3
VEGFA,3.75999722158956e-76,-1.29804949466527,0.226,0.498,4.95868433583232e-72,Neutral,VEGFA
C15orf48,5.91096678462201e-70,-1.95565009763276,0.168,0.397,7.79538299555951e-66,Neutral,C15orf48
PLAUR,9.2835287715671e-68,-1.3554226335087,0.223,0.478,1.22431177439427e-63,Neutral,PLAUR
SOD2,2.97144524481232e-66,-1.26793392656493,0.402,0.691,3.91874198885849e-62,Neutral,SOD2
MYO6,1.60939375569008e-65,-1.46188168697231,0.165,0.382,2.12246848500407e-61,Neutral,MYO6
ATP1B1,4.02135986045352e-64,-1.00002618966971,0.345,0.618,5.3033693839661e-60,Neutral,ATP1B1
KIF1B,3.25148010606671e-63,-1.23192969741276,0.126,0.326,4.28805196388077e-59,Neutral,KIF1B
GNB1,4.42387971619254e-63,-1.06669598509657,0.264,0.521,5.83421256971473e-59,Neutral,GNB1
KRT81,2.26731471886562e-61,-1.83785510983294,0.111,0.294,2.99013465123998e-57,Neutral,KRT81
CTSD,5.12493824539455e-61,-0.830571128191367,0.41,0.703,6.75876855802634e-57,Neutral,CTSD
DSC2,8.19222175847517e-60,-1.82395475100077,0.235,0.454,1.08039020550771e-55,Neutral,DSC2
TYMP,1.88101910722677e-59,-0.773878969748624,0.477,0.759,2.48068799861067e-55,Neutral,TYMP
CAPN2,2.66471257806993e-58,-0.892734147102623,0.213,0.454,3.51422294795862e-54,Neutral,CAPN2
HLA-DRA,5.594722487184e-57,-0.809003288498749,0.44,0.732,7.37832001609825e-53,Neutral,HLA-DRA
SMIM22,7.89402329733016e-57,-1.23359123064035,0.169,0.38,1.0410637924519e-52,Neutral,SMIM22
PDXK,5.53858758125317e-54,-0.842446279791229,0.388,0.635,7.30428930215668e-50,Neutral,PDXK
FLNA,7.46195565835347e-54,-0.899305980994304,0.341,0.596,9.84082712223655e-50,Neutral,FLNA
NAMPT,1.40393271558093e-53,-1.57319504662402,0.338,0.583,1.85150646530813e-49,Neutral,NAMPT
IFI27,4.29305344022089e-53,-0.999934005094683,0.366,0.604,5.66167887696332e-49,Neutral,IFI27
LYZ,4.58045272864956e-53,-1.68080726416992,0.147,0.339,6.04070105854303e-49,Neutral,LYZ
PYGB,3.77173232989165e-51,-1.39764232820056,0.105,0.269,4.97416059666111e-47,Neutral,PYGB
KLF4,3.97171148876182e-51,-1.02356929116893,0.201,0.414,5.23789311137908e-47,Neutral,KLF4
MIA,1.86582409619869e-50,-1.25742533638703,0.221,0.429,2.46064881806683e-46,Neutral,MIA
NCKAP1,6.18169579799704e-50,-1.1143342009283,0.189,0.391,8.1524204183985e-46,Neutral,NCKAP1
ABL2,6.48644317825841e-50,-1.43219363552958,0.193,0.4,8.5543212634872e-46,Neutral,ABL2
KLF10,6.74111824347525e-50,-0.933113466412483,0.258,0.49,8.89018673949515e-46,Neutral,KLF10
FZD6,7.42428908483824e-50,-1.3334146967125,0.108,0.273,9.79115244508468e-46,Neutral,FZD6
CLDN3,1.92522157582448e-49,-1.43784635494923,0.275,0.484,2.53898221419733e-45,Neutral,CLDN3
PLXNB2,4.53006385470566e-49,-1.10169416788203,0.167,0.364,5.97424821158582e-45,Neutral,PLXNB2
CDC42EP4,9.91952627960961e-49,-1.24724067702932,0.148,0.33,1.30818712575492e-44,Neutral,CDC42EP4
CDH1,1.73934215413433e-48,-1.08681224727018,0.134,0.314,2.29384443287236e-44,Neutral,CDH1
TAGLN,1.94779411806698e-48,-0.691473360649703,0.14,0.326,2.56875088290673e-44,Neutral,TAGLN
AGTRAP,2.17634939999118e-48,-0.960374201326297,0.175,0.377,2.87016958870837e-44,Neutral,AGTRAP
KRT23,2.28244409021254e-48,-1.46547707433088,0.118,0.284,3.01008726617229e-44,Neutral,KRT23
FBXO32,2.90081549157233e-48,-0.97697770847859,0.186,0.387,3.82559547028559e-44,Neutral,FBXO32
YWHAZ,2.17179437836432e-47,-0.773182384722114,0.702,0.831,2.86416242618686e-43,Neutral,YWHAZ
TRIM29,2.66539229989593e-47,-1.0719537670207,0.201,0.404,3.51511936510275e-43,Neutral,TRIM29
CPQ,1.57956291293728e-46,-1.05676002556871,0.105,0.264,2.08312756958168e-42,Neutral,CPQ
ENO1,1.61582000928036e-46,-0.716740387068848,0.678,0.868,2.13094342823894e-42,Neutral,ENO1
P4HB,1.65725797442836e-46,-0.748515279620005,0.61,0.782,2.18559181667613e-42,Neutral,P4HB
SGK1,2.26199217526356e-46,-0.970464142260602,0.238,0.464,2.98311528073758e-42,Neutral,SGK1
CLSTN1,2.62212881897425e-46,-1.02916645715546,0.139,0.315,3.45806348646324e-42,Neutral,CLSTN1
MTRNR2L8,7.1308763559631e-46,-0.866680596593313,0.345,0.572,9.40419973824414e-42,Neutral,MTRNR2L8
ACSL1,1.28134690031883e-45,-1.61828500623777,0.116,0.277,1.68984029214048e-41,Neutral,ACSL1
BAIAP2,2.22576213699325e-45,-1.03373658183026,0.161,0.347,2.9353351062667e-41,Neutral,BAIAP2
