"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
LGALS3BP,0,-1.9712243353304,0.21,0.832,0,Other,LGALS3BP
ALDH2,0,-1.47144836180199,0.239,0.86,0,Other,ALDH2
RAB13,0,-1.68026290461858,0.191,0.811,0,Other,RAB13
S100A13,0,-2.00146691916871,0.184,0.799,0,Other,S100A13
CD9,0,-1.44748512179752,0.27,0.876,0,Other,CD9
MGST1,0,-2.46496293423768,0.15,0.751,0,Other,MGST1
SPINT2,0,-1.54205888037608,0.252,0.848,0,Other,SPINT2
CD151,0,-1.49798896515975,0.233,0.82,0,Other,CD151
CYB5A,0,-1.81514666787042,0.258,0.844,0,Other,CYB5A
SERPINA1,0,-1.34901819128557,0.266,0.849,0,Other,SERPINA1
PCBD1,0,-1.19963603168419,0.248,0.821,0,Other,PCBD1
COMT,0,-1.03987207164504,0.296,0.869,0,Other,COMT
BLVRB,0,-1.14382580734683,0.241,0.806,0,Other,BLVRB
CD81,0,-1.05365079471314,0.285,0.846,0,Other,CD81
NENF,0,-1.02816231996043,0.324,0.884,0,Other,NENF
ECHS1,0,-1.10136509952205,0.239,0.798,0,Other,ECHS1
MRPL14,0,-1.19655201004765,0.266,0.825,0,Other,MRPL14
COA3,0,-1.41739360092757,0.195,0.754,0,Other,COA3
BRI3,0,-1.13537813881507,0.345,0.903,0,Other,BRI3
CTNNA1,0,-1.34883067396743,0.187,0.743,0,Other,CTNNA1
CD59,0,-1.30997565918316,0.313,0.869,0,Other,CD59
VKORC1,0,-1.014777993499,0.28,0.835,0,Other,VKORC1
YBX3,0,-1.05149833551385,0.283,0.837,0,Other,YBX3
PSMB5,0,-1.11408418626172,0.253,0.807,0,Other,PSMB5
PRDX3,0,-1.01159340347234,0.248,0.801,0,Other,PRDX3
NDUFC1,0,-0.950348618732386,0.298,0.851,0,Other,NDUFC1
PRDX4,0,-1.33003984460077,0.201,0.754,0,Other,PRDX4
ATOX1,0,-0.872919334073123,0.293,0.842,0,Other,ATOX1
SMIM14,0,-1.16735245385811,0.214,0.762,0,Other,SMIM14
NME1,0,-1.37252847502975,0.202,0.75,0,Other,NME1
TSPAN3,0,-1.5114443583645,0.162,0.709,0,Other,TSPAN3
FCGRT,0,-0.995317875357932,0.291,0.838,0,Other,FCGRT
ATP1B1,0,-1.58965270864758,0.207,0.753,0,Other,ATP1B1
FKBP2,0,-0.952868192322999,0.346,0.892,0,Other,FKBP2
SYNGR2,0,-0.883938012226204,0.292,0.838,0,Other,SYNGR2
MLF2,0,-0.976000189713059,0.237,0.781,0,Other,MLF2
MRPL55,0,-0.937346888615721,0.254,0.797,0,Other,MRPL55
CHMP4B,0,-0.869486616947906,0.269,0.812,0,Other,CHMP4B
PTMS,0,-1.06080777055418,0.295,0.838,0,Other,PTMS
TXNDC17,0,-1.15424329831825,0.327,0.87,0,Other,TXNDC17
MRPS15,0,-0.842688182948674,0.267,0.808,0,Other,MRPS15
TMED3,0,-1.35232377999983,0.203,0.743,0,Other,TMED3
TCEAL4,0,-1.25425546971007,0.188,0.727,0,Other,TCEAL4
DUSP23,0,-1.16546255268699,0.212,0.75,0,Other,DUSP23
UQCC2,0,-1.07233444941363,0.224,0.762,0,Other,UQCC2
HSBP1,0,-0.960976683282567,0.37,0.908,0,Other,HSBP1
PLD3,0,-1.23251983275182,0.231,0.769,0,Other,PLD3
PDIA4,0,-1.29619124891755,0.22,0.757,0,Other,PDIA4
KDELR1,0,-0.852818515861328,0.274,0.809,0,Other,KDELR1
NAXE,0,-1.17731068939204,0.194,0.729,0,Other,NAXE
TMEM14C,0,-0.904651393743485,0.318,0.852,0,Other,TMEM14C
IFI27,0,-1.88022687517829,0.183,0.717,0,Other,IFI27
COA4,0,-1.03013598824068,0.212,0.745,0,Other,COA4
GRN,0,-0.999989079106047,0.346,0.879,0,Other,GRN
EPHX1,0,-2.71730793969723,0.092,0.624,0,Other,EPHX1
APLP2,0,-1.01467504418773,0.367,0.899,0,Other,APLP2
CYSTM1,0,-0.974685333304583,0.267,0.798,0,Other,CYSTM1
QSOX1,0,-1.32788919835347,0.173,0.704,0,Other,QSOX1
NDUFAB1,0,-0.823395166912638,0.337,0.868,0,Other,NDUFAB1
HDLBP,0,-1.14191463814221,0.213,0.743,0,Other,HDLBP
PHLDA2,0,-1.52519647241915,0.184,0.713,0,Other,PHLDA2
YIF1A,0,-1.19364291096079,0.199,0.728,0,Other,YIF1A
CTSZ,0,-1.22567418935791,0.308,0.837,0,Other,CTSZ
DPY30,0,-0.701110702430013,0.288,0.816,0,Other,DPY30
CAMTA1,0,-0.877155261140814,0.261,0.788,0,Other,CAMTA1
ADI1,0,-1.01665229892093,0.228,0.755,0,Other,ADI1
AGPAT2,0,-1.19055962968617,0.205,0.732,0,Other,AGPAT2
PHPT1,0,-0.880477134754102,0.353,0.88,0,Other,PHPT1
ARPC1A,0,-1.32615712934817,0.189,0.716,0,Other,ARPC1A
IGFBP2,0,-2.27041241834536,0.137,0.663,0,Other,IGFBP2
CREG1,0,-1.02690270830082,0.211,0.736,0,Other,CREG1
ETFB,0,-0.87010163080632,0.289,0.814,0,Other,ETFB
TIMM8B,0,-0.780720159861898,0.283,0.807,0,Other,TIMM8B
NHP2,0,-0.861082820737874,0.289,0.812,0,Other,NHP2
PPP1R14B,0,-1.64310066073803,0.159,0.682,0,Other,PPP1R14B
SDC4,0,-1.48370446448827,0.163,0.686,0,Other,SDC4
KRT18,0,-2.41864588163404,0.126,0.648,0,Other,KRT18
COPZ1,0,-0.824647778826702,0.297,0.818,0,Other,COPZ1
PPIC,0,-1.95415685627954,0.108,0.628,0,Other,PPIC
TIMM13,0,-0.84980214659621,0.258,0.778,0,Other,TIMM13
MRPS36,0,-0.716420127877552,0.286,0.805,0,Other,MRPS36
TKT,0,-0.966463242696835,0.38,0.898,0,Other,TKT
RBM47,0,-1.5481464225775,0.15,0.668,0,Other,RBM47
PPA2,0,-1.04650283181884,0.207,0.725,0,Other,PPA2
KRT8,0,-2.4705097100448,0.11,0.628,0,Other,KRT8
MRPS16,0,-0.882324168179824,0.221,0.738,0,Other,MRPS16
METTL26,0,-0.995507280935895,0.273,0.79,0,Other,METTL26
SCPEP1,0,-1.02354424925096,0.233,0.75,0,Other,SCPEP1
ORMDL2,0,-0.800388391745761,0.251,0.767,0,Other,ORMDL2
RAB34,0,-1.73129883287656,0.138,0.653,0,Other,RAB34
MPST,0,-1.34340749857515,0.17,0.685,0,Other,MPST
TCEAL9,0,-1.58201332705038,0.142,0.657,0,Other,TCEAL9
MDK,0,-2.72422126474444,0.099,0.613,0,Other,MDK
GSN,0,-1.20948038807173,0.208,0.721,0,Other,GSN
PTTG1IP,0,-0.91556880865115,0.227,0.74,0,Other,PTTG1IP
ZNF593,0,-1.19049230937858,0.177,0.689,0,Other,ZNF593
CYC1,0,-0.810595230798343,0.292,0.804,0,Other,CYC1
SPTSSA,0,-1.6148068819631,0.183,0.695,0,Other,SPTSSA
CENPX,0,-1.01712884710136,0.205,0.717,0,Other,CENPX
RRBP1,0,-0.735932196908384,0.259,0.771,0,Other,RRBP1
MRPL40,0,-1.08108285019331,0.192,0.704,0,Other,MRPL40
CYB5R3,0,-0.845399912164763,0.238,0.75,0,Other,CYB5R3
TMEM179B,0,-0.823393280496257,0.249,0.76,0,Other,TMEM179B
ARL1,0,-1.23635637782112,0.168,0.678,0,Other,ARL1
FAAP20,0,-0.920532631328036,0.222,0.731,0,Other,FAAP20
CNIH4,0,-0.829966027077871,0.259,0.768,0,Other,CNIH4
LTA4H,0,-0.930035686476146,0.27,0.779,0,Other,LTA4H
CISD3,0,-1.06037575691296,0.188,0.697,0,Other,CISD3
BLVRA,0,-1.25833726281599,0.209,0.717,0,Other,BLVRA
