"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
MGST1,1.82237845076598e-258,-0.955142518358868,0.497,0.857,2.22895108313187e-254,Other,MGST1
KRT19,2.7241342633223e-231,-1.00447504904272,0.593,0.901,3.3318886174695e-227,Other,KRT19
EPCAM,1.39628037820426e-217,-0.841901297192607,0.394,0.767,1.70779053058163e-213,Other,EPCAM
C3orf14,1.39595504637973e-215,-0.827791836680682,0.327,0.689,1.70739261722705e-211,Other,C3orf14
CYB5A,3.60548460989816e-215,-0.8445630421889,0.538,0.884,4.40986822636645e-211,Other,CYB5A
SPINT1-AS1,1.22865423755041e-211,-0.823153070338527,0.296,0.652,1.50276699794791e-207,Other,SPINT1-AS1
GGCT,3.39386108422226e-203,-0.727812841763382,0.462,0.835,4.15103149211225e-199,Other,GGCT
TSPAN13,6.35759137657404e-201,-0.791623832697805,0.368,0.73,7.7759700126877e-197,Other,TSPAN13
TFAP2A,2.60387344740583e-199,-0.897215943861751,0.341,0.695,3.18479761352208e-195,Other,TFAP2A
PLPP2,4.73089285000616e-196,-0.790667239609063,0.316,0.663,5.78635504484253e-192,Other,PLPP2
PYCR1,1.35407198858555e-192,-0.966351618774158,0.245,0.549,1.65616544923898e-188,Other,PYCR1
SPTSSA,5.40813667262648e-190,-0.817838618580239,0.407,0.757,6.61469196428945e-186,Other,SPTSSA
EFHD1,1.09738814923271e-189,-0.755346191956461,0.376,0.741,1.34221544532653e-185,Other,EFHD1
AQP5,8.60547841643547e-189,-1.31531832907071,0.161,0.413,1.05253606511422e-184,Other,AQP5
PERP,1.20388416840337e-186,-0.79764042032926,0.46,0.817,1.47247072637416e-182,Other,PERP
KRT18,8.22182474957376e-185,-0.683671279860284,0.562,0.899,1.00561138512037e-180,Other,KRT18
MRPL12,7.30238147701496e-183,-0.86403100749838,0.334,0.667,8.931542784537e-179,Other,MRPL12
PPA2,2.39267584725255e-181,-0.736964337797776,0.234,0.535,2.92648182877459e-177,Other,PPA2
EI24,4.18587196967421e-181,-0.67246539989948,0.419,0.785,5.11974000610853e-177,Other,EI24
AZGP1,1.09136514585909e-180,-0.683359444772647,0.43,0.791,1.33484870990026e-176,Other,AZGP1
HEBP2,1.1635548319001e-179,-0.81183880037466,0.484,0.819,1.42314391489701e-175,Other,HEBP2
PLGRKT,1.43160947420291e-179,-0.819063918972143,0.314,0.643,1.75100154789758e-175,Other,PLGRKT
ALDH3B2,3.51892483428138e-179,-0.963584943462009,0.231,0.521,4.30399696480956e-175,Other,ALDH3B2
COX6C,2.57289243548493e-178,-0.824195536788646,0.79,0.976,3.14690473784161e-174,Other,COX6C
CD24,3.16099022803101e-178,-0.799489975123941,0.588,0.909,3.86620714790472e-174,Other,CD24
KRT7,3.63184385408304e-178,-0.704788566511664,0.466,0.806,4.44210821792896e-174,Other,KRT7
NQO1,6.26378181629532e-178,-0.799324876242175,0.279,0.597,7.66123153951081e-174,Other,NQO1
CLDN7,1.97245169513645e-177,-0.758849028947556,0.291,0.617,2.41250566832139e-173,Other,CLDN7
MPHOSPH6,2.44225637775832e-176,-0.779078802405332,0.308,0.63,2.9871237756362e-172,Other,MPHOSPH6
CCND1,2.72805750478959e-175,-0.778319935669529,0.345,0.678,3.33668713410815e-171,Other,CCND1
MARCKSL1,4.04205250407839e-175,-0.676372190149988,0.574,0.907,4.94383441773828e-171,Other,MARCKSL1
RAB25,7.53567589279703e-175,-0.716848671979171,0.295,0.622,9.21688518448005e-171,Other,RAB25
S100A16,1.84595790763898e-174,-0.683242257045594,0.474,0.83,2.25779111683323e-170,Other,S100A16
CTNNBIP1,4.72878991710998e-174,-0.732445754654288,0.239,0.539,5.78378294761722e-170,Other,CTNNBIP1
SEPHS2,1.53993595122781e-173,-0.67159937981919,0.297,0.621,1.88349566194673e-169,Other,SEPHS2
DHCR24,2.47599010395557e-173,-0.69527582277796,0.277,0.597,3.02838349614805e-169,Other,DHCR24
REEP6,3.30742111389958e-173,-0.943883515775471,0.166,0.418,4.04530676441058e-169,Other,REEP6
CETN2,4.71792544110154e-173,-0.634178403083194,0.351,0.697,5.77049460701129e-169,Other,CETN2
FASN,1.0188206241905e-172,-0.683074929125106,0.359,0.705,1.2461195054474e-168,Other,FASN
LAPTM4B,3.52582640390055e-172,-0.770351831825468,0.371,0.707,4.31243827461076e-168,Other,LAPTM4B
AP1M2,5.44001561738866e-172,-0.796080141289111,0.211,0.492,6.65368310162807e-168,Other,AP1M2
PGRMC1,2.08973199245073e-171,-0.624602491055517,0.35,0.696,2.55595119996648e-167,Other,PGRMC1
CNN3,4.20087761357203e-171,-0.744100609036124,0.356,0.695,5.13809340915995e-167,Other,CNN3
GSTM3,7.78744988091585e-171,-0.743031192552486,0.433,0.783,9.52482994934818e-167,Other,GSTM3
STARD10,2.99985631981761e-170,-0.70461190143443,0.368,0.71,3.66912426476892e-166,Other,STARD10
PKIB,1.25963777160295e-169,-0.674518624828469,0.336,0.672,1.54066295844757e-165,Other,PKIB
KRT8,2.19849042390467e-169,-0.673082336852756,0.542,0.889,2.6889736374778e-165,Other,KRT8
NUDT8,2.75806030026026e-168,-1.03436241812519,0.242,0.526,3.37338355324833e-164,Other,NUDT8
SPDEF,6.79302788287477e-168,-0.588459666288479,0.385,0.749,8.30855240354413e-164,Other,SPDEF
HMGB3,9.06113123531261e-168,-0.91044728280484,0.196,0.462,1.10826696139109e-163,Other,HMGB3
MRPL58,2.92532745641637e-167,-0.739308652462362,0.226,0.511,3.57796801194286e-163,Other,MRPL58
MRPL45,6.19534105954937e-167,-0.893719374678119,0.258,0.547,7.57752164993483e-163,Other,MRPL45
RAC3,1.26285732891977e-166,-0.945671554280669,0.185,0.444,1.54460079900177e-162,Other,RAC3
CISD3,1.80891695240373e-166,-0.745381877962379,0.473,0.818,2.212486324485e-162,Other,CISD3
TACSTD2,1.34031432219914e-165,-0.582844239501778,0.391,0.739,1.63933844748177e-161,Other,TACSTD2
CENPX,4.27122238720377e-165,-0.702542258457251,0.462,0.802,5.22413210178893e-161,Other,CENPX
DCXR,4.39685794343205e-165,-0.697646360501186,0.436,0.776,5.37779695061174e-161,Other,DCXR
SERINC2,7.4530908214898e-165,-0.661467279017294,0.337,0.67,9.11587538376418e-161,Other,SERINC2
PAFAH1B3,1.09920046363276e-164,-0.620183636083661,0.32,0.649,1.34443208706922e-160,Other,PAFAH1B3
TMEM45A,7.89285697126903e-164,-0.87358671856263,0.22,0.493,9.65375336155916e-160,Other,TMEM45A
EMP2,1.75671515535741e-163,-0.680136410330517,0.377,0.71,2.14863830651765e-159,Other,EMP2
SPINT2,1.77033158740828e-163,-0.639820094331862,0.573,0.899,2.16529256455907e-159,Other,SPINT2
BSPRY,1.93560737502156e-162,-0.873165463219356,0.164,0.409,2.36744138038887e-158,Other,BSPRY
TMED3,3.45176263530446e-162,-0.625010090385105,0.368,0.713,4.22185087924089e-158,Other,TMED3
SCD,3.49786050805943e-162,-0.852290950716945,0.293,0.589,4.27823318740749e-158,Other,SCD
PRDX2,4.98970235495735e-162,-0.645955300279257,0.583,0.896,6.10290495034834e-158,Other,PRDX2
IRX3,5.63746293643571e-162,-0.640639925056234,0.317,0.646,6.89518091755452e-158,Other,IRX3
UQCC3,2.17646638127022e-161,-0.651018320494124,0.337,0.666,2.66203603093161e-157,Other,UQCC3
ANAPC11,6.96231560881999e-161,-0.678028469097278,0.616,0.913,8.51560822114773e-157,Other,ANAPC11
VBP1,1.13504395459124e-159,-0.452405748115314,0.25,0.554,1.38827226086055e-155,Other,VBP1
MRPL3,4.05915936392415e-159,-0.589739357706572,0.309,0.632,4.96475781801562e-155,Other,MRPL3
H1F0,7.98712189999548e-159,-0.733818449851551,0.268,0.563,9.76904879588448e-155,Other,H1F0
PTS,1.22608055096318e-158,-0.587837753959309,0.247,0.542,1.49961912188307e-154,Other,PTS
MTA1,1.73564361855204e-158,-0.643686637519794,0.251,0.546,2.122865709851e-154,Other,MTA1
MIF,2.98209697238345e-158,-0.726535959099961,0.73,0.956,3.6474028069222e-154,Other,MIF
FXYD3,5.85545306747629e-158,-0.628722024472438,0.43,0.777,7.16180464683025e-154,Other,FXYD3
QPRT,1.19541994083646e-157,-0.744060935494842,0.243,0.527,1.46211812963708e-153,Other,QPRT
MSMO1,1.76657707264693e-157,-0.743651250135271,0.259,0.551,2.16070041755446e-153,Other,MSMO1
PON2,2.50363470511578e-157,-0.639980686861072,0.254,0.552,3.06219560782711e-153,Other,PON2
CNTNAP2,2.76585930025887e-157,-1.01770341721704,0.148,0.375,3.38292251014662e-153,Other,CNTNAP2
EBP,6.13481797969528e-157,-0.671046625756419,0.218,0.493,7.50349587096529e-153,Other,EBP
TIMM8B,2.05978101780299e-156,-0.61080429805848,0.487,0.835,2.51931816287483e-152,Other,TIMM8B
P4HB,3.1790459438859e-156,-0.752887232558517,0.53,0.842,3.88829109396684e-152,Other,P4HB
MIEN1,3.22209950319717e-156,-0.602326454307846,0.617,0.915,3.94094990236046e-152,Other,MIEN1
PAIP1,4.46097900210829e-156,-0.566812483944105,0.285,0.597,5.45622341747865e-152,Other,PAIP1
HOOK2,4.62334945784063e-156,-0.58665990278562,0.303,0.622,5.65481872188487e-152,Other,HOOK2
NAA20,1.43827828721567e-155,-0.505036552842584,0.27,0.576,1.75915817309349e-151,Other,NAA20
DMAC1,2.15515267679122e-155,-0.637747353226423,0.4,0.738,2.63596723898334e-151,Other,DMAC1
GPS1,1.01494507366686e-154,-0.682165482819159,0.218,0.488,1.24137931960194e-150,Other,GPS1
SPINT1,4.66464302238412e-154,-0.660424505101411,0.271,0.57,5.70532488067802e-150,Other,SPINT1
FAM84B,5.06315438871638e-154,-0.796823399043573,0.278,0.57,6.19274413283901e-150,Other,FAM84B
EBPL,5.08574632157822e-154,-0.562915825547356,0.227,0.506,6.22037632592232e-150,Other,EBPL
DCTPP1,5.64098507413315e-154,-0.620254674321675,0.292,0.599,6.89948884417226e-150,Other,DCTPP1
NME1,1.14821907759352e-153,-0.653155387994981,0.417,0.751,1.40438675380464e-149,Other,NME1
ARFGEF3,1.26395387798127e-153,-0.680889101612672,0.268,0.561,1.54594198815889e-149,Other,ARFGEF3
PRKRA,3.22291004264117e-153,-0.528894865971821,0.211,0.485,3.94194127315441e-149,Other,PRKRA
FDFT1,4.64613545958693e-153,-0.615329032969855,0.243,0.529,5.68268828062078e-149,Other,FDFT1
CDH1,1.80286534722045e-152,-0.56710451622063,0.324,0.648,2.20508460618533e-148,Other,CDH1
AK4,2.47587229205451e-152,-0.787549122241914,0.169,0.412,3.02823940041187e-148,Other,AK4
AGR2,1.13866245819464e-151,-0.818080664022688,0.289,0.583,1.39269805261786e-147,Other,AGR2
NME4,4.5055451983581e-151,-0.597501214290829,0.4,0.748,5.5107323321118e-147,Other,NME4
TXN,5.93170559360369e-151,-0.559242210146187,0.717,0.967,7.25506911153667e-147,Other,TXN
MRPL14,6.18300234071156e-151,-0.571787422165479,0.442,0.785,7.56243016292431e-147,Other,MRPL14
MRPL13,8.64851110278261e-151,-0.491866428387587,0.344,0.677,1.05779939298134e-146,Other,MRPL13
GALNT7,9.08110086753209e-151,-0.6009976149547,0.27,0.568,1.11070944710785e-146,Other,GALNT7
G6PD,9.65150909038977e-151,-0.830284911489834,0.194,0.446,1.18047607684557e-146,Other,G6PD
JPT1,3.42291057187389e-150,-0.710213624096595,0.492,0.809,4.18656192045895e-146,Other,JPT1
TM4SF1,4.35858514142082e-149,-0.5992835293215,0.344,0.667,5.33098548647181e-145,Other,TM4SF1
MAL2,1.16096021778185e-148,-0.560368345373314,0.434,0.794,1.41997044236898e-144,Other,MAL2
COA4,1.30210718310974e-148,-0.539199005041247,0.342,0.67,1.59260729566152e-144,Other,COA4
FOXA1,1.32316416673055e-148,-0.551801978091758,0.338,0.669,1.61836209232813e-144,Other,FOXA1
LRRC26,2.23391976374908e-148,-0.545032504424849,0.343,0.674,2.7323072630415e-144,Other,LRRC26
CRNDE,2.38284206753605e-148,-0.528321687585281,0.372,0.715,2.91445413280334e-144,Other,CRNDE
HMGCS1,1.35250543068331e-147,-0.678415592864124,0.275,0.566,1.65424939226875e-143,Other,HMGCS1
NDUFB9,2.13710509280089e-147,-0.717962882505073,0.522,0.841,2.61389323900477e-143,Other,NDUFB9
PRR15,3.19680965908023e-147,-0.98498613321699,0.132,0.341,3.91001789402103e-143,Other,PRR15
RHOV,3.25072681320811e-147,-0.892016325304383,0.162,0.393,3.97596396523483e-143,Other,RHOV
MEA1,4.31101350411466e-147,-0.519698395072128,0.334,0.66,5.27280061688264e-143,Other,MEA1
SRD5A3,4.58088064534095e-147,-0.696570244549526,0.238,0.513,5.60287511731652e-143,Other,SRD5A3
HACD3,5.93701165510616e-147,-0.522477338619269,0.349,0.68,7.26155895536035e-143,Other,HACD3
MTCH2,1.84370189969053e-146,-0.515237766145664,0.287,0.593,2.25503179351148e-142,Other,MTCH2
MRPL17,2.27228839984605e-146,-0.553347185563925,0.222,0.493,2.7792359418517e-142,Other,MRPL17
ERBB2,2.27359051153822e-146,-0.568229546643752,0.583,0.881,2.7808285546624e-142,Other,ERBB2
GRB7,3.03120492932018e-146,-0.463620691450225,0.409,0.754,3.70746674905151e-142,Other,GRB7
GPR160,4.00715031296973e-146,-0.577759533675906,0.272,0.571,4.90114554779328e-142,Other,GPR160
EBNA1BP2,7.26062931024167e-146,-0.60800167975408,0.241,0.517,8.88047570935659e-142,Other,EBNA1BP2
MRPS7,7.44580091784931e-146,-0.596630465625334,0.309,0.613,9.10695910262149e-142,Other,MRPS7
TMEM14B,8.33771484817911e-146,-0.819519756849815,0.417,0.745,1.01978590308079e-141,Other,TMEM14B
NDUFB6,9.46553750889355e-146,-0.570146560641221,0.388,0.716,1.15772989271277e-141,Other,NDUFB6
CCDC47,9.88776571331628e-146,-0.537068168148057,0.312,0.629,1.20937262439571e-141,Other,CCDC47
GRHPR,1.05426848668132e-145,-0.58761834388127,0.272,0.566,1.28947578605993e-141,Other,GRHPR
ANAPC13,1.3357275970398e-145,-0.516181604666629,0.317,0.635,1.63372842393938e-141,Other,ANAPC13
CD9,1.75725182792254e-145,-0.625715097616524,0.638,0.919,2.14929471073206e-141,Other,CD9
CLDN3,1.9905563056471e-145,-0.590185687347234,0.423,0.759,2.43464941743697e-141,Other,CLDN3
HDDC2,2.02684090218106e-145,-0.483683897090944,0.289,0.593,2.47902910745766e-141,Other,HDDC2
TMEM14C,3.1267814158064e-145,-0.875588825611394,0.401,0.721,3.82436634967281e-141,Other,TMEM14C
NDUFAF6,3.41064397134479e-145,-0.622728099660039,0.184,0.432,4.17155864135181e-141,Other,NDUFAF6
CDK4,3.49844556259944e-145,-0.583111384948408,0.279,0.576,4.27894876761538e-141,Other,CDK4
TMED2,6.76110998569676e-145,-0.591493048973566,0.527,0.849,8.26951362350571e-141,Other,TMED2
DEGS2,1.37316295397807e-144,-0.909470808468159,0.187,0.429,1.67951560901058e-140,Other,DEGS2
RHOD,1.86765027898766e-144,-0.751163950589133,0.172,0.409,2.28432305622981e-140,Other,RHOD
HSD17B12,2.98003769007106e-144,-0.499275313771169,0.229,0.504,3.64488409872591e-140,Other,HSD17B12
PRLR,8.19823955026144e-144,-0.609726750260279,0.272,0.563,1.00272667939248e-139,Other,PRLR
MMAB,3.77743664937968e-143,-0.590294387412221,0.205,0.464,4.62018276585629e-139,Other,MMAB
