"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj
PSMD2,0,2.00580766490587,0.691,0.17,0
TBCB,0,1.9170616051521,0.752,0.232,0
TXNL4A,0,1.76586522985564,0.764,0.245,0
POLR2I,0,1.79796898103852,0.768,0.25,0
HSBP1,0,1.69941334890849,0.83,0.314,0
SNRPE,0,1.99484933037891,0.866,0.351,0
CCT8,0,1.99988240426015,0.768,0.253,0
MT1X,0,1.99152510968568,0.841,0.327,0
CCT6A,0,1.94965107557819,0.741,0.227,0
NDUFA6,0,1.7615318695535,0.787,0.273,0
PSMD14,0,1.97306561547875,0.665,0.152,0
CRYAB,0,2.66483319532854,0.703,0.19,0
TMEM14B,0,1.80726999938721,0.749,0.237,0
GADD45GIP1,0,1.60944857739596,0.802,0.291,0
CXADR,0,2.86585138544268,0.571,0.06,0
ATP5MC3,0,2.45390123708607,0.945,0.435,0
VDAC2,0,1.95801318122225,0.827,0.317,0
RBP7,0,2.62759531210958,0.557,0.048,0
ANAPC11,0,1.69199872581908,0.858,0.35,0
NQO1,0,3.84488473563395,0.542,0.035,0
MLF2,0,1.8117115010372,0.756,0.25,0
PGAM1,0,1.55559615035146,0.786,0.28,0
ATP5IF1,0,1.65404066636519,0.898,0.393,0
FAM136A,0,2.40200674504545,0.627,0.122,0
EIF2S2,0,1.63808493617487,0.835,0.33,0
NDUFS8,0,1.60156956934683,0.735,0.231,0
HSD17B10,0,1.97648712237772,0.67,0.166,0
ATP5PB,0,1.6306779475243,0.785,0.282,0
POLR2K,0,1.65001977151324,0.771,0.268,0
DMKN,0,4.42620549543514,0.556,0.053,0
DNAJB11,0,2.04573609006239,0.632,0.13,0
TALDO1,0,1.52850281692041,0.764,0.263,0
CENPW,0,3.75246352937235,0.553,0.052,0
SLC9A3R1,0,1.99758109430069,0.639,0.138,0
NDUFB4,0,1.6379331302175,0.86,0.36,0
PKM,0,2.03179310215038,0.892,0.393,0
NDUFB7,0,1.72448627899022,0.882,0.383,0
ATP5MC1,0,1.61065544661748,0.808,0.31,0
RAB11A,0,1.79349517515008,0.752,0.254,0
GTF2A2,0,1.56768178092767,0.736,0.238,0
CENPX,0,2.21710648721927,0.673,0.176,0
KRT7,0,2.21883929486868,0.651,0.154,0
ADRM1,0,1.66396232815051,0.705,0.208,0
NAA20,0,2.06571035122272,0.642,0.145,0
ATP5PD,0,1.83059644005826,0.792,0.296,0
CBR3,0,4.13006006956195,0.536,0.04,0
SMC4,0,2.25294834995515,0.61,0.115,0
MRPS15,0,2.14816234112501,0.654,0.159,0
ZWINT,0,5.04522212750132,0.513,0.018,0
MORF4L2,0,1.6332169734854,0.755,0.261,0
DPM1,0,2.35311808185999,0.605,0.111,0
DDT,0,1.60643738696539,0.823,0.329,0
DGUOK,0,1.47261407020198,0.713,0.22,0
DMAC1,0,1.98720882207337,0.659,0.166,0
TPGS2,0,2.28415972895696,0.62,0.127,0
TUBB,0,2.84932957744717,0.92,0.428,0
PHLDA2,0,2.42758413137521,0.595,0.103,0
IMPA2,0,3.26067741419982,0.565,0.073,0
VDAC1,0,1.39325913856235,0.812,0.321,0
CCT3,0,1.67300875349787,0.767,0.276,0
NUDC,0,1.52817219455647,0.75,0.259,0
ERH,0,1.83438884107703,0.823,0.332,0
DSP,0,1.96273464138831,0.627,0.137,0
CIAO2B,0,1.34783873619735,0.753,0.263,0
EBNA1BP2,0,2.507127415038,0.592,0.102,0
GHITM,0,1.50530231478482,0.774,0.285,0
BANF1,0,1.59987311247518,0.763,0.274,0
DKC1,0,2.25149246287236,0.61,0.121,0
POLR2F,0,1.46603412317065,0.717,0.228,0
TMCO1,0,1.34015066313872,0.783,0.295,0
CBX3,0,1.33655122905041,0.8,0.312,0
MTCH1,0,1.66010549640446,0.772,0.284,0
NENF,0,1.5992045549639,0.762,0.274,0
DDX39A,0,2.20901571883019,0.594,0.106,0
SNRPF,0,1.57270665138762,0.823,0.335,0
ILF2,0,1.89482621469943,0.715,0.228,0
MARCKSL1,0,1.60560599594815,0.801,0.315,0
SQLE,0,2.76134812555736,0.591,0.105,0
HACD3,0,2.28951333831684,0.618,0.132,0
BIRC5,0,5.21945865617203,0.502,0.017,0
MINOS1,0,1.55617685003657,0.752,0.267,0
TSEN34,0,3.25094989422512,0.612,0.127,0
HIST1H4C,0,3.25737018600558,0.74,0.256,0
BTF3L4,0,1.66533135747723,0.723,0.239,0
PSMA4,0,1.41283520903788,0.82,0.336,0
RBX1,0,1.72351372069275,0.928,0.446,0
BCAP31,0,1.45474342978706,0.803,0.321,0
SRP9,0,1.62592297597136,0.766,0.285,0
TXNDC17,0,1.47943842465197,0.695,0.214,0
MRPL13,0,2.24110920258765,0.604,0.123,0
GMPS,0,2.40797589373184,0.572,0.091,0
NDUFB5,0,1.96768948871224,0.701,0.22,0
SEM1,0,1.7079558134283,0.907,0.427,0
TRAPPC3,0,1.7309227429026,0.658,0.178,0
NDUFC2,0,1.28706976204932,0.811,0.332,0
NDUFB6,0,1.68350385295815,0.667,0.188,0
GABRP,0,2.40231559860775,0.584,0.105,0
CMSS1,0,2.26268721865098,0.592,0.113,0
DNAJC19,0,1.71570281938047,0.65,0.171,0
MZT1,0,2.5861293878882,0.564,0.086,0
SSR3,0,1.52459700664479,0.816,0.338,0
RBBP7,0,1.70980423632638,0.637,0.16,0
DNPH1,0,1.88000227405926,0.648,0.171,0
CUTA,0,1.54345500879999,0.834,0.358,0
CCT4,0,1.53822249877937,0.721,0.245,0
MEA1,0,2.14042644311831,0.599,0.123,0
PSIP1,0,1.41633057676146,0.646,0.17,0
DHCR24,0,4.21170982107457,0.503,0.028,0
UQCRQ,0,1.70432125295261,0.926,0.452,0
DNAJC9,0,2.43699805794295,0.547,0.073,0
EIF4EBP1,0,2.30840802500046,0.631,0.157,0
USP1,0,2.00306723733295,0.611,0.137,0
EFNA1,0,2.78535556066365,0.578,0.104,0
PSMA5,0,1.5899896482,0.661,0.188,0
TMEM45A,0,2.88686433982109,0.55,0.077,0
COPE,0,1.47170843827739,0.818,0.345,0
CLTA,0,1.65237354978589,0.87,0.397,0
TMEM14C,0,1.58040832051095,0.718,0.245,0
EIF6,0,1.52520725495694,0.665,0.193,0
PPA1,0,1.6044363173272,0.851,0.379,0
MRPS16,0,1.67034389177912,0.637,0.165,0
H2AFV,0,1.43953346968722,0.794,0.323,0
HSPB1,0,2.44662987386362,0.841,0.37,0
CAPG,0,0.958830723557368,0.727,0.256,0
RPA3,0,1.85909223174,0.605,0.134,0
SNRPC,0,1.4234655154288,0.683,0.213,0
