"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj
MIEN1,0,2.10548710310144,0.507,0.151,0
RPS10,0,1.20591845987155,0.801,0.516,0
DBI,0,1.02871902891696,0.819,0.54,0
COX6A1,0,0.862998788278347,0.771,0.502,0
RPS17,0,1.45882883893332,0.729,0.487,0
SRSF9,1.11253693740466e-308,0.957951632224491,0.655,0.38,1.11264442545172e-308
PSMB3,1.76271999738307e-306,0.860089272777378,0.698,0.404,2.32467513254879e-302
POLR2F,4.24511957410256e-298,1.05448302089953,0.596,0.333,5.59846369432646e-294
NDUFB9,1.15686491231369e-263,1.02538588839384,0.697,0.434,1.52567344635929e-259
NME1,4.74451302929584e-256,0.956085267226636,0.551,0.292,6.25706378303535e-252
SNF8,4.24686980133312e-253,0.911766619877937,0.465,0.215,5.60077189399811e-249
HSPA1A,4.67914145453537e-248,1.38866704913968,0.667,0.407,6.17085175024124e-244
POLR2J,2.09483422886989e-227,0.718541448654819,0.616,0.361,2.76266738103361e-223
FKBP1A,8.45777148446105e-227,0.873408186446926,0.669,0.399,1.11541090337072e-222
MRPL18,1.06073740787477e-218,0.879592473414835,0.47,0.232,1.39890049350525e-214
SMDT1,4.2417933299365e-214,0.703966692797537,0.503,0.262,5.59407704352026e-210
SFT2D1,3.89515269986272e-202,0.782503395432878,0.45,0.223,5.13692738057896e-198
CNPY2,1.05352671193166e-194,0.695415696267818,0.471,0.245,1.38939102769547e-190
RPL17,1.23077554681316e-187,0.836107688145001,0.532,0.32,1.6231467911372e-183
ARPC1A,7.13173629411628e-182,0.695607338780031,0.53,0.307,9.40533382468055e-178
CCND1,4.01676421527112e-174,0.997259220490393,0.478,0.274,5.29730864709956e-170
EIF3L,2.40706768292357e-163,0.726108791879059,0.642,0.441,3.1744408602396e-159
LAPTM4B,4.8389046808909e-152,0.809007689401264,0.482,0.282,6.38154749315892e-148
