"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj
PTTG1IP,1.86521904727325e-08,1.95424879175027,0.846,0.517,0.000283531947376007
SSPN,2.04838049841733e-08,2.95143642859857,0.538,0.182,0.000311374319564418
UCP2,2.10676976857946e-08,-5.47440318460339,0,0.619,0.000320250072521764
ARHGDIB,2.24055485827549e-08,-6.83000240082618,0,0.618,0.000340586744006457
MAGED2,2.39492949298421e-08,2.20351761765645,0.769,0.385,0.000364053232228529
MYH9,2.75007347136331e-08,1.50097804077561,0.923,0.546,0.000418038668381937
CXCR4,3.23174257268182e-08,-7.29906435748855,0,0.61,0.000491257188473364
P4HA1,3.36176669697133e-08,2.65683649457018,0.538,0.181,0.000511022155606611
SRGN,3.57821650234124e-08,-6.18467998456177,0.154,0.678,0.000543924690520891
FAM63B,3.81783992571184e-08,2.59497531884851,0.615,0.243,0.000580349847107457
PDLIM5,3.84217171398144e-08,2.68278771002934,0.654,0.268,0.000584048522242319
SLC39A7,4.27312628431455e-08,2.23641679509047,0.615,0.233,0.000649557926478655
ANXA6,4.40182588018092e-08,1.86530490760362,0.577,0.173,0.000669121552046302
SYNGR2,4.68594139001664e-08,-3.25269620874875,0.154,0.697,0.000712309950696429
COX6A1,4.74895853921565e-08,-1.73774480166118,0.577,0.877,0.000721889187546171
BTG1,4.89045937998623e-08,-2.71370075847889,0.654,0.943,0.000743398730351706
HLA-DPB1,5.04900706925311e-08,-6.08564237685421,0.115,0.662,0.000767499564597166
TUBB2A,5.38093646806e-08,2.79369110672396,0.692,0.331,0.000817956152509801
MAFB,5.88537426115643e-08,2.8710004197786,0.692,0.3,0.000894635741438388
CASC4,8.49793300234428e-08,2.89298558726997,0.577,0.222,0.00129177079568635
HOOK3,1.00426960038212e-07,2.20422617752365,0.654,0.28,0.00152659021954086
RND3,1.07695945326325e-07,2.27689323000841,0.692,0.297,0.00163708606490547
NORAD,1.17087537585489e-07,1.83833636842613,0.808,0.434,0.00177984765883701
FBXO32,1.21215166694388e-07,2.41363432279902,0.692,0.319,0.00184259174892139
