gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
C20orf24,1.22399626716604,10.9782056842105,9.92990899311924,3.65211417078215e-20,1.5489676489498e-17,35.1208600667196
NXNL2,-1.06223855181024,3.57951575438597,-9.89137934493679,4.86723780445006e-20,1.99982633290342e-17,34.8400541177586
PAEP,-3.67029408239701,4.91630396491228,-9.86171898720949,6.06947204143011e-20,2.41822480002191e-17,34.6242472264204
CDKN3,2.59030066167291,7.47177494736842,9.84680109088292,6.781364018614e-20,2.62239335637461e-17,34.5158243748623
C4orf47,-2.13400050561798,5.95045680701754,-9.75424777530392,1.34700762890028e-19,5.06013037279454e-17,33.8449441275371
FANK1,-2.26209618601748,5.77599915789474,-9.69983375547874,2.01357956207309e-19,7.35404002281583e-17,33.4519791299295
CCDC173,-1.50256892634207,4.15022238596491,-9.6935596851427,2.10896811095682e-19,7.49424668185412e-17,33.4067395375103
FAM150B,-3.40357262172285,4.80055652631579,-9.64005816284952,3.12768848812596e-19,1.08218021689158e-16,33.0215579876028
C5orf49,-1.33251348314607,3.8368452631579,-9.61164735443876,3.85409261995161e-19,1.29932332736215e-16,32.8174511632979
CKS1B,1.48839528089888,10.0171947017544,9.54499254845558,6.2833630887755e-19,2.05373219093304e-16,32.3397923263521
RAD51AP1,2.23892543695381,7.91915350877193,9.54238919815132,6.40424549956303e-19,2.05373219093304e-16,32.3211706164201
SMPD2,-0.91634547440699,6.40360842105263,-9.42242014564827,1.53678014953429e-18,4.81085366811354e-16,31.4658689223404
B9D1,-0.917170605493134,5.88052873684211,-9.40519516943213,1.74177963171046e-18,5.32579502272769e-16,31.3435258289528
GGH,2.67624912609239,7.8535850877193,9.37684381592185,2.13989312016436e-18,6.3943897145275e-16,31.1424101436555
BUB1,2.61855748439451,7.11017101754386,9.37096874602177,2.23306037793232e-18,6.52450618867869e-16,31.1007739267241
KIF13B,-1.27351069288389,6.69450322807018,-9.35522195204676,2.50310357289922e-18,7.15452299488674e-16,30.9892449275413
TTC21A,-1.20733710986267,5.90548964912281,-9.34295188864097,2.73578057300408e-18,7.65320063273566e-16,30.90240864205
RABL2A,-1.58528419475655,7.47063901754386,-9.33656975523567,2.86516498455124e-18,7.79059325694299e-16,30.8572654290283
ENKD1,-1.3406147627965,5.9832550877193,-9.33473841581062,2.90340028590057e-18,7.79059325694299e-16,30.8443146787717
CYP3A5,-3.20540916978777,4.78983161403509,-9.33065249633998,2.99054233570714e-18,7.8639301259755e-16,30.8154249539108
UBE2T,1.93353383895131,8.04378757894737,9.31918947573005,3.24911908761961e-18,8.34140369387233e-16,30.7344106062733
CDCA5,1.74025226591761,7.5141032631579,9.31708258873437,3.29900359051842e-18,8.34140369387233e-16,30.7195259988564
ELP2,-1.61004505617978,6.52907866666667,-9.30959504497851,3.48251429011337e-18,8.63926375215293e-16,30.6666428347453
DTHD1,-0.602247034956305,3.08267350877193,-9.27495880579753,4.4721925378471e-18,1.08889606458544e-15,30.4223062783762
WDR66,-0.617384694132336,3.82225024561404,-9.23724638769954,5.86891279550218e-18,1.40299028064114e-15,30.1568199198384
UBE2C,2.32533559925094,9.24286729824561,9.20865344017839,7.20916635717052e-18,1.6683688161052e-15,29.9559176277954
CRABP2,2.53789448189763,10.2288552982456,9.20819783978247,7.23281278658324e-18,1.6683688161052e-15,29.9527191487285
PLEKHS1,-2.2376343196005,3.76001550877193,-9.20170722339598,7.5781637217797e-18,1.71789132093034e-15,29.9071619027401
C11orf70,-2.63824106117353,5.52661357894737,-9.16789132092134,9.66006987821672e-18,2.15272201286091e-15,29.6700896419111
CIRBP,-1.41461149188514,9.92093628070175,-9.15584002063589,1.05317209675455e-17,2.28815342963261e-15,29.5857156539616
ANAPC4,-1.19612008114857,8.60185378947369,-9.15472953888883,1.06158624283229e-17,2.28815342963261e-15,29.5779439269043
NRAS,1.62373130461923,7.32445263157895,9.12946090031963,1.27213850562352e-17,2.69775436644161e-15,29.4012388203352
CKS2,1.75157224094881,9.73722607017544,9.12532334169646,1.31035891946302e-17,2.73469826557139e-15,29.3723298506508
C9orf24,-3.61338732209738,6.09321494736842,-9.08862564791014,1.70325417704847e-17,3.49912279997396e-15,29.1162364462905
IQCD,-1.13122783395755,4.8449409122807,-9.06203116902483,2.05902630259125e-17,4.16493505022612e-15,28.9309999336742
NUF2,2.57936435705368,6.7813949122807,9.05352714738067,2.1876505717108e-17,4.35806510861419e-15,28.871830222884
NOB1,-1.21589732833958,9.02021729824561,-9.03659913200244,2.467875485584e-17,4.84292938574007e-15,28.7541383730523
SYNE1,-1.9269311485643,6.76109754385965,-9.0328951759613,2.53378496356757e-17,4.89914775014506e-15,28.7284027962678
AURKA,1.84353191011236,7.39222831578947,9.02441279160108,2.6913726001952e-17,5.10304505883218e-15,28.6694879378852
PIFO,-2.66925581148564,6.88550154385965,-9.02308718493692,2.71686305231406e-17,5.10304505883218e-15,28.6602836184805
CEP55,2.6048111485643,7.04646564912281,9.01263507371394,2.92641644707929e-17,5.37300139461478e-15,28.5877357263948
MUM1,-1.21304049937578,7.31390480701754,-9.01187245280597,2.94231898701144e-17,5.37300139461478e-15,28.582444205033
NUSAP1,2.12951460049938,8.43561838596491,8.9775086293406,3.75520474085006e-17,6.76348382639679e-15,28.3442642740542
LRP2BP,-1.38286763420724,4.39634859649123,-8.94683395303402,4.66680680907308e-17,8.29178053049903e-15,28.1320806416584
LRRC23,-1.64801826466916,6.08424154385965,-8.94353070245694,4.77720143152809e-17,8.37475258956417e-15,28.1092554050999
GCNT3,-2.22072469413234,5.8529838245614,-8.93896787490665,4.93396104575724e-17,8.53575260916002e-15,28.0777342998355
CHST6,-2.14998074906367,5.27732750877193,-8.93454941670961,5.09061820536357e-17,8.69239586547016e-15,28.0472190775157
KIF2C,2.13388237203496,8.13601529824561,8.90292577354055,6.36533921825888e-17,1.0729676928419e-14,27.8290625889634
LAGE3,1.49467698501873,8.25230133333333,8.85162393386707,9.13830025571608e-17,1.52089078179943e-14,27.4760790169029
CCDC170,-1.80848416978777,6.13173143859649,-8.84183052373967,9.79012910355608e-17,1.60900771816944e-14,27.4088258490996
CLUAP1,-1.17657564294632,7.65335884210526,-8.83833070013587,1.00340776415934e-16,1.62874139298358e-14,27.3848021082608
PTTG1,1.89461898252185,9.58735494736842,8.81692174554208,1.16630844045728e-16,1.8700760213576e-14,27.237962372411
KIF11,2.07109484394507,6.98122663157895,8.81147464837524,1.21177786699859e-16,1.91957293919246e-14,27.2006340201404
WDR78,-1.73696275905119,4.1196212631579,-8.78782838846183,1.43041167485602e-16,2.23893484535797e-14,27.0387407152139
ZDHHC1,-0.805537808988765,4.76171659649123,-8.75985538082951,1.7399731205289e-16,2.69143136337812e-14,26.8475444113812
FOXM1,2.33796737827716,7.37730294736842,8.75774792411627,1.7658199298576e-16,2.69965121369393e-14,26.8331539772003
HJURP,1.89933789013733,7.1163652631579,8.74036795355837,1.99400361138738e-16,3.01346660718636e-14,26.7145531146569
CCNB2,2.13103530586767,8.50000915789474,8.7342618826631,2.08091847547537e-16,3.10908137676706e-14,26.6729173301476
COMMD2,1.20400925093633,6.57871656140351,8.71830297904566,2.32621071729054e-16,3.43651893381303e-14,26.5641763437344
TIMELESS,1.60580716604245,7.72198554385965,8.66024486895085,3.48568947347666e-16,5.04349870834253e-14,26.1695458896418
OSCP1,-1.55082498751561,6.51391463157895,-8.66003791342412,3.49070871964686e-16,5.04349870834253e-14,26.1681419039017
FAM72A,2.31716772159801,7.52113084210526,8.60817401483194,5.00328769526949e-16,7.15035071928296e-14,25.8169116959683
PSRC1,1.84810672284644,6.97430252631579,8.60163740339203,5.23506794783858e-16,7.40114767507329e-14,25.7727319178332
GPSM2,1.70914676029962,7.08116231578947,8.54865722251767,7.55114657227628e-16,1.05619654396052e-13,25.4153731322144
MCM6,1.32978667915106,9.5324112631579,8.53361712577831,8.37672189611106e-16,1.15933831042177e-13,25.3141617395825
COQ4,-0.939248420724093,7.18390975438597,-8.50461077402546,1.0229431020721e-15,1.40100582354625e-13,25.1192619779978
SMC4,1.45734437578028,8.98552768421053,8.46339408800864,1.35789875583217e-15,1.84058276718364e-13,24.8429939317278
CDKN1A,-1.60183247815231,8.47158866666667,-8.45128621740056,1.47550114863887e-15,1.97958052064325e-13,24.7619884742173
EFHC1,-1.79029627965043,8.04609284210526,-8.44921347470149,1.49662073672821e-15,1.9876332774245e-13,24.7481280907054
RPGR,-1.6265379463171,6.47415021052632,-8.43973615786142,1.59706349806601e-15,2.09981908725719e-13,24.6847792806493
FHOD3,-2.03447963795256,5.19077936842105,-8.41008411010803,1.95644355395737e-15,2.54686335123085e-13,24.4868514699011
NCAPG2,1.43529594257179,6.76743456140351,8.39792087941806,2.12604524979677e-15,2.7405140141498e-13,24.4057822439905
ESPL1,1.44234775280899,7.57182210526316,8.39047236078917,2.23700864532055e-15,2.85555239501694e-13,24.3561717845608
PRC1,2.07566916354557,8.23722315789474,8.38254480135553,2.36140980352518e-15,2.98536693237972e-13,24.3033997093714
FLAD1,0.884994294631707,7.50977880701754,8.33320777531469,3.30488189366406e-15,4.13834163218048e-13,23.9756485718621
NCAPH,1.69242435705368,6.03254884210526,8.32827786550394,3.41755565386946e-15,4.2390586544411e-13,23.9429627981672
MIR34A,-1.18624654182272,6.48784540350877,-8.3068296573219,3.95367217458183e-15,4.85821324779457e-13,23.8008953741498
CENPL,1.38573164794008,5.4140450877193,8.27731707192845,4.82974542622489e-15,5.87976785777823e-13,23.6057749551063
C6orf141,-1.06860622347066,4.31624747368421,-8.26958361753149,5.08945887168967e-15,6.13910139862164e-13,23.5547155843333
AGR3,-3.95281115480649,6.21602729824561,-8.24913764497186,5.84455768572394e-15,6.98584040471804e-13,23.4198632060386
AGR2,-3.75099141697878,6.43166719298246,-8.24085111563071,6.18125258523376e-15,7.32172153068951e-13,23.3652670444059
NR2F1-AS1,-0.936330268414483,3.2802458245614,-8.22113260053244,7.0615746073072e-15,8.28978419079242e-13,23.2354857203816
MAFF,-1.33553196004994,7.07179631578947,-8.20462687092202,7.89299946998287e-15,9.18381920631281e-13,23.1269965003951
DNAJC12,-2.37086800873908,5.85050157894737,-8.19724166141836,8.29569158562957e-15,9.56769762875943e-13,23.0784981790098
NME5,-2.28273139825219,7.04598666666667,-8.19558898553304,8.38855317483871e-15,9.59066931676342e-13,23.0676488094406
RGS17,-1.07883934456929,4.62520287719298,-8.18516678006431,8.99831387003491e-15,1.01991233416568e-12,22.9992608490351
THG1L,-1.09329030586767,6.82935238596491,-8.17366909114463,9.72194535567647e-15,1.0925139960379e-12,22.9238779868653
KIF23,2.11339895131086,6.59165112280702,8.17193737077215,9.83581152234445e-15,1.09594279572699e-12,22.9125298813861
CCDC167,1.05666872034956,7.98363119298246,8.16789599702327,1.01067020434626e-14,1.11666318039871e-12,22.8860521956825
TRABD2A,-1.95744691635456,5.8619690877193,-8.16048952354783,1.06224456821183e-14,1.16386596523743e-12,22.8375485139421
MAPRE1,0.863690399500626,8.1525170877193,8.13968209451454,1.22148019985889e-14,1.32727451799543e-12,22.7014298489569
MELK,1.92558473782772,8.10876719298246,8.13567668539711,1.25473839827631e-14,1.35223774266696e-12,22.6752518203443
PID1,-1.63393464419476,4.83751789473684,-8.13307028919337,1.27685955219002e-14,1.36489019448735e-12,22.658221562773
NEK10,-0.663786279650439,3.8751381754386,-8.13134406233641,1.29172236641371e-14,1.36964239303286e-12,22.6469442143969
ALG3,0.861437215980025,8.30866287719298,8.09278071893855,1.67218015659186e-14,1.75886597590958e-12,22.3953994427021
TMEM246,-1.878004082397,5.59161003508772,-8.08429433843893,1.76975173259183e-14,1.84672188731091e-12,22.3401435028396
PARP1,0.908709812734085,8.94759094736842,8.07806241046009,1.84496803726194e-14,1.91005037432441e-12,22.2995896083929
AMIGO2,-2.636607721598,7.86915431578947,-8.07561197252918,1.87540193677944e-14,1.92638942693563e-12,22.2836488738059
SMC2,1.54028426966292,6.72013315789474,8.06466439735925,2.01754447939158e-14,2.0563313810109e-12,22.2124689258744
A4GALT,-0.740264756554307,6.23138880701754,-8.06053235651732,2.07392026207349e-14,2.09753104659555e-12,22.1856185218189
NCK1-AS1,1.25997372034956,6.75756754385965,8.05122441271967,2.20668358075311e-14,2.2147691389116e-12,22.1251661155505
BBS12,-1.49398301498127,5.35124214035088,-8.03642729036008,2.43523845698632e-14,2.42564509336789e-12,22.0291530922162
KIF14,1.88488892009988,7.36479385964912,8.03241285106165,2.50118185667948e-14,2.46478242610861e-12,22.003123976221
ZWINT,1.68660754057428,8.78481273684211,8.03176287874625,2.51202346439424e-14,2.46478242610861e-12,21.9989104051646
HRH1,-2.18312629837703,6.41813480701754,-8.0303234365352,2.53619917859806e-14,2.47007013334869e-12,21.9895797043173
ADPRM,-1.05929213483146,5.98000385964912,-8.02411092951564,2.6432055947923e-14,2.55535787943597e-12,21.9493212515367
MPV17L,-1.26806375156055,4.16725392982456,-8.00837517980617,2.93462802860925e-14,2.8163860817631e-12,21.8474376029148
SLC4A4,-0.600682471910113,3.24255203508772,-8.00187097554533,3.0641642436191e-14,2.89277583156201e-12,21.805361820847
KIAA0368,-1.29851987515605,5.11367968421053,-8.00135715097894,3.07463512539777e-14,2.89277583156201e-12,21.8020388000102
NUP155,1.15077903870162,7.22311936842105,8.00108331823973,3.08022981760482e-14,2.89277583156201e-12,21.8002679160067
TBC1D8,-1.41331807116105,8.14623912280702,-7.99602575534616,3.18538948861112e-14,2.97031921959284e-12,21.7675673765723
SORL1,-1.62851740948814,10.3690502105263,-7.9817755571346,3.50115603842293e-14,3.24177461923836e-12,21.6755003707991
CHKB,-0.930420905118606,7.95058529824561,-7.97891042954461,3.56828345232823e-14,3.26661589335704e-12,21.6570019979746
IGBP1,-0.928626928838957,9.60427652631579,-7.97851384144674,3.57767484517351e-14,3.26661589335704e-12,21.6544418019574
CDCA8,1.70706465043695,7.31872059649123,7.97003481322919,3.78441079986594e-14,3.43154711700948e-12,21.5997242011241
PNO1,0.73873011235955,8.55289347368421,7.96892423335219,3.81234914713088e-14,3.43320319085458e-12,21.5925600330496
BORA,1.31799605493134,6.7604630877193,7.95335183403618,4.22625305861419e-14,3.78005273569111e-12,21.4921715487278
MGLL,-2.0504043196005,7.70575712280702,-7.94412427604388,4.49215697652494e-14,3.99073513022634e-12,21.4327441593546
CDCA3,1.578780917603,7.10929677192983,7.94152495408627,4.56999992702718e-14,4.03264154634586e-12,21.4160118787487
MCM2,1.39693072409488,9.10402463157895,7.93488797008765,4.77486041780795e-14,4.18531953059007e-12,21.3733042302677
ASF1B,1.68142511235955,7.28680150877193,7.93388218833844,4.80668732217144e-14,4.18531953059007e-12,21.3668342049507
NDC80,2.07543020599251,6.78261873684211,7.92394960012139,5.13247161004809e-14,4.43598539282186e-12,21.302967495274
ADORA2B,-1.31587232833958,4.61207150877193,-7.92307901075299,5.16204567311945e-14,4.43598539282186e-12,21.2973720133296
PBK,2.27459411985019,7.57342554385965,7.92125697863679,5.22448656522691e-14,4.46049021815606e-12,21.2856626502898
SNHG8,-1.62992902621723,10.2405705263158,-7.91579917662461,5.41602640139898e-14,4.59418807261896e-12,21.250598110055
CLIC4,1.55956367665418,7.19576880701754,7.90936072291554,5.6509194483736e-14,4.75312349659571e-12,21.209252977653
RPUSD4,-0.84775247815231,7.85504589473684,-7.90869710427073,5.67569507883729e-14,4.75312349659571e-12,21.2049927055234
KIAA0101,1.87590709737828,9.59377042105263,7.88907486985744,6.45882197775772e-14,5.37472097237712e-12,21.0791256177946
EZH2,1.72670413857678,7.69017080701754,7.87093268907155,7.27741865159578e-14,6.01783021579756e-12,20.9629299061734
USP43,-0.73335891385768,4.71093849122807,-7.86766956579445,7.43516915347623e-14,6.10985025186909e-12,20.9420486350054
MYBL2,1.36583628589264,7.23772238596491,7.8601645562175,7.81092336160878e-14,6.37875902847406e-12,20.8940438481385
MCM10,2.04179852059925,5.9136178245614,7.84610177558219,8.5662176275898e-14,6.95238452886116e-12,20.8041721684148
SYTL1,-1.79339764044944,7.36285624561404,-7.84367178764064,8.7038507376171e-14,7.02075027596255e-12,20.7886531828535
EIF3D,-0.857996029962546,10.5845498596491,-7.83805864351319,9.03018399093594e-14,7.23956458005035e-12,20.7528169341627
MYO5C,-1.443057721598,9.05297221052632,-7.8280986389424,9.63925363484754e-14,7.6347534211431e-12,20.6892693756311
SPA17,-1.62525827715356,6.84345628070175,-7.81263694677366,1.06660653779652e-13,8.39745075386146e-12,20.5907224665625
MCUR1,1.27586815230961,8.64479256140351,7.81028799356983,1.08312381307082e-13,8.45356093876687e-12,20.575762109179
TNFSF9,-0.620565605493133,4.14223912280702,-7.80979920526742,1.08659248452358e-13,8.45356093876687e-12,20.5726494067227
VPS13A,-0.99895024968789,6.09769578947369,-7.797620714429,1.17664932012212e-13,9.10034427115627e-12,20.4951348512364
ZC2HC1C,-0.978028970037455,5.86208961403509,-7.78458449421143,1.28122621776806e-13,9.85120602994994e-12,20.4122474344974
NDC1,1.46047483146068,6.73981098245614,7.78136559923949,1.30843056472822e-13,9.98683100022232e-12,20.3917947145768
CDCA7,2.47559733458178,7.08419992982456,7.78070815316595,1.31405671055557e-13,9.98683100022232e-12,20.3876180026801
MCAT,-0.84050815855181,6.94788378947368,-7.7791283724064,1.32767369143535e-13,1.00323297097655e-11,20.377582691253
MGARP,-2.1489211298377,6.08611631578947,-7.76204478413101,1.48412912866649e-13,1.11504741621183e-11,20.2691460557357
PLXNB2,-1.13598142322097,9.46932477192983,-7.74752574602696,1.63131283082956e-13,1.2186648352129e-11,20.1771090761801
SMDT1,-0.851843283395755,9.65957178947368,-7.74513108006429,1.65693591146765e-13,1.23081318440546e-11,20.1619398921547
MARS,0.845884563046194,8.75201638596491,7.73441820757212,1.7765170590281e-13,1.31222731978098e-11,20.0941157022643
DLGAP5,2.22982654182272,6.98755094736842,7.73266442437097,1.79688920274715e-13,1.31539337590184e-11,20.0830181461742
MRPL47,0.970552290886394,10.0793581403509,7.73193495087337,1.80543063296502e-13,1.31539337590184e-11,20.0784026791628
C15orf65,-1.19622893882647,5.37649014035088,-7.73147669483173,1.81081686217092e-13,1.31539337590184e-11,20.0755033824989
RPS27L,-0.935787016229716,10.4242675438596,-7.72091658635694,1.93942941189852e-13,1.40107790701328e-11,20.0087225902207
STPG1,-0.918310399500624,6.0686092631579,-7.69084073153752,2.3572468027571e-13,1.68174914634548e-11,19.8188525518456
TSEN15,0.937317852684147,8.47522771929825,7.69075519008849,2.3585536048273e-13,1.68174914634548e-11,19.8183132147858
DDB2,-1.25865657303371,6.87826252631579,-7.69024785631333,2.3663187714779e-13,1.68174914634548e-11,19.8151145663743
DDX39A,1.21828490636704,9.89539392982456,7.68270671122328,2.48476312520474e-13,1.75643363280601e-11,19.7675852519786
CTNNAL1,-1.37510626716604,8.73902810526316,-7.6814177773261,2.50558535716308e-13,1.76168108427702e-11,19.7594645819692
EGFL6,2.87737805243446,8.30893557894737,7.67121103479,2.67667054578626e-13,1.87196086893605e-11,19.695190509468
DTL,1.77471734082397,7.1548032631579,7.66217291810267,2.83776383223395e-13,1.97412269133396e-11,19.638322223931
RFC4,1.36317993757803,8.94572880701754,7.65363050888301,2.99880488832149e-13,2.07517298271847e-11,19.5846133327505
ZNF185,-1.55658076779026,7.9640812631579,-7.64913294771698,3.08718486914254e-13,2.12514694552283e-11,19.5563514970889
PLEKHH2,-2.06752579900125,5.544022,-7.63358540852622,3.41297604223927e-13,2.33148543942941e-11,19.4587376777261
CCNA2,1.88613276529338,5.82571470175439,7.63315796569555,3.42239648471156e-13,2.33148543942941e-11,19.4560558594029
GS1-259H13.2,-0.662587303370786,4.26611698245614,-7.6274932708935,3.5496920169802e-13,2.405616013596e-11,19.4205243318419
ALPP,-2.30650193508115,4.67161298245614,-7.62670353920297,3.56780592220277e-13,2.405616013596e-11,19.4155721552669
SPAG7,-0.675947440699127,9.22396842105263,-7.59205748719489,4.45899538502142e-13,2.99116690419702e-11,19.1986494480719
BCO2,-0.869320380774032,4.5908601754386,-7.58794923760891,4.57826666832471e-13,3.05558630229103e-11,19.1729704665614
NCAPG,1.76713980649189,6.51746042105263,7.58711229330523,4.60294827547395e-13,3.05654363262281e-11,19.1677401971291
CDC20,2.01257163545568,8.40018740350877,7.56439573096073,5.32538648548656e-13,3.51850158347625e-11,19.025924599951
SPATA7,-1.19953093632959,6.7486289122807,-7.55945659400722,5.49669219225307e-13,3.61352544718717e-11,18.9951276810159
TCF19,1.3534141011236,6.12447698245614,7.55621873385517,5.61193129379144e-13,3.67092898760049e-11,18.974945939836
GATS,-1.48375535580525,6.38251550877193,-7.54852194130705,5.8955262556498e-13,3.83734550541008e-11,18.9269944709191
CHEK1,1.61283858926342,5.70771621052632,7.54220983132588,6.13861881349294e-13,3.97588966304459e-11,18.8876938601932
SMIM5,-0.825313027465667,6.01014589473684,-7.54107990254799,6.18316673245773e-13,3.9851115783507e-11,18.8806609741
TK1,1.50703287141074,6.95546407017544,7.53080098211095,6.60334990434762e-13,4.23516314840793e-11,18.8167152240296
SPATA13,-1.34463108614232,6.04250298245614,-7.5283659816345,6.70694513218167e-13,4.28072400960799e-11,18.8015754421282
CDK1,1.65590214107366,8.88277607017544,7.51839783925402,7.14801389281216e-13,4.54019742331857e-11,18.7396318011087
C1orf112,1.36529238451935,5.80288561403509,7.50535885267251,7.76840753062965e-13,4.91052991407301e-11,18.658687963036
SLC22A5,-1.18942350811486,6.59578575438597,-7.48970476481671,8.58371323426887e-13,5.39993596192187e-11,18.5616338232519
PDLIM4,-1.94572847066167,6.24323242105263,-7.48293057515646,8.96218062344893e-13,5.58458534773016e-11,18.5196763249679
KCNN4,-1.85470799001249,6.28721701754386,-7.48187438042544,9.02265429371576e-13,5.59574804970636e-11,18.5131368271589
CEBPG,1.55696845193508,7.06607915789474,7.47326842888893,9.53063720484748e-13,5.88304309715186e-11,18.4598755329531
KIF9,-0.721228739076156,5.33581810526316,-7.4697383640656,9.74707431216518e-13,5.98852958207232e-11,18.4380402103561
GAS2L3,1.16194722222222,6.51770719298246,7.44899788708176,1.11202166700279e-12,6.80040040825709e-11,18.309888992406
RP11-539I5.1,-1.0335611298377,4.37535252631579,-7.44727432840767,1.12425616063571e-12,6.84338888890663e-11,18.2992502256039
CENPE,1.55500812109863,6.27797652631579,7.44355746731984,1.1510935876344e-12,6.9744601337406e-11,18.2763133071152
ECT2,1.67794609238452,8.22580277192983,7.44149304112817,1.16627162873075e-12,7.03400888740915e-11,18.263576960151
MKI67,1.68916337702872,7.20653659649123,7.43897897629632,1.18502227957386e-12,7.11446252595299e-11,18.2480698000568
EEF2,-0.819614606741574,12.1198905263158,-7.42919767180086,1.26084541029654e-12,7.53527066117226e-11,18.1877706269451
CORO1C,0.965124943820225,8.87647301754386,7.40656065908997,1.45516102191305e-12,8.65722041453066e-11,18.0484241810513
ZWILCH,1.33199926342073,7.01293743859649,7.38730534480821,1.64348007696792e-12,9.73354777115956e-11,17.9301201289338
TIMM17A,0.872214338327095,9.02080989473684,7.37579880370798,1.76728245250194e-12,1.04198339396841e-10,17.8595236100111
KPNA2,1.28411791510612,10.1026768421053,7.34832016542644,2.10136262316766e-12,1.2334248111343e-10,17.6912343367113
RSRC1,1.21237764669164,6.46144031578947,7.34710648865514,2.11747367519546e-12,1.23735750584311e-10,17.6838111540091
TOP2A,2.31727277777778,8.48460259649123,7.34009772033204,2.21292269372209e-12,1.28741183969283e-10,17.6409598691982
TOPBP1,0.950269238451935,8.66162445614035,7.32757890223352,2.39407954357049e-12,1.3866677462055e-10,17.5644895281438
DSN1,0.985623096129839,6.90493543859649,7.32490895063214,2.43456723980029e-12,1.4039337749515e-10,17.5481917932638
CAV2,-1.80663149188514,7.41100543859649,-7.31895835536202,2.52724778262142e-12,1.44608088049195e-10,17.5118831175961
CCNB1,1.56422601747816,8.17745168421053,7.31880689086815,2.52965167716115e-12,1.44608088049195e-10,17.5109591905778
SESN1,-1.01663646691635,7.10949992982456,-7.3149769135265,2.59119205805928e-12,1.47291068951159e-10,17.4876008163697
