"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
MGST1,2.24280250494908e-153,-0.932082206221708,0.508,0.84,2.74317174380322e-149,Other,MGST1
KRT19,1.39669569858123e-140,-1.03328748043248,0.602,0.884,1.7082985089347e-136,Other,KRT19
EPCAM,1.4836139726411e-136,-0.839633358112032,0.404,0.756,1.81460824993733e-132,Other,EPCAM
MPHOSPH6,1.64051819269971e-128,-0.823921697267117,0.316,0.653,2.00651780149101e-124,Other,MPHOSPH6
SPINT1-AS1,1.12626432891412e-125,-0.769691168518662,0.306,0.651,1.37753390069486e-121,Other,SPINT1-AS1
C3orf14,1.62341255190264e-124,-0.713177531038446,0.336,0.686,1.98559589223212e-120,Other,C3orf14
CYB5A,2.06086067814592e-124,-0.79181169879558,0.548,0.861,2.52063869544028e-120,Other,CYB5A
G6PD,1.32284031642603e-120,-0.941536460842672,0.199,0.476,1.61796599102067e-116,Other,G6PD
TMEM45A,3.0523596239816e-120,-0.931023007476047,0.226,0.513,3.73334105609189e-116,Other,TMEM45A
REEP6,3.72723897196538e-120,-0.93409026052654,0.172,0.434,4.55878598661086e-116,Other,REEP6
POLD2,8.05405225608323e-120,-0.730469520276855,0.229,0.527,9.8509113144154e-116,Other,POLD2
PLPP2,1.81505743429685e-119,-0.751759661529763,0.326,0.658,2.21999674788848e-115,Other,PLPP2
PYCR1,3.64100802882491e-119,-0.955897636722985,0.253,0.547,4.45331692005575e-115,Other,PYCR1
DCXR,4.74795012587376e-119,-0.732131600547278,0.445,0.782,5.80721779895619e-115,Other,DCXR
SPTSSA,3.60942586063994e-117,-0.775536786983626,0.417,0.749,4.41468877014871e-113,Other,SPTSSA
CCND1,4.68009280651023e-117,-0.829045812864407,0.354,0.678,5.72422151164266e-113,Other,CCND1
PLGRKT,7.37871989899737e-117,-0.79331210805464,0.323,0.643,9.02491230846368e-113,Other,PLGRKT
LAPTM4B,3.84144455816063e-116,-0.881436278845056,0.38,0.705,4.69847083908627e-112,Other,LAPTM4B
QPRT,5.7020060305127e-116,-0.868449119063592,0.249,0.546,6.97412357592008e-112,Other,QPRT
AQP5,1.60975604317133e-115,-1.15021892638138,0.168,0.411,1.96889261640285e-111,Other,AQP5
FAM84B,1.95225472222783e-114,-0.801281747403628,0.284,0.596,2.38780275075686e-110,Other,FAM84B
