"",nfeature,imputation,independent,TPR,FPR,TNR,FNR,F1,Accuracy
23,4700,KNN,FALSE,0,0,1,1,0,0.844156099479013
24,1200,None,TRUE,0,0.00694023941497042,0.993059760585029,1,0,0.838297454045021
25,3000,ALRA,TRUE,0.0387283966191497,0.118240253388607,0.881759746611393,0.96127160338085,0.0461272631658027,0.750378452767129
26,4700,None,TRUE,0.000126151129052605,0.00635800456472123,0.993641995435279,0.999873848870947,0.000243872698451408,0.838808611029195
27,3600,ALRA,TRUE,0.0624448088810395,0.116679863989939,0.883320136010061,0.937555191118961,0.0737045860631328,0.755391723188833
28,2300,None,FALSE,0.000126151129052605,0.000698681820299036,0.999301318179701,0.999873848870947,0.000251319426991706,0.843585962842819
29,3200,ALRA,FALSE,0.0163996467768387,0.0450183986212679,0.954981601378732,0.983600353223161,0.026026026026026,0.808709328614961
30,1700,ALRA,FALSE,0,0.00121104848851833,0.998788951511482,1,0,0.843133785510666
31,4800,None,FALSE,0,0.00116446970049839,0.998835530299502,1,0,0.843173105278679
32,2500,None,FALSE,0.00126151129052605,0.00204946667287717,0.997950533327123,0.998738488709474,0.00249221183800623,0.842622628526492
33,4000,ALRA,TRUE,0.049829695975779,0.108132656388281,0.891867343611719,0.950170304024221,0.0609332819128423,0.760640912218618
34,1800,None,TRUE,0,0.0025385439470865,0.997461456052913,1,0,0.842013172122285
35,3200,ALRA,FALSE,0.0185442159707329,0.0481391774186036,0.951860822581397,0.981455784029267,0.0289912237451928,0.806409122186179
36,1700,None,FALSE,0,0.000745260608318972,0.999254739391681,1,0,0.843526983190799
37,2000,KNN,FALSE,0,0.00174670455074759,0.998253295449252,1,0,0.842681608178512
38,2300,KNN,FALSE,0,0.00114118030648843,0.998858819693512,1,0,0.843192765162686
39,2400,KNN,TRUE,0.0074429166141037,0.0162559970189576,0.983744002981043,0.992557083385896,0.0135882081989866,0.831593433598742
40,2300,None,TRUE,0,0.00244538637104663,0.997554613628953,1,0,0.842091811658311
41,4700,None,FALSE,0,0.00146723182262798,0.998532768177372,1,0,0.842917526786592
42,3800,KNN,TRUE,0.0254825280686262,0.0493502259071219,0.950649774092878,0.974517471931374,0.0394223263075722,0.806468101838199
43,1900,ALRA,FALSE,0,0.00496064092412316,0.995039359075877,1,0,0.839968544185589
44,1000,None,TRUE,0.0465497666204113,0.147049233778937,0.852950766221063,0.953450233379589,0.0505133470225873,0.727278089059275
45,3200,None,TRUE,0.000126151129052605,0.011598118216964,0.988401881783036,0.999873848870947,0.000237360550676478,0.834385137127691
46,1300,ALRA,FALSE,0,0.000698681820299036,0.999301318179701,1,0,0.843566302958813
47,4000,None,TRUE,0,0.0108295682146351,0.989170431785365,1,0,0.835014253415905
48,3700,ALRA,FALSE,0.0153904377444178,0.0192836182402534,0.980716381759747,0.984609562255582,0.0274867635462431,0.830276221370294
49,3900,None,FALSE,0.00075690677431563,0.00838418184358843,0.991615818156412,0.999243093225684,0.00144700349692512,0.837196500540647
50,2400,ALRA,TRUE,0,0.00270156970515627,0.997298430294844,1,0,0.841875552934238
51,2000,None,TRUE,0,0.00232893940099679,0.997671060599003,1,0,0.842190111078345
