gene,beta,se,pval,HR,HR_low,HR_up,FDR,sig,direction,abs_logHR
PDS5A,-0.883445876961859,0.282272411609591,0.00164486966878586,0.413356080556154,0.237710958436366,0.718785749115916,0.0259817058937585,TRUE,protective,0.883445876961859
LAMTOR3,-0.441633520340502,0.142870072745405,0.00165145278496742,0.642985233291346,0.485945470049233,0.850774491608781,0.0260519877318504,TRUE,protective,0.441633520340502
CENPJ,0.66781404255612,0.220488179574193,0.0016543498053929,1.94997010669104,1.26574035340517,3.0040785274478,0.0260640143533513,TRUE,risk,0.66781404255612
TMEM214,1.00907028911333,0.314009699980124,0.00166317523855741,2.74304958609221,1.48232422337326,5.076029193288,0.0261692908025593,TRUE,risk,1.00907028911333
DCAF7,0.704067200883734,0.228355996165248,0.00166586230304452,2.02195972273835,1.29238512899661,3.16339226492821,0.0261778361906996,TRUE,risk,0.704067200883735
TCF25,0.889208282858793,0.272937643062387,0.00167871617773669,2.43320248039167,1.42511213586051,4.154391897736,0.0263459184192351,TRUE,risk,0.889208282858793
PRRT3-AS1,0.538712974295299,0.176059122952312,0.00168953293638242,1.71379973786132,1.21365575923069,2.42005158312378,0.0264816394778297,TRUE,risk,0.538712974295299
ARID5A,0.634365766693194,0.201723641796894,0.00170889421378607,1.88582570861483,1.26996257149354,2.80034914658169,0.026750767115805,TRUE,risk,0.634365766693194
B4GALNT3,10.4550154005058,3.57452712738481,0.00171280757944209,34718.0637797071,31.4670897812677,38304907.158251,0.0267776959602918,TRUE,risk,10.4550154005058
ACTR6,-0.473321897619418,0.15303673120088,0.0017281239456631,0.622929519371465,0.461499692763902,0.840826531823676,0.0269826002257628,TRUE,protective,0.473321897619417
DUS2,0.910048761935442,0.292848792588839,0.0017324852890725,2.48444367671338,1.39943016457634,4.41069553808689,0.0270161499100578,TRUE,risk,0.910048761935442
CREBBP,-0.780491350053552,0.239279286055903,0.00174661979678214,0.458180828813265,0.286654176206932,0.732344718189159,0.0271925646868167,TRUE,protective,0.780491350053552
WDR19,2.68145054712016,0.89516794348847,0.00175098397767348,14.6062650125325,2.52671838022126,84.4348065405089,0.0271925646868167,TRUE,risk,2.68145054712016
EPB41L3,-0.424395795686257,0.137441001297783,0.00175123794829026,0.654164915011787,0.499683611309069,0.856405386022737,0.0271925646868167,TRUE,protective,0.424395795686257
PIGB,-0.664741924512132,0.215296899441176,0.00175270666736484,0.514406266225735,0.337319796548492,0.784459760262726,0.0271925646868167,TRUE,protective,0.664741924512132
CRYZ,-0.392575349426021,0.127834491717455,0.00175890800091942,0.675315459803193,0.525644077938543,0.867604124900879,0.0272230384091406,TRUE,protective,0.392575349426021
CDKN3,0.378818810087374,0.124645024897122,0.00176359748918582,1.46055837332303,1.1439813167237,1.86474265855449,0.0272230384091406,TRUE,risk,0.378818810087374
NCKAP5L,1.61663782797625,0.548415132456588,0.00176393542645124,5.03612948625998,1.7190024787321,14.7542545843705,0.0272230384091406,TRUE,risk,1.61663782797625
ERVK3-1,-0.388941202854365,0.125610759697604,0.00176444421655546,0.677774120026069,0.529862207619504,0.866975887638684,0.0272230384091406,TRUE,protective,0.388941202854365
DAB2IP,0.825037063358155,0.257294690582561,0.00176581870761993,2.2819653410607,1.37814648536122,3.77852853315326,0.0272230384091406,TRUE,risk,0.825037063358155
ANKMY2,-0.371949698631919,0.121105907421079,0.00177487098655117,0.68938891885784,0.543721953773169,0.874081096313889,0.0273280892128497,TRUE,protective,0.371949698631919
TCF3,0.921451168617021,0.296605509826116,0.0017866706118422,2.51293443682491,1.4050942316937,4.49424625149065,0.0274751236405457,TRUE,risk,0.921451168617021
STIL,0.519887447845183,0.167988713319707,0.00179221791778031,1.681838344516,1.21001114430851,2.33764807075458,0.0275257619825127,TRUE,risk,0.519887447845183
ANP32A,-0.746729179067935,0.238597802191581,0.00180601522790474,0.473914108658791,0.29689377283987,0.756481283650877,0.0277028215235136,TRUE,protective,0.746729179067936
APMAP,-0.393767188624591,0.125092825720693,0.00181356404684858,0.674511071812587,0.527846832650478,0.861926524619362,0.0277837101781947,TRUE,protective,0.393767188624591
PIF1,4.66565856325766,1.61206353598459,0.00183985942275053,106.235525002987,4.50872330598967,2503.14468347777,0.0281512325210326,TRUE,risk,4.66565856325766
KRCC1,-0.520983930775741,0.170010810481326,0.00184479610934709,0.593935868595422,0.425621374864831,0.82881132583209,0.0281705003569641,TRUE,protective,0.520983930775741
RASSF3,-0.505912530080222,0.161757879838034,0.00184573302912132,0.602955109632378,0.439130793780303,0.827896538755784,0.0281705003569641,TRUE,protective,0.505912530080222
MOAP1,-0.474760942474869,0.150435950880883,0.00185637426102864,0.62203374053885,0.463191174513047,0.835348330579763,0.0282759504588852,TRUE,protective,0.474760942474869
STRN4,0.908775173814802,0.291023722035785,0.00185727373202506,2.48128153282218,1.40265753794164,4.38935226780964,0.0282759504588852,TRUE,risk,0.908775173814802
ARL13B,-0.843653082853303,0.273693918082438,0.00186104135308756,0.430136326205433,0.251555116516129,0.735493921506639,0.0282980260537972,TRUE,protective,0.843653082853303
ACTR3B,0.383425791161943,0.128476480177771,0.00186390432227827,1.46730266158287,1.14066552966396,1.88747450036686,0.0282990529066632,TRUE,risk,0.383425791161943
SLU7,-0.489482793530989,0.160030096214701,0.00186858234425852,0.612943330472259,0.447919485711853,0.838765756692517,0.0282990529066632,TRUE,protective,0.489482793530989
C5orf51,-0.564791496218555,0.181977658848806,0.00186913351128019,0.568478664352616,0.397934560702289,0.812113406922476,0.0282990529066632,TRUE,protective,0.564791496218555
SETD3,-0.791305700536969,0.250760608682696,0.00187198088182926,0.453252596590664,0.277260857099836,0.740955353254952,0.0282990529066632,TRUE,protective,0.791305700536969
GTF2H1,-0.948807316034056,0.301310807366649,0.00187485069491258,0.387202558450132,0.214514810050579,0.698906622041518,0.0282990529066632,TRUE,protective,0.948807316034056
ZNF883,0.372962006612626,0.123451935677232,0.00187501505335713,1.45202917127798,1.13996346390338,1.84952306017145,0.0282990529066632,TRUE,risk,0.372962006612626
PTGS1,5.47338992777939,1.90024164498729,0.00189278162822301,238.266531608157,5.74836981170328,9876.00692791186,0.0285319304698803,TRUE,risk,5.47338992777939
PCGF2,0.591693261478183,0.196066555154459,0.00189673725084946,1.80704562708768,1.23047812501326,2.65377647273616,0.0285563031231466,TRUE,risk,0.591693261478183
KIAA1549,0.579908315086993,0.191674879121879,0.0019013260742382,1.78587468547852,1.22657477866278,2.60020705440403,0.0285814947442405,TRUE,risk,0.579908315086993
LSM7,0.581320740243948,0.182159191966155,0.00190529272336232,1.78839888201117,1.25143228579584,2.55576797680651,0.0285814947442405,TRUE,risk,0.581320740243948
S100A10,0.543596054539942,0.17545878956562,0.00190543298294936,1.72218882512825,1.22103251793743,2.42903797059122,0.0285814947442405,TRUE,risk,0.543596054539942
ST3GAL4,0.708631359161125,0.231093366968863,0.00191087801304588,2.03120935928904,1.29135022871388,3.19495932979581,0.0286280006617058,TRUE,risk,0.708631359161125
CPNE2,0.42414336668851,0.137065470059864,0.00191873625300224,1.52828068261924,1.16823614787642,1.99928914125178,0.0287105020210261,TRUE,risk,0.42414336668851
MFSD2A,1.64533861304254,0.551791192380631,0.00192730931808264,5.18276456153425,1.75738669986594,15.2846544829003,0.0287611322066753,TRUE,risk,1.64533861304254
OGFRL1,0.537899995516452,0.173478520190762,0.0019285525243817,1.71240702124448,1.21881868168183,2.4058851824958,0.0287611322066753,TRUE,risk,0.537899995516452
TRAPPC11,-0.626989868353675,0.201845711198962,0.00192918650919468,0.534197387743067,0.359655927212161,0.793444032143474,0.0287611322066753,TRUE,protective,0.626989868353675
IL6ST,-0.293008351901319,0.0949354183499464,0.00193450015941522,0.74601591001994,0.619351837065873,0.898584140218973,0.0288051792029999,TRUE,protective,0.293008351901319
TNFRSF18,0.669399823011989,0.221447196787991,0.00193940619483437,1.95306478426685,1.26536841547477,3.01450708338736,0.0288430568074637,TRUE,risk,0.669399823011989
TMEM263,-0.447226096914988,0.139308908363927,0.00194358802160107,0.639399325715592,0.486620092773293,0.840145123058082,0.02887008484641,TRUE,protective,0.447226096914988
GLOD4,-0.615858339126195,0.197615221106918,0.00195152378856465,0.540177041176206,0.366709912551692,0.795700431939507,0.0289527405326541,TRUE,protective,0.615858339126195
MTSS1,1.25289488897748,0.41305537512715,0.00195594457746355,3.50046175214399,1.55784951425189,7.86547889646918,0.0289831107898422,TRUE,risk,1.25289488897748
CDCA7,0.318273386435015,0.105246385912423,0.00195900668305756,1.37475204841921,1.11850220132047,1.68970896293418,0.0289932989092519,TRUE,risk,0.318273386435015
EIF1B,-0.4000529451056,0.129664725602492,0.00197273147143575,0.670284556809515,0.519859962122233,0.864235409211395,0.0291610790148069,TRUE,protective,0.4000529451056
PPP1R14C,0.2580026677799,0.086494903718777,0.00197751910987222,1.29434227163993,1.09250437929884,1.53346929119792,0.0291701910094336,TRUE,risk,0.2580026677799
HNRNPA1,-0.927388053152743,0.302458269760813,0.0019781259750869,0.395585610739278,0.218666779678489,0.715645859211243,0.0291701910094336,TRUE,protective,0.927388053152743
HAX1,0.682409609868578,0.220889403777042,0.00198714405683939,1.97863974248274,1.2833404158565,3.05064438255011,0.0292678274234125,TRUE,risk,0.682409609868578
ARRDC4,-0.50740580760474,0.162540256625765,0.00199211751767847,0.602055402242469,0.437803670225059,0.827929805117916,0.0293057287841616,TRUE,protective,0.50740580760474
OPA1,-1.20197697607476,0.390268289427819,0.00199804933174799,0.300599346372616,0.139889448294585,0.645938404513258,0.029357620145178,TRUE,protective,1.20197697607476
GGT7,1.25251287105009,0.425261453148153,0.00201425145387477,3.4991247683927,1.52044099775371,8.05284398596738,0.0295601084757343,TRUE,risk,1.25251287105009
PFKL,0.700125056702637,0.226979494608611,0.00203729002373459,2.01400455649137,1.29077814187351,3.14245664842186,0.0298623183551012,TRUE,risk,0.700125056702637
DUSP9,0.918330375595697,0.327394714742479,0.00206645727674441,2.5051043130243,1.31868725069718,4.75893553669769,0.0302535291955026,TRUE,risk,0.918330375595697
