"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
MRPL51,5.87873765569215e-12,-0.411823078428797,0.388,0.577,7.19028402667706e-08,Positive,MRPL51
PSMG3,5.93501422466409e-12,-0.626966936382108,0.128,0.276,7.25911589818665e-08,Positive,PSMG3
SLC50A1,6.63073016379043e-12,-0.522150708426569,0.107,0.25,8.11004606333207e-08,Positive,SLC50A1
CYCS,7.1079257838444e-12,-0.469743786133143,0.377,0.56,8.69370402622008e-08,Positive,CYCS
IFI16,1.03415303507558e-11,0.726370035261201,0.338,0.216,1.26487257720094e-07,Positive,IFI16
PDCD6,1.06048785993407e-11,-0.640783851442001,0.373,0.546,1.29708270148536e-07,Positive,PDCD6
ARMT1.1,1.16520305978227e-11,-1.004819437311,0.136,0.28,1.42515986241969e-07,Positive,ARMT1
DYNLT1,1.16521593944652e-11,-0.491515027378531,0.394,0.576,1.42517561553704e-07,Positive,DYNLT1
BLVRB,1.16558837225481e-11,-0.511021314487132,0.233,0.41,1.42563113810486e-07,Positive,BLVRB
COPZ1,1.16729825116292e-11,-0.457683153688329,0.249,0.435,1.42772249099736e-07,Positive,COPZ1
ATP5MPL,1.18202666634943e-11,-0.423689923335783,0.573,0.732,1.44573681561199e-07,Positive,ATP5MPL
NUDT8.1,1.35853965172707e-11,-1.18955068460074,0.126,0.264,1.66162984802738e-07,Positive,NUDT8
CIB1.2,1.38893595668402e-11,-0.467230785513982,0.373,0.557,1.69880756862022e-07,Positive,CIB1
SLC35B1,1.74947555824601e-11,-0.798810862776913,0.122,0.261,2.13978355529069e-07,Positive,SLC35B1
AKR1A1,1.7579874393616e-11,-0.513934428682973,0.287,0.455,2.15019443708317e-07,Positive,AKR1A1
SRP72,1.84328857986699e-11,-0.482312605071327,0.202,0.366,2.25452626203531e-07,Positive,SRP72
KIF22,1.93013629920627e-11,-0.72847820333277,0.151,0.301,2.36074970755919e-07,Positive,KIF22
DCTPP1,2.1418744025993e-11,-0.453960128332423,0.157,0.315,2.61972658181921e-07,Positive,DCTPP1
ATP5MD,2.16841129563706e-11,-0.440468088328964,0.561,0.724,2.65218385569369e-07,Positive,ATP5MD
CETN2,2.25691098328432e-11,-0.523806595613974,0.212,0.378,2.76042782365506e-07,Positive,CETN2
TIMM10,2.32230669203846e-11,-0.723784495147891,0.155,0.304,2.84041331503224e-07,Positive,TIMM10
C8orf59,2.58345329420277e-11,-0.605818381998719,0.272,0.43,3.15982172413941e-07,Positive,C8orf59
SMIM14.1,2.77918906594749e-11,-0.419158733276687,0.318,0.502,3.39922614656037e-07,Positive,SMIM14
LAMTOR4,2.93769424260219e-11,-0.413908022034596,0.377,0.568,3.59309382812674e-07,Positive,LAMTOR4
CISD2,3.04341625176992e-11,-0.441071386217262,0.148,0.299,3.72240241753979e-07,Positive,CISD2
