"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
MUCL1,0,-4.55113028885431,0.179,0.529,0,Negative,MUCL1
TXN,0,-1.430012458126,0.447,0.796,0,Negative,TXN
ATP5MC3,0,-1.00603037743509,0.373,0.722,0,Negative,ATP5MC3
HSBP1,0,-1.01421018956482,0.326,0.674,0,Negative,HSBP1
SRSF9,0,-1.03018750704145,0.247,0.595,0,Negative,SRSF9
SLIRP,0,-0.998267337480837,0.277,0.624,0,Negative,SLIRP
CREB3L4,0,-2.69665286487559,0.044,0.39,0,Negative,CREB3L4
HEBP2,0,-1.63294675537859,0.222,0.568,0,Negative,HEBP2
CCT3,0,-1.00850348667598,0.202,0.547,0,Negative,CCT3
NDUFB9,0,-1.52118482545827,0.26,0.605,0,Negative,NDUFB9
C3orf14,0,-2.23515556894394,0.068,0.413,0,Negative,C3orf14
ENSA,0,-0.995664526101358,0.189,0.531,0,Negative,ENSA
MLPH,0,-2.18672498058284,0.056,0.398,0,Negative,MLPH
CDK12,0,-1.70826590576671,0.127,0.469,0,Negative,CDK12
PERP,0,-1.15197995066343,0.204,0.545,0,Negative,PERP
MAGED2,0,-1.28524970196147,0.181,0.522,0,Negative,MAGED2
CALML5,0,-4.41244790929766,0.058,0.399,0,Negative,CALML5
NDUFA6,0,-1.10970418373603,0.215,0.554,0,Negative,NDUFA6
ABRACL,0,-1.96600098694639,0.183,0.522,0,Negative,ABRACL
COPZ1,0,-1.03151213985497,0.153,0.492,0,Negative,COPZ1
NDUFB3,0,-1.16820093126069,0.148,0.486,0,Negative,NDUFB3
TMEM141,0,-1.33639713221812,0.143,0.48,0,Negative,TMEM141
ECHS1,0,-1.1945441736812,0.15,0.487,0,Negative,ECHS1
UQCRFS1,0,-0.917938656441203,0.185,0.521,0,Negative,UQCRFS1
CRNDE,0,-1.44931250077989,0.119,0.455,0,Negative,CRNDE
CDH1,0,-2.0757572862209,0.069,0.405,0,Negative,CDH1
H2AFJ,0,-1.17631006074885,0.277,0.613,0,Negative,H2AFJ
TFF3,0,-3.57461453713927,0.141,0.476,0,Negative,TFF3
SPTSSA,0,-1.46877575193408,0.157,0.49,0,Negative,SPTSSA
DYNLT1,0,-0.991763280285864,0.301,0.632,0,Negative,DYNLT1
EI24,0,-1.05306112692982,0.172,0.503,0,Negative,EI24
CPNE3,0,-1.20519077766843,0.147,0.478,0,Negative,CPNE3
DBI,0,-1.75992315304537,0.439,0.769,0,Negative,DBI
PBX1,0,-1.24459330425418,0.185,0.515,0,Negative,PBX1
MTHFD2,0,-1.38741492469793,0.096,0.426,0,Negative,MTHFD2
CHCHD1,0,-0.986496781295683,0.145,0.473,0,Negative,CHCHD1
SERINC2,0,-1.81409663920983,0.09,0.418,0,Negative,SERINC2
UQCR10,0,-1.18538084236422,0.482,0.809,0,Negative,UQCR10
CETN2,0,-1.36127338600176,0.107,0.433,0,Negative,CETN2
MPHOSPH6,0,-2.3732096478313,0.062,0.388,0,Negative,MPHOSPH6
SUB1,0,-0.855653417038675,0.496,0.822,0,Negative,SUB1
ACP1,0,-1.0299768046134,0.146,0.472,0,Negative,ACP1
GTF3C6,0,-1.11117406645039,0.161,0.487,0,Negative,GTF3C6
COX20,0,-1.04139322884584,0.176,0.501,0,Negative,COX20
ERBB3,0,-1.97286304340889,0.058,0.383,0,Negative,ERBB3
MRPL13,0,-1.50030963211796,0.099,0.424,0,Negative,MRPL13
HMGN1,0,-1.27345044251163,0.443,0.767,0,Negative,HMGN1
H2AFZ,0,-1.15913239479597,0.421,0.744,0,Negative,H2AFZ
PLGRKT,0,-1.98291120931044,0.071,0.394,0,Negative,PLGRKT
SQLE,0,-2.79113510887524,0.065,0.387,0,Negative,SQLE
SCD,0,-2.94833379605663,0.048,0.37,0,Negative,SCD
RBM47,0,-1.20408369660723,0.1,0.422,0,Negative,RBM47
DSP,0,-1.34326396111449,0.113,0.434,0,Negative,DSP
RAB25,0,-2.20314182709468,0.054,0.375,0,Negative,RAB25
CRACR2B,0,-1.96044821760212,0.066,0.387,0,Negative,CRACR2B
UQCRQ,0,-1.1781434896224,0.498,0.819,0,Negative,UQCRQ
MRPS16,0,-1.02291884597938,0.141,0.461,0,Negative,MRPS16
ATP5MD,0,-0.96752820198638,0.458,0.778,0,Negative,ATP5MD
SEC61G,0,-1.0965628403939,0.486,0.805,0,Negative,SEC61G
MRPS33,0,-1.07917871773964,0.128,0.447,0,Negative,MRPS33
PARP1,0,-1.08848615429861,0.121,0.44,0,Negative,PARP1
SPINT1-AS1,0,-2.19822481761529,0.058,0.377,0,Negative,SPINT1-AS1
PAFAH1B3,0,-1.70834684424942,0.081,0.399,0,Negative,PAFAH1B3
IRX3,0,-1.7061325535357,0.078,0.396,0,Negative,IRX3
COX6C,0,-2.19041404830707,0.541,0.859,0,Negative,COX6C
UQCC3,0,-1.44604263305527,0.098,0.416,0,Negative,UQCC3
SERP1,0,-0.80960581781982,0.45,0.767,0,Negative,SERP1
POLR2H,0,-1.02333812568509,0.131,0.448,0,Negative,POLR2H
AGR2,0,-2.98826944319735,0.049,0.366,0,Negative,AGR2
GPR160,0,-2.65699849907711,0.032,0.349,0,Negative,GPR160
NNMT,0,3.7492465399548,0.376,0.06,0,Negative,NNMT
TRAF4,0,-2.23362945178951,0.074,0.39,0,Negative,TRAF4
TMEM14B,0,-1.8729450465015,0.18,0.495,0,Negative,TMEM14B
MRPL12,0,-1.78939017663883,0.098,0.413,0,Negative,MRPL12
ELF3,0,-0.992894369343023,0.125,0.438,0,Negative,ELF3
STMN1,0,-1.39779975317269,0.167,0.48,0,Negative,STMN1
TRPS1,0,-1.39625824036071,0.156,0.468,0,Negative,TRPS1
C1orf43,0,-1.10573483855472,0.133,0.445,0,Negative,C1orf43
ATP5PF,0,-0.917951682949211,0.479,0.789,0,Negative,ATP5PF
DHCR24,0,-2.37070167546991,0.045,0.354,0,Negative,DHCR24
PPDPF,0,-1.13983555418497,0.425,0.733,0,Negative,PPDPF
COL6A2,0,3.55501689893391,0.348,0.04,0,Negative,COL6A2
LYPLA1,0,-1.32599730062478,0.131,0.439,0,Negative,LYPLA1
STARD3,0,-1.83547845898432,0.068,0.375,0,Negative,STARD3
NQO1,0,-2.51460985876331,0.049,0.355,0,Negative,NQO1
MLLT6,0,-1.42786484551648,0.115,0.421,0,Negative,MLLT6
PRLR,0,-2.35051223382724,0.04,0.346,0,Negative,PRLR
MED1,0,-1.96424240658226,0.075,0.38,0,Negative,MED1
MRPL3,0,-1.40302867504788,0.08,0.385,0,Negative,MRPL3
ATP1B1,0,-1.22328896681694,0.128,0.432,0,Negative,ATP1B1
PTPRF,0,-1.21698272637788,0.096,0.399,0,Negative,PTPRF
ORMDL3,0,-1.94099848770562,0.071,0.373,0,Negative,ORMDL3
FAM84B,0,-2.65637456261423,0.05,0.351,0,Negative,FAM84B
ANXA1,0,2.40134035178916,0.441,0.141,0,Negative,ANXA1
PLPP2,0,-1.62134519769283,0.094,0.393,0,Negative,PLPP2
CCDC57,0,-1.79931725407117,0.063,0.361,0,Negative,CCDC57
ARFGEF3,0,-2.48481724966568,0.045,0.34,0,Negative,ARFGEF3
CLDN7,0,-1.58396774991795,0.071,0.365,0,Negative,CLDN7
PRDX1,0,-0.958158892683359,0.519,0.813,0,Negative,PRDX1
SPINK8,0,-3.72072207242072,0.022,0.315,0,Negative,SPINK8
CYB561,0,-1.52785000374429,0.069,0.361,0,Negative,CYB561
CD9,0,-1.07131373636014,0.418,0.709,0,Negative,CD9
PCGF2,0,-1.93829866190463,0.058,0.348,0,Negative,PCGF2
QPRT,0,-2.59812028375146,0.025,0.313,0,Negative,QPRT
DCTPP1,0,-1.45540214990308,0.076,0.364,0,Negative,DCTPP1
SEPHS2,0,-1.40873366568072,0.083,0.37,0,Negative,SEPHS2
GALNT7,0,-1.85495135839824,0.056,0.341,0,Negative,GALNT7
COL1A2,0,3.45249798222187,0.354,0.071,0,Negative,COL1A2
COX7A2,0,-0.78990646835312,0.549,0.832,0,Negative,COX7A2
MRPL45,0,-2.259907926017,0.048,0.328,0,Negative,MRPL45
KIAA1324,0,-1.91902753767757,0.055,0.334,0,Negative,KIAA1324
SPARCL1,0,5.49588659023289,0.298,0.019,0,Negative,SPARCL1
ALDH3B2,0,-3.376972315165,0.023,0.3,0,Negative,ALDH3B2
NR2F6,0,-1.63090515885912,0.057,0.332,0,Negative,NR2F6
BAMBI,0,-3.16991580059869,0.036,0.311,0,Negative,BAMBI
ARMT1,0,-2.58547846276329,0.051,0.326,0,Negative,ARMT1
IGFBP4,0,3.73936666358251,0.356,0.081,0,Negative,IGFBP4
HMGCS1,0,-1.86176887758881,0.069,0.343,0,Negative,HMGCS1
UQCRH,0,-0.842487074803789,0.526,0.799,0,Negative,UQCRH
TFAP2B,0,-2.34831264819462,0.052,0.325,0,Negative,TFAP2B
PYCR1,0,-2.39044765146194,0.042,0.314,0,Negative,PYCR1
COL3A1,0,3.39426143465535,0.334,0.065,0,Negative,COL3A1
MMP2,0,4.20912804923271,0.302,0.034,0,Negative,MMP2
MSMO1,0,-2.03641634755904,0.059,0.327,0,Negative,MSMO1
SERPING1,0,3.08544774176439,0.373,0.107,0,Negative,SERPING1
BGN,0,3.39851712875047,0.298,0.033,0,Negative,BGN
TCF4,0,3.14607181211276,0.371,0.106,0,Negative,TCF4
DCN,0,4.48539347546433,0.297,0.033,0,Negative,DCN
S100A4,0,1.09988003664256,0.581,0.317,0,Negative,S100A4
METRN,0,-2.07489917312869,0.059,0.322,0,Negative,METRN
NUDT8,0,-3.21771541263595,0.045,0.308,0,Negative,NUDT8
PNMT,0,-3.73301750517359,0.029,0.291,0,Negative,PNMT
CANT1,0,-1.60275394948004,0.049,0.31,0,Negative,CANT1
PAICS,0,-1.822202217116,0.048,0.309,0,Negative,PAICS
SERPINF1,0,3.35277224177196,0.322,0.062,0,Negative,SERPINF1
COL6A1,0,3.24880816386316,0.322,0.064,0,Negative,COL6A1
PRSS8,0,-2.04554630605317,0.045,0.302,0,Negative,PRSS8
TAGLN,0,3.51122206891537,0.314,0.058,0,Negative,TAGLN
CAVIN1,0,3.8076143197148,0.3,0.045,0,Negative,CAVIN1
IFITM3,0,2.04849681429795,0.661,0.408,0,Negative,IFITM3
CALD1,0,2.91901355223847,0.491,0.238,0,Negative,CALD1
C17orf58,0,-2.2205877833773,0.033,0.281,0,Negative,C17orf58
COL1A1,0,3.27624398360593,0.344,0.096,0,Negative,COL1A1
HTRA1,0,3.49173042447198,0.289,0.042,0,Negative,HTRA1
CAV1,0,4.07427503797198,0.285,0.041,0,Negative,CAV1
CCDC80,0,5.12728525444017,0.271,0.028,0,Negative,CCDC80
LUM,0,3.87260236430571,0.296,0.053,0,Negative,LUM
COL6A3,0,3.38734161234571,0.278,0.037,0,Negative,COL6A3
ST8SIA6-AS1,0,-3.97749993479485,0.011,0.252,0,Negative,ST8SIA6-AS1
CTGF,0,4.18891927209713,0.27,0.033,0,Negative,CTGF
TXNIP,0,1.75240444446982,0.691,0.455,0,Negative,TXNIP
TIMP3,0,2.97532390030517,0.29,0.055,0,Negative,TIMP3
A2M,0,3.75790048349616,0.285,0.052,0,Negative,A2M
AEBP1,0,3.25142925001366,0.262,0.031,0,Negative,AEBP1
IFITM2,0,1.70589051144097,0.494,0.267,0,Negative,IFITM2
FSTL1,0,3.80324803929683,0.267,0.042,0,Negative,FSTL1
C1S,0,4.16644018107385,0.261,0.036,0,Negative,C1S
RARRES2,0,3.4349755697693,0.251,0.029,0,Negative,RARRES2
TIMP2,0,2.60578470943931,0.336,0.118,0,Negative,TIMP2
CTSK,0,3.59011900884902,0.258,0.041,0,Negative,CTSK
ID3,0,2.89984003709026,0.35,0.135,0,Negative,ID3
FN1,0,2.17814230687967,0.37,0.156,0,Negative,FN1
TIMP1,0,2.40195221301773,0.5,0.288,0,Negative,TIMP1
MYL9,0,2.8177143362316,0.286,0.074,0,Negative,MYL9
CAVIN3,0,3.26771238344514,0.257,0.048,0,Negative,CAVIN3
C1R,0,4.26645213801827,0.252,0.043,0,Negative,C1R
ZBTB20,0,2.42028374992503,0.412,0.206,0,Negative,ZBTB20
DUSP1,0,1.44732852420397,0.751,0.551,0,Negative,DUSP1
VCAN,0,3.31377809144987,0.275,0.078,0,Negative,VCAN
LGALS1,0,1.34205689557853,0.679,0.496,0,Negative,LGALS1
S100A6,0,1.44813268500684,0.823,0.66,0,Negative,S100A6
HLA-A,0,0.669195764044404,0.87,0.754,0,Negative,HLA-A
COX5A,1.1125369292536e-308,-0.901797868156715,0.282,0.63,1.11253692925964e-308,Negative,COX5A
PLEKHF2,1.1125369292536e-308,-1.52588215180421,0.068,0.339,1.11253692927777e-308,Negative,PLEKHF2
EIF3H,1.11253692925361e-308,-1.28987658041656,0.33,0.643,1.11253692930799e-308,Negative,EIF3H
BNIP3,1.11253692925363e-308,-1.76837627954082,0.069,0.338,1.11253692964035e-308,Negative,BNIP3
NDUFB6,1.11253692925366e-308,-1.08958450305556,0.153,0.466,1.11253693003314e-308,Negative,NDUFB6
LASP1,1.11253692925368e-308,-1.43247507919071,0.14,0.436,1.11253693019025e-308,Negative,LASP1
PSMD3,1.11253692925375e-308,-1.83550539283678,0.114,0.394,1.1125369310423e-308,Negative,PSMD3
MTA1,1.11253692925409e-308,-1.5639883997067,0.055,0.318,1.11253693527839e-308,Negative,MTA1
