"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj
PPA1,9.88606385013738e-152,-1.23180524924864,0.33,0.77,1.30377410055612e-147
TXNIP,1.64148608635421e-151,3.14491946203171,0.649,0.371,2.16479185068394e-147
MRPL47,2.47895190461682e-150,-1.58025187281506,0.167,0.564,3.26924177180866e-146
CACYBP,1.20506453305965e-149,-1.31917259566316,0.219,0.634,1.58923910619907e-145
MRPL36,6.18202106873654e-149,-1.63886517048672,0.138,0.523,8.15284938544975e-145
AK2,8.1497775084766e-148,-1.87570599608841,0.159,0.534,1.07479265781789e-143
TPI1,8.56287577568537e-148,-1.21541660822321,0.55,0.881,1.12927205729739e-143
SLIRP,3.96747698067164e-147,-1.34808042905696,0.265,0.684,5.23230864210976e-143
TAPBP,5.59950066986283e-146,-1.58477252353023,0.25,0.647,7.38462148341511e-142
NHP2,3.13672746047631e-145,-1.45967397038241,0.205,0.61,4.13671617487615e-141
MTRNR2L8,3.19918254920131e-145,3.05370476040674,0.565,0.238,4.21908194588669e-141
PARP1,1.40629725194302e-144,-1.43966022623884,0.151,0.538,1.85462481586246e-140
ERH,2.14279538032773e-144,-1.22526441601496,0.334,0.76,2.82591854757621e-140
PSMA4,5.75155176721038e-144,-1.25284545094866,0.346,0.759,7.58514647059705e-140
PPIB,8.86754549201677e-144,-1.13289419744211,0.498,0.894,1.16945189948717e-139
COX6A1,5.17144613948674e-143,-1.17355354792365,0.385,0.813,6.82010316875511e-139
PSMB3,1.41737041336588e-142,-1.12295282036515,0.377,0.806,1.86922810114692e-138
ANAPC11,1.63347357730428e-142,-1.22426115038555,0.34,0.764,2.15422495374888e-138
EIF2S2,5.38887607493094e-142,-1.18058517085101,0.335,0.759,7.10684976761892e-138
NUDC,8.19036331808181e-142,-1.27325583527113,0.253,0.672,1.08014511438863e-137
UQCR10,1.17838019031807e-141,-1.0285805674971,0.492,0.884,1.55404779499147e-137
ELOC,3.07902108791049e-141,-1.32559164856695,0.247,0.658,4.06061301073635e-137
PRELID1,4.29945650568065e-141,-1.19006914592516,0.342,0.77,5.67012323969164e-137
ANP32E,4.88867307041498e-141,-1.50381994910082,0.162,0.546,6.44718204526328e-137
NDUFS8,7.21113885025512e-141,-1.23814401316005,0.221,0.636,9.51004991571645e-137
CUTA,1.22654331976378e-140,-1.29419488084848,0.31,0.727,1.61756533010448e-136
POLR2H,5.1608742124825e-140,-1.59566060153721,0.154,0.524,6.80616091142192e-136
PSMB5,6.27781879002568e-140,-1.42991557385449,0.236,0.636,8.27918742028586e-136
SEC61G,2.04718928711174e-139,-0.990195950110604,0.52,0.902,2.69983323184297e-135
NDUFB11,2.55279647763593e-139,-1.06762767463989,0.371,0.806,3.36662799470627e-135
CARHSP1,2.79759541848955e-139,-1.41375187872231,0.212,0.616,3.68946883790402e-135
CSNK2B,3.09639755291848e-139,-1.48308045398043,0.226,0.616,4.08352909278889e-135
CCT8,1.24112239760065e-138,-1.29363811504231,0.253,0.665,1.63679221795573e-134
NAA10,1.72214135546025e-138,-1.30423126049607,0.201,0.607,2.27116001958098e-134
SEM1,1.97085124968074e-138,-1.25569828253139,0.444,0.822,2.59915862807896e-134
NDUFA1,3.67140957096066e-138,-1.18477122209334,0.407,0.821,4.84185494218292e-134
CYCS,3.75595352665181e-138,-1.01486545093581,0.399,0.816,4.95335151094841e-134
ADRM1,9.180831704558e-138,-1.28952190273167,0.191,0.59,1.21076808519711e-133
ISG20,9.2984233588858e-138,-1.33300437908589,0.241,0.659,1.22627607256986e-133
SNRPC,9.68678382963335e-138,-1.22969079172632,0.212,0.616,1.27749305145205e-133
MRPS33,3.43125272197213e-137,-1.42138466631425,0.137,0.506,4.52513608973685e-133
HINT1,7.05585418748688e-137,-0.910760100486458,0.606,0.931,9.30526050245769e-133
BUB3,1.38789196529519e-136,-1.28417665754286,0.176,0.571,1.83035192383129e-132
HMGN1,1.07682242794193e-135,-1.04807435405404,0.503,0.873,1.42011341796982e-131
GTF2A2,3.20340354364835e-135,-1.21988672031848,0.221,0.626,4.22464859336344e-131
COX4I1,4.03110079209091e-135,-0.886434359809869,0.659,0.947,5.31621572460949e-131
DNAJB11,1.36111106724017e-134,-1.33000312628584,0.156,0.531,1.79503327547634e-130
MZT2B,1.84429599327646e-134,-1.09661627682789,0.423,0.834,2.432257555933e-130
TMEM147,3.06094945237738e-134,-1.42508805156064,0.205,0.592,4.03678013779529e-130
PFDN2,3.27532324762254e-134,-1.26441835171924,0.322,0.722,4.31949629896461e-130
RPL4,4.08119197061569e-134,-0.97119785985765,0.679,0.939,5.38227597084798e-130
CIAO2B,5.42932330049602e-134,-1.19301939739685,0.257,0.669,7.16019156869415e-130
C19orf53,1.13893804088164e-133,-1.10002266455126,0.4,0.816,1.5020314883147e-129
PSMB6,1.92192784458815e-133,-1.21783432553561,0.247,0.655,2.53463844144286e-129
IER3IP1,3.10227085278466e-133,-1.531941664494,0.2,0.579,4.09127480065241e-129
COPE,1.36260977316711e-132,-1.07681648323949,0.352,0.778,1.79700976885278e-128
SNRPB,8.98872781968052e-132,-1.15741851439945,0.307,0.722,1.18543342485947e-127
SIVA1,2.87833404812073e-131,-1.2097355083622,0.258,0.664,3.79594694266162e-127
RTRAF,6.22661298697409e-131,-1.07814823509413,0.334,0.752,8.21165720722143e-127
RPS17,6.29640266160069e-131,-1.05908303731685,0.295,0.71,8.30369583011899e-127
SSBP1,8.74427879055174e-131,-1.07921495781826,0.318,0.742,1.15319548689796e-126
RPS19BP1,3.17208218693332e-130,-1.120648483118,0.288,0.701,4.18334198812766e-126
HMGN3,2.71179925873117e-129,-1.11752853483762,0.276,0.692,3.57632086241466e-125
ZNF593,1.72358563748973e-128,-1.31187436547471,0.154,0.52,2.27306473872146e-124
CCT3,2.81372208494961e-128,-1.1966548263628,0.274,0.676,3.71073668563155e-124
SNRPD2,3.25389136188067e-128,-1.03002060838309,0.396,0.804,4.29123192804823e-124
SEC61B,4.09258102250088e-128,-1.04328957321385,0.514,0.879,5.39729585247416e-124
ARPC5L,6.78813839087622e-128,-1.1536314652476,0.19,0.575,8.95219690988756e-124
TOMM22,1.64275619819535e-127,-1.30388025608681,0.182,0.556,2.16646687418003e-123
MINOS1,1.65608820465925e-127,-1.17703155777954,0.286,0.688,2.18404912430462e-123
ATP5MD,1.88460642105031e-127,-1.00337005544669,0.502,0.877,2.48541894808116e-123
TMEM258,1.94313371388773e-127,-0.995903372349521,0.512,0.882,2.56260474187513e-123
MANF,2.04332544246299e-127,-1.44569772928816,0.208,0.58,2.69473759352019e-123
PRDX3,5.36987219066461e-127,-1.36369185915785,0.184,0.556,7.08178744504849e-123
POLR2F,6.21819960796009e-127,-1.45749382474135,0.19,0.55,8.20056164297776e-123
GADD45GIP1,1.55217300869114e-126,-1.09259821663337,0.294,0.698,2.04700576386188e-122
DDT,4.30663902778033e-126,-1.2566980375101,0.321,0.714,5.6795955498367e-122
NDUFB10,8.20723212173266e-126,-1.08823207094802,0.308,0.715,1.0823697722141e-121
POLR2J,1.07296167551234e-125,-1.12327571617987,0.235,0.632,1.41502185766567e-121
LSM3,2.6461790710874e-125,-1.14530362615885,0.304,0.701,3.48978095895006e-121
MRPS16,4.1319061163534e-125,-1.25087113864949,0.162,0.529,5.44915778624686e-121
PRDX1,5.11623290367007e-125,-0.952404956527884,0.603,0.913,6.74728795336009e-121
GHITM,6.12517769195956e-125,-1.02750492664982,0.274,0.685,8.07788434015626e-121
UQCRFS1,5.43969933673265e-124,-1.22294271461548,0.248,0.635,7.17387548528302e-120
POLR2I,1.15350468628351e-123,-1.18123489234189,0.242,0.632,1.52124198027069e-119
COX17,1.28340685595545e-122,-0.998795701823495,0.248,0.652,1.69255696163405e-118
TMEM208,1.54786956523546e-122,-1.29117667160556,0.182,0.553,2.04133038263252e-118
VDAC3,1.65160895657869e-122,-1.21653578725066,0.19,0.566,2.17814189193598e-118
SSR4,2.15484428652107e-122,-1.39452759208973,0.538,0.894,2.84180864506399e-118
TBCB,4.15195391832545e-122,-1.32886099810173,0.211,0.579,5.47559682748761e-118
UBE2L3,4.22152831733762e-122,-1.09972102766962,0.295,0.692,5.56735154490485e-118
