"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj
GNB2,6.07351259277645e-200,1.85124836521187,0.52,0.101,8.00974840735359e-196
BRK1,3.50360050379964e-199,1.39684727191618,0.643,0.217,4.62054834441096e-195
NDUFA4,4.84378112827858e-199,1.27565107340573,0.78,0.417,6.38797855197379e-195
MYL6,6.17978151058476e-199,1.07381828383059,0.896,0.613,8.14989585615918e-195
VDAC2,1.66496823554278e-198,1.69563912920175,0.581,0.164,2.19576010903381e-194
UQCRQ,1.75430345881123e-198,1.42693801632005,0.713,0.328,2.31357540148024e-194
VDAC1,4.09707653153447e-196,1.63864700103121,0.571,0.151,5.40322452978765e-192
DYNLL1,4.11117578417085e-196,1.14853054632946,0.803,0.427,5.42181862416451e-192
PGAM1,5.97666810412435e-196,1.95177717380495,0.531,0.125,7.88202989571919e-192
DYNLT1,1.42289337605833e-194,1.65893810582825,0.552,0.136,1.87651178434573e-190
ATP5MF,7.07396504167618e-193,1.37977304152554,0.66,0.253,9.32914509696255e-189
COX7A2,1.65433529350769e-191,1.14160306728404,0.809,0.466,2.18173738507794e-187
LGALS1,3.40372723338698e-191,1.89679117301377,0.7,0.355,4.48883547539075e-187
RAB11A,7.70199746897131e-191,1.86833926320314,0.508,0.101,1.01573942620794e-186
ELOC,3.3938678876069e-190,1.76957627007819,0.536,0.131,4.47583297017598e-186
GSN,9.26099845725197e-190,0.929859565530824,0.521,0.096,1.22134047654239e-185
NDUFS6,1.76087815485134e-188,1.48649831030716,0.63,0.234,2.32224611061795e-184
CEBPB,3.5789950506947e-188,1.55605400571283,0.558,0.141,4.71997867285617e-184
ATP5PF,1.43211096067112e-186,1.25830258770604,0.725,0.352,1.88866793493307e-182
GNG5,6.07700252076183e-186,1.24934951260529,0.701,0.301,8.0143509243807e-182
IDH2,1.36417322817531e-185,2.08657426077561,0.545,0.166,1.7990716533176e-181
COX5A,7.13137456796994e-185,1.36608522955802,0.668,0.28,9.40485678023876e-181
AP2S1,1.29733026137364e-184,1.54583380045251,0.547,0.142,1.71091914869955e-180
YWHAH,5.71736898307351e-184,1.7070706000834,0.518,0.112,7.54006621487735e-180
PPA1,6.04785518913587e-184,1.49509867339743,0.63,0.244,7.97591142343238e-180
ENY2,6.74534137716512e-183,1.26136281244509,0.665,0.259,8.89575620820536e-179
AP2M1,2.00987231320902e-182,1.59461700566809,0.55,0.15,2.65061960666006e-178
LAPTM4A,3.40810929919739e-182,1.56889972463774,0.592,0.192,4.49461454378151e-178
BRI3,1.59786368029979e-181,1.89945007566309,0.521,0.129,2.10726262157937e-177
PSMA4,5.28619022037454e-180,1.51256333614362,0.57,0.169,6.97142766262994e-176
ATP5F1C,6.05096727047104e-180,1.87870493665525,0.525,0.142,7.9800156362972e-176
SOD1,1.35847132430626e-179,1.28434337382896,0.661,0.248,1.7915519824951e-175
MDH2,4.42950223719187e-179,1.59803249335373,0.549,0.156,5.84162755040864e-175
YWHAQ,2.17994979765414e-178,1.39056874831634,0.58,0.169,2.87491779314629e-174
SNRPF,2.35780429280255e-178,1.36899858067568,0.567,0.154,3.109472301348e-174
P4HB,3.23522165870294e-178,1.53920481535809,0.624,0.25,4.26661032349744e-174
H2AFY,1.12889602278327e-177,1.22034416744961,0.547,0.13,1.48878807484657e-173
ELOB,5.01773765480845e-177,1.16877806884783,0.766,0.396,6.61739241916139e-173
TALDO1,5.09140169729812e-177,1.71404949843711,0.508,0.125,6.71454055839676e-173
PGK1,5.1481450535928e-177,1.45831397626952,0.625,0.231,6.78937369667818e-173
WDR83OS,1.1947155492453e-176,1.28813412703159,0.639,0.239,1.5755908663447e-172
POLR2I,3.03052105854388e-176,1.64414950061669,0.516,0.13,3.99665117200768e-172
H2AFZ,3.59592339835538e-176,1.36024071111652,0.731,0.378,4.74230377775108e-172
PDCD5,1.06508406617485e-175,1.80215895506515,0.505,0.125,1.40463286647139e-171
NENF,2.18804161134461e-175,1.71018026231871,0.517,0.136,2.88558927704127e-171
PSMB2,8.71888418588189e-174,1.73581418011501,0.541,0.163,1.1498464464341e-169
HMGN1,1.84982004716023e-173,1.18130093989919,0.761,0.39,2.43954267819491e-169
POMP,2.95484374486901e-173,1.23557479114014,0.69,0.297,3.89684793073325e-169
