"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj
MIR4458HG,1.13272425722364e-17,0.954097418447338,0.549,0.174,1.31294068654792e-13
YWHAG,1.19845436818833e-17,1.14824007001871,0.5,0.143,1.3891284581671e-13
ERGIC3,1.30430514698711e-17,0.744766559345749,0.874,0.465,1.51182009587276e-13
ARHGAP5,1.31782981150078e-17,1.01940189554922,0.535,0.17,1.52749653451055e-13
PRPF6,1.36870507754194e-17,1.0181486851811,0.547,0.174,1.58646605537886e-13
VKORC1,1.61754644388232e-17,0.755229108107171,0.831,0.435,1.87489808310399e-13
FKBP5,1.79510568950092e-17,1.11718016350303,0.542,0.183,2.08070700470052e-13
G6PD,1.95978628969793e-17,1.22071152137501,0.506,0.161,2.27158828838887e-13
STOML2,1.96159848164967e-17,0.852808823501574,0.671,0.27,2.27368880008014e-13
WDR45B,2.49183430755327e-17,0.965487558974275,0.58,0.213,2.888285145885e-13
TRADD,2.77773095404131e-17,0.980716704568718,0.518,0.148,3.21966794882928e-13
ERGIC1,2.96735705300832e-17,0.848512454756673,0.692,0.287,3.43946356014194e-13
TMED4,3.13652165012147e-17,0.765501423786554,0.802,0.387,3.6355422446558e-13
GNB1,3.28625477390825e-17,0.878466698551283,0.615,0.217,3.80909790843705e-13
MCTS1,3.29236993707314e-17,1.00178210184737,0.609,0.235,3.81618599406148e-13
MAGED1,3.72546493763915e-17,0.922914800880962,0.577,0.191,4.31818640921753e-13
YPEL3,3.80316027304608e-17,0.713275912252944,0.704,0.304,4.40824307248771e-13
LTBP3,4.42198620100862e-17,1.08474150587102,0.544,0.174,5.1255242055891e-13
OTUB1,6.01241923772546e-17,0.748874410143271,0.519,0.152,6.96899513844758e-13
SPATS2L,6.7429365454539e-17,1.03201723805204,0.569,0.217,7.81573774983562e-13
FAM107B,7.55435791721595e-17,0.86408189828923,0.598,0.209,8.75625626184501e-13
LAGE3,7.88404796628126e-17,0.807658110793118,0.651,0.252,9.13839999771661e-13
PRPF40A,8.41982943742031e-17,0.821884163631949,0.68,0.261,9.75942430091389e-13
IFNGR2,9.12785271927504e-17,0.772736670742504,0.559,0.183,1.05800940869117e-12
IRF3,9.20740822136263e-17,0.955758410210586,0.522,0.161,1.06723068693814e-12
SDF2,9.70986842086664e-17,0.739774094809924,0.596,0.2,1.12547084866265e-12
GUSB,9.97734195059872e-17,0.926421661631207,0.537,0.183,1.1564737054939e-12
ATG101,1.1521781131707e-16,0.955319293933774,0.508,0.157,1.33548965097616e-12
GTF3A,1.34480064870668e-16,0.779305967420153,0.693,0.287,1.55875843191591e-12
CHID1,1.62868119624972e-16,0.969188866715855,0.636,0.257,1.88780437457305e-12
DNAJC4,1.69114928419491e-16,0.924602700657451,0.62,0.239,1.96021113531032e-12
PYCR2,1.71796771787561e-16,0.964597134594252,0.516,0.157,1.99129638178962e-12
DENR,2.22951882050837e-16,0.788043177571054,0.526,0.157,2.58423526485125e-12
CISD2,2.24993784180743e-16,0.895797413898597,0.623,0.239,2.60790295243899e-12
CCNL2,2.25142049914269e-16,0.853410139548943,0.523,0.17,2.6096215005563e-12
NDUFS2,2.45875975013368e-16,0.796715099883543,0.619,0.23,2.84994842637995e-12
TUBB,2.48145074155798e-16,0.84372970476522,0.705,0.343,2.87624955453986e-12
RO60,2.5433040363858e-16,0.853692954165015,0.558,0.183,2.94794370857478e-12
CCT6A,2.62165969066648e-16,0.842952300513618,0.669,0.291,3.03876574745152e-12
COPB2,2.86546571040817e-16,0.938700854146304,0.608,0.222,3.32136130493411e-12
MAGED2,3.40978315048753e-16,0.912155160398667,0.626,0.248,3.9522796497301e-12
SESTD1,4.27296846346642e-16,1.11372255343103,0.507,0.178,4.95279774600393e-12
TES,4.29206642101867e-16,1.25529513995666,0.513,0.183,4.97493418860274e-12
MDH2,4.50335423814125e-16,0.695528937347675,0.814,0.496,5.21983789742953e-12
SEPTIN7,4.67534467184211e-16,0.801819021035739,0.713,0.339,5.41919200913219e-12
PSMD14,6.90697474502013e-16,0.746736785803447,0.562,0.191,8.00587442695283e-12
GSN,8.45529288759597e-16,0.969097322714291,0.575,0.226,9.80052998601249e-12
CCND1,8.76806664058169e-16,1.07964319899159,0.584,0.27,1.01630660430982e-11
CCPG1,1.13424233493895e-15,0.82396585771997,0.665,0.27,1.31470029042774e-11
AKR1A1,1.25102490136836e-15,0.918293533664271,0.733,0.335,1.45006296317607e-11
ENAH,1.30614934324809e-15,0.710303129879784,0.592,0.217,1.51395770375886e-11
TXNDC12,1.52772092859438e-15,0.835691341194864,0.623,0.243,1.77078132833374e-11
HLA-DQB1,1.59605196118968e-15,-0.861747463125655,0.42,0.696,1.84998382821496e-11
ANAPC5,1.70554524373548e-15,0.920399710489969,0.613,0.235,1.9768974920138e-11
PBXIP1,1.78654738808229e-15,0.942774705749953,0.574,0.217,2.07078707752618e-11
NOP58,1.90826170446464e-15,0.742955802988407,0.611,0.222,2.21186614164497e-11
WIPI2,2.00144344367045e-15,0.811613715793778,0.558,0.191,2.31987309555842e-11
EBLN3P,2.07568958562237e-15,0.765292125566247,0.545,0.183,2.40593179869489e-11
STX16,2.44791398561833e-15,1.18384969808083,0.51,0.187,2.8373771007302e-11
LRRC59,2.46698512340992e-15,0.840338307016245,0.584,0.222,2.85948245654443e-11
SPCS3,2.54474559018706e-15,1.14774004888884,0.676,0.309,2.94961461358582e-11
DCTN2,2.67031854570713e-15,0.883817202799012,0.609,0.243,3.09516622632913e-11
SEL1L3,2.74100089806721e-15,1.03783545644375,0.6,0.23,3.1770941409497e-11
EIF3J,2.85582342242577e-15,0.906368135104028,0.591,0.222,3.31018492893371e-11
DRAP1,2.91501535425977e-15,0.738430031306826,0.739,0.335,3.3787942971225e-11
TBL1XR1,4.04774137874391e-15,0.701916545154535,0.535,0.178,4.69173703210207e-11
SLC9A3R2,6.34960548773964e-15,0.816131635330988,0.61,0.27,7.35982772083902e-11
AP2B1,8.31581132498781e-15,0.938103979314884,0.536,0.191,9.63885690679337e-11
BNIP3,8.72526159560514e-15,0.813826268549539,0.688,0.387,1.01134507154659e-10
CTBP1,8.90023959176398e-15,0.797150121860098,0.526,0.178,1.03162677108136e-10
ORMDL2,9.27133788029803e-15,0.740867675919473,0.693,0.322,1.07464077370534e-10
ZNRD2,1.16687047669553e-14,0.986703984998064,0.534,0.196,1.35251956953779e-10
NRDC,1.25042119509644e-14,0.86095876880397,0.518,0.174,1.44936320723629e-10
GPAA1,1.38490257084604e-14,0.711306592350569,0.588,0.23,1.60524056986765e-10
CD320,1.4326171899951e-14,0.820091878109605,0.551,0.196,1.66054658492332e-10
NUDT22,1.50359119193264e-14,0.841108940296071,0.549,0.2,1.74281255056912e-10
NOL3,1.74745176248406e-14,0.732409898272102,0.525,0.187,2.02547133789528e-10
MTX1,2.2122241313694e-14,0.915262557785801,0.547,0.204,2.56418899067027e-10
SDC1,2.36449334656859e-14,0.848455695195215,0.795,0.443,2.74068423800765e-10
SMIM1,2.8125510969856e-14,0.760827912764589,0.506,0.17,3.26002797651601e-10
LSM8,2.86418927874961e-14,0.920617465301507,0.646,0.326,3.31988179299868e-10
ALCAM,3.09601704348745e-14,0.725402946147585,0.618,0.265,3.5885933551063e-10
IDS,3.24362443589571e-14,0.779583774972364,0.538,0.2,3.75968508364672e-10
