"",gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
48,MT1M,0.646697516504505,6.62490202602256,2.20445455031238,0.0291871177172957,0.661388847945708,-3.8554820767977
49,CD52,-0.584980380267813,8.98874031861654,-2.18586356882299,0.0305508216780605,0.661388847945708,-3.87213404531689
50,SCGB1D2,1.44652790760074,9.03993900906767,2.18484937192011,0.0306267822552681,0.661388847945708,-3.87303884655108
51,FCGR3A,-0.729021945718264,7.53806533670677,-2.13168298296396,0.0348452435171583,0.661388847945708,-3.91994457059889
52,SCGB2A1,1.19179247840622,7.88511221213534,2.11136294113878,0.0365852792241855,0.661388847945708,-3.93759813288113
53,TTC37,-0.582717026998771,4.47792381447368,-2.08372038083504,0.0390721814611844,0.661388847945708,-3.9613690843231
54,MAP3K1,-0.604003100883292,5.61006723847368,-2.08092750690646,0.0393313398742854,0.661388847945708,-3.96375509018482
55,ALDH3B2,-0.70776203791032,6.25037201906015,-2.05597619829509,0.0417128301103934,0.661388847945708,-3.98494326822925
56,C9orf152,-0.676328553005733,8.21842190738346,-2.04373661173173,0.0429254852432468,0.661388847945708,-3.99525242390697
57,HSP90AB1,-0.685540162620393,10.4866054328722,-2.00466430736497,0.0470001980003985,0.661388847945708,-4.02778881207706
58,MATR3,-0.599330542345618,7.67368260003759,-1.98443194366948,0.0492364664420231,0.661388847945708,-4.04441249951326
59,TOP2A,-0.884441866300573,7.3390034823609,-1.98291497998821,0.0494077144084129,0.661388847945708,-4.04565271080732
