"",gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
35,EMP1,-2.40213426940781,3.14450864497521,-14.0070341757336,4.05207987543909e-27,1.41359700797461e-24,51.1148730530945
36,DCUN1D3,-1.84833924301923,4.7702800418595,-13.929678720746,6.14593528386818e-27,2.08449638377862e-24,50.7035273330592
37,NPR3,-4.22838297895249,4.73577032046281,-13.8525887820577,9.31358993478816e-27,3.07348467848009e-24,50.2930263212212
38,AGPAT2,-2.75856457888518,6.26320390295041,-13.7379578934121,1.72979713005796e-26,5.55811130473887e-24,49.6815927126271
39,PLAC9,-4.48200023154752,6.42911047179339,-13.716344455529,1.94423678243825e-26,6.08695669578743e-24,49.56617227483
40,MT1M,-3.16209941626301,3.0754722493719,-13.7056399084147,2.06012186217206e-26,6.28852198428022e-24,49.5089918900725
41,TLN2,-3.54855253969683,4.15311221392562,-13.5793221494146,4.08253388865828e-26,1.21579850684189e-23,48.8334608744035
42,MMD,-4.16980322410012,7.977330384,-13.5696672783679,4.30187819816129e-26,1.25061744760832e-23,48.7817693266874
43,CPM,-4.60308258642534,4.20423983908264,-13.5356731092223,5.17262163495028e-26,1.46878395727309e-23,48.5997014676209
44,NMB,-3.60556467251358,5.59540999565289,-13.5176580424423,5.70363416967299e-26,1.58275848208425e-23,48.5031743406296
45,HADH,-2.65132053693496,5.84475851175207,-13.5104093348422,5.93242121797952e-26,1.60966362381178e-23,48.464326818532
46,GPR34,-4.12828774796041,3.74471949452893,-13.4367335224228,8.85004768573406e-26,2.34911048353941e-23,48.0692231383364
47,MME,-4.43200315104129,4.17427458726446,-13.2802118056402,2.07320617062332e-25,5.38592496666187e-23,47.2283127019772
48,FAM83H,3.95110913180373,8.10817728338843,13.2130300991226,2.98941348036034e-25,7.60432054066663e-23,46.8667601731122
49,RBP4,-7.07585964534163,4.92768187250413,-13.1311069052041,4.67319807113178e-25,1.14912874745562e-22,46.4253838478369
50,CDO1,-5.81604166050057,4.45912308509917,-13.1298372520465,4.70568692651767e-25,1.14912874745562e-22,46.4185391885729
51,SLC9A9,-2.53909373521267,4.36462062452066,-13.0502306233149,7.26745377934708e-25,1.73991393423192e-22,45.9891325710702
52,GPR146,-3.71958023728959,4.15228385294215,-12.868819296147,1.96018413135791e-24,4.60266312382309e-22,45.0087947567723
53,CCDC69,-3.59987550456957,3.45798755542149,-12.7059469480566,4.78667569658968e-24,1.10274170293132e-21,44.1266283289319
54,FGF14-AS2,-3.52428199569401,3.5530961721405,-12.6909171560414,5.19820513082907e-24,1.16497835850833e-21,44.0451307150858
55,GPAM,-5.10151495688179,5.98219673227273,-12.6891921606607,5.24765026355103e-24,1.16497835850833e-21,44.0357761251687
56,CLMP,-4.06860354857806,6.04414296564463,-12.5980081508933,8.65801764722363e-24,1.88775706201072e-21,43.5410092642941
57,UHRF1,3.57993633901188,6.88578658138843,12.5757035217583,9.78690067311147e-24,2.09645714418756e-21,43.4199017290246
58,ANK2,-3.34337644422342,3.91123398770248,-12.5691611339399,1.01451903702202e-23,2.13573749000671e-21,43.3843724922975
59,SPATS2L,-1.73112222218665,2.57915290433884,-12.4883175670092,1.58237023257914e-23,3.2747017864053e-21,42.9451205302762
60,DDR2,-3.41131990761482,4.8728191785124,-12.4652882504379,1.79610540553537e-23,3.62939006692812e-21,42.8199204668083
61,SDC1,4.63728752622794,7.15104552678512,12.4626202580796,1.82266694356055e-23,3.62939006692812e-21,42.8054137169867
62,MARC1,-3.89602110167817,5.52239503561157,-12.4599829186606,1.84931011964555e-23,3.62939006692812e-21,42.7910732163347
63,TMEM100,-4.85243458201414,3.89188989161157,-12.457702858787,1.87265826549117e-23,3.62939006692812e-21,42.7786750819537
64,TMEM37,-1.07488241608371,2.47137144106612,-12.4323554086494,2.15298861244507e-23,4.10749858718037e-21,42.6408239551528
65,CREBL2,-1.70473902916968,3.31173941887603,-12.4185019661871,2.3235922249691e-23,4.36477862567272e-21,42.5654664241315
66,WASF3,-3.59493657275396,4.55177327131405,-12.3775958696712,2.91057398362912e-23,5.31132963162102e-21,42.3428870208145
67,PAFAH1B3,3.83643850025736,8.1070379121405,12.3773518074423,2.91448882324822e-23,5.31132963162102e-21,42.3415587313316
68,ALDH1A1,-4.18623409429186,4.57182916664463,-12.2908976333679,4.69284285220424e-23,8.42641341550202e-21,41.8708262866597
69,MRAS,-2.1390772295017,3.59331213666942,-12.2005132961404,7.72507698575485e-23,1.3609729239769e-20,41.3782565052101
70,PLA2G2A,-2.94391416863745,5.0833132917686,-12.1987065251624,7.80246557562512e-23,1.3609729239769e-20,41.3684056932467
71,FGFBP2,-3.24903083562557,3.12802158556198,-12.1939939373205,8.00799185617667e-23,1.377149022027e-20,41.3427110939379
72,MICU3,-2.9690902691431,3.29668223864463,-12.1696568991296,9.15893779215458e-23,1.55320320058621e-20,41.2099992350795
73,CPED1,-1.67064492858937,2.99195526003306,-12.1341946823006,1.11391068582553e-22,1.86313006492189e-20,41.0165669746209
74,ACO1,-3.14600148780147,6.15748497440496,-12.1292135258736,1.1449663228952e-22,1.88919443277708e-20,40.9893917034397
75,MAP7D3,-2.0355895359672,4.16005466260331,-12.0849176691056,1.46222917981215e-22,2.38050910473418e-20,40.7476768987618
76,MCAM,-3.69184349005996,4.8808067188595,-12.0676753037815,1.60832667481802e-22,2.58390377625369e-20,40.6535626083987
77,EPCAM,5.15644479761652,11.1996588161157,12.0540838444908,1.7337244456612e-22,2.74919162097704e-20,40.5793661481207
78,COX20,2.59657386894797,5.54159614071074,12.0454406921414,1.81851502963934e-22,2.84667545024312e-20,40.5321782148508
79,DPT,-4.08107144447172,5.12183936607438,-12.0014051189068,2.31948339936369e-22,3.58492307673806e-20,40.2917089256742
80,FAM89A,-4.33410995641855,4.53042648967769,-11.9908289873646,2.45910498784794e-22,3.74413475423914e-20,40.2339416407014
81,CFL2,-3.06766173122059,5.02773015919835,-11.9890194007827,2.48382403843874e-22,3.74413475423914e-20,40.2240570966016
82,CCDC3,-4.25888122333654,6.4418873278595,-11.971300268959,2.7394124240159e-22,4.06093477518002e-20,40.1272617703993
83,TMEM170B,-3.53195160416629,4.39315360002479,-11.9699127984829,2.76050439262851e-22,4.06093477518002e-20,40.1196817663897
84,AVPI1,-3.02001156791799,6.33762518822314,-11.9535605463863,3.02168716101658e-22,4.39223812333481e-20,40.0303400506897
85,GNAI1,-3.7193662841595,4.55955726777686,-11.8880519798319,4.34093249783257e-22,6.23562185865126e-20,39.672313860318
86,HCAR3,-3.99792268022229,3.69499209306612,-11.881141457145,4.51008562987526e-22,6.40327273729964e-20,39.6345350402968
87,GRHL2,2.6376964607534,7.85986707441322,11.8580915065192,5.12348971210879e-22,7.19055280285612e-20,39.5085102153059
88,EZH2,3.75139392932749,6.70037218535537,11.7874981382355,7.57242027645698e-22,1.05067331335841e-19,39.1224123411399
89,WDR34,2.29804624961199,8.04918536577686,11.7756428677925,8.08605479278643e-22,1.10933403393171e-19,39.057553300459
90,PPP1R1A,-4.83379955287557,6.45898738745455,-11.7649942365017,8.57708381741209e-22,1.16362437122891e-19,38.9992912065625
91,NRN1,-3.30180164714876,4.61446215470248,-11.7347858289908,1.01386698193531e-21,1.36036437905826e-19,38.833988705797
92,ARHGEF40,-2.50946507071833,4.27771293938017,-11.7281720040635,1.05168817267857e-21,1.39577310743537e-19,38.797793015974
93,CDKN2C,-3.78974640977433,7.25362269145455,-11.6702149700504,1.44977384688427e-21,1.88585220991766e-19,38.4805446074584
94,CDS1,3.04153587351245,7.37368983096694,11.6699574428212,1.45184363417085e-21,1.88585220991766e-19,38.4791346860083
95,NMT2,-3.48178016427545,5.01327140310744,-11.6571716975913,1.55841181728174e-21,2.00296929358001e-19,38.4091319649215
96,TFAP2A,4.66070675702206,9.47537838913223,11.6390299282697,1.72319816653101e-21,2.1759519379411e-19,38.3097955222459
97,CES1,-4.99599457811935,5.60711705320661,-11.638460540659,1.72864322670178e-21,2.1759519379411e-19,38.3066776312427
98,CAMK1,-2.43808978171663,3.3178865026281,-11.5679776991755,2.55473728900015e-21,3.18299411211141e-19,37.9206449866032
99,ADHFE1,-2.57656359797116,4.41242223158678,-11.5527776577405,2.77932288465454e-21,3.4278315577406e-19,37.8373752189024
100,MAOA,-4.95148399091629,5.00224515577686,-11.5140158044479,3.44562495153823e-21,4.20710806582817e-19,37.6249980480967
101,DOCK11,-4.35578941115951,5.61213473627273,-11.5083857690781,3.5548827994248e-21,4.29753653276999e-19,37.594147493253
102,RNF150,-3.62040658970023,3.68410374120661,-11.4459018984764,5.02705046557038e-21,6.01767511613866e-19,37.25170280318
103,RAB25,4.22468620577715,7.59066291383471,11.4414417326533,5.15296192808916e-21,6.10851117883191e-19,37.2272549704085
104,SMIM3,-2.58988617977545,5.12345583029752,-11.4292105328738,5.51468455918572e-21,6.47445177573632e-19,37.1602087377548
105,L3HYPDH,-1.93189719606674,3.85208635540496,-11.4244558327765,5.66206317683419e-21,6.58417060849005e-19,37.1341445321311
106,TMEM220,-3.13473700940215,4.7240520813719,-11.4047310468957,6.31675630214842e-21,7.27618815558794e-19,37.0260120186178
107,PRSS8,3.85329084826471,6.96018074800826,11.3795500288724,7.26380357635361e-21,8.21765355397142e-19,36.8879552836255
108,GPC3,-3.46104626644853,3.98427121096694,-11.3794289123877,7.26868619024499e-21,8.21765355397142e-19,36.8872912200414
109,XG,-3.27269770387613,3.94918434803306,-11.3736144164176,7.50699289590596e-21,8.40920947330383e-19,36.8554108345751
110,SLC38A1,4.16433062899887,9.60804650466116,11.3660446789166,7.82899216568768e-21,8.69018130391333e-19,36.8139055238239
111,TMEM161B-AS1,-1.69011245372568,2.75580171732231,-11.3560339929945,8.27614730730401e-21,9.10376203803441e-19,36.7590144935595
112,ESRP2,3.27629437029016,6.68462220408265,11.3405814721501,9.01706923523895e-21,9.83021565734531e-19,36.67428049385
113,WISP2,-4.04175006896211,4.15457427080992,-11.3321692289676,9.44795900836753e-21,1.02088123444396e-18,36.628149877557
114,CNRIP1,-3.20291722283145,5.63636220801653,-11.3299570646966,9.56465224083257e-21,1.02285539567677e-18,36.6160186947395
115,SLIT3,-2.39220229662387,5.2251285578595,-11.3286594342241,9.63377317795482e-21,1.02285539567677e-18,36.6089026357407
116,LARP6,-2.99648919424378,5.61613849353719,-11.2892533635428,1.19886529839393e-20,1.26190907701637e-18,36.3927889188805
117,GYPC,-2.36845828340781,5.42516849609917,-11.262131903403,1.39362002459918e-20,1.45436756413299e-18,36.2440310611302
118,MBNL1-AS1,-1.77594329063405,2.64747850156198,-11.2540060212626,1.45791523014842e-20,1.50857160678917e-18,36.1994591625525
119,SLC16A7,-4.4078123616448,6.41133999259504,-11.2465284106008,1.51970021047876e-20,1.55928903949123e-18,36.1584421894463
120,ETFDH,-2.0880230106414,5.0398421995124,-11.2285839829272,1.67886885157258e-20,1.7082490564751e-18,36.0600078991598
121,LILRB5,-1.48269528008371,2.55124463728099,-11.2178043967577,1.78239675045146e-20,1.79860035727375e-18,36.0008740120714
122,FGF2,-2.45359882561991,3.67644400677686,-11.2145479667968,1.81491045017078e-20,1.81639808168731e-18,35.9830097782693
123,NPR2,-1.46641037156165,4.29558195380165,-11.1839626448473,2.15077951583262e-20,2.13504210474116e-18,35.8152163734222
124,ITGB1BP1,-2.59587551492987,7.9067266405124,-11.1761513939395,2.24610303428156e-20,2.21168693940144e-18,35.7723611998537
125,PAIP1,2.4909322078586,8.2102984281157,11.1629033217714,2.41753687727682e-20,2.36145002172399e-18,35.6996759717056
126,CD34,-1.46825286935181,3.20571272592562,-11.125587532931,2.97408680467541e-20,2.88203173691165e-18,35.4949323773515
127,KRT8,3.9787416125758,10.1463786461488,11.1036687937352,3.35900331289545e-20,3.22940397247665e-18,35.3746618716534
128,AIFM2,-3.41571606963066,4.99452095591736,-11.099547614368,3.43675745607917e-20,3.27834441708802e-18,35.3520479704632
129,IGFBP6,-3.7055487932172,5.52955459533884,-11.083951690192,3.74765893714339e-20,3.54720276143572e-18,35.2664679308409
130,ZNF692,2.35728425089706,6.44572097884298,11.0811767173678,3.80585565590989e-20,3.57457673528152e-18,35.2512404960652
131,CAT,-2.44427055488349,10.5615723327273,-11.0704801035916,4.03876967632919e-20,3.76437998076179e-18,35.192543081874
132,EBF1,-4.58730363134672,6.62070099858678,-11.0591097071543,4.30200940360626e-20,3.97935869833579e-18,35.1301472559283
133,NUSAP1,3.75415301893552,8.17279326915702,11.0357088544803,4.89902254970131e-20,4.49752370916188e-18,35.0017303694911
134,TTC7B,-2.15208899198134,4.55866892699174,-11.0183063363728,5.39612619570373e-20,4.91691797384646e-18,34.9062281157007
135,KRT18,4.92378059882749,10.2771666303636,11.004335904859,5.831466021541e-20,5.2742370461493e-18,34.8295592872354
136,ACADS,-1.56119423348134,4.97273108963636,-10.9749611752606,6.864823306709e-20,6.16319798344977e-18,34.6683494181451
137,RILP,-1.40650092611991,6.81558054124793,-10.9598250237655,7.46686906913856e-20,6.65477892950232e-18,34.5852801073662
138,PID1,-3.27622883600735,4.94121156919835,-10.9563144238514,7.61388582233215e-20,6.73663376019388e-18,34.5660133321867
139,MARCKSL1,3.0007608618733,9.12043384420661,10.9499629765992,7.88726774481098e-20,6.92831217008216e-18,34.5311554028338
140,MARVELD2,3.30691134691346,8.35938018359504,10.9484957844146,7.95180253325299e-20,6.93510778078707e-18,34.5231031613652
141,EHHADH,-2.41518142745588,4.70068423571901,-10.9451015620474,8.10312952550977e-20,7.01696535506909e-18,34.5044749739285
142,ADRB2,-2.89840630347964,3.50123622921488,-10.9038397022794,1.01901835886518e-19,8.76212264911539e-18,34.2780195943171
143,S1PR1,-1.62812176026414,3.8721217545124,-10.9019654020382,1.02968203224733e-19,8.79190042918877e-18,34.2677329155603
144,MTURN,-3.82829482215894,4.53244131671901,-10.882073089326,1.14997115772986e-19,9.7507971082511e-18,34.1585583335007
145,C19orf12,-2.1273121528569,8.64709768413223,-10.8749304483338,1.19651006565701e-19,1.00754399321876e-17,34.1193575364981
146,ITGA1,-1.43926940170192,2.70270494684298,-10.8678121258693,1.24476433284465e-19,1.0409981167146e-17,34.0802902425438
147,CSN1S1,-3.07615099386765,3.01508219752066,-10.78879834094,1.93056214839694e-19,1.60354855999501e-17,33.6466485417165
148,LPL,-6.45943615844062,6.14796972234711,-10.7846434559168,1.97563211380425e-19,1.62686757242051e-17,33.6238464244685
149,PALMD,-4.64609345199435,6.06293940598347,-10.7837659338216,1.98528475258523e-19,1.62686757242051e-17,33.6190305714032
150,GBE1,-2.41948011412048,9.23127693582645,-10.7808749785794,2.01741975102117e-19,1.64217967733124e-17,33.6031649981086
151,RCC2,1.97921490627376,9.05137515228099,10.7719366812917,2.12010245220855e-19,1.71433449943486e-17,33.5541118711974
152,ME1,-3.64738958090724,4.89002178652893,-10.7703328778163,2.13907229624076e-19,1.71829425901972e-17,33.545310289335
153,C1QTNF1,-1.10185947893778,4.01314047347934,-10.7489794394007,2.40842301868713e-19,1.92201601687385e-17,33.4281253293533
154,RRM2,4.46826840318609,8.35827683128099,10.7252807665372,2.74723661690003e-19,2.17816617482788e-17,33.2980736739694
155,HOOK1,2.96044310573643,7.18314901832231,10.7056288661184,3.06405943620831e-19,2.40841722534418e-17,33.1902329367569
156,RGN,-2.1625069791793,3.04951621623967,-10.7048645768035,3.077093260882e-19,2.40841722534418e-17,33.1860389302111
157,DGAT2,-4.97738501257014,5.71420842963636,-10.6793809477117,3.54491999800716e-19,2.75690911946926e-17,33.0462016946382
158,ADAMTS2,-1.8066186367517,3.85479607793388,-10.6293505678994,4.68027804904305e-19,3.61684778346935e-17,32.7716883483673
159,CCDC141,-1.40378551555091,2.59138163326446,-10.6050586187785,5.35619194395885e-19,4.11315117205896e-17,32.6384111966402
160,OGN,-3.59825554362613,3.4308799704876,-10.6022293237536,5.44100734776132e-19,4.15216873226036e-17,32.6228888664068
161,TOP2A,4.55336596833541,7.62158575540496,10.5968602761994,5.6056670331267e-19,4.23658241175297e-17,32.5934330324361
162,WDR90,2.77006054149095,7.41834196841322,10.5963677733841,5.62101843328404e-19,4.23658241175297e-17,32.5907310690504
163,SUCLG1,-1.39859803849547,10.9065540583471,-10.5746335237413,6.34202141586248e-19,4.75067984586999e-17,32.4714964552845
164,PSD4,1.87130415934163,6.23328640185124,10.5716321414858,6.4485996162176e-19,4.80106105573274e-17,32.4550313667987
165,AP1G2,2.21614864744061,7.41722308370248,10.5637163728449,6.73835236198704e-19,4.98638074787041e-17,32.4116074479066
166,STX7,-1.16921779342251,3.40152509054545,-10.5594613785229,6.89944536703262e-19,5.07483300791978e-17,32.3882660339593
167,BANK1,-1.85873731608937,2.72971205373554,-10.5536566459567,7.12543690648943e-19,5.20967572624168e-17,32.3564237753466
168,ALDOC,-3.89527493270023,4.78470397557851,-10.5515124713844,7.21077313261125e-19,5.24068690173711e-17,32.3446619001313
169,LIMK2,2.46590132732975,8.03956317986777,10.5497307745547,7.28245964743185e-19,5.2614693665765e-17,32.3348884561614
170,FFAR4,-1.0173694422353,2.4907123856281,-10.533116254594,7.98620024602052e-19,5.73597088258298e-17,32.2437526270981
171,LSR,2.97633885241459,7.2524613265124,10.5246073503574,8.37253145451904e-19,5.97828123156009e-17,32.1970805108565
172,SAA1,-5.36809249890215,7.03280368940496,-10.5132599297296,8.91696039396492e-19,6.33000502385533e-17,32.1348409260381
173,DTL,2.91469621945079,6.15371609087603,10.5076582014077,9.19862642000586e-19,6.4922097449868e-17,32.1041168344807
174,TRAF4,2.58394783938462,7.49855947642149,10.4997484808233,9.6115510248769e-19,6.7446573571119e-17,32.0607349979285
175,HLF,-2.73237617643269,3.08313196054545,-10.4944995316855,9.89574625804009e-19,6.90440353203826e-17,32.0319471609255
176,CEBPA,-3.19573246693383,6.83589587922314,-10.4893649088187,1.01818757853944e-18,7.06367632611737e-17,32.0037868722416
177,CDC42EP2,-1.37460766697907,5.34656120644628,-10.4729607631352,1.1152591913571e-18,7.68226678186542e-17,31.9138236654127
178,LPP-AS2,-1.16395184296493,2.55044141642975,-10.472206689848,1.11993733593124e-18,7.68226678186542e-17,31.9096883288162
179,SLC25A51,-1.40367899764706,3.66642814684298,-10.4342032754359,1.38294863071733e-18,9.43340937489308e-17,31.7012935651606
180,CAV1,-4.54010439862387,6.71734592256198,-10.4264339368896,1.44388828556075e-18,9.78635307007078e-17,31.6586937599186
181,ASPH,-1.03813564310803,2.50864862704959,-10.4255833752285,1.45072064347487e-18,9.78635307007078e-17,31.654030158366
182,ATP8B4,-2.0979141860396,2.74836939209091,-10.4165254871137,1.5255153191077e-18,1.02343637617061e-16,31.6043671132628
183,CFLAR,-1.17048289643665,3.4761672465124,-10.4148797532112,1.53951281262247e-18,1.02718313891368e-16,31.5953440097967
184,PCOLCE2,-5.73619710180996,5.92681811481818,-10.4097355933889,1.58409851635473e-18,1.05118711329844e-16,31.567140425201
185,PROM2,4.12231042542478,9.57910920240496,10.3938357393675,1.73022980628824e-18,1.14195167215024e-16,31.479971314342
186,VIT,-2.50342714955826,3.1182282807438,-10.3615775642495,2.06940035416463e-18,1.35818133557745e-16,31.303139334187
187,CHTF18,2.45681180493043,6.00498667657025,10.3606483618556,2.08009754097447e-18,1.35818133557745e-16,31.2980460633694
188,CD36,-6.34326023960125,6.60366996100826,-10.3406039220481,2.3247935158318e-18,1.50987919299501e-16,31.1881814771729
189,ACSS2,-2.25016445988123,6.54038867735537,-10.3260770162466,2.51992088763216e-18,1.62794889089887e-16,31.1085657799988
190,COX7A1,-3.99901604470532,7.42506708689256,-10.2722805990491,3.39616170219259e-18,2.18248075704061e-16,30.8137851022944
191,EIF4E3,-2.51774514393609,4.53581805905785,-10.2689910731948,3.45869347087647e-18,2.21102865337181e-16,30.795762844724
192,DMTN,-1.30223680207692,3.81825924447107,-10.247981304722,3.88612360549024e-18,2.47133173036645e-16,30.6806653001478
193,FANCI,2.54615128836878,6.33256736146281,10.2374644419771,4.11951054829189e-18,2.60617739868622e-16,30.6230563660727
194,EPB41L2,-2.77777245304638,3.58099345661983,-10.2293534511712,4.30902780517479e-18,2.7120221392363e-16,30.5786287842689
195,TWIST2,-0.931339741085974,2.45887840949587,-10.2276994621705,4.34873042828671e-18,2.72297428355799e-16,30.5695694100488
196,ARG2,-1.122706756056,2.70672483129752,-10.2239749309862,4.43947783920188e-18,2.76561349064566e-16,30.5491694234636
197,CDC20,3.82126383078394,6.7515147441405,10.2219479453519,4.48965733504579e-18,2.78267594217813e-16,30.5380674270411
198,GINS1,3.22427680552206,6.57139487815703,10.1759658919458,5.79335429321778e-18,3.57256848081763e-16,30.2862583691713
199,TMTC1,-2.3398957036069,3.47524024381818,-10.1719134212373,5.92497205264549e-18,3.63537229963826e-16,30.264069731585
200,EDNRB,-3.22527094731165,6.35898375292562,-10.1334391282322,7.33330927725037e-18,4.47698531376135e-16,30.0534412207788
201,VTI1B,-2.16453530291629,7.87669162542975,-10.1309795356578,7.4339538840657e-18,4.51584959823095e-16,30.0399780783688
202,ADH5,-1.46954777534672,10.2169213181074,-10.1039837284145,8.63352902606991e-18,5.21858363407493e-16,29.8922263580821
203,FILIP1,-1.02905670708258,2.5413581522562,-10.0975259487165,8.94804178659883e-18,5.38204877903309e-16,29.8568864754289
204,FTCDNL1,-1.5760472555905,2.67362977693388,-10.0828180963389,9.70772850256117e-18,5.81036103020941e-16,29.7764049930432
205,STAP2,2.64424720592987,7.13679568678512,10.0713606815637,1.03438836318785e-17,6.16091800708473e-16,29.7137163027048
206,VEGFB,-2.47600777820475,5.32678694684298,-10.0610108146311,1.09542589803592e-17,6.49279136651386e-16,29.6570923845809
207,DNMT1,1.89556603722342,7.68759762679339,10.0496243783647,1.16673974284388e-17,6.87498018543917e-16,29.5948028451757
208,CRYAB,-4.68725263447229,6.98511705691736,-10.0489404676095,1.17116779571773e-17,6.87498018543917e-16,29.5910616918921
209,GHR,-4.81513107833372,5.84554764028926,-10.0463770750728,1.18791461510772e-17,6.93992222510302e-16,29.5770395151889
210,FBLN5,-2.89887528714649,4.88475893699174,-10.0453595046253,1.19462859191105e-17,6.9459119558257e-16,29.5714733197117
211,CALB2,-3.80351978775509,4.78191928016529,-10.0412788336451,1.22193591145572e-17,7.07101302316317e-16,29.5491521744119
212,CUTC,-2.18851360612104,5.39132950638843,-10.0401587428896,1.22953985170884e-17,7.0814535798891e-16,29.5430254432165
213,UGP2,-2.97766102126075,8.89313570290083,-10.038453166141,1.24120932991483e-17,7.11510137007515e-16,29.5336962986635
214,NDE1,2.11119477768269,6.01838275736364,10.0263734837764,1.32708514643641e-17,7.57182693363949e-16,29.4676267663275
215,RAB15,2.11856694932636,5.7539581748843,9.99348627126386,1.59215299796099e-17,9.04194795586221e-16,29.2877851865921
216,GTDC1,-1.80265629941855,5.56267800642149,-9.98978598125658,1.62510663058984e-17,9.18636664791754e-16,29.2675535913933
217,PINLYP,-0.88148225414819,3.16205053977686,-9.97566970915984,1.75719903015098e-17,9.88728117886794e-16,29.1903779542742
218,EPS8L2,2.6817403253077,7.50326928217355,9.9507643006933,2.01692810004207e-17,1.1296647752988e-15,29.0542404705922
219,CAV2,-4.60992374763236,6.15944913852066,-9.93321065497068,2.22269436235615e-17,1.2392282266835e-15,28.9583077877707
220,RDH5,-1.8380798135526,4.4420189291157,-9.92750865722839,2.29394433297932e-17,1.27313910480352e-15,28.9271491143899
