gene,beta,se,pval,HR,HR_low,HR_up,FDR,sig,direction,abs_logHR
ARRDC4,-0.50740580760474,0.162540256625765,0.00199211751767847,0.602055402242469,0.437803670225059,0.827929805117916,0.029774434488929,TRUE,protective,0.50740580760474
OPA1,-1.20197697607476,0.390268289427819,0.00199804933174799,0.300599346372616,0.139889448294585,0.645938404513258,0.0298239017051202,TRUE,protective,1.20197697607476
GGT7,1.25251287105009,0.425261453148153,0.00201425145387477,3.4991247683927,1.52044099775371,8.05284398596738,0.0300263381865945,TRUE,risk,1.25251287105009
AGTR1,-0.319474403832368,0.113374204433227,0.00202717788902972,0.7265307985421,0.581765493534181,0.907319198365636,0.03017947815422,TRUE,protective,0.319474403832368
PFKL,0.700125056702637,0.226979494608611,0.00203729002373459,2.01400455649137,1.29077814187351,3.14245664842186,0.0302903748104016,TRUE,risk,0.700125056702637
PRPF38B,-0.930055814246031,0.300413379178496,0.00211462560151186,0.39453168926829,0.21896003871516,0.71088429994013,0.0313519048842381,TRUE,protective,0.930055814246031
BRI3BP,-0.5389586100287,0.173238864937583,0.00211575768843048,0.583355436662745,0.415402734268904,0.819213590596379,0.0313519048842381,TRUE,protective,0.5389586100287
HRASLS,0.271087023943387,0.0898128347039581,0.00211695647539079,1.31138918767747,1.09971809306083,1.56380222568755,0.0313519048842381,TRUE,risk,0.271087023943387
SLC7A5,0.284579718997178,0.0935190459149051,0.00212305031554415,1.32920327182833,1.10658908623577,1.59660108690311,0.0313668714949399,TRUE,risk,0.284579718997178
ZYG11B,-0.494367536252509,0.162198682336323,0.00212386790923341,0.609956560739755,0.443846297346,0.838233884599564,0.0313668714949399,TRUE,protective,0.494367536252509
ZNF77,13.257844889364,4.74358814094377,0.00212624036597491,572544.012602595,52.4789498058557,6246440669.63594,0.0313668714949399,TRUE,risk,13.257844889364
OSBP2,0.748550802276525,0.253744618944009,0.00213514475072778,2.11393428696876,1.28558176222864,3.47602797497321,0.0314574305631836,TRUE,risk,0.748550802276525
