tred,repeat_times,alpha_samples,TPR,FPR,TNR,FNR,Precision,Recall,F1,Accuracy
2.5,11,5e-04|0.001|0.005|0.01|0.05,0.999719164232757,0.983366505544498,0.0166334944555018,0.000280835767243316,0.562671893276009,0.999719164232757,0.720067965289156,0.565794427710844
5,7,5e-04|0.001|0.005|0.01|0.05,0.999887665693103,0.998649417116861,0.00135058288313904,0.000112334306897326,0.558914947725346,0.999887665693103,0.717027489678784,0.559142821285141
3.5,12,5e-04|0.001|0.005|0.01|0.05,0.999887665693103,0.998649417116861,0.00135058288313904,0.000112334306897326,0.558914947725346,0.999887665693103,0.717027489678784,0.559142821285141
4.5,20,5e-04|0.001|0.005|0.01|0.05,0.999887665693103,0.998649417116861,0.00135058288313904,0.000112334306897326,0.558914947725346,0.999887665693103,0.717027489678784,0.559142821285141
4.5,18,5e-04|0.001|0.005|0.01|0.05,0.999719164232757,0.983366505544498,0.0166334944555018,0.000280835767243316,0.562671893276009,0.999719164232757,0.720067965289156,0.565794427710844
5,16,5e-04|0.001|0.005|0.01|0.05,0.999887665693103,0.998649417116861,0.00135058288313904,0.000112334306897326,0.558914947725346,0.999887665693103,0.717027489678784,0.559142821285141
3.5,19,5e-04|0.001|0.005|0.01|0.05,0.999887665693103,0.998649417116861,0.00135058288313904,0.000112334306897326,0.558914947725346,0.999887665693103,0.717027489678784,0.559142821285141
2.5,13,5e-04|0.001|0.005|0.01|0.05,0.999887665693103,0.998649417116861,0.00135058288313904,0.000112334306897326,0.558914947725346,0.999887665693103,0.717027489678784,0.559142821285141
3.5,18,5e-04|0.001|0.005|0.01|0.05,0.999719164232757,0.983366505544498,0.0166334944555018,0.000280835767243316,0.562671893276009,0.999719164232757,0.720067965289156,0.565794427710844
2.5,18,5e-04|0.001|0.005|0.01|0.05,0.999719164232757,0.983366505544498,0.0166334944555018,0.000280835767243316,0.562671893276009,0.999719164232757,0.720067965289156,0.565794427710844
3,20,5e-04|0.001|0.005|0.01|0.05,0.999887665693103,0.998649417116861,0.00135058288313904,0.000112334306897326,0.558914947725346,0.999887665693103,0.717027489678784,0.559142821285141
4.5,7,5e-04|0.001|0.005|0.01|0.05,0.996461469332734,0.997583167472277,0.00241683252772249,0.00353853066726578,0.558332022029898,0.996461469332734,0.715665906936405,0.557699548192771
1,18,5e-04|0.001|0.005|0.01|0.05,0.999719164232757,0.983366505544498,0.0166334944555018,0.000280835767243316,0.562671893276009,0.999719164232757,0.720067965289156,0.565794427710844
2.5,17,5e-04|0.001|0.005|0.01|0.05,0.999719164232757,0.983366505544498,0.0166334944555018,0.000280835767243316,0.562671893276009,0.999719164232757,0.720067965289156,0.565794427710844
4,20,5e-04|0.001|0.005|0.01|0.05,0.996461469332734,0.997583167472277,0.00241683252772249,0.00353853066726578,0.558332022029898,0.996461469332734,0.715665906936405,0.557699548192771
1,11,5e-04|0.001|0.005|0.01|0.05,0.236632217479218,0.292578902473699,0.707421097526301,0.763367782520782,0.505823027974547,0.236632217479218,0.322427581984464,0.444433985943775
0.5,7,5e-04|0.001|0.005|0.01|0.05,1,1,0,0,0.558609437751004,1,0.716804895724293,0.558609437751004
4.5,11,5e-04|0.001|0.005|0.01|0.05,0.236632217479218,0.292578902473699,0.707421097526301,0.763367782520782,0.505823027974547,0.236632217479218,0.322427581984464,0.444433985943775
4.5,10,5e-04|0.001|0.005|0.01|0.05,1,1,0,0,0.558609437751004,1,0.716804895724293,0.558609437751004
3,14,5e-04|0.001|0.005|0.01|0.05,0.236632217479218,0.292578902473699,0.707421097526301,0.763367782520782,0.505823027974547,0.236632217479218,0.322427581984464,0.444433985943775
2.5,19,5e-04|0.001|0.005|0.01|0.05,0.236632217479218,0.292578902473699,0.707421097526301,0.763367782520782,0.505823027974547,0.236632217479218,0.322427581984464,0.444433985943775
4.5,9,5e-04|0.001|0.005|0.01|0.05,0.236632217479218,0.292578902473699,0.707421097526301,0.763367782520782,0.505823027974547,0.236632217479218,0.322427581984464,0.444433985943775
5,9,5e-04|0.001|0.005|0.01|0.05,0.236632217479218,0.292578902473699,0.707421097526301,0.763367782520782,0.505823027974547,0.236632217479218,0.322427581984464,0.444433985943775
2,12,5e-04|0.001|0.005|0.01|0.05,0.236632217479218,0.292578902473699,0.707421097526301,0.763367782520782,0.505823027974547,0.236632217479218,0.322427581984464,0.444433985943775
3,7,5e-04|0.001|0.005|0.01|0.05,1,1,0,0,0.558609437751004,1,0.716804895724293,0.558609437751004
2,10,5e-04|0.001|0.005|0.01|0.05,0.236632217479218,0.292578902473699,0.707421097526301,0.763367782520782,0.505823027974547,0.236632217479218,0.322427581984464,0.444433985943775
